name,leisure,landuse,natural,longitude,latitude
,,,,19.0839976,50.2149267
,,,,19.0688037,50.2209898
,,,,19.0677488,50.2228659
,,,,19.067188,50.2209877
,,,,19.068795,50.2230412
,,,,19.0696976,50.2214078
,,,,19.0010344,50.2913155
,,,,18.9861409,50.2821452
,,,,19.0663581,50.2220453
,,,,19.0670502,50.2225588
,,,,19.02313,50.2927746
,,,,18.931306,50.2313435
,,,,19.0034941,50.2400159
,,,,18.9315057,50.2300507
,,,,18.9703792,50.290856
,,,,18.9686314,50.2925834
,,,,18.9517688,50.2204101
,,,,18.9143024,50.2550128
,,,,18.914094,50.2550062
,,,,18.9380068,50.3253738
,,,,18.937196,50.3254107
,,,,18.9364358,50.3254526
,,,,18.9355918,50.3257457
,,,,18.9851229,50.2815253
,,,,18.9145353,50.2973004
,,,,18.9143839,50.2973334
,,,,18.9159271,50.2974614
,,,,18.9157955,50.2974915
,,,,18.9148024,50.2977995
,,,,18.914651,50.2978325
,,,,18.9161961,50.2979403
,,,,18.9160604,50.2979683
,,,,18.9245234,50.2981412
,,,,18.9162562,50.2981446
,,,,18.9157999,50.2981552
,,,,18.9243727,50.2981871
,,,,18.9242559,50.2982215
,,,,18.9162921,50.2982013
,,,,18.9247276,50.2982275
,,,,18.9156052,50.2982016
,,,,18.9162163,50.2982209
,,,,18.9246136,50.2982622
,,,,18.9241079,50.2982665
,,,,18.9244613,50.2983059
,,,,18.9243453,50.2983413
,,,,18.9158954,50.298319
,,,,18.9158477,50.2983303
,,,,18.9241989,50.2983885
,,,,18.9240839,50.2984236
,,,,18.9159069,50.2984003
,,,,18.9158907,50.2984041
,,,,18.9157118,50.2984465
,,,,18.9160023,50.2985664
,,,,18.9158065,50.2986129
,,,,18.9137258,50.2987124
,,,,18.9136556,50.2987502
,,,,18.9138638,50.2987751
,,,,18.9126937,50.2988121
,,,,18.9137967,50.2988112
,,,,18.9137447,50.2988178
,,,,18.9127509,50.298824
,,,,18.9127245,50.2988372
,,,,18.9125612,50.2988784
,,,,18.912791,50.2988567
,,,,18.9134307,50.2988673
,,,,18.912766,50.2988692
,,,,18.9136672,50.2988733
,,,,18.9127979,50.2988952
,,,,18.912606,50.2989149
,,,,18.912561,50.2989375
,,,,18.9132188,50.2990999
,,,,18.9129918,50.2991053
,,,,18.9131808,50.2991198
,,,,18.9131893,50.2991273
,,,,18.9130229,50.2991314
,,,,18.9138255,50.2991599
,,,,18.9130207,50.2991398
,,,,18.9138391,50.2991723
,,,,18.9130934,50.2991514
,,,,18.9130525,50.2991655
,,,,18.9131193,50.2991663
,,,,18.9137985,50.2991923
,,,,18.913068,50.2991669
,,,,18.9136775,50.2992009
,,,,18.9136997,50.2992188
,,,,18.9137232,50.2992196
,,,,18.9138532,50.299241
,,,,18.91375,50.2992444
,,,,18.9135774,50.2992485
,,,,18.9134345,50.2992504
,,,,18.9137443,50.2992547
,,,,18.9135898,50.2992611
,,,,18.9135537,50.2992789
,,,,18.9137738,50.299281
,,,,18.9133495,50.2992884
,,,,18.9134794,50.2992915
,,,,18.9137513,50.2992934
,,,,18.9133653,50.2993028
,,,,18.913758,50.2993058
,,,,18.9134715,50.2993097
,,,,18.9134864,50.2993236
,,,,18.913311,50.299327
,,,,18.9134852,50.299336
,,,,18.9133278,50.2993423
,,,,18.9132838,50.2993619
,,,,18.9135171,50.2993651
,,,,18.9140463,50.2999656
,,,,18.9129272,50.2999936
,,,,18.9140519,50.3000618
,,,,18.9147181,50.3000789
,,,,18.9129345,50.3000915
,,,,18.9128811,50.3002492
,,,,18.9122073,50.3002604
,,,,18.9150309,50.3002669
,,,,18.9148682,50.3002665
,,,,18.9128852,50.3003498
,,,,18.9122114,50.300361
,,,,18.9142548,50.300336
,,,,18.9131329,50.3003655
,,,,18.9142601,50.3004324
,,,,18.913139,50.3004605
,,,,18.9150296,50.3004869
,,,,18.9151203,50.3004871
,,,,18.9149625,50.3004867
,,,,18.9148669,50.3004865
,,,,18.913933,50.3005554
,,,,18.9129049,50.3006076
,,,,18.9122368,50.3006167
,,,,18.913936,50.3006037
,,,,18.9138599,50.3006057
,,,,18.9129081,50.3007015
,,,,18.915119,50.3007098
,,,,18.9149612,50.3007094
,,,,18.9122399,50.3007105
,,,,18.9142756,50.3007171
,,,,18.915131,50.300746
,,,,18.9153058,50.3007464
,,,,18.9131604,50.3007432
,,,,18.9117224,50.300762
,,,,18.9106021,50.3007976
,,,,18.9142805,50.3008119
,,,,18.9152491,50.3008598
,,,,18.9151303,50.3008595
,,,,18.9156209,50.3008607
,,,,18.9153051,50.3008599
,,,,18.91173,50.3008611
,,,,18.9106097,50.3008957
,,,,18.9156202,50.3009742
,,,,18.9152484,50.3009733
,,,,18.9129325,50.3009821
,,,,18.9122656,50.3010046
,,,,18.9129403,50.301077
,,,,18.9122734,50.3010995
,,,,18.9150036,50.3011139
,,,,18.914298,50.301095
,,,,18.9087766,50.3011097
,,,,18.9131807,50.301121
,,,,18.9116487,50.3011249
,,,,18.9101048,50.3011331
,,,,18.9099547,50.3011372
,,,,18.908714,50.3011512
,,,,18.9105339,50.3011621
,,,,18.9143046,50.3011883
,,,,18.9131862,50.3012147
,,,,18.9116559,50.3012155
,,,,18.9105417,50.3012536
,,,,18.9086177,50.3012621
,,,,18.9151674,50.301336
,,,,18.9150688,50.3013357
,,,,18.9150023,50.3013356
,,,,18.9152489,50.3013362
,,,,18.908535,50.3013164
,,,,18.9128105,50.3013216
,,,,18.9128147,50.3014262
,,,,18.9126367,50.3014291
,,,,18.9084912,50.3014386
,,,,18.9116091,50.3014816
,,,,18.9084277,50.3014817
,,,,18.9084647,50.3015039
,,,,18.9104879,50.3015148
,,,,18.9152474,50.3015783
,,,,18.9150979,50.301578
,,,,18.9150674,50.3015779
,,,,18.914927,50.3015776
,,,,18.9116175,50.3015784
,,,,18.9126427,50.3015787
,,,,18.9104953,50.3016115
,,,,18.9150972,50.3016955
,,,,18.9139667,50.3017389
,,,,18.9139291,50.3017397
,,,,18.9148033,50.3018053
,,,,18.9148913,50.301806
,,,,18.9143236,50.3018213
,,,,18.9143232,50.3018146
,,,,18.9148899,50.3018492
,,,,18.9101563,50.3018509
,,,,18.9100059,50.3018556
,,,,18.9139345,50.3018647
,,,,18.9148907,50.3018791
,,,,18.9148928,50.3019258
,,,,18.9148055,50.3019265
,,,,18.9148521,50.3019908
,,,,18.9144765,50.3021529
,,,,18.9143401,50.3021562
,,,,18.9144816,50.3022713
,,,,18.9184402,50.3042369
,,,,18.9179033,50.304301
,,,,18.917915,50.304324
,,,,18.9217732,50.3049705
,,,,18.9218208,50.3050776
,,,,19.0079338,50.3041367
,,,,19.1119894,50.2272839
,,,,19.0426529,50.2423787
,,,,19.0423932,50.2777282
,,,,18.987671,50.2313321
,,,,19.004893,50.2411165
,,,,18.9633093,50.2257624
,,,,18.9615621,50.2265165
,,,,18.9701326,50.2776653
,,,,18.9246691,50.2665431
,,,,18.9074684,50.2553512
,,,,19.0276431,50.3065585
,,,,19.0275044,50.3065723
,,,,19.032421,50.3075334
,,,,19.0350726,50.3238116
,,,,18.9170135,50.297736
,,,,18.9168188,50.2977824
,,,,18.917109,50.2978998
,,,,18.9170612,50.2979112
,,,,18.9169616,50.2979355
,,,,18.9169146,50.2979467
,,,,18.9171205,50.2979811
,,,,18.9171042,50.297985
,,,,18.9170042,50.2980085
,,,,18.9169254,50.2980273
,,,,18.9172159,50.2981446
,,,,18.917021,50.2981911
,,,,18.9797931,50.3373425
,,,,19.0407603,50.2018488
,,,,19.0261451,50.2696375
,,,,19.0123637,50.2883258
,,,,18.9665177,50.2604549
,,,,19.0254033,50.2541789
,,,,19.025346,50.2541821
,,,,19.0256637,50.2542127
,,,,19.0250791,50.254225
,,,,19.0249168,50.2542994
,,,,18.9008768,50.3411756
,,,,19.079558,50.2915285
,,,,19.0794881,50.2920416
,,,,19.0870789,50.3014932
,,,,19.0207477,50.3017068
,,,,19.0747829,50.2776439
,,,,18.9622961,50.2294754
,,,,18.991207,50.2804249
,,,,18.9449244,50.3438788
,,,,18.9887236,50.2798924
,,,,18.9856645,50.2818621
,,,,18.9160789,50.3437372
,,,,18.9160766,50.3438411
,,,,18.916104,50.343871
,,,,18.91613,50.3438994
,,,,18.9161566,50.3439285
,,,,18.9161818,50.3439561
,,,,18.916208,50.3439847
,,,,18.9162345,50.3440137
Tablica upamiętniająca stary kościół,,,,19.0852339,50.2690345
,,,,19.0267313,50.2587895
,,,,19.0524195,50.2904381
Brama Gospodarcza Wesołego Miasteczka,,,,18.9879821,50.2748123
,,,,18.9150911,50.3214959
,,,,18.9746373,50.2150208
,,,,18.90638,50.2482096
,,,,18.9774516,50.2535062
,,,,19.0331933,50.2535053
,,,,19.0320536,50.2535935
,,,,18.9697539,50.2799436
,,,,19.0446784,50.2008244
,,,,19.0440884,50.2011765
,,,,19.0120715,50.2667888
Polanka dinozaurów,,grass,,19.0292382,50.3156059
,,,,18.9984848,50.267206
,,,,19.048726,50.2462025
,,,,19.0487091,50.2464453
,,,,19.0661869,50.2765122
,,,,19.0095081,50.2799565
,,,,19.0095276,50.279764
,,,,18.977569,50.296207
,,,,18.9730833,50.2965953
,,,,18.9685613,50.2965698
,,,,18.9732432,50.2934382
,,,,18.9697414,50.2952963
,,,,18.9684604,50.2956044
,,,,18.9975602,50.2770649
,,,,18.9993739,50.2771837
,,,,18.9289027,50.2683518
,,,,18.9272293,50.2684765
,,,,19.0011524,50.2836877
,,,,19.0099201,50.2738353
,,,,19.007798,50.2890322
,,,,19.0154394,50.2804609
,,,,19.0145532,50.2807558
,,,,19.0093437,50.2752475
,,,,18.9856224,50.2233766
,,,,19.0157143,50.2996947
,,,,19.0156818,50.2998462
,,,,19.0156506,50.2999969
,,,,19.0145625,50.299771
,,,,18.9643686,50.2181001
,,,,18.9642032,50.2181339
,,,,18.9643656,50.2180945
,,,,18.9642002,50.2181282
,,,,18.9637848,50.2172989
,,,,18.9640622,50.2174038
,,,,18.9632856,50.2174162
,,,,18.9636956,50.2173967
,,,,18.9636565,50.2178443
,,,,18.9633351,50.217859
,,,,18.9638649,50.2179137
,,,,18.9636636,50.2179226
,,,,18.9640168,50.2178943
,,,,18.9638649,50.2179017
,,,,18.9641857,50.2176909
,,,,18.9642012,50.2178336
,,,,18.9640781,50.2175458
,,,,18.9642533,50.2176393
,,,,19.0451666,50.2012087
,,,,18.9166612,50.2976054
,,,,18.9942324,50.2086147
,,,,18.9168847,50.2911569
,,,,19.0027773,50.2630528
Las Załęski,,,wood,18.9635889,50.2511874
,,,,19.0104329,50.2972825
,,,,19.0195952,50.3016927
,,,,19.0198084,50.3015473
,,,,19.0203287,50.3018651
,,,wood,18.9783613,50.2192509
,,,wood,18.9723963,50.2198439
,,,,18.9216306,50.2887036
,,,,18.9612865,50.2675383
,,,,19.0943856,50.2921219
,,,,19.0823496,50.2551805
,,,,19.0880821,50.3041726
,,,,19.0869775,50.3030829
,,,,19.0880142,50.3028589
,,,,18.9609656,50.2672215
,,,wood,18.970743,50.2665379
,,,wood,18.9708401,50.2665625
,,,wood,18.9700603,50.2665776
,,,wood,18.9699678,50.2665685
,,,wood,18.969545,50.2665789
,,,wood,18.9692279,50.2665659
,,,wood,18.9688939,50.2668255
,,,wood,18.9686672,50.2667664
,,,wood,18.9685559,50.2668161
,,,wood,18.9692265,50.2668941
,,,wood,18.9693566,50.266859
,,,wood,18.9696529,50.266865
,,,wood,18.9697736,50.2669541
,,,wood,18.9698434,50.2668975
,,,wood,18.9699681,50.2669404
,,,wood,18.9700445,50.2668753
,,,wood,18.9679953,50.266238
,,,wood,18.9682018,50.2661287
,,,wood,18.9683774,50.2661405
