name,power,man_made,longitude,latitude
,,,19.522599,51.7399914
,,,19.5139116,51.7757736
,,,19.3829475,51.8300838
,,,19.4910066,51.7113898
,,,19.4702342,51.7847634
,substation,,19.4304685,51.7773137
,,,19.4401777,51.7810016
,,,19.3808909,51.8060388
,,,19.3834525,51.8485389
,,,19.3886409,51.8490507
,,,19.3873484,51.8480076
,,,19.3623815,51.7226223
,,,19.3619243,51.7223581
,,,19.3619035,51.7222472
,,,19.3945362,51.8169456
,,,19.3839737,51.8298825
,,,19.3832025,51.8496266
,,,19.4032793,51.7975565
,,,19.4361496,51.8099917
,,,19.4599077,51.7997673
,,,19.3491218,51.7259579
,,,19.4512267,51.7756744
,substation,,19.451857,51.7743473
,,,19.444864,51.7505254
,,,19.4370275,51.7705766
,,,19.4397805,51.7622546
,,,19.4800169,51.7511753
,,,19.4668728,51.7441008
,,,19.4915981,51.7121891
,,,19.4947608,51.7230236
,,,19.4132357,51.8002277
,,,19.4625881,51.7825584
,,,19.4762989,51.76929
,,,19.4760119,51.7693641
,,,19.3502824,51.7299654
,,,19.3675082,51.8016819
,,,19.4343971,51.7550955
,,,19.4929438,51.7350967
,,,19.4934834,51.7351042
,,,19.4108502,51.7755182
,,,19.4307551,51.791149
,,,19.4168487,51.7499668
,,,19.4195213,51.7499982
,,,19.5171697,51.7754282
,,,19.4251086,51.7919581
,,,19.471486,51.7285986
,,,19.4309342,51.7914159
,,,19.5049471,51.7625124
,,,19.4362169,51.7159423
,,,19.4912152,51.7485593
,,,19.4370702,51.8242868
,,,19.5037893,51.7897887
,,,19.4163827,51.7202114
,,,19.4162731,51.7197381
,,,19.4628639,51.7020468
,,,19.4012773,51.7848111
,,,19.4481251,51.7400784
,,wastewater_plant,19.38546386052973,51.849023906143216
Stacja elektroenergetyczna Milionowa 110 kV,substation,,19.480259411628595,51.751742743101985
Zakład Wodociągów i Kanalizacji Łódź Stoki,,wastewater_plant,19.515782588449966,51.77658357440841
Stacja elektroenergetyczna „Zgierz” 220/110 kV,substation,,19.383423571897907,51.830837670406815
Stacja elektroenergetyczna 110/15 kV Ruda,substation,,19.416635003743405,51.719864061226104
Stacja elektroenergetyczna Widzew 110 kV,substation,,19.505196688826498,51.76188841164641
Stacja transformatorowa nr 20834,substation,,19.483884799211133,51.71559200597356
,substation,,19.540875074664303,51.76103336134717
,substation,,19.424126806850644,51.752886880472744
,substation,,19.445613845342955,51.72553128168484
Stacja elektroenergetyczna Lublinek 110 kV,substation,,19.35113335940454,51.729779300123376
Stacja elektroenergetyczna 110/15 kV Starorudzka,substation,,19.442778169756643,51.71463610549254
Stacja elektroenergetyczna 110/15kV Koziny,substation,,19.40197409415863,51.7849936419664
,substation,,19.47263555,51.79069125
,substation,,19.40422115,51.75225975
,substation,,19.417889260792162,51.75395781959359
Stacja elektroenergetyczna „Łódź EC-4” 110kV,substation,,19.539280461023203,51.74864778841606
MPK-Łódź Podstacja trakcyjna Dąbrowskiego,substation,,19.479092810542486,51.738014270085124
,substation,,19.389205314136195,51.738002060461035
Stacja elektroenergetyczna 110/15kV Dąbrowska,substation,,19.484285685078337,51.74016068254639
,substation,,19.434167093976153,51.76100641860792
Stacja elektroenergetyczna 110/15 kV Łąkowa,substation,,19.439656115002965,51.76202076894627
,substation,,19.473800930485435,51.77644849055001
Stacja elektroenergetyczna 110/15 kV Radogoszcz,substation,,19.436975187077415,51.824648352098286
MPK-Łódź Podstacja trakcyjna Brus,substation,,19.381975978636692,51.7537804903054
,substation,,19.3907116,51.7399245
,substation,,19.444902808806717,51.82094140589167
MPK-Łódź Podstacja trakcyjna Śródmieście,substation,,19.462377749999998,51.7589825
,substation,,19.40056740757643,51.7509909302932
,substation,,19.398316400868605,51.7492982746153
,substation,,19.39871235744115,51.74967008059143
,substation,,19.40135905,51.75039565000001
,substation,,19.398258725278446,51.747017011708984
,substation,,19.40509176244149,51.79184272631495
,substation,,19.487836381787382,51.7453856354405
,substation,,19.485729568026002,51.74529271112761
Stacja elektroenergetyczna 110/15 kV Źródłowa,substation,,19.46939379343574,51.78457760581318
Stacja elektroenergetyczna 110/15 kV Brzezińska,substation,,19.50348530071796,51.789193662702445
Stacja elektroenergetyczna „Teofilów” 110 kV,substation,,19.38131945789829,51.80579215904416
Stacja elektroenergetyczna 110/15kV Żubardź,substation,,19.431358676042603,51.791174009810405
Stacja elektroenergetyczna 110/15kV Drewnowska,substation,,19.439728094900406,51.78140089317016
Stacja elektroenergetyczna 110/15kV Retkinia,substation,,19.416216744230603,51.75013820658317
Stacja elektroenergetyczna 110/15kV Komorniki,substation,,19.49467089906157,51.72329837667107
Stacja elektroenergetyczna 110/15kV Lodowa,substation,,19.52308271393403,51.739579160981236
Stacja elektroenergetyczna Chojny 110 kV,substation,,19.463268156735815,51.702357115005384
"Stacja elektroenergetyczna ""Boruta"" 110 kV",substation,,19.39277251672682,51.84160318689521
Stacja elektroenergetyczna „Łódź EC-3” 110kV,substation,,19.423053284771132,51.79813154358486
,substation,,19.474269658535945,51.73320085427861
,substation,,19.38942295,51.74844520000001
,substation,,19.48199088790654,51.75584998137651
,substation,,19.3875702,51.74500785
,substation,,19.387067500000004,51.747817950000005
,substation,,19.384824249999998,51.74680815
,substation,,19.446199080495457,51.77713684179821
,substation,,19.460566934337585,51.74812787306072
,substation,,19.4410052,51.77584655
10705,substation,,19.43388541770074,51.79791473754043
,substation,,19.45204765,51.7809922
,substation,,19.3854465,51.73752390000001
,substation,,19.45540892645498,51.75413537480212
,substation,,19.41506395,51.77449415
,substation,,19.42862163194469,51.78034154118545
,substation,,19.458582699999997,51.7724478
MPK-Łódź Podstacja trakcyjna Korzeniowskiego,substation,,19.471198963682852,51.72861053346273
MPK-Łódź Podstacja trakcyjna Chocianowice,substation,,19.42369485130497,51.70865573565299
,substation,,19.37644570277065,51.73543625816109
,substation,,19.37967234357369,51.73613130866121
,substation,,19.381078020125532,51.7364554631458
,substation,,19.378623200000003,51.74302585000001
,substation,,19.375244496250176,51.741939358396856
MPK-Łódź Podstacja trakcyjna Kęs,substation,,19.451290916247675,51.77547537305125
MPK-Łódź Podstacja trakcyjna Przechodnia,substation,,19.44788883815231,51.74014660965416
MPK-Łódź Podstacja trakcyjna Stocka,substation,,19.466629284676706,51.744092361077406
MPK-Łódź Podstacja trakcyjna Piotrkowska,substation,,19.455602032095417,51.767270026622974
MPK-Łódź Podstacja trakcyjna Parowozowa,substation,,19.530769189210602,51.76273239213148
MPK-Łódź Podstacja trakcyjna Wacława,substation,,19.49133301047989,51.74841727338603
MPK-Łódź Podstacja trakcyjna Wróblewskiego,substation,,19.4194338577568,51.74984761634933
MPK-Łódź Podstacja trakcyjna Piłsudskiego,substation,,19.5051098952618,51.762384219417584
MPK-Łódź Podstacja trakcyjna Kopernik,substation,,19.434250301767246,51.75486376151167
MPK-Łódź Podstacja trakcyjna Jarzynowa,substation,,19.410941176911397,51.775388765219695
MPK-Łódź Podstacja trakcyjna Smugowa,substation,,19.462223744471395,51.782733453193266
MPK-Łódź Podstacja trakcyjna Warecka,substation,,19.403347613185595,51.79736972141826
MPK-Łódź Podstacja trakcyjna Szczecińska,substation,,19.36772984714528,51.80164944125589
MPK-Łódź Podstacja trakcyjna Zachodnia,substation,,19.44863197495766,51.78615098607721
MPK-Łódź Podstacja trakcyjna Grunwaldzka,substation,,19.42501248913185,51.79193198459579
