name,railway,longitude,latitude
Lublin Północny,station,22.5995426,51.2422757
Stasin Polny,halt,22.4736992,51.2132592
Lublin Ponikwoda,halt,22.6059708,51.266083
Lublin Zadębie,halt,22.6100445,51.2579286
Lublin Główny,station,22.5689637,51.231292
Lublin Zachodni,halt,22.508927,51.2189337
