name,Mostownia,Zdrofit,Teatr Leśny,Taurus,Dance Atelier Barbara Materka - Szkoła Tańca,Soszyńska Dance Academy,Tone Zone,,My Gim,Zdrofit,CityFit,Joga Park,Arkon Squash & Gym,Zdrofit,Akademos - Klub fitness,Zdrofit,Fred Astaire,Speed4Fit,Zdrofit,Calypso,,Janoka Joga,Studio Figura,Mama Joga,,,,,,Total Fitnes,Strong Schab Fitness,Joga Studio nad Motławą,Gymbee,Garden Clinic Healthcare & Fitness,Studio Sylwetki Forfit,Elewator,Meon EMS,Scena Teatralna NOT,Zdrofit,Zdrofit,Fit Point,U7 Bowling,,Zdrofit,Fitness Magnum,BlueFit,All for body,Fitimpuls,All Time Fitness,Chinchilla Joga,City Pilates,ReStart Studio,Stadion Żużlowy im. Zbigniewa Podleckiego,Teatr Wybrzeże,Polska Filharmonia Bałtycka im. Fryderyka Chopina,,Stadion Miejski,MKS Atleta,Teatr Miniatura,,Polsat Plus Arena Gdańsk,Ergo Arena,,,Just GYM,Amfiteatr,Amfiteatr Orana,,,,,Gdański Stadion Lekkoatletyczny i Rugby,,Opera Bałtycka,Gdański Teatr Szekspirowski
"Gdańsk, Dworzec PKS",2.846982537465409,4.237509717655378,3.537498425310885,13.835004408279197,5.546215181568178,3.7679017141906703,3.821653461266675,5.4358991835250725,13.480050582436526,4.237509717655378,0.8510194217791738,3.5882317336924476,6.955194585282041,4.237509717655378,8.759954812374025,4.237509717655378,3.353274342462359,7.113372854526851,4.237509717655378,0.40472822832272876,5.4358991835250725,6.0310026232075655,3.561838322526657,6.9654136224037755,5.4358991835250725,5.4358991835250725,5.4358991835250725,5.4358991835250725,5.4358991835250725,5.1636495356352,7.104457590902559,1.4487768496170372,2.872913619305717,3.9189022087062364,2.3924730387345834,7.148299831667338,4.6240527847709405,0.5294003706933863,4.237509717655378,4.237509717655378,3.563707415700202,3.713366920133247,5.4358991835250725,4.237509717655378,6.302244488576554,5.446524591361346,6.454700742256516,4.613748681152148,3.7174291784289917,4.258779824074128,5.990644817173424,7.905115379328532,2.2159109709335327,0.7367745613581066,1.1951135601084113,5.4358991835250725,1.8818253157509954,5.828889319800277,2.5728723886433955,5.4358991835250725,3.6608774981954992,8.723406475506835,5.4358991835250725,5.4358991835250725,7.705621976535175,2.866193426525483,4.202712243280997,5.4358991835250725,5.4358991835250725,5.4358991835250725,5.4358991835250725,5.44700136824601,5.4358991835250725,2.0769677910831037,1.0699847808775047
Zacna,4.486258430475601,5.449056415583205,3.2986854400503227,10.519209243658107,4.952061288610389,4.6710940090150315,4.576686485615861,4.311690334407987,10.47030311410629,5.449056415583205,5.370255746509515,4.654025515181766,6.230748942885207,5.449056415583205,7.724646054562296,5.449056415583205,4.220100609820486,1.7263933082446372,5.449056415583205,5.786999690512589,4.311690334407987,0.6456538485584513,1.9430116226180743,6.327013681345621,4.311690334407987,4.311690334407987,4.311690334407987,4.311690334407987,4.311690334407987,4.745751254586814,7.600265535604908,6.838326383154666,2.7635136520423167,1.7059943790102854,4.110884491643113,6.35286554049801,3.8870387632571197,5.871020541190592,5.449056415583205,5.449056415583205,1.932627429631004,4.628859073767418,4.311690334407987,5.449056415583205,2.2688683562810548,7.35573714539021,5.800324443127549,4.819729200738443,4.344362697909101,1.2724372777929063,0.6705494146679019,6.425009916944739,7.221853588375331,5.718387084704007,6.439233523760749,4.311690334407987,4.358544181253276,6.2211904097498545,4.6030051073116764,4.311690334407987,6.7687560442245855,8.527819380909708,4.311690334407987,4.311690334407987,2.3542573682930623,3.6118477609532627,5.253689632917779,4.311690334407987,4.311690334407987,4.311690334407987,4.311690334407987,4.7160502140234115,4.311690334407987,4.871607389951402,5.684628439654872
Wołkowyska,4.066578770767401,5.115645300751803,2.929672339162368,10.77330540875856,4.766914280308968,4.320796357356164,4.232928657103287,4.150546860415628,10.687447763839687,5.115645300751803,4.861864145972736,4.289042300698873,6.113599634708468,5.115645300751803,7.679947180261315,5.115645300751803,3.839937649865183,2.2374322321221762,5.115645300751803,5.273594654905838,4.150546860415628,1.1538335471075118,1.4588697393659247,6.203657826231636,4.150546860415628,4.150546860415628,4.150546860415628,4.150546860415628,4.150546860415628,4.529335323417959,7.398545754630206,6.324916574368294,2.273211344394827,1.266845862606247,3.644923063226286,6.247374091948881,3.6444149382888678,5.357695869634307,5.115645300751803,5.115645300751803,1.4378304386056124,4.274742134553586,4.150546860415628,5.115645300751803,2.4228323042710214,7.029601462207044,5.660303398477426,4.54279446787678,3.9760892923037443,0.8180527707009206,1.1488367430526094,6.399509383130302,6.717078793454669,5.207494213448564,5.927380964910047,4.150546860415628,3.880198931888907,5.990361329191165,4.165527164641473,4.150546860415628,6.3498736122545925,8.411146689375654,4.150546860415628,4.150546860415628,2.8578767746162037,3.1675463764876137,4.90421170794002,4.150546860415628,4.150546860415628,4.150546860415628,4.150546860415628,4.533162249189189,4.150546860415628,4.407627759551453,5.178545679497443
Zacna,4.486258430475601,5.449056415583205,3.2986854400503227,10.519209243658107,4.952061288610389,4.6710940090150315,4.576686485615861,4.311690334407987,10.47030311410629,5.449056415583205,5.370255746509515,4.654025515181766,6.230748942885207,5.449056415583205,7.724646054562296,5.449056415583205,4.220100609820486,1.7263933082446372,5.449056415583205,5.786999690512589,4.311690334407987,0.6456538485584513,1.9430116226180743,6.327013681345621,4.311690334407987,4.311690334407987,4.311690334407987,4.311690334407987,4.311690334407987,4.745751254586814,7.600265535604908,6.838326383154666,2.7635136520423167,1.7059943790102854,4.110884491643113,6.35286554049801,3.8870387632571197,5.871020541190592,5.449056415583205,5.449056415583205,1.932627429631004,4.628859073767418,4.311690334407987,5.449056415583205,2.2688683562810548,7.35573714539021,5.800324443127549,4.819729200738443,4.344362697909101,1.2724372777929063,0.6705494146679019,6.425009916944739,7.221853588375331,5.718387084704007,6.439233523760749,4.311690334407987,4.358544181253276,6.2211904097498545,4.6030051073116764,4.311690334407987,6.7687560442245855,8.527819380909708,4.311690334407987,4.311690334407987,2.3542573682930623,3.6118477609532627,5.253689632917779,4.311690334407987,4.311690334407987,4.311690334407987,4.311690334407987,4.7160502140234115,4.311690334407987,4.871607389951402,5.684628439654872
Zakopiańska,3.036067827555114,4.587240053524343,2.95844595045773,13.082872998336905,5.351870431633631,3.868224303979572,3.8640628599396054,5.019689160643622,12.835576123024357,4.587240053524343,1.6994372152549817,3.71933785856291,6.865701619883337,4.587240053524343,8.674891794339272,4.587240053524343,3.300641663943186,5.399216881085897,4.587240053524343,2.240108702920577,5.019689160643622,4.31948222441114,2.100800648670143,6.908409012908192,5.019689160643622,5.019689160643622,5.019689160643622,5.019689160643622,5.019689160643622,4.979619324430062,7.479079887389942,3.258168259617371,0.9817719536160695,2.488104744212616,1.0602701469951883,7.048453833459501,4.199400661181638,2.2903472655919024,4.587240053524343,4.587240053524343,1.7529395443108087,3.8046859588754125,5.019689160643622,4.587240053524343,4.396939792634227,6.242001051145702,6.345676067191964,4.5894684902265,2.350705850899515,2.449314877962998,4.3129184882250815,7.613183183393004,3.5491989665459815,2.0642210485022097,2.7938899455117263,5.019689160643622,2.1198547539113974,6.056281819505346,2.888355627746846,5.019689160643622,4.792381344769979,8.93680032128483,5.019689160643622,5.019689160643622,6.025934662708109,1.2019602812547403,3.142361207234809,5.019689160643622,5.019689160643622,5.019689160643622,5.019689160643622,5.184590771898716,5.019689160643622,2.6864071643333816,2.010574349852488
Siedlce 06,3.118677827709232,4.6260945877673185,2.750514576275251,12.629242869835885,5.167345138938323,3.8545425252197743,3.8295294195295275,4.764493398884954,12.415882253723769,4.6260945877673185,2.378056862122067,3.72619475920635,6.683619664519088,4.6260945877673185,8.468682467643708,4.6260945877673185,3.270814496664622,4.724856955120389,4.6260945877673185,2.895880825780007,4.764493398884954,3.64730687988322,1.558344250325005,6.7370515623432805,4.764493398884954,4.764493398884954,4.764493398884954,4.764493398884954,4.764493398884954,4.81076138833125,7.451376995991973,3.925938499799009,0.34430754684940607,1.9355181903184389,1.3517973850599603,6.859502498211167,3.9722902909572024,2.954964422237702,4.6260945877673185,4.6260945877673185,1.0747903764669287,3.7916447519642733,4.764493398884954,4.6260945877673185,3.7848927086291817,6.387924932517464,6.166847772956486,4.4938695170450655,2.3563660342566304,1.7701150007259745,3.646505863729312,7.348316209313037,4.220393223461941,2.742952637856566,3.472088393486062,4.764493398884954,2.346379983126938,6.004070836136919,3.0304854628450424,4.764493398884954,5.0934011904844345,8.832406271612168,4.764493398884954,4.764493398884954,5.355329263127329,1.1639324886201659,3.252109466029658,4.764493398884954,4.764493398884954,4.764493398884954,4.764493398884954,4.980429456770444,4.764493398884954,2.9480416818500053,2.6848789930009804
Brama Wyżynna 05,3.552131050267614,4.979827498024355,4.116533197532935,14.442345586889006,6.233595074200764,4.4786540481069785,4.52526350953464,6.082944463769731,14.112118369493551,4.979827498024355,0.24376401272976697,4.300355025541867,7.666237097130193,4.979827498024355,9.477619487801729,4.979827498024355,4.0335528818227875,7.302965744421797,4.979827498024355,0.6801476442748932,6.082944463769731,6.220283857322141,3.863477549191853,7.680691710825902,6.082944463769731,6.082944463769731,6.082944463769731,6.082944463769731,6.082944463769731,5.849319370876222,7.857573210613614,1.4255460367045314,2.8846563926066353,4.2415270255335145,2.0382409248678766,7.858793227747931,5.259597341496205,0.6024458894527687,4.979827498024355,4.979827498024355,3.666093292288688,4.422104828473437,6.082944463769731,4.979827498024355,6.2040874156092585,6.20193700444737,7.160706824074657,5.317893017862074,3.2433330520476003,4.3636169975227155,6.203503267926883,8.590316177470976,1.7003955325251985,0.16475839777065865,0.887258100389671,6.082944463769731,2.552882988671842,6.569317765711308,3.2881034018798663,6.082944463769731,4.399083483227712,9.469722131251896,6.082944463769731,6.082944463769731,7.921463688004766,2.5911750635212347,3.605619916651717,6.082944463769731,6.082944463769731,6.082944463769731,6.082944463769731,6.1223317858228565,6.082944463769731,2.813337302742365,0.3120099382778002
Emaus,3.2001602841890877,4.681629699795939,2.731733051664837,12.485961427336543,5.139434365951195,3.896424395713784,3.8642046623210504,4.711174051213376,12.286140472927636,4.681629699795939,2.620018619317787,3.7762614673197454,6.651914589322176,4.681629699795939,8.42456548604275,4.681629699795939,3.3120523593229967,4.486782467858333,4.681629699795939,3.1364330177234625,4.711174051213376,3.410934463473411,1.4079491491400262,6.709232027337507,4.711174051213376,4.711174051213376,4.711174051213376,4.711174051213376,4.711174051213376,4.790307051362667,7.474445222348292,4.168256936446189,0.1831221606615824,1.7727840196621003,1.504990686514138,6.824808991377484,3.9342326754553407,3.196957383363731,4.681629699795939,4.681629699795939,0.8348784972127196,3.834223669804025,4.711174051213376,4.681629699795939,3.5632775698937422,6.473757417323387,6.1377110485439115,4.502220235845072,2.3879380728478417,1.5279745937880684,3.413769576275783,7.28379611554252,4.458393910096363,2.986105266828798,3.715350519069786,4.711174051213376,2.48310347729693,6.02195063247372,3.132380758528892,4.711174051213376,5.233435048909434,8.825436847281859,4.711174051213376,4.711174051213376,5.119533690592689,1.2271683277027212,3.307279803497029,4.711174051213376,4.711174051213376,4.711174051213376,4.711174051213376,4.945839968403893,4.711174051213376,3.0877896932832463,2.9246498486590617
Odrzańska,3.54295379159993,5.095032434046321,3.618810635215062,13.79095494856368,5.983113504220132,4.420770081618893,4.429282806551132,5.682310156574091,13.538260537697017,5.095032434046321,1.2268603802992815,4.261455362235627,7.489324534240489,5.095032434046321,9.30550890993663,5.095032434046321,3.872575515264637,5.994666097819051,5.095032434046321,1.9684540516721174,5.682310156574091,4.925197272699063,2.8028036159628997,7.526520782854742,5.682310156574091,5.682310156574091,5.682310156574091,5.682310156574091,5.682310156574091,5.605637716043713,8.0100999128657,2.888854024678173,1.5188251415001777,3.1892313388271387,0.6736199872094735,7.674842540937923,4.855661195170857,1.9724595705304941,5.095032434046321,5.095032434046321,2.348521904256369,4.357829914158257,5.682310156574091,5.095032434046321,4.7382435120213735,6.648352667759221,6.969628177943749,5.181013813391587,2.0428630777366568,3.023108858437056,4.934148022966763,8.27202164458486,2.9696930981137912,1.632007715410174,2.347624116569318,5.682310156574091,2.555964457268023,6.610999309839285,3.3563076706928974,5.682310156574091,5.067276341080708,9.511430967684703,5.682310156574091,5.682310156574091,6.6338623355684865,1.146269271418385,2.6888714191234233,5.682310156574091,5.682310156574091,5.682310156574091,5.682310156574091,5.825601366680717,5.682310156574091,3.0603978547170176,1.4716159613520947
Grabowskiego,3.882724748574709,5.436873050720818,3.809929506904999,13.836541464643801,6.211905412957398,4.728590099636588,4.726571797556054,5.865708369403893,13.61418096878687,5.436873050720818,1.685478500499783,4.577346419063856,7.726997526629767,5.436873050720818,9.5337866806711,5.436873050720818,4.163666563289732,5.74160656170051,5.436873050720818,2.4640848009104106,5.865708369403893,4.690642053962,2.770027172339927,7.770830041374836,5.865708369403893,5.865708369403893,5.865708369403893,5.865708369403893,5.865708369403893,5.841167499352592,8.33689046053661,3.354776041010378,1.3214820071805693,3.1461246746099216,0.20188287295109333,7.909022445631407,5.0505425170482905,2.460254220149081,5.436873050720818,5.436873050720818,2.149669422779497,4.6651079376575915,5.865708369403893,5.436873050720818,4.316247624161017,7.0509472979606365,7.207074225278243,5.4543914764680395,1.57035391265624,2.7807625120436024,4.718193929374819,8.459369071221285,3.3178739693110493,2.0939969845257873,2.7907432427975087,5.865708369403893,2.9323928483238664,6.9182317105092475,3.7195908254884573,5.865708369403893,5.519951374454764,9.801387284811497,5.865708369403893,5.865708369403893,6.391805134513996,0.6619972340484541,2.2936873134893534,5.865708369403893,5.865708369403893,5.865708369403893,5.865708369403893,6.041585712925187,5.865708369403893,3.469326961280932,1.886543823960933
