name,amenity,leisure,tourism,longitude,latitude
AZS Wrocław,,sports_centre,,17.0646788,51.1034221
,,,,17.0906018,51.101692
,,,attraction,17.0484752,51.1010575
,,,attraction,17.0483544,51.1051081
Vértigo Jazz Club,nightclub,,,17.0354095,51.1083596
CrossGym,,sports_centre,,17.1447857,51.1449388
,,,gallery,17.037408,51.1097541
,,,,16.878107,51.1437153
Galeria Neonów,,,gallery,17.0245,51.1100531
,,,,17.0788435,51.1102457
Izutsu,,,attraction,17.0801799,51.1093622
Znak wysokiej wody,,,attraction,17.1469472,51.0821361
,,,attraction,17.0650396,51.1065671
,,,,17.0367966,51.1132361
,,,,17.0369186,51.1134439
,,,attraction,17.0836748,51.0640063
,,,attraction,17.1453695,51.0808353
,,,attraction,17.0524387,51.0997922
,,,attraction,17.0534968,51.1003855
,,,attraction,17.0703057,51.1081902
,,,attraction,17.0735636,51.1175615
,,,attraction,17.0735547,51.117567
,,,attraction,17.0373428,51.1330611
,,,attraction,17.0895802,51.0784439
,,,attraction,17.0362258,51.1246445
,,,attraction,17.0317581,51.1009091
,,,,17.0264926,51.1129647
,,,,17.0265017,51.1132093
,,,,17.0265703,51.1132374
,,,,17.0269062,51.1132077
,,,,17.0268648,51.1129671
,,,,17.0270109,51.1129243
,,,,16.912717,51.122701
,,,,16.9115008,51.1235993
X-Demon,nightclub,,,17.028301,51.1070397
"Powódź, lipiec 1997 80 cm poziom wody",,,attraction,17.0803525,51.1100794
Poziom 1,nightclub,,,17.0290958,51.1114434
Scena Kamienica,theatre,,,17.0215956,51.1027352
,,,,17.0350108,51.1053699
,,,,17.0352134,51.1060052
Jump World – Park Trampolin,,sports_centre,,17.0514852,51.0857803
Samuraj,,sports_centre,,17.0325459,51.1390585
Wiking,,sports_centre,,17.032279,51.10685
"Klub Studencki ""Bajer""",nightclub,,,17.0847405,51.1031708
,,,,17.0075612,51.1183369
Fabryczna boulder,,sports_centre,,16.9825217,51.0975081
Kibice Razem Śląsk Wrocław,community_centre,,,17.0347956,51.1107923
Cinema City,cinema,,,17.0352314,51.0964379
OH KINO,cinema,,,17.0297847,51.0996131
Jamaica,nightclub,,,17.0256433,51.1100628
mia,,,gallery,17.0285618,51.1091973
,,,,16.9406817,51.1187314
GoJump – Park Trampolin,,sports_centre,,17.0667916,51.1350186
Świetlica Osiedlowa,community_centre,,,16.9943908,51.1753006
,,,,17.0447232,51.1162881
Generator WUWA,community_centre,,,16.9270854,51.1368507
Frame,nightclub,,,17.036671,51.1095337
Grey,nightclub,,,17.0293563,51.1117072
,,,,17.0353325,51.1053312
RO,nightclub,,,17.025201,51.1097442
,,,,17.0059634,51.1187568
,,,,17.0065041,51.1190764
,,,,17.0061149,51.1190063
Fragment skamieniałego pnia,,,attraction,17.0495496,51.116594
,,,attraction,17.0374899,51.1201217
,,,,17.082593,51.1086782
Galeria Dizajn,,,gallery,17.0331186,51.1086376
TA. TU,nightclub,,,17.0290312,51.11175
Mauzoleum Piastów Śląskich,,,attraction,17.0376207,51.1130339
,,,,17.0334502,51.1174187
Klub Muzyki i Literatury,community_centre,,,17.028695,51.1024137
Przed·Pokój H13,community_centre,,,17.0293128,51.1021224
Studio BWA Wrocław,,,gallery,17.0243882,51.1101962
Studio P7,nightclub,,,17.0338334,51.1078616
Czuła jest noc,nightclub,,,17.0231025,51.1013453
,,,,17.0506094,51.1151713
Wrocławskie Centrum Twórczości Dziecka,theatre,,,17.0348219,51.1127799
