name,highway,longitude,latitude
Jubileuszowa 02,bus_stop,20.0696002,50.1013728
Rondo 308. Dywizjonu 04,bus_stop,20.0040727,50.0681475
Stella-Sawickiego 04,bus_stop,20.0053198,50.0740641
Miśnieńska 03,bus_stop,20.0001078,50.0946451
Skawina Podlipki,bus_stop,19.8446255,49.9885583
Wrony 01,bus_stop,19.8526224,49.9954162
Gaik 01,bus_stop,19.879073,50.1087297
Bieżanowska 08,bus_stop,19.9826627,50.0242554
Prokocim Rynek 01,bus_stop,19.9966298,50.023739
Prosta 01,bus_stop,19.9925865,50.0251375
Prosta 02,bus_stop,19.9911969,50.0252791
Cmentarz Prokocim 01,bus_stop,20.0072665,50.0218478
Bieżanowska 07,bus_stop,19.9831601,50.0245836
Prokocim Rynek 02,bus_stop,19.9978333,50.023196
Węzeł Wielicki 04,bus_stop,20.0178078,50.0067899
Węzeł Wielicki 06,bus_stop,20.015607,50.0058741
Wielicka Granica Miasta,bus_stop,20.0286777,49.9988341
Węzeł Wielicki 01,bus_stop,20.0181837,50.0057285
Węzeł Wielicki 02,bus_stop,20.0166116,50.0068435
Teatr Bagatela 02,bus_stop,19.9333333,50.0638751
Filharmonia,bus_stop,19.9335735,50.0581968
Filharmonia,bus_stop,19.933481,50.0580551
Piaski Nowe,bus_stop,19.9702438,50.0147898
Wybickiego 02,bus_stop,19.9276357,50.0840142
Petőfiego 01,bus_stop,20.0353095,50.0941774
Skotniki Szkoła 02,bus_stop,19.8754159,50.0163401
Brücknera 02,bus_stop,19.8757702,50.011965
Brücknera 01,bus_stop,19.8759721,50.0125006
Skotniki 01,bus_stop,19.8754018,50.0062856
Skotniki 04,bus_stop,19.8735558,50.0073225
Rząska Podkamycze,bus_stop,19.8273982,50.0917351
Urząd Marszałkowski 02,bus_stop,19.9221329,50.0788344
Urząd Marszałkowski 01,bus_stop,19.9225734,50.0788508
Jugowicka 01,bus_stop,19.9302853,50.0074491
Herberta,bus_stop,19.943908,50.0102489
,bus_stop,20.0840798,50.0115204
Kokotów II,bus_stop,20.0948749,50.0138211
Zielonki Skrzyżowanie,bus_stop,19.9243371,50.1075962
Zabierzów Młyn,bus_stop,19.8016779,50.1196832
UR Balicka 01,bus_stop,19.8651312,50.0809734
Mydlniki Granica Miasta 01,bus_stop,19.8376779,50.0899634
Wierzyńskiego 01,bus_stop,19.8444763,50.0850042
Bronowice SKA 04,bus_stop,19.8884398,50.0816144
Bronowice Małe 05,bus_stop,19.8806421,50.0810471
Bronowice Małe 07,bus_stop,19.8834834,50.0822225
Bronowice Małe 06,bus_stop,19.8817691,50.0820825
Lindego 02,bus_stop,19.8720195,50.0807457
Bronowice SKA 03,bus_stop,19.8908013,50.0813399
Bronowice Małe 02,bus_stop,19.8804108,50.0809922
Cmentarz Mydlniki 02,bus_stop,19.8410875,50.0872871
Wierzyńskiego 02,bus_stop,19.8453056,50.0841858
Lindego 01,bus_stop,19.8697383,50.0808727
Cmentarz Mydlniki 01,bus_stop,19.8406279,50.0877785
Tischnera 02,bus_stop,19.9453483,50.0293882
Tischnera 01,bus_stop,19.9445171,50.0298629
Forteczna 01,bus_stop,19.9060884,50.0010674
Rżąka 02,bus_stop,20.0108915,50.0062202
Turowicza 05,bus_stop,19.9456416,50.0159544
Rondo Kocmyrzowskie im. Ks. Gorzelanego 05,bus_stop,20.0280596,50.0787815
Rondo Kocmyrzowskie im. Ks. Gorzelanego 06,bus_stop,20.0267709,50.0803551
Opolska Kładka 01,bus_stop,19.9271001,50.0912357
Opolska Kładka 02,bus_stop,19.9256456,50.0915066
Miejskie Centrum Opieki 01,bus_stop,20.0038754,50.0093949
Szpital Uniwersytecki / Instytut Pediatrii 02,bus_stop,20.000647,50.0099653
Szpital Uniwersytecki / Instytut Pediatrii 01,bus_stop,20.0003087,50.0102539
