name,railway,longitude,latitude
Radom Potkanów,halt,21.1021077,51.3529669
Radom Główny,station,21.1553821,51.3909217
Radom Stara Wola,halt,21.1848514,51.439313
Radom Północny,halt,21.1864917,51.4195838
Radom Gołębiów,halt,21.1879335,51.4124069
