name,highway,longitude,latitude
Krasickiego 02,bus_stop,21.0182936,52.1966511
Abrahama 03,bus_stop,21.0839112,52.2263209
Smoluchowskiego 01,bus_stop,21.0138483,52.179345
Ksawerów 02,bus_stop,21.0183835,52.1871212
RKS Orzeł 01,bus_stop,21.078003,52.2504549
Książęca 02,bus_stop,21.0305269,52.2306927
Zamieniecka 01,bus_stop,21.0992169,52.234809
Bitwy Warszawskiej 1920 05,bus_stop,20.9773037,52.2105616
Metro Pole Mokotowskie 02,bus_stop,21.0082128,52.208394
Modzelewskiego 03,bus_stop,21.013373,52.1835386
DS Riviera 01,bus_stop,21.0151522,52.2159872
Krucza 02,bus_stop,21.0180821,52.2313395
Zamieniecka 03,bus_stop,21.0975716,52.235196
Os. Wilga 02,bus_stop,21.1002722,52.2263356
Plac Narutowicza 15,bus_stop,20.9837523,52.2180521
Strzeleckiego 01,bus_stop,21.0449434,52.156063
Walecznych 02,bus_stop,21.0593541,52.2352573
Szaserów-Szpital 02,bus_stop,21.089068,52.2500325
Morskie Oko 01,bus_stop,21.0231345,52.2022538
Beethovena 01,bus_stop,21.0488524,52.1945768
Chłopickiego 02,bus_stop,21.1058641,52.2467146
Dwernickiego 02,bus_stop,21.084729,52.2507269
Osiedle Młodych 01,bus_stop,21.0972432,52.2484112
Mokotowska 02,bus_stop,21.0212435,52.2237636
Grzymały-Sokołowskiego 01,bus_stop,20.9718541,52.2198874
Plac Narutowicza 01,bus_stop,20.9849543,52.2203144
Plac Hallera 09,bus_stop,21.0272947,52.2596231
Wiejska 02,bus_stop,21.0305732,52.2245272
Metro Wierzbno 05,bus_stop,21.0182202,52.1891877
Plac Trzech Krzyży 01,bus_stop,21.0231546,52.2269797
Chodakowska 01,bus_stop,21.0652575,52.2521644
Madalińskiego 02,bus_stop,21.0101524,52.2036788
Al. 3 Maja 02,bus_stop,21.0332055,52.2350866
Ordynacka 02,bus_stop,21.0184239,52.2357194
,bus_stop,21.0190305,52.1973049
Inżynierska 05,bus_stop,21.0355968,52.2583328
Opaczewska 04,bus_stop,20.9695386,52.2105741
Łukowska 01,bus_stop,21.0996866,52.2386755
Garwolińska 02,bus_stop,21.0928642,52.2493996
Bitwy Warszawskiej 1920 06,bus_stop,20.9757733,52.2115719
Książęca 01,bus_stop,21.0312826,52.2293132
Polskie Radio 01,bus_stop,21.0149187,52.1928375
Żółkiewskiego 01,bus_stop,21.1068878,52.2414494
Wawelska 01,bus_stop,20.9819231,52.2168122
Malczewskiego 04,bus_stop,21.023221,52.1946814
Litewska 02,bus_stop,21.0202237,52.2160312
Piękna 04,bus_stop,21.0248307,52.224028
Śniegockiej 01,bus_stop,21.0337534,52.2267606
Pomnik Lotnika 01,bus_stop,20.988031,52.2155786
Dwernickiego 01,bus_stop,21.0841581,52.2482969
Plac Narutowicza 16,bus_stop,20.9826261,52.2176245
Ksawerów 01,bus_stop,21.0183681,52.186444
Smoluchowskiego 03,bus_stop,21.0150728,52.1797939
Metro Wilanowska 04,bus_stop,21.0211833,52.1809453
Koszykowa 02,bus_stop,21.0060345,52.2230198
Meissnera 04,bus_stop,21.092216,52.2216888
Os. Domaniewska 01,bus_stop,21.020286,52.1829527
Adampolska 02,bus_stop,21.0558713,52.238519
Biblioteka Uniwersytecka 01,bus_stop,21.0242524,52.2421283
Stefana Batorego 02,bus_stop,21.0050339,52.2101465
Metro Racławicka 02,bus_stop,21.0120659,52.1996462
Perkuna 02,bus_stop,21.0964774,52.2322879
Modzelewskiego 01,bus_stop,21.0139291,52.1829726
Mokotowska 03,bus_stop,21.0195428,52.2242034
Foksal 01,bus_stop,21.0199162,52.2324457
Dworkowa 04,bus_stop,21.0214841,52.2053566
Krucza 03,bus_stop,21.0164442,52.2303143
Gdecka 01,bus_stop,21.1011038,52.2408979
Goszczyńskiego 02,bus_stop,21.0204604,52.1935504
Metro Świętokrzyska 02,bus_stop,21.0094378,52.2341445
Biblioteka Uniwersytecka 02,bus_stop,21.0250515,52.2416988
Biblioteka Narodowa 01,bus_stop,21.0059206,52.2128542
Biblioteka Narodowa 02,bus_stop,21.0064759,52.2134945
Plac Teatralny 01,bus_stop,21.0098143,52.2428302
Śniegockiej 02,bus_stop,21.0345627,52.2253799
Wspólna 01,bus_stop,21.0173931,52.2281806
Nowowiejska 01,bus_stop,21.0045712,52.2212766
Umińskiego 03,bus_stop,21.0943913,52.2273244
Osiedle Majdańska 04,bus_stop,21.0845379,52.2390822
Grenadierów 01,bus_stop,21.0785044,52.2437289
Metro Pole Mokotowskie 08,bus_stop,21.0097939,52.2079357
Os. Orlik 02,bus_stop,21.0887225,52.2282658
Wielicka 02,bus_stop,21.0216885,52.1904229
Królikarnia 02,bus_stop,21.0248042,52.1907323
Os. Iskra 01,bus_stop,21.0974011,52.2212703
Rondo Zesłańców Syberyjskich 02,bus_stop,20.9593833,52.2162002
Madalińskiego-Szpital 01,bus_stop,21.0158647,52.2042424
Banacha 02,bus_stop,20.9802184,52.2101714
Zamieniecka 05,bus_stop,21.0970632,52.2342649
Międzyborska 01,bus_stop,21.0734203,52.2461194
Banacha 01,bus_stop,20.9804977,52.2098752
Chodakowska 02,bus_stop,21.0658312,52.2518156
Szpital Grochowski 01,bus_stop,21.0789449,52.2427556
Adampolska 01,bus_stop,21.0569827,52.2372894
Aleja Witosa 02,bus_stop,21.0515471,52.1989181
Bitwy Warszawskiej 1920 02,bus_stop,20.9756228,52.210608
Odyńca 04,bus_stop,21.0125134,52.1959588
Górnośląska 01,bus_stop,21.0410889,52.2257786
Zamenhofa 02,bus_stop,20.9983859,52.2473218
Metro Pole Mokotowskie 01,bus_stop,21.0074538,52.2085867
Czerniakowska 01,bus_stop,21.033464,52.2302384
Morskie Oko 02,bus_stop,21.0238516,52.2014382
Legia-Stadion 01,bus_stop,21.0447214,52.2208003
Plac Hallera 01,bus_stop,21.0270002,52.2581319
Plac Na Rozdrożu 08,bus_stop,21.0263898,52.2200327
Odyńca 01,bus_stop,21.0135245,52.1956893
Goszczyńskiego 01,bus_stop,21.0198676,52.1946653
Dworkowa 02,bus_stop,21.0229758,52.2061392
Plac Przymierza 01,bus_stop,21.055972,52.2311779
Ordynacka 01,bus_stop,21.0180687,52.2362728
Modzelewskiego 02,bus_stop,21.0145476,52.1833203
Rokosowska 01,bus_stop,20.9739865,52.2137633
Chłopickiego 03,bus_stop,21.1049828,52.2463941
PKP Powiśle 04,bus_stop,21.0302833,52.2347102
Plac Na Rozdrożu 01,bus_stop,21.0247034,52.2206839
Sienna 01,bus_stop,20.9935761,52.2298145
Plac Unii Lubelskiej 04,bus_stop,21.0212544,52.2126514
Rozbrat 05,bus_stop,21.0367398,52.2217068
Zajęcza 02,bus_stop,21.0280084,52.2386271
Plac Krasińskich 01,bus_stop,21.005362,52.2489542
Os. Orlik 01,bus_stop,21.0884341,52.2279577
Koźmińska 01,bus_stop,21.0362739,52.2251344
Łukowska 02,bus_stop,21.0996107,52.2379735
Dickensa 06,bus_stop,20.9708718,52.2060523
Grzymały-Sokołowskiego 06,bus_stop,20.9728294,52.2185653
Opaczewska 01,bus_stop,20.970608,52.2099191
Osiedle Majdańska 02,bus_stop,21.0828991,52.2408367
Szczęśliwicka 02,bus_stop,20.9680033,52.2142938
Plac Trzech Krzyży 02,bus_stop,21.0229848,52.2288662
Odyńca 02,bus_stop,21.013307,52.1971909
Hotel Bristol 02,bus_stop,21.0159983,52.2413382
Podbipięty 01,bus_stop,21.029424,52.1778804
Podskarbińska 02,bus_stop,21.0744548,52.2505268
Krucza 01,bus_stop,21.0178081,52.2309481
Metro Wierzbno 06,bus_stop,21.0161823,52.1891934
Polskie Radio 02,bus_stop,21.0149555,52.1936583
Pomnik Lotnika 02,bus_stop,20.9903445,52.2169469
Abrahama 02,bus_stop,21.082828,52.2261042
Stacja Krwiodawstwa 01,bus_stop,21.0610045,52.2316429
Hala Kopińska 04,bus_stop,20.9768599,52.2174133
,bus_stop,21.0149387,52.2036653
Żupnicza 01,bus_stop,21.058942,52.2505643
Plac Przymierza 02,bus_stop,21.0555574,52.2321968
Topiel 02,bus_stop,21.0267415,52.2376456
Och-Teatr 01,bus_stop,20.9799831,52.2146769
Szpital Grochowski 02,bus_stop,21.0804189,52.2416708
Berestecka 01,bus_stop,20.9534426,52.2124615
Szczęśliwicka 04,bus_stop,20.9695624,52.2149436
Dworkowa 01,bus_stop,21.0225922,52.2050951
Francuska 02,bus_stop,21.0536195,52.2354052
Walewska 01,bus_stop,21.0747685,52.2389861
Stefana Batorego 01,bus_stop,21.0059167,52.2105353
Plac Zamkowy 02,bus_stop,21.0141981,52.24468
Kino Femina 08,bus_stop,20.9945765,52.2411517
RKS Orzeł 02,bus_stop,21.0781584,52.250319
Berestecka 02,bus_stop,20.951842,52.2119693
Metro Wierzbno 02,bus_stop,21.0170216,52.1895624
Abrahama 04,bus_stop,21.0835454,52.2253574
Algierska 01,bus_stop,21.0827729,52.2209625
Rondo Zesłańców Syberyjskich 05,bus_stop,20.9630256,52.2166579
Plac Zawiszy 07,bus_stop,20.9911558,52.2236433
Plac Szembeka 01,bus_stop,21.1012346,52.2426501
Wiśniowa 02,bus_stop,21.013212,52.2085759
Zajęcza 01,bus_stop,21.0267351,52.2395741
Krasickiego 01,bus_stop,21.0200402,52.1967313
Torwar 03,bus_stop,21.04345,52.2241801
Międzyborska 06,bus_stop,21.0748226,52.2473918
Madalińskiego-Szpital 02,bus_stop,21.0136012,52.203958
Teligi 02,bus_stop,21.0494543,52.155395
Łazienki Królewskie 02,bus_stop,21.0266416,52.2144145
Umińskiego 01,bus_stop,21.0933264,52.2271017
Stacja Krwiodawstwa 02,bus_stop,21.0598956,52.2323147
Raszyńska 02,bus_stop,20.9900223,52.2195845
Dickensa 05,bus_stop,20.9714428,52.2060361
Os. Wilga 01,bus_stop,21.1009078,52.225624
Rondo Waszyngtona 04,bus_stop,21.0512753,52.2393834
Łazienki Królewskie 01,bus_stop,21.0264177,52.2141509
Metro Wierzbno 01,bus_stop,21.0171551,52.1885004
Raszyńska 01,bus_stop,20.9893292,52.219898
Saska 03,bus_stop,21.0629597,52.2285574
Dobra 02,bus_stop,21.0223495,52.2436525
Zamieniecka 02,bus_stop,21.0984474,52.2344559
Topiel 01,bus_stop,21.0267602,52.2374833
Malczewskiego 01,bus_stop,21.0240073,52.1940188
Metro Wilanowska 08,bus_stop,21.0202645,52.1800564
Rozbrat 03,bus_stop,21.0359293,52.2211616
Strzeleckiego 03,bus_stop,21.0461293,52.1570941
Mariensztat 01,bus_stop,21.0195576,52.2462504
Nowowiejska 02,bus_stop,21.0050978,52.2210056
Plac Zamkowy 01,bus_stop,21.0137511,52.2453453
Grzymały-Sokołowskiego 03,bus_stop,20.974118,52.2184377
Plac Narutowicza 02,bus_stop,20.9833552,52.2192096
Metro Wilanowska 01,bus_stop,21.0219763,52.1815463
Teligi 01,bus_stop,21.049134,52.1543852
Bukowińska 02,bus_stop,21.0250167,52.1868501
Mokotowska 01,bus_stop,21.0183814,52.2234281
Piękna 02,bus_stop,21.0244077,52.2231483
Podskarbińska 04,bus_stop,21.0750686,52.2500492
Saska 02,bus_stop,21.0637912,52.2286263
Os. Domaniewska 04,bus_stop,21.0193519,52.1835864
Plac Szembeka 02,bus_stop,21.1004702,52.2425138
Smoluchowskiego 02,bus_stop,21.0142764,52.1803428
Os. Domaniewska 02,bus_stop,21.0203698,52.183707
Legia-Stadion 03,bus_stop,21.0453393,52.2207848
Malczewskiego 02,bus_stop,21.024512,52.195196
Fieldorfa 02,bus_stop,21.0881453,52.2203952
Piękna 03,bus_stop,21.0232365,52.2237556
Marszałkowska 01,bus_stop,21.0199224,52.2178533
Korsaka 02,bus_stop,21.0484429,52.2550391
Dickensa 01,bus_stop,20.9724566,52.2059121
Tarnowiecka 01,bus_stop,21.1049065,52.2371107
Międzyborska 07,bus_stop,21.0755123,52.2450152
Banacha 07,bus_stop,20.9843129,52.2103206
Rokosowska 02,bus_stop,20.9738787,52.2139425
Agrykola 02,bus_stop,21.0376844,52.2174118
Osiedle Majdańska 01,bus_stop,21.0815668,52.2399688
Krucza 04,bus_stop,21.017337,52.2291797
Zachęta 02,bus_stop,21.0112591,52.2397086
Konduktorska 02,bus_stop,21.0298943,52.2007585
Grzymały-Sokołowskiego 05,bus_stop,20.9726785,52.2181047
Nalewki-Muzeum 02,bus_stop,20.9944851,52.2488998
Metro Wilanowska 02,bus_stop,21.0231822,52.1814082
Nowoursynowska 01,bus_stop,21.0399401,52.1701047
Pomnik Lotnika 04,bus_stop,20.9873446,52.2164354
Kinowa 02,bus_stop,21.0726165,52.2423111
Brazylijska 01,bus_stop,21.0634119,52.2309407
Urbanistów 01,bus_stop,20.9682982,52.2073289
Tarnowiecka 02,bus_stop,21.1063529,52.2366967
Plac Szembeka 05,bus_stop,21.1023524,52.2430228
Wiejska 01,bus_stop,21.0288171,52.2242165
Mycielskiego 02,bus_stop,21.0818042,52.2503273
Osiedle Młodych 02,bus_stop,21.0982565,52.2479273
Teligi 03,bus_stop,21.0507955,52.1546729
Kinowa 01,bus_stop,21.0703343,52.2420507
Strzeleckiego 02,bus_stop,21.0440006,52.1571561
Gocław 03,bus_stop,21.1020442,52.2219114
Plac Przymierza 04,bus_stop,21.0564516,52.2316175
PKP Powiśle 03,bus_stop,21.0301952,52.2341877
Topiel 03,bus_stop,21.0261485,52.2370698
Świętego Andrzeja Boboli 01,bus_stop,21.0012674,52.2096585
Inżynierska 06,bus_stop,21.0333226,52.2583349
Zamieniecka 04,bus_stop,21.0984298,52.2361493
Kino Femina 02,bus_stop,20.994421,52.2423541
Saska 04,bus_stop,21.0631575,52.228714
Pl. Piłsudskiego 04,bus_stop,21.0130543,52.243102
Francuska 01,bus_stop,21.0538099,52.2345481
Os. Iskra 02,bus_stop,21.0969023,52.2210427
Konduktorska 01,bus_stop,21.031365,52.2009196
Telewizja Polska 01,bus_stop,21.0127688,52.1889583
Międzyborska 05,bus_stop,21.0745713,52.2464952
Madalińskiego 01,bus_stop,21.0100815,52.2028482
Rozbrat 04,bus_stop,21.0356633,52.2225379
Spiska 02,bus_stop,20.9833262,52.2234671
Zamenhofa 01,bus_stop,20.9970058,52.2465283
Inżynierska 01,bus_stop,21.0343841,52.2584183
Podskarbińska 01,bus_stop,21.0742843,52.2494809
Królikarnia 01,bus_stop,21.024259,52.1893415
DS Riviera 02,bus_stop,21.0159652,52.2162352
Lubiczów 02,bus_stop,20.8628017,52.2440531
Latchorzew 02,bus_stop,20.8508998,52.2468476
Świętojerska 02,bus_stop,21.0031502,52.2499575
Świętojerska 01,bus_stop,21.0028867,52.2496591
Kapitulna 01,bus_stop,21.0113084,52.246542
Kapitulna 02,bus_stop,21.00925,52.2474525
Podzamcze 01,bus_stop,21.017161,52.2493756
Hotel Bristol 01,bus_stop,21.015227,52.2420753
Al. Wielkopolski 02,bus_stop,20.9965189,52.2169484
Al. Wielkopolski 01,bus_stop,20.9951217,52.2164563
Park Dreszera 01,bus_stop,21.0237466,52.1976726
Jasna 01,bus_stop,21.0109435,52.235404
PKP Wola (Kasprzaka) 02,bus_stop,20.9561697,52.2280928
Metro Stare Bielany 02,bus_stop,20.9502278,52.2816775
Mościska 01,bus_stop,20.8783994,52.286946
Popiela 02,bus_stop,20.9208172,52.2820731
Popiela 01,bus_stop,20.9211187,52.281828
Tytułowa 01,bus_stop,20.9153365,52.283035
Tytułowa 02,bus_stop,20.9152483,52.2832153
Chabrowa 02,bus_stop,20.9043046,52.2838026
Chabrowa 01,bus_stop,20.9025958,52.2837114
Księżycowa 02,bus_stop,20.8974814,52.2843779
Księżycowa 01,bus_stop,20.8968103,52.2843879
Radiowo 02,bus_stop,20.8864776,52.2859651
Radiowo 01,bus_stop,20.8870474,52.2857619
Radiowo-Bocznica 01,bus_stop,20.8823879,52.2864041
Mościska 02,bus_stop,20.8776295,52.2871388
Klaudyn 02,bus_stop,20.8667727,52.2752648
Sokratesa 01,bus_stop,20.9328686,52.2884532
Sójki 02,bus_stop,21.0179895,52.1441651
Dąbrówka 02,bus_stop,21.018898,52.1065119
Dąbrówka 01,bus_stop,21.0183061,52.1051732
Kapeli 02,bus_stop,21.0185921,52.1181946
Kapeli 01,bus_stop,21.0180661,52.1170661
Pelikanów 02,bus_stop,21.018469,52.1235703
Pelikanów 01,bus_stop,21.0179168,52.1225096
Łagiewnicka 02,bus_stop,21.01835,52.1284024
Łagiewnicka 01,bus_stop,21.0178308,52.1270648
Bogatki 02,bus_stop,21.018254,52.1328546
Bogatki 01,bus_stop,21.0177046,52.131904
Żołny 01,bus_stop,21.0173071,52.1386465
Żołny 02,bus_stop,21.0182567,52.1404334
Sójki 03,bus_stop,21.0184295,52.1434029
