name,shop,amenity,longitude,latitude
"Sklep Wielobranżowy ""Mateusz""",convenience,,22.5421277,51.2362465
Stokrotka,supermarket,,22.5712494,51.2673201
Żabka,convenience,,22.5728369,51.2262577
Żabka,convenience,,22.5724915,51.2293492
Lewiatan,convenience,,22.5823369,51.20896
Żabka,convenience,,22.5823619,51.2086883
Żabka,convenience,,22.557548,51.2567465
,,,22.5224482,51.2241903
ABC,convenience,,22.6397141,51.2079409
Lewiatan,convenience,,22.5844487,51.2120357
Żabka,convenience,,22.5966099,51.1917005
Sklep spożywczy,convenience,,22.5984688,51.1914721
Biedronka,supermarket,,22.5215329,51.2227809
Biedronka,supermarket,,22.5865814,51.2340028
,,,22.5757997,51.2504229
Groszek,convenience,,22.5517309,51.2555247
Stokrotka,supermarket,,22.5030557,51.221879
Pigma,convenience,,22.5095573,51.2237668
Żabka,convenience,,22.5237749,51.2381389
Biedronka,supermarket,,22.4848723,51.2550262
abc,convenience,,22.5470539,51.258094
Żabka,convenience,,22.5623265,51.2552346
Stokrotka,supermarket,,22.5076369,51.2306668
Sklep spożywczy,convenience,,22.6306052,51.263991
Żabka,convenience,,22.5178348,51.2517284
Stokrotka,supermarket,,22.6096968,51.2451994
Stokrotka,supermarket,,22.5433688,51.2511123
Żabka,convenience,,22.5537612,51.2460787
Groszek,convenience,,22.5725346,51.2551195
Lewiatan,convenience,,22.4932465,51.2580813
Żabka,convenience,,22.5622364,51.2477966
,,,22.5964565,51.2619081
,convenience,,22.5101689,51.2277773
Żabka,convenience,,22.5155424,51.2301164
Żabka,convenience,,22.5323074,51.2554907
Stokrotka,supermarket,,22.5330468,51.2544266
Żabka,convenience,,22.5584569,51.2505497
Stokrotka,supermarket,,22.5445446,51.2026946
Stokrotka,supermarket,,22.50483,51.2361679
Żabka,convenience,,22.5743779,51.2752484
Odido,convenience,,22.5703241,51.2557909
Nasz Sklep,convenience,,22.5507136,51.2268421
,,,22.5503701,51.2447203
Żabka,convenience,,22.480567,51.2316407
,,,22.5701374,51.2518089
,,,22.5703576,51.2522299
Żabka,convenience,,22.567341,51.2504088
Stokrotka,supermarket,,22.5818964,51.2702165
Zajączek,convenience,,22.559796,51.2471146
Odido,convenience,,22.5523674,51.2461823
Stokrotka Express,convenience,,22.5646156,51.2474703
Lewiatan,convenience,,22.5588972,51.246707
Żabka,convenience,,22.51736,51.2556045
,,atm,22.5016442,51.2473262
C,,,22.6153115,51.2309317
A,,,22.6123162,51.2313086
Mini Market,convenience,,22.5551443,51.2447785
,convenience,,22.5836009,51.2666659
Żabka,convenience,,22.5531476,51.2475328
Żabka,convenience,,22.5821708,51.2284237
Żabka,convenience,,22.5694608,51.2323624
Żabka,convenience,,22.5543992,51.2485743
Żabka,convenience,,22.588598,51.2436961
,convenience,,22.5933329,51.2431406
,convenience,,22.5906038,51.2433171
,convenience,,22.5908948,51.2435444
Żabka,convenience,,22.5832332,51.2127424
Żabka,convenience,,22.5318873,51.2367353
Żabka,convenience,,22.5622945,51.2467441
Delikatesy Kiwi,convenience,,22.5630938,51.2469909
Społem,convenience,,22.5641318,51.247048
Żabka,convenience,,22.5598108,51.2456662
Orlen,convenience,,22.562147,51.2480403
Żabka,convenience,,22.5651869,51.2466269
Żabka,convenience,,22.5269371,51.2285093
Żabka,convenience,,22.5968303,51.2429685
abc,convenience,,22.596661,51.2428052
,,,22.5866577,51.2043385
Spożywczak,convenience,,22.543466,51.2343054
Top Market,supermarket,,22.5834413,51.2563824
Groszek,convenience,,22.4989952,51.2217285
Żabka,convenience,,22.5735559,51.2581109
Lewiatan,convenience,,22.4912739,51.2245877
,convenience,,22.5708136,51.2363302
Żabka,convenience,,22.4848482,51.2254838
Groszek,supermarket,,22.4850445,51.2246095
Żabka,convenience,,22.562654,51.2643605
,,,22.5737463,51.2691943
Sklep Ogólnospożywczy,convenience,,22.5279374,51.2279245
Żabka,convenience,,22.5426061,51.246905
Żabka,convenience,,22.5269447,51.2367157
Na jakubówce,convenience,,22.4884174,51.1860548
Żabka,convenience,,22.5707843,51.2337165
Żabka,convenience,,22.5163611,51.2488028
,,,22.4952742,51.2345314
Lewiatan,convenience,,22.5400012,51.2340076
"Targ ""Wileńska""",,marketplace,22.5189072,51.2427242
Wiki,convenience,,22.5429342,51.2660527
Żabka,convenience,,22.568112,51.2521137
Żabka,convenience,,22.6357835,51.2165456
Stokrotka Express,convenience,,22.5923124,51.2313753
Lewiatan,convenience,,22.5161681,51.2423298
Kropka,convenience,,22.5456889,51.256019
Groszek,convenience,,22.4934956,51.2391908
Warzywniak,convenience,,22.524204,51.2523013
Żabka,convenience,,22.5918462,51.2317019
Żabka,convenience,,22.5385356,51.2556239
Nasz Sklep,convenience,,22.5397372,51.2532334
,,,22.5717127,51.2650918
Groszek,convenience,,22.5295791,51.2491104
Żabka,convenience,,22.5579246,51.2446885
Kropka,convenience,,22.5291819,51.2232103
Groszek,convenience,,22.6356577,51.2165963
Żabka,convenience,,22.5326132,51.2543634
,,parking_entrance,22.548811,51.2448608
,,parking_entrance,22.548934,51.2448455
Żabka,convenience,,22.5634994,51.2627798
Zieleniak u Magdy,convenience,,22.5206216,51.265725
Odido,convenience,,22.5836386,51.2112893
Lewiatan,convenience,,22.5101289,51.246925
,,parking_entrance,22.4966796,51.2246055
,,parking_entrance,22.4960626,51.2247058
,,atm,22.5709284,51.2083748
Stokrotka Express,convenience,,22.5125128,51.2473603
Stokrotka,supermarket,,22.5009165,51.2220523
Żabka,convenience,,22.5354144,51.2479825
Delikatesy,convenience,,22.5694017,51.2273912
,,,22.5367769,51.2560797
,,parking_entrance,22.5732097,51.2390297
,,parking_entrance,22.5732762,51.2382982
Żabka,convenience,,22.52863,51.2376227
Stokrotka,supermarket,,22.5279775,51.2672684
Żabka,convenience,,22.5568247,51.2405495
Żabka,convenience,,22.5203708,51.2658201
Żabka,convenience,,22.5096249,51.2420298
Stokrotka,supermarket,,22.5264832,51.194563
Stokrotka,supermarket,,22.6438997,51.2117679
Stokrotka,supermarket,,22.5295796,51.2520084
Żabka,convenience,,22.5714281,51.2369389
Żabka,convenience,,22.5598937,51.2552872
Żabka,convenience,,22.5582871,51.2474068
Żabka,convenience,,22.553145,51.2401821
Żabka,convenience,,22.5904604,51.2303466
Żabka,convenience,,22.5965853,51.2333619
Top Market,supermarket,,22.5964647,51.2334004
Stokrotka Express,convenience,,22.5424967,51.2700951
Lewiatan,convenience,,22.5524481,51.2751626
Kropka,convenience,,22.5250992,51.2534237
Kropka,convenience,,22.5561744,51.249158
Delikatesy Chorten,convenience,,22.5358414,51.2531426
Żabka,convenience,,22.5079908,51.2222231
Kropka,convenience,,22.5431294,51.2575002
Delikatesy Centrum,supermarket,,22.5409463,51.257956
Żabka,convenience,,22.5266241,51.2674261
Żabka,convenience,,22.5506289,51.247468
Stokrotka,supermarket,,22.5174966,51.2486374
Sklep magic,convenience,,22.5322418,51.2507133
Żabka,convenience,,22.5436104,51.2516648
Żabka,convenience,,22.5549443,51.2418588
,,,22.6377283,51.2172074
Żabka,convenience,,22.5276695,51.2515104
,,,22.5126677,51.2456335
,convenience,,22.5570329,51.2434081
,,,22.5423598,51.1985025
,,,22.5423616,51.1985162
Stokrotka Express,convenience,,22.5523254,51.2477894
Żabka,convenience,,22.5698543,51.2510434
,convenience,,22.5499229,51.2381489
Żabka,convenience,,22.5661643,51.2478897
Kropka,convenience,,22.5340151,51.2483404
,,,22.5016878,51.2472919
Delikatesy Własnej Roboty,convenience,,22.559794,51.2470631
Żabka,convenience,,22.5707948,51.2528167
Lewiatan,convenience,,22.568902,51.2507236
abc,convenience,,22.5439405,51.2460095
,convenience,,22.5530488,51.2766551
Rubin,convenience,,22.5261362,51.2412674
,,parking_entrance,22.4954272,51.2338274
,,parking_entrance,22.4956353,51.2338252
Społem,convenience,,22.5377102,51.2405362
Żabka,convenience,,22.5760889,51.2758694
,,parking_entrance,22.6146322,51.2326139
Stokrotka,supermarket,,22.5121415,51.2396872
Stokrotka,supermarket,,22.524006,51.2706518
,,parking_entrance,22.5710815,51.2591761
Stokrotka,supermarket,,22.5523967,51.2585381
,,,22.5860006,51.2342501
,,,22.5861248,51.2342587
,,bicycle_parking,22.5702624,51.2517977
abc,convenience,,22.5757711,51.2326881
Aleksandra,convenience,,22.5709545,51.2527766
Żabka,convenience,,22.5049949,51.2680044
Spiżarnia u Anity,convenience,,22.5157212,51.2450946
,,,22.4925528,51.2309035
,,,22.4923004,51.2315385
Żabka,convenience,,22.5346348,51.2497244
Lewiatan,convenience,,22.5773994,51.2768197
Stokrotka Express,convenience,,22.5391253,51.252261
Stokrotka,supermarket,,22.5447237,51.2593784
Żabka,convenience,,22.5444784,51.2391397
Groszek,supermarket,,22.5443401,51.2390994
Groszek,convenience,,22.5852073,51.2283703
Smak,convenience,,22.5724731,51.22941
Biedronka,supermarket,,22.5569962,51.2453194
Żabka,convenience,,22.5464641,51.2472804
,convenience,,22.5862355,51.2077897
Żabka,convenience,,22.5510583,51.2022632
Społem,convenience,,22.5683881,51.2448954
Żabka,convenience,,22.5112572,51.2679173
Odido,convenience,,22.4727609,51.2348858
Żabka,convenience,,22.4884751,51.2348883
Żabka,convenience,,22.5475811,51.2402573
"Sklep ""Pyszne Polskie""",convenience,,22.5347087,51.2265332
Żabka,convenience,,22.5571881,51.2479863
