name,shop,amenity,longitude,latitude
Biedronka,supermarket,,17.0527101,51.11524
Żabka,convenience,,17.0177238,51.113017
Żabka,convenience,,17.0526898,51.1161316
Żabka,convenience,,16.9555334,51.1096332
Żabka,convenience,,17.0422463,51.1192923
Groszek,convenience,,17.0425908,51.1193349
Żabka,convenience,,17.0303009,51.1037651
Żabka,convenience,,17.0524039,51.1257586
Żabka,convenience,,17.0406544,51.0997716
Żabka,convenience,,17.0201177,51.0766009
Żabka,convenience,,17.0346918,51.1105499
Żabka,convenience,,17.0336264,51.1088197
Euro Sklep,convenience,,17.0163841,51.0805888
Hermes,convenience,,16.9768019,51.0638914
Społem,convenience,,17.0123384,51.0859652
Auchan Supermarket,supermarket,,17.049342,51.1276907
Netto,supermarket,,16.9681162,51.129856
Społem,supermarket,,16.9653362,51.1303635
C.H. TARGET,,marketplace,17.0343133,51.1412245
,,parcel_locker,17.0459824,51.08549
Delikatesy Bajana,convenience,,16.9631575,51.1262484
Żabka,convenience,,17.0563835,51.1251732
Żabka,convenience,,17.0998723,51.1095683
Zielony Kącik,convenience,,17.0381397,51.1357888
Odido,convenience,,17.0349096,51.1355965
Rabat,convenience,,17.0295229,51.1382764
Eurospar,supermarket,,17.0619905,51.0907996
Biedronka,supermarket,,17.0312492,51.1036855
Eurospar,supermarket,,17.028766,51.0994243
,convenience,,17.0369075,51.1372809
Carrefour Market,supermarket,,17.0416782,51.1085525
Ewa Warzywa,convenience,,17.0560998,51.1230873
,convenience,,16.9544268,51.117141
Biedronka,supermarket,,17.0225271,51.0577406
ToMa Delikatesy,convenience,,17.1409542,51.1083565
Żabka,convenience,,17.0530915,51.1012623
,convenience,,17.0531993,51.101143
Żabka,convenience,,17.0504716,51.0995382
Blumiś,convenience,,17.0490032,51.1008321
Żabka,convenience,,17.0300678,51.1089179
Labirynt,convenience,,17.0526382,51.0983596
Żabka,convenience,,17.0514801,51.0986792
,convenience,,17.0542234,51.1000986
Żabka,convenience,,17.0554025,51.0973942
abc,convenience,,17.0518057,51.1019474
Żabka,convenience,,17.0502202,51.0976842
Żabka,convenience,,17.0434013,51.1066178
Żabka,convenience,,17.0485891,51.0976929
Żabka,convenience,,17.0427024,51.1004052
Żabka,convenience,,17.0441645,51.0997701
,convenience,,17.0214043,51.0905926
Żabka,convenience,,17.0420095,51.1165314
