name,highway,longitude,latitude
Luboń Dębiecka n/ż,bus_stop,16.9016765,52.3531689
Piastowska n/ż,bus_stop,16.9186068,52.372398
Przelot n/ż,bus_stop,16.859844,52.4262015
Miłostowo,bus_stop,17.0042964,52.4103256
Bożeny n/ż,bus_stop,17.0151619,52.4107093
Rynek Wschodni,bus_stop,16.9699931,52.4209
Suchy Las/Łąkowa n/ż,bus_stop,16.8791011,52.4805583
Urząd Marszałkowski,bus_stop,16.9264806,52.4155077
Libelta,bus_stop,16.9203549,52.4131413
Urząd Marszałkowski,bus_stop,16.9266626,52.4153113
Garbary PKM,bus_stop,16.9395846,52.4166908
Złotowska Działki n/ż,bus_stop,16.8100511,52.4013984
Stobnicka n/ż,bus_stop,16.8013921,52.4534404
Żywiczna Nastawnia n/ż,bus_stop,17.0378194,52.3950105
Most Teatralny,bus_stop,16.9138389,52.4110138
Poznań Główny,bus_stop,16.9117834,52.4027453
Poznań Główny,bus_stop,16.9120889,52.4026412
Brzechwy n/ż,bus_stop,16.8440563,52.4078286
Złotowska,bus_stop,16.8341283,52.4129828
Armii Poznań n/ż,bus_stop,16.9228072,52.4213065
Umultowo n/ż,bus_stop,16.9435649,52.4819265
Estońska n/ż,bus_stop,16.9362392,52.4427315
Wójtowska,bus_stop,16.9398245,52.429938
Owcza n/ż,bus_stop,16.8189787,52.4069326
Os. Marysieńki,bus_stop,16.9036224,52.4618473
ZNTK,bus_stop,16.9137408,52.3923224
Os. Przyjaźni,bus_stop,16.929918,52.4305258
Ozimina,bus_stop,16.9237528,52.4276542
Ozimina,bus_stop,16.924843,52.428097
Wojska Polskiego,bus_stop,16.900437,52.4276686
Ziębicka Kościół n/ż,bus_stop,16.8477044,52.3819932
Ściegiennego,bus_stop,16.8732632,52.3908885
Uniwersytet Przyrodniczy,bus_stop,16.9040371,52.4262907
Kacza,bus_stop,16.8622691,52.3804989
Mrągowska,bus_stop,16.8647246,52.3812589
Os. Kopernika,bus_stop,16.8636418,52.385503
Pelikan,bus_stop,17.0012538,52.3998442
Wichrowa,bus_stop,16.8100141,52.4321994
Zamek,bus_stop,16.9178305,52.4085539
Koziegłowy/Os. Leśne,bus_stop,16.9915018,52.4526423
Jasna,bus_stop,16.8637286,52.4119658
Rakoniewicka n/ż,bus_stop,16.8808464,52.377825
Rakoniewicka n/ż,bus_stop,16.8803178,52.3774478
Leszczyńska n/ż,bus_stop,16.8785421,52.3756977
Leszczyńska n/ż,bus_stop,16.878823,52.3760563
Śmiełowska,bus_stop,16.8771235,52.3739028
Śmiełowska,bus_stop,16.8766681,52.3732813
Koźmińska n/ż,bus_stop,16.8766534,52.3692599
Koźmińska n/ż,bus_stop,16.8767516,52.3690182
Buczka,bus_stop,16.8788399,52.3638846
Buczka,bus_stop,16.879073,52.3633297
Okulickiego n/ż,bus_stop,16.8812345,52.3593706
Świerczewo n/ż,bus_stop,16.8839625,52.3570167
Świerczewo n/ż,bus_stop,16.884799,52.3570674
Korfantego,bus_stop,16.8868348,52.3592049
Korfantego,bus_stop,16.8873887,52.3596466
Będzińska n/ż,bus_stop,16.8896681,52.3614493
Będzińska n/ż,bus_stop,16.8891563,52.3610344
Cieszyńska n/ż,bus_stop,16.8945347,52.3654783
Łozowa,bus_stop,16.9079378,52.368919
Łozowa,bus_stop,16.9080623,52.3677503
Azaliowa,bus_stop,16.9075892,52.3640651
Azaliowa,bus_stop,16.9073671,52.3637101
Os. Dębina,bus_stop,16.9045829,52.3603573
Opolska,bus_stop,16.8970393,52.3674749
Opolska,bus_stop,16.8956031,52.3673775
Jesionowa,bus_stop,16.8928071,52.3698996
Jesionowa,bus_stop,16.8930478,52.369682
Górecka,bus_stop,16.8936562,52.3735443
Górecka,bus_stop,16.8933918,52.3730004
Jugosłowiańska,bus_stop,16.8660266,52.3911612
Swoboda,bus_stop,16.872618,52.4118583
Fort VII,bus_stop,16.8712758,52.4169765
Kliny/Trakt n/ż,bus_stop,17.0353174,52.4763171
Miłostowo,bus_stop,17.0042705,52.4104782
Dolna Wilda n/ż,bus_stop,16.9156713,52.3697429
Piastowska n/ż,bus_stop,16.9169126,52.3719203
Hetmańska Wiadukt,bus_stop,16.9285874,52.382257
Hetmańska Wiadukt,bus_stop,16.9289728,52.3831998
AWF,bus_stop,16.9357586,52.3997255
AWF,bus_stop,16.9367246,52.3988674
Luboń Unijna,bus_stop,16.8653105,52.3520559
Luboń Unijna,bus_stop,16.8653795,52.3521744
Spławie,bus_stop,17.0229018,52.3512995
Os. Lecha I,bus_stop,16.9683323,52.3879136
Piątkowska,bus_stop,16.9117346,52.4413604
Os. Wichrowe Wzgórze,bus_stop,16.9409657,52.4417884
Rondo Solidarności,bus_stop,16.9404423,52.4341905
Garbary PKM,bus_stop,16.9401275,52.4174673
Szwajcarska Centrum Handlowe,bus_stop,16.997178,52.3843411
Dębiec PKM,bus_stop,16.9035621,52.3718022
Starołęka PKM,bus_stop,16.9301137,52.3662935
Starołęka PKM,bus_stop,16.9303756,52.3661243
Os. Lecha,bus_stop,16.9794748,52.3893935
Os. Lecha,bus_stop,16.9796904,52.3883207
Słowiańska,bus_stop,16.9203126,52.4278536
Słowiańska,bus_stop,16.9200604,52.4265064
Rezerwat Morasko n/ż,bus_stop,16.8976961,52.4879391
Morasko n/ż,bus_stop,16.9053691,52.4893284
Os. Lecha,bus_stop,16.9792467,52.3895288
Janikowska n/ż,bus_stop,17.00337,52.4325343
Janikowska n/ż,bus_stop,17.0027395,52.4322122
Janikowo,bus_stop,17.0179382,52.4365428
Krzywoustego Kinepolis,bus_stop,16.9813799,52.3741792
Gnieźnieńska/Cmentarz,bus_stop,16.9947146,52.4255197
Strzeszyn PKM,bus_stop,16.8664166,52.4614346
Łużycka,bus_stop,16.93467,52.4519787
Żegrze I,bus_stop,16.9619835,52.3789779
Os. Armii Krajowej,bus_stop,16.9517385,52.3816705
Sochaczewska,bus_stop,16.9141501,52.4238457
Kościelna,bus_stop,16.9045414,52.4135942
Małe Garbary,bus_stop,16.939343,52.4107112
Kraszewskiego,bus_stop,16.9019003,52.4089219
Rdestowa,bus_stop,16.9416273,52.4899187
Krzyżowniki,bus_stop,16.8073316,52.4417576
Jeżycka,bus_stop,16.9066839,52.416572
Bergera,bus_stop,16.9167364,52.3946496
Bergera,bus_stop,16.9158568,52.3939884
ZNTK,bus_stop,16.9133615,52.3919663
Robocza,bus_stop,16.9110092,52.3881946
Robocza,bus_stop,16.9112636,52.3881748
Tokarska n/ż,bus_stop,16.9137777,52.376637
Droga Dębińska n/ż,bus_stop,16.930853,52.3878462
Most Św. Rocha,bus_stop,16.9405472,52.4023156
Bułgarska/Polska,bus_stop,16.8684661,52.4122893
Ostatnia,bus_stop,16.864873,52.3728859
Ogrody,bus_stop,16.8809421,52.418055
Psarskie n/ż,bus_stop,16.8029742,52.4732401
Wielkopolska,bus_stop,16.917972,52.4154215
Zawady n/ż,bus_stop,16.9572474,52.4130804
Koronkarska n/ż,bus_stop,16.9594977,52.4160294
Studzienna n/ż,bus_stop,16.9658488,52.4195239
Studzienna n/ż,bus_stop,16.9646973,52.4194691
Zawady n/ż,bus_stop,16.9584384,52.4149472
Koronkarska n/ż,bus_stop,16.9601257,52.4166666
Rondo Śródka,bus_stop,16.9558582,52.4094374
Gnieźnieńska/Cmentarz,bus_stop,16.9938013,52.4252349
Gnieźnieńska I n/ż,bus_stop,17.0020872,52.4279264
Gnieźnieńska I n/ż,bus_stop,16.9994781,52.4272682
Bogucin Bałtycka n/ż,bus_stop,17.0112108,52.430284
Główna,bus_stop,16.9763776,52.4228078
Główna,bus_stop,16.9771769,52.4224264
Urwista n/ż,bus_stop,16.9829953,52.4230829
Urwista n/ż,bus_stop,16.9837472,52.4231734
Gnieźnieńska n/ż,bus_stop,16.9884731,52.4237816
Główna,bus_stop,16.9743042,52.4220325
Prząśniczki n/ż,bus_stop,17.0085885,52.4339024
Janikowo,bus_stop,17.0181131,52.4363647
Janikowo Ogrodnicza,bus_stop,17.0324275,52.4435779
Janikowo/Asfaltowa n/ż,bus_stop,17.0272135,52.4404187
Bogucin/Pętla,bus_stop,17.0194264,52.4322207
Koziegłowy/Os. Karolin,bus_stop,16.9899891,52.4436703
Koziegłowy/Taczaka II n/ż,bus_stop,17.0028381,52.4436408
Koziegłowy/Taczaka I n/ż,bus_stop,17.0010781,52.4476664
Koziegłowy/Krótka,bus_stop,16.9966199,52.4473237
Koziegłowy/Krótka,bus_stop,16.9956107,52.4470347
Koziegłowy/Os. Karolin,bus_stop,16.9906148,52.4440716
Bałtycka,bus_stop,16.9784958,52.4268934
Bałtycka,bus_stop,16.9773422,52.4265758
Luboń Factory Outlet n/ż,bus_stop,16.8921215,52.3542221
Kupały,bus_stop,16.935922,52.4511946
Kupały,bus_stop,16.9369913,52.4506978
Rubież,bus_stop,16.9477253,52.4489006
Rubież,bus_stop,16.9477773,52.4507971
Bronisza,bus_stop,16.947591,52.455482
Boranta,bus_stop,16.9521889,52.4566248
Boranta,bus_stop,16.9517151,52.4566006
Wołowska n/ż,bus_stop,16.8429303,52.3701351
Wołowska n/ż,bus_stop,16.8427076,52.3706882
Rudnicze,bus_stop,16.8441383,52.3760874
Sycowska II n/ż,bus_stop,16.8366302,52.3615297
Cedzyńska n/ż,bus_stop,16.8490952,52.3674794
Cedzyńska n/ż,bus_stop,16.8505738,52.3667734
Kowalewicka,bus_stop,16.8458352,52.3687282
Sycowska I n/ż,bus_stop,16.8390537,52.3643848
Sycowska Centrum Handlowe,bus_stop,16.8384797,52.3541599
Sycowska Centrum Handlowe,bus_stop,16.8381939,52.3548465
Lange n/ż,bus_stop,16.8334865,52.3559908
Lerczakówny nż.,bus_stop,16.8527444,52.3637232
Kowalewicka Wiadukt nż.,bus_stop,16.8540612,52.361134
Tyniecka nż.,bus_stop,16.8580296,52.3622655
Polska n/ż,bus_stop,16.8728377,52.4186311
Bużańska,bus_stop,16.866745,52.423565
Bużańska,bus_stop,16.8665458,52.4235217
Przelot n/ż,bus_stop,16.8598825,52.4260741
Pilotów,bus_stop,16.8546844,52.4276092
Kołobrzeska n/ż,bus_stop,16.8383779,52.4313985
