id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,distance_to_shopping_1,distance_to_shopping_2,distance_to_shopping_3,distance_to_green_1,distance_to_green_2,distance_to_green_3,distance_to_train_1,distance_to_train_2,distance_to_train_3,distance_to_highschools_and_1,distance_to_highschools_and_2,distance_to_highschools_and_3,distance_to_tram_and_bus_1,distance_to_tram_and_bus_2,distance_to_tram_and_bus_3,distance_to_cultural_and_1,distance_to_cultural_and_2,distance_to_cultural_and_3,distance_to_primary_1,distance_to_primary_2,distance_to_primary_3
a01d82c9529f98a54d64b9e061c9a73b,szczecin,apartmentBuilding,105.0,4.0,3.0,4.0,2016.0,53.43150295,14.4858204,5.06,1.0,1.08,0.949,0.623,0.791,1.054,3.062,0.335,condominium,brick,premium,no,yes,yes,no,no,1199999,0.2506694452566141,0.2753079404938866,0.27673216695353164,0.18309481680363493,0.18309563515208782,0.18588392059980868,2.899785792644948,3.7972824791562356,4.46375241502633,1.2284447231112972,1.2341645753623183,1.2748697477977344,0.20762201614756495,0.23136043060901632,0.3188301091661445,0.9164868521999978,0.9174943681440446,1.1347001145835134,1.0911839049709906,1.0920812190611218,1.290538678042119
d68ea84e5d35da9e282150332bdc22f3,szczecin,blockOfFlats,94.4,4.0,4.0,5.0,,53.441253,14.51103016,3.86,7.0,0.439,0.343,0.058,0.532,0.624,1.312,0.051,condominium,brick,premium,yes,yes,no,no,yes,1150000,0.0707638669261143,0.07561847708423906,0.08255654015922491,0.05050296946015661,0.05056781818917057,0.05714057084902659,0.9112247082931929,3.607164430715104,4.80583702290543,0.3922147016018385,0.4221739787020512,0.45128613514953153,0.17310282540018618,0.19089359544367543,0.20176995621318058,0.40153372792140274,0.7279349965734199,0.7280594265178503,0.4231180615178622,0.717134505547986,0.7664004335501703
420295cc23d693fdffd5ccc9ba35ba98,szczecin,,48.29,2.0,8.0,11.0,2014.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,,,yes,yes,yes,no,yes,625000,0.04610922183383986,0.08776229063656628,0.11265215278900527,0.023250773882123137,0.023526363690107983,0.0366943264075461,1.9977551672812863,2.5986783620555935,3.0532440956272926,0.6998671699334635,0.7546218276691583,0.7733340107186555,0.16406012536196313,0.2703467426686602,0.2748211455757144,0.12905729609974675,0.12906536448272699,0.5212883833124142,0.12102701621850921,0.12124946990996817,0.15854776265454687
7d0c31d5409caab173571cce3dcdf702,szczecin,blockOfFlats,68.61,3.0,4.0,4.0,1997.0,53.4562131879767,14.5832223504052,3.94,7.0,0.139,1.336,0.926,0.93,0.071,0.786,0.304,condominium,brick,,no,yes,no,no,yes,550000,0.07892984106947812,0.11709075772442346,0.13655819725913554,0.02420010304554347,0.031545996890998504,0.03412550525365168,4.209476295057034,4.77962785555597,4.92655013978266,0.12256883959216235,0.12956995957876694,0.13598983443869497,0.191295174493434,0.19976815174220924,0.24347221060989613,0.4532964169967292,0.6425399753242692,0.7015752764238697,0.1562496711796476,0.7534648722493557,1.0336967907797825
7ec72a2301d950ae17926c3c1e67a0ed,szczecin,tenement,35.92,2.0,,,,53.4242027600063,14.5435501300166,1.16,34.0,0.217,0.374,0.145,0.252,0.201,0.578,0.329,condominium,brick,low,yes,no,no,no,no,299000,0.11294759754513684,0.13599628808467956,0.15388673036822545,0.03226761652631362,0.038193489188513764,0.03822650137249928,0.7681354241453477,1.9366281720849337,2.846012988829558,0.217133720101919,0.25271018518853217,0.25286074838600825,0.16410339023699735,0.21000252374114323,0.26504125722863126,0.27944123438954527,0.32277836250788,0.3502028082192612,0.29228459911506366,0.2923369911002752,0.4309851497854734
9c833c02e8a2573bb7fb73f8ff835923,szczecin,blockOfFlats,81.0,4.0,4.0,4.0,1989.0,53.45416667,14.52944444,4.01,9.0,0.061,0.245,0.413,0.223,0.498,1.322,0.348,cooperative,brick,premium,yes,no,no,no,yes,729000,0.3779450102863136,0.3961976649812206,0.39619885601067983,0.05052008690165031,0.05067077581819886,0.1119298851076508,1.0083412809735939,4.207889176192408,5.170715047822818,0.06936821878065408,0.07145624157562425,0.20543002728606108,0.33338676977545456,0.33763204715509854,0.3420706945585774,0.09231688343129953,0.7147365743567814,0.7209506907972251,0.2144020983720013,0.21465009907417545,0.5263883530370297
3eaa36a59b9354206703b5f6b2f2ff1d,szczecin,blockOfFlats,42.0,2.0,1.0,3.0,,53.46805556,14.53833333,5.19,9.0,0.209,1.533,0.201,0.319,0.157,2.722,0.257,condominium,,,no,yes,no,no,no,584999,0.21404510280722835,0.2596137845178392,0.4481302762802432,0.2162879988944765,0.21655289081871917,0.21878617769751335,2.653346572965537,5.5874349330871,6.3807078953444,0.13622560643140014,0.1857901913415848,0.2435198053960213,0.17251682089006007,0.17702804727798452,0.21860627336010685,0.19000969416467625,0.1910086610034142,0.24867491295343294,0.2136132609881193,0.21495218194694451,1.0818404308908827
f680cf9172c7a0ec7b9eb153de1b25f3,szczecin,tenement,89.8,3.0,3.0,3.0,1930.0,53.4314192,14.5342442,1.98,36.0,0.158,0.554,0.233,0.379,0.143,0.547,0.184,condominium,brick,,no,yes,no,no,yes,649000,0.02233358343353611,0.16691469487456442,0.1685382260390764,0.18781961925427934,0.1886326156402211,0.20026164542167418,1.7766504167474286,1.8465317969807271,2.931801882396454,0.15649274012367265,0.15753936840436034,0.26109660343439395,0.156490744731986,0.17562645897255164,0.19662088122099913,0.1209191602163377,0.16080225983551308,0.17604174922726826,0.2709397144730215,0.27137563580143653,0.3558748857188596
355336466ec74696782ce382341086bd,szczecin,,58.6,2.0,,4.0,,53.4527742,14.4779792,6.39,4.0,0.24,2.2,0.962,0.765,0.286,3.684,0.239,cooperative,brick,,no,no,no,no,no,459000,0.22199459924922915,0.22324368735488812,0.3285991595343906,0.0989313632771669,0.10145050265270165,0.27911782171709554,2.9942791074519435,6.093588037660346,6.217932769546435,0.2594309922280483,0.6560283421664838,0.712111297429959,0.21844111263174223,0.23504513819421136,0.24300921408737994,0.3224200340645622,0.3229897928835513,0.6405215246775635,0.23998638981088422,0.6564573588556437,1.1302310782273077
708aca718f1472307a06742b65d03925,szczecin,blockOfFlats,55.04,3.0,2.0,3.0,2013.0,53.468905,14.5649832,5.07,0.0,0.826,1.701,1.089,0.742,1.008,1.129,1.052,condominium,brick,premium,yes,yes,no,no,no,649000,0.10595438409316213,0.1062012523475964,0.10712014523204588,0.028033049706089032,0.03869065991721813,0.04922114532297384,3.803382509360478,5.727220766540766,6.20540522405544,1.0687346092411911,1.0728850254632831,1.0773231337017382,0.0749314010666582,0.08362870526825475,0.16203715274855304,0.9214766929475601,1.13176312293854,1.13738837172488,0.8209190401347364,0.8248178305609712,1.1370555012402102
