name,amenity,leisure,tourism,longitude,latitude
"Ośrodek Sportów Wodnych ""Marina""",,sports_centre,,21.996768054249948,50.01783599265245
Hala sportowa,,sports_centre,,21.994056963789145,50.02249596641646
CWKS Resovia,,sports_centre,,21.983573048467843,50.040243675308616
RDK filia Słocina,community_centre,,,22.048223752120553,50.027835492814084
,,sports_centre,,21.9910139866931,50.002412405123124
Hala sportowa,,sports_centre,,22.02823671625183,49.96529921633066
RDK filia Matysówka,community_centre,,,22.055796129679173,49.998899442967215
Strefa sportu,,sports_centre,,22.034202555526377,50.02514375197731
,,sports_centre,,22.028113818298824,49.98060109878733
Fontanna multimedialna,fountain,,attraction,22.00256325,50.0333525
"Policyjne Towarzystwo Sportowe ""Walter""",,sports_centre,,21.99042124139197,50.02991134821844
Międzyszkolny Ośrodek Sportowy,,sports_centre,,21.99616580584139,50.032530423952686
,,sports_centre,,21.956832647502722,50.043717944299274
,,track,,21.99351112192339,50.022799799555955
Junak Słocina,,stadium,,22.069649798514035,50.02590303675117
,,track,,22.018604099999997,50.03464375
,,track,,21.95933935,50.0437135
Przystań na Lato,nightclub,,,22.00594427630605,50.03165878800317
,,track,,22.0090751,50.03422205
,,track,,21.995963400000004,50.01793095
RDK filia Zalesie,community_centre,,,22.031398244855843,50.00457896852679
,,track,,21.975268587114183,50.044940119092445
,,track,,21.999312250686273,50.022877862233265
,,track,,21.999230464112117,50.02287250419662
,,track,,21.99878265966383,50.022704205811294
,,track,,21.998975330247614,50.02264911307511
,,track,,21.999012876518854,50.02276458989824
,,track,,21.99929995,50.0228915
,,track,,21.999393020923854,50.022876529400435
,,track,,21.99931155,50.02289749999999
,,track,,21.9993229,50.02289220000001
Stadion RESOVIA RZESZÓW,,pitch,,21.983004182105233,50.040705746246545
,,track,,21.983036183819344,50.0405811866325
,,stadium,,21.982982398551137,50.04065326064267
Rzeszowskie Towarzystwo Tenisowe,,sports_centre,,21.98735621331304,50.025161519127245
Wojewódzki Dom Kultury,community_centre,,,22.003763798758225,50.03939779748066
Biuro Wystaw Artystycznych,arts_centre,,,22.007570182452035,50.03869380326084
,,track,,21.990457337272417,50.03271454758325
