name,power,man_made,longitude,latitude
,,,18.0205821,53.1353932
,,,18.10513,53.1370001
,,,18.1052171,53.1360646
,,,18.1068493,53.1342427
,,,18.1089532,53.1356178
,,,18.1099241,53.1339656
,,,18.1086177,53.1359104
,,,18.1080334,53.1370693
,,,18.1089292,53.1358939
,,,18.1067235,53.1356552
,,,18.0197454,53.1358017
,,,18.1130493,53.1000344
,,,18.1189139,53.1048933
,,,18.1090099,53.1361363
,,,18.1082821,53.1368937
,,,18.0783411,53.0892192
,,,18.078607,53.09011
,,,18.0588405,53.1322889
,,,18.0592739,53.1318428
,,,18.184457,53.1769981
,,,18.0597883,53.1319116
,,,18.1199252,53.1028483
,,,18.1130405,53.0994203
,,,18.1176227,53.1050786
,,,17.982535,53.1369013
,,,18.1537187,53.1596893
,,,18.090332,53.0998968
,,,18.0906251,53.0998863
,,,18.1229078,53.1991242
,,,17.8972042,53.1444286
,substation,,18.001429,53.1225558
,substation,,18.0017069,53.1223564
"Stacja elektroenergetyczna ""Jasiniec"" 220/110 kV",substation,,18.107798757241948,53.13559001598642
"Stacja Wodociągowa ""Czyżkówko""",,water_works,17.956144253767167,53.15880450497022
,substation,,18.040966939138436,53.11229816583017
,substation,,18.025793835242915,53.109478522270464
,substation,,18.028628899999998,53.106539549999994
,substation,,18.02617630862902,53.105707097021536
,substation,,18.026363,53.1071051
,substation,,18.023483692395317,53.10855094772159
,substation,,18.022770650000002,53.1093868
Stacja 110kV Bydgoszcz Rupienica,substation,,18.026285066199474,53.11332712875149
,substation,,18.12433503961602,53.14541693434958
"Stacja elektroenergetyczna 110/15kV ""Fordon ATR""",substation,,18.123781000044794,53.14535416414841
,substation,,18.154219158789658,53.15949056426734
Oczyszczalnia ścieków MWiK,,wastewater_plant,18.188790545599307,53.17735700384661
,substation,,17.9996948,53.1089563
,substation,,17.99885598320627,53.111059674653454
Stacja 110kV Bydgoszcz Północ,substation,,18.020229378710788,53.135748191604556
,substation,,18.17286941387855,53.16021716170123
,substation,,18.17323513053374,53.15889205481894
,substation,,18.175216449999997,53.1620264
,substation,,18.170178836584448,53.158760729343626
Stacja elektroenergetyczna 110kV Bydgoszcz Błonie,substation,,17.95401621368023,53.117175975616924
,substation,,17.95447905,53.11708665
,substation,,17.983439349999998,53.12183614999999
,substation,,17.973828236893258,53.12993312081277
"Stacja elektroenergetyczna ""Bydgoszcz Zachód"" 400/110 kV",substation,,17.878151968023133,53.08872126006419
Stacja elektroenergetyczna 110/15kV GPZ Fordon,substation,,18.154026060154877,53.15977746327996
"Stacja elektroenergetyczna 110kV ""Kauczuk""",substation,,18.084702541944623,53.115374556051876
,substation,,18.084197354713783,53.11542482150538
"Stacja elektroenergetyczna 110kV ""Romet""",substation,,18.115591433907692,53.13017918846772
"Podstacja trakcyjna ""Bydgoszcz Główna""",substation,,18.001758166334927,53.14249661865085
Stacja elektroenergetyczna 110/15kV Osowa Góra,substation,,17.896964685317272,53.14411114853168
Stacja 110kV Zachem 2,substation,,18.078496784282226,53.09569817032551
Stacja elektroenergetyczna 110/15kV Bydgoszcz Wschód,substation,,18.059962077252802,53.13234468597697
,substation,,18.020132640305047,53.13587695006176
,substation,,18.01647491336118,53.10201258498955
"Oczyszczalnia Ścieków ""Kapuściska""",,wastewater_plant,18.115612186180673,53.10258078173304
Separator,,wastewater_plant,17.90764022407107,53.1418750267796
,substation,,17.903723300880987,53.15118830330539
,substation,,17.95708514918015,53.15594070049844
,substation,,18.003001684394672,53.10885602523107
Przepompownia ścieków sanitarnych,,wastewater_plant,18.0403390097229,53.11791512579072
"Podstacja trakcyjna ""Bydgoszcz Wschód""",substation,,18.059159358529183,53.132094284728986
Stacja 110kV Bydgoszcz Śródmieście,substation,,18.015508164413998,53.12177560904349
Miejskie Wodociągi i Kanalizacja  w Bydgoszczy sp. z o. o. - czerpnia wody,,water_works,17.96095305188187,53.159188717576605
"GPZ ""Zachem I""",substation,,18.079328058891935,53.089418629990995
Centralna Stacja Neutralizacji CSN,,wastewater_plant,18.083007360931017,53.09286863075429
Stacja uzdatniania wody “Czyżkówko”,,water_works,17.947429174487592,53.15474474791305
,substation,,18.053215085531622,53.131030777867004
,,water_works,18.00845875,53.1505184
,,water_works,18.0063695,53.15042245
,substation,,18.00764902900027,53.12054885392648
Podstacja tramwajowa,substation,,18.127765640602995,53.146898895571404
"Stacja elektroenergetyczna 110kV ""Bydgoszcz Południe""",substation,,18.06382504560062,53.10647375658091
,substation,,18.074374378361693,53.09483329155466
,substation,,17.98881545,53.1244716
Ujęcie wody,,water_works,18.086826894444233,53.149744520299734
,substation,,18.03849348262875,53.11320177639505
,substation,,17.915414684121018,53.16038112453512
,substation,,17.915658510195808,53.15860022754509
,,water_works,18.0806641,53.14360940000001
,,wastewater_plant,18.06183491609625,53.11616774966146
,substation,,18.07959266870185,53.150387886201685
,,water_works,18.039051349999998,53.147364499999995
,substation,,18.031705106603663,53.140665619034664
,substation,,17.91770015,53.158322999999996
,substation,,17.917781256647412,53.07165999453016
Stacja elektroenergetyczna Niwy 110/15kV,substation,,18.122317959138208,53.19882887700662
,substation,,17.96103598313422,53.13431849642325
"Stacja elektroenergetyczna110kV GPZ ""Jachcice""",substation,,17.9832806298079,53.13686300287874
,substation,,18.057126818348074,53.09543692261608
,substation,,18.05643425,53.09263445
,substation,,18.056433183695347,53.092792727735336
trafostacja,substation,,18.12007688842215,53.13497374487628
,substation,,18.12851386863095,53.14384849421368
,substation,,18.12851742210415,53.144946127176425
,substation,,18.133911076529998,53.14325164084909
,substation,,18.127011409366713,53.14904173025727
,substation,,18.091957840209652,53.131849931481
,substation,,18.1352231409361,53.154162349531624
,substation,,17.999555973714298,53.133690894317
GPZ EC-II,substation,,18.09046605245683,53.099073654121476
,substation,,18.166842123970614,53.156971613634035
,substation,,18.124422258299766,53.1506461258448
,substation,,18.18704394333526,53.13685870110069
,,wastewater_plant,18.062357908939582,53.11649906365829
,substation,,17.91492315,53.1580378
,substation,,18.228115950000003,53.07358250000001
,substation,,18.043883934402572,53.11350655908874
,substation,,17.983148489881387,53.11542459509141
,substation,,18.043280820821426,53.13036721184005
,substation,,18.074676600000004,53.09891360000001
,substation,,17.967897261432327,53.131504933710616
"Stacja elektroenergetyczna ""Telefonika""",substation,,18.077896702138077,53.121491234885056
"Stacja elektroenergetyczna ""Jasiniec"" 220/110 kV",substation,,18.10777603223451,53.13552223339693
"Stacja Wodociągowa ""Czyżkówko""",,water_works,17.956143422833787,53.15879216265193
,substation,,18.04096694040305,53.11229816986638
,substation,,18.025793835726702,53.10947852189882
,substation,,18.028628899999998,53.10653954999999
,substation,,18.026176317562488,53.105707098659785
,substation,,18.026363,53.1071051
,substation,,18.023483682857144,53.108550948904934
,substation,,18.022770650000002,53.109386799999996
Stacja 110kV Bydgoszcz Rupienica,substation,,18.026288069071104,53.11332317793233
,substation,,18.124335045370216,53.14541692336624
"Stacja elektroenergetyczna 110/15kV ""Fordon ATR""",substation,,18.12379283161786,53.145352137468834
,substation,,18.154211834692436,53.15948428389321
Oczyszczalnia ścieków MWiK,,wastewater_plant,18.1888998834283,53.177405368672645
,substation,,17.999694800000004,53.108956299999996
,substation,,17.998855982892525,53.111059674605414
Stacja 110kV Bydgoszcz Północ,substation,,18.020223393934145,53.135746032298734
,substation,,18.172869407538954,53.1602171687493
,substation,,18.173235047679448,53.1588920537067
,substation,,18.175216449999997,53.16202640000001
,substation,,18.17017882129028,53.15876074375455
Stacja elektroenergetyczna 110kV Bydgoszcz Błonie,substation,,17.954009727092178,53.117165191656994
,substation,,17.954479050000003,53.11708665
,substation,,17.98343935,53.12183615000001
,substation,,17.973836690555235,53.12992997880755
"Stacja elektroenergetyczna ""Bydgoszcz Zachód"" 400/110 kV",substation,,17.87803623120008,53.08870136998703
Stacja elektroenergetyczna 110/15kV GPZ Fordon,substation,,18.15405230781845,53.15978029057958
"Stacja elektroenergetyczna 110kV ""Kauczuk""",substation,,18.08470268893326,53.11537459573561
,substation,,18.08419734904901,53.11542481554096
"Stacja elektroenergetyczna 110kV ""Romet""",substation,,18.11555597739269,53.130173313289795
"Podstacja trakcyjna ""Bydgoszcz Główna""",substation,,18.00178403990089,53.142497423220235
Stacja elektroenergetyczna 110/15kV Osowa Góra,substation,,17.896964729369696,53.14411121281689
Stacja 110kV Zachem 2,substation,,18.078508329502974,53.0956955682421
Stacja elektroenergetyczna 110/15kV Bydgoszcz Wschód,substation,,18.059959876432018,53.13231884848287
,substation,,18.02013339044172,53.13587598028576
,substation,,18.016474911420374,53.10201258106048
"Oczyszczalnia Ścieków ""Kapuściska""",,wastewater_plant,18.115691748111246,53.102740968387906
Separator,,wastewater_plant,17.907640227780004,53.141875025303655
,substation,,17.90372330300417,53.15118830416942
,substation,,17.95708501790166,53.15594039930786
,substation,,18.003001686140855,53.10885602525853
Przepompownia ścieków sanitarnych,,wastewater_plant,18.0403472002099,53.11791504138034
"Podstacja trakcyjna ""Bydgoszcz Wschód""",substation,,18.0591592854509,53.13209075813499
Stacja 110kV Bydgoszcz Śródmieście,substation,,18.015503009628443,53.12177788930285
Miejskie Wodociągi i Kanalizacja  w Bydgoszczy sp. z o. o. - czerpnia wody,,water_works,17.961017497774918,53.15914991313952
"GPZ ""Zachem I""",substation,,18.079338097585037,53.08942407750039
Centralna Stacja Neutralizacji CSN,,wastewater_plant,18.08298344126668,53.09286945316818
Stacja uzdatniania wody “Czyżkówko”,,water_works,17.947643483305274,53.15442113269651
,substation,,18.053215086173417,53.131030778264616
,,water_works,18.008458750000003,53.150518399999996
,,water_works,18.006369499999998,53.15042245
,substation,,18.0076492216602,53.120548954793954
Podstacja tramwajowa,substation,,18.12776563184201,53.14689889763658
"Stacja elektroenergetyczna 110kV ""Bydgoszcz Południe""",substation,,18.063854084214352,53.10649169103737
,substation,,18.074327872659868,53.09483631313546
,substation,,18.13368575,53.13426629999999
,substation,,17.98881545,53.12447159999999
Ujęcie wody,,water_works,18.086832629165436,53.149744119416596
