name,shop,amenity,longitude,latitude
,convenience,,21.1404976,51.4000296
E.Leclerc,supermarket,,21.1256291,51.3786507
U Łukasza,convenience,,21.1347848,51.3722979
,convenience,,21.0764936,51.4199082
,convenience,,21.0884359,51.415334
U Łukasza,convenience,,21.0868938,51.4158775
Wild Bean Cafe,convenience,,21.1524813,51.4055704
Delikatesy Centrum,supermarket,,21.1344152,51.3651364
Sklep spozywczy,convenience,,21.1804989,51.3982357
Wild Bean Cafe,convenience,,21.183169,51.4103053
Żabka,convenience,,21.1788845,51.4093798
,convenience,,21.1747221,51.4094878
Sklep  u  Jacka,convenience,,21.1789175,51.4071995
Społem,convenience,,21.1745889,51.407223
Żabka,convenience,,21.1747505,51.4062486
Targowisko Korej,,marketplace,21.1459256,51.4091149
Żabka,convenience,,21.1518541,51.3981599
Społem,convenience,,21.1474958,51.4098685
Żabka,convenience,,21.1564436,51.4009462
Żabka,convenience,,21.1495642,51.3925569
Żabka,convenience,,21.139556,51.4019533
,convenience,,21.1816132,51.4113417
,convenience,,21.1829972,51.410977
Żabka,convenience,,21.159545,51.4024055
stop Cafe,convenience,,21.1765827,51.3850853
Stop Cafe,convenience,,21.1301055,51.3817047
,convenience,,21.1737621,51.4119683
"Sklep spożywczy ""Piotruś""",convenience,,21.154895,51.4138802
e-superfood,convenience,,21.1473042,51.3889468
Sklep Spożywczy,convenience,,21.0537283,51.4066159
,convenience,,21.1528757,51.4168782
Carrefour Market,supermarket,,21.1629585,51.3809473
,convenience,,21.1534992,51.3783395
amic market,convenience,,21.1311705,51.412792
Żabka,convenience,,21.1644111,51.3998201
Żabka,convenience,,21.1543144,51.4008932
Delikatesy,convenience,,21.1638009,51.4187499
Żabka,convenience,,21.1485604,51.4031992
Żabka,convenience,,21.1730609,51.4172432
abc,convenience,,21.1728181,51.4172859
U Mirka,convenience,,21.1619966,51.3818184
Żabka,convenience,,21.1577704,51.4075888
,convenience,,21.148626,51.4032278
Delikatesy Centrum,supermarket,,21.1779405,51.4166664
Sklep Spożywczy,convenience,,21.1577245,51.4108361
Żabka,convenience,,21.1554831,51.3913575
Społem,convenience,,21.1544657,51.3943427
Sklep spożywczy,convenience,,21.1529013,51.4102817
Ewa,convenience,,21.1514591,51.4066539
,,,21.1444159,51.4091095
,,,21.1436292,51.4074644
,,,21.1431139,51.4075753
,,,21.1457612,51.4086377
,,,21.1459143,51.4087781
"Hurtownia spożywcza ""URPOL""",convenience,,21.1466763,51.4068904
,convenience,,21.1476762,51.4021167
,,parking_entrance,21.1568128,51.4000371
,,,21.1570847,51.4003168
ATH,convenience,,21.099029,51.39138
Shell,convenience,,21.1083342,51.3975903
Stop Cafe Bistro,convenience,,21.1133231,51.3953615
Odido,convenience,,21.1479079,51.4354831
,convenience,,21.1816869,51.4259764
Żabka,convenience,,21.1253127,51.3657519
Dobry Sklep - Naturalne produkty spożywcze,convenience,,21.1564881,51.4015214
Katarzynka,convenience,,21.1344754,51.4108968
Żabka,convenience,,21.1362212,51.3904704
Odido,convenience,,21.1614408,51.4004117
O!Shop,convenience,,21.1616362,51.4247238
Żabka,convenience,,21.1621329,51.4287211
Delikatesy Centrum,supermarket,,21.1619714,51.4287479
,,atm,21.1550796,51.4305938
,,bicycle_parking,21.158504,51.3878975
Delikatesy,convenience,,21.1646045,51.4313952
Delikatesy Ogólnospożywcze,convenience,,21.1509224,51.3956141
Żabka,convenience,,21.16347,51.4098665
Żabka,convenience,,21.1536455,51.4299905
,,,21.161376,51.4131324
,,atm,21.1614198,51.413125
Żabka,convenience,,21.1602577,51.411535
Top Market,convenience,,21.1451223,51.394072
Żabka,convenience,,21.1452566,51.3941209
,convenience,,21.1479471,51.3936708
Żabka,convenience,,21.1564406,51.3953429
Żabka,convenience,,21.1234614,51.3671797
Sklep Spożywczy,convenience,,21.117,51.4300339
,,atm,21.1573829,51.4066912
,convenience,,21.1638277,51.4119916
Społem,convenience,,21.1589386,51.4043934
Żabka,convenience,,21.1633386,51.4064398
Stop Cafe,convenience,,21.1186781,51.4046737
Sklep spożywczo-przemysłowy,convenience,,21.171659,51.4408925
Delikatesy Alfa,convenience,,21.158995,51.4295404
,,,21.1590691,51.429113
,convenience,,21.0857784,51.4157018
"Sklep Spożywczy ""Gratka""",convenience,,21.1036676,51.4098131
Minutka Dudi,convenience,,21.0984147,51.402712
,convenience,,21.0576787,51.3955743
,convenience,,21.058494,51.3958657
,convenience,,21.0818009,51.3994476
ABC,convenience,,21.099918,51.3665484
Sklep Spożywczo-Monopolowy,convenience,,21.1959644,51.3972189
Społem,convenience,,21.1688083,51.3997005
"P.H ""Magat""",convenience,,21.1678908,51.3997843
,,,21.1648579,51.3980761
,,,21.1647347,51.3978444
,,,21.1645795,51.3975526
Sklep Biały Domek,convenience,,21.1861104,51.3981804
"Sklep Spożywczo-Przemysłowy ""Karmelek""",convenience,,21.1191344,51.3884654
Delikatesy Alfa,convenience,,21.1191296,51.3998236
Żabka,convenience,,21.1241875,51.3863084
Żabka,convenience,,21.1262125,51.3882448
Społem,convenience,,21.1271472,51.3891877
Lewiatan,convenience,,21.1404091,51.3961252
Art.Spożywcze,convenience,,21.1391025,51.3963536
Art. Spożywcze Gajmas,convenience,,21.1334784,51.3900669
,convenience,,21.1316251,51.3894091
,convenience,,21.1368926,51.3900098
Żabka,convenience,,21.1550251,51.4036578
,,,21.126007,51.3780003
,,,21.1269183,51.3787951
Żabka,convenience,,21.1454135,51.4054291
abc,convenience,,21.1035866,51.3918971
Sklep Spożywczo-Monopolowy,convenience,,21.1050673,51.3937038
Społem,convenience,,21.1068131,51.3829294
Delikatesy,convenience,,21.0983446,51.3809245
,convenience,,21.137286,51.4438583
Sklep Spożywczy,convenience,,21.070523,51.3693544
Żabka,convenience,,21.1281895,51.3638024
,convenience,,21.1269403,51.3639877
Żabka,convenience,,21.1563467,51.3903732
,,,21.1185493,51.4071263
Żabka,convenience,,21.1328604,51.3717373
Żabka,convenience,,21.1697105,51.4004989
Żabka,convenience,,21.17255,51.404127
,convenience,,21.1223074,51.413593
,,,21.1058519,51.3956808
Żabka,convenience,,21.1723072,51.3777398
Żabka,convenience,,21.1837701,51.3725285
Stokrotka,supermarket,,21.1200907,51.4074992
U madzi,convenience,,21.1620468,51.4016124
,convenience,,21.1990892,51.3647326
Baltona Starter,convenience,,21.1993273,51.3932397
Żabka,convenience,,21.1757091,51.3858469
Żabka,convenience,,21.1707017,51.4079216
Żabka,convenience,,21.1714035,51.4214784
,mall,,21.167714507416537,51.38233266755321
,mall,,21.165677996763332,51.38296740777312
Galeria Fenix,mall,,21.17512105002754,51.38166963992195
Tanioch,convenience,,21.16517365752002,51.37896464926266
Delikatesy,convenience,,21.164530706569753,51.37898249843449
Społem,supermarket,,21.170561192617356,51.39014624815585
Vis a Vis Street Mall,mall,,21.157429139359945,51.40638729773587
Galeria Słoneczna,mall,,21.155383443321835,51.40627109963583
E. Leclerc,mall,,21.125845665735493,51.378636792627034
Społem,supermarket,,21.161334491668182,51.376326317555026
Lewiatan,supermarket,,21.175654688597486,51.404203288172084
Lidl,supermarket,,21.118044376868113,51.402432442365495
Lidl,supermarket,,21.126194591576137,51.374561414074954
,mall,,21.157484898731003,51.387386012036814
Biedronka,supermarket,,21.160336307963547,51.42473387269613
ALDI,supermarket,,21.159322895657,51.424895563575475
AMIC Energy,convenience,,21.15425572093764,51.39136082733232
Społem,supermarket,,21.167547895983333,51.407223415473084
Galeria Rosa,mall,,21.156963299597155,51.40032494667875
Centrum Handlowe Echo,mall,,21.15539051849994,51.42563178084362
Pawilony Rosa,,,21.1515396114669,51.402956940228854
M1 Radom,mall,,21.171138695107313,51.3820345318532
Stokrotka,supermarket,,21.167556247219764,51.39922118395292
Biedronka,supermarket,,21.165597151469896,51.418228187190834
Biedronka,supermarket,,21.12385906348533,51.39230184682224
"Targowisko ""Na Śląskiej""",,marketplace,21.157773779528473,51.38823934409553
Sezam,mall,,21.154965588983927,51.40066086808845
OMNI Centrum,mall,,21.1429969233009,51.407122937247436
ALDI,supermarket,,21.141742777429883,51.40561001981787
,mall,,21.145768181704323,51.40872398509783
,,,21.151782346647206,51.402804297885616
,,,21.151923775355673,51.40298898915576
,,,21.151635058944716,51.402771598426
,,,21.15159993907556,51.40306781924533
,,,21.1513895263541,51.4029708629234
,,,21.151388689813523,51.40309133912469
,,,21.151624219448628,51.40283991915791
,,,21.151721886794626,51.40286786994572
,,,21.15124859686898,51.40318471918125
,,,21.151642610448476,51.40295188429852
,,,21.151719031317075,51.4030085516697
,,,21.151275049999995,51.40302530000001
,,,21.15173611291168,51.403037965124376
,,,21.1517132304554,51.402788140253115
,,,21.151620935016197,51.402812643552345
,,,21.151277831378643,51.40317681704027
,,,21.151694264261067,51.403048072268966
,,,21.151777647491688,51.40302787778323
,,,21.151145922844005,51.4029512386096
,,,21.151709421041538,51.40299591163136
,,,21.151829249565264,51.402905018268946
,,,21.151306854066124,51.40301766278002
,,,21.151341713265683,51.40288376952287
,,,21.151505705047185,51.40284462526063
,,,21.15130886809498,51.40304395695606
,,,21.151729167610142,51.40302203699965
,,,21.151546018717074,51.402910316959876
,,,21.151395518420074,51.40287078758749
,,,21.151285560329875,51.402897364374056
,,,21.15123150211076,51.40291026940251
,,,21.151853946367495,51.40293393933
,,,21.151451569219926,51.4028573077814
,,,21.15180899095547,51.40283317261423
,,,21.15179930786319,51.402871744094
,,,21.15175159716373,51.40306360443096
,,,21.15126044362398,51.402991291922824
,,,21.1511814459271,51.402928531868525
,,,21.151888099016286,51.40296630803113
,,,21.151560943184695,51.40283040181097
,,,21.151223902770646,51.403037381400814
,,,21.151661882375222,51.403089042322215
,,,21.151334160129846,51.40291410168617
,,,21.151302646843842,51.40313905240905
,,,21.151503737858377,51.403090117777076
,,,21.15170903910892,51.40280686340345
,,,21.151696483673184,51.4030015363795
,,,21.151672608078087,51.4030070944715
,,toilets,21.151621809320254,51.4030482473169
,,,21.151724749753818,51.40299958020902
,,,21.15143323651515,51.402892764073684
,,,21.151861668677917,51.40294724932264
,,,21.15182770314252,51.40288559640556
,,,21.15121238066225,51.40292567923049
,,toilets,21.151625432075786,51.403020650649815
,,,21.151528942730764,51.402830467303424
,,toilets,21.151659044153014,51.40307799443856
,,,21.151279946573478,51.40299734629336
,,,21.151904627653252,51.40301008541065
,,,21.151126333203212,51.40297608917966
Biedronka,supermarket,,21.1251775,51.384915299999996
Biedronka,supermarket,,21.12824780705335,51.37320017432379
Biedronka,supermarket,,21.17546434854457,51.41325786249264
Lidl,supermarket,,21.177177247266624,51.409961041980594
Delikatesy Centrum,supermarket,,21.174052209647822,51.387211713468275
Biedronka,supermarket,,21.10269808704313,51.402292480397904
Sklep Spożywczy Katarzynka,convenience,,21.173728703102352,51.39322156805927
Biedronka,supermarket,,21.118795656847386,51.406960315200884
,convenience,,21.1221953,51.3909194
Targ,,marketplace,21.165022363505535,51.39774273885483
Kaufland,supermarket,,21.162875893223433,51.39830673947112
,convenience,,21.13069571103545,51.41402774500062
Radomskie Hale Mięsne (RHM),mall,,21.144686740170467,51.40940089857985
Biedronka,supermarket,,21.16915544199551,51.39130524815583
Stokrotka,supermarket,,21.161383403340157,51.41288534877521
,convenience,,21.165617272761747,51.419813909211676
Dino,supermarket,,21.12947361752629,51.353069735829116
Lidl,supermarket,,21.16703515140862,51.43209391329331
Targ Nad Rzeczką,,marketplace,21.162967431932504,51.40699653328983
Biedronka,supermarket,,21.12391305777115,51.36830757046196
Biedronka,supermarket,,21.149775738558468,51.43026794184058
Lewiatan,supermarket,,21.155047100105268,51.38166785492059
Galeria Sawoy,mall,,21.129390306501,51.40450954919957
"Centrum Handlowe ""Przy Struga""",mall,,21.172527998987583,51.40741720085434
Biedronka,supermarket,,21.192073460256054,51.37169269208564
MR UP,mall,,21.1817484903256,51.38178220234914
Biedronka,supermarket,,21.171348176460803,51.40470790346758
PSS Społem nr 9 (Dziewiątka),convenience,,21.169073409785003,51.41172120787991
Auchan,supermarket,,21.170661017619953,51.38228184424521
Auchan,supermarket,,21.154315201600657,51.42567172535631
Stokrotka,supermarket,,21.15492319946594,51.43073449157977
Groszek,convenience,,21.168203609500313,51.37548122168068
Galeria Nad Potokiem,mall,,21.17571280727196,51.409984064370626
Sklep Żyła,convenience,,21.14339301470456,51.44221402852239
Lewiatan,supermarket,,21.097482263491564,51.36495497116054
,mall,,21.145897863913063,51.408906657980545
"Cenrum Handlowe ""Korej""",mall,,21.146263359989675,51.408630983367786
Lewiatan,supermarket,,21.16286056284207,51.42697625176952
Park Handlowy S1,mall,,21.14122145248509,51.39245187812669
Lewiatan,supermarket,,21.168473127974114,51.37600708307398
Kaufland,supermarket,,21.1319629378293,51.36180045518662
"""ARKADA"" Czesław Kozłowski",convenience,,21.133418731048028,51.3784687119054
Nad Rzeczką,mall,,21.162225051818076,51.406690831502935
Targowisko Osiedlowe Michałów,,marketplace,21.159273117468814,51.42934016124518
U Mirka,convenience,,21.1259652,51.366462150000004
Galeria Nad Potokiem,mall,,21.176228085916225,51.41073027011346
Lidl,supermarket,,21.18263799802952,51.382126421676844
Stokrotka,supermarket,,21.1055812188136,51.395559160047085
Wild Bean Cafe,convenience,,21.164135924306457,51.426211221458885
,mall,,21.119654421435904,51.406875795103105
Pawex,convenience,,21.166697197530098,51.413188125190054
,mall,,21.120014473708675,51.40734141841727
,mall,,21.167714505416583,51.382332671474536
,mall,,21.16572861974713,51.382962266124885
Galeria Fenix,mall,,21.175121379038327,51.3816698306941
Tanioch,convenience,,21.165173662369405,51.3789646457366
Delikatesy,convenience,,21.16453083933148,51.37898250410954
Społem,supermarket,,21.170561183121198,51.39014624895627
Vis a Vis Street Mall,mall,,21.15743766932169,51.40639460822115
Galeria Słoneczna,mall,,21.155429766018795,51.406242314886455
E. Leclerc,mall,,21.12579147176766,51.378658861896845
Społem,supermarket,,21.16133448832797,51.376326315363414
Lewiatan,supermarket,,21.175654738146807,51.404203292213715
Lidl,supermarket,,21.118009599998246,51.402440010734736
Lidl,supermarket,,21.126194964792056,51.37457499645427
,mall,,21.157485090312452,51.38738575885849
Biedronka,supermarket,,21.16034537842775,51.424742919728345
ALDI,supermarket,,21.159346508319807,51.42489385540853
AMIC Energy,convenience,,21.15425418945201,51.391359694940235
Społem,supermarket,,21.167553137030172,51.40722453702812
Galeria Rosa,mall,,21.156967260078396,51.400331398554755
Centrum Handlowe Echo,mall,,21.15516145543941,51.425652076232375
Pawilony Rosa,,,21.1515271558183,51.40296142106464
M1 Radom,mall,,21.17098636693729,51.38200437042743
Stokrotka,supermarket,,21.167556249133458,51.39922118121808
Biedronka,supermarket,,21.165599959690063,51.41823008256375
Biedronka,supermarket,,21.123852581492255,51.39229365372742
"Targowisko ""Na Śląskiej""",,marketplace,21.157803388952857,51.388282385706376
Sezam,mall,,21.15499783619636,51.400637546329456
OMNI Centrum,mall,,21.14299303150269,51.407129511452304
ALDI,supermarket,,21.141723710381978,51.40561182892001
,mall,,21.145779962161456,51.40872150596405
,,,21.151778922991273,51.402804274707016
,,,21.15191287107444,51.402990356926104
,,,21.151638116837695,51.40277254500223
,,,21.151593959138847,51.403070482220116
,,,21.151393328100454,51.402970065052386
,,,21.15138055406848,51.40309582866076
,,,21.151622733333333,51.40284069999999
,,,21.151723549065313,51.402866407331544
,,,21.151248601662,51.40318472216099
,,,21.151616635476906,51.402941508663446
,,,21.15164261740098,51.4029518808576
,,,21.15171870107933,51.40300852807696
,,,21.15127505,51.40302530000001
,,,21.15173610199603,51.40303796419582
,,,21.151715822840806,51.402791673103884
,,,21.151620453700925,51.40281282819864
,,,21.15127801709736,51.4031768888411
,,,21.151694268566747,51.403048072033855
,,,21.151777665174286,51.4030278864858
,,,21.1511459372212,51.40295130885406
,,,21.15170913430843,51.402995900187165
,,,21.151823103229617,51.402906858041916
,,,21.15130686215819,51.40301766713974
,,,21.151342285272868,51.40288483079834
,,,21.151506393292145,51.402845574496446
,,,21.151308889772633,51.40304395222112
,,,21.151728834103345,51.40302199286595
,,,21.151544091915387,51.40291159489254
,,,21.15139623832446,51.402871808581665
,,,21.15128625948959,51.402898358756794
,,,21.151232114863568,51.40291142627056
,,,21.15184844556354,51.40293631734843
,,,21.151452140730974,51.40285839141074
,,,21.151808991194734,51.40283283719141
,,,21.151793092196677,51.40287424083486
,,,21.15175145938366,51.403063641468115
,,,21.15126127537799,51.40299144079677
,,,21.15118219033288,51.40292945491605
,,,21.151881286600428,51.40296812748135
,,,21.151562291331633,51.402832182529224
,,,21.15122405239927,51.403037427646936
,,,21.151661559782635,51.403088882695215
,,,21.1513329256717,51.40291060998844
,,,21.151299293358715,51.40313695042792
,,,21.15150099448892,51.40309046403297
,,,21.151709149543997,51.40280782976307
,,,21.15169646363304,51.40300152716139
,,,21.151672630652833,51.40300710548187
,,toilets,21.15162181010022,51.403048252255644
