name,shop,amenity,longitude,latitude
Mokpol,convenience,,21.0511923,52.1850328
Społem,convenience,,20.9884915,52.2468297
Carrefour Express,convenience,,21.0325147,52.1994568
,convenience,,21.1014519,52.2478927
,,,21.0359131,52.2545623
Społem Wola,convenience,,20.9596148,52.2323041
Żabka,convenience,,20.9554813,52.2304115
Carrefour Express,convenience,,20.9153726,52.2320619
Karotka,convenience,,21.0529633,52.2795455
Społem,convenience,,20.9593988,52.2293244
Sklep Patronacki Fundacji Jeden Drugiemu,convenience,,20.9575052,52.2442173
Odido,convenience,,20.901736,52.1916009
,convenience,,20.9016874,52.1937235
,convenience,,20.8998048,52.1925743
,convenience,,20.8999511,52.1944317
Bonus,convenience,,20.9045791,52.192879
,convenience,,20.8938718,52.1881415
,convenience,,20.8939957,52.1883027
Żabka,convenience,,20.9212911,52.1553063
Lewiatan,convenience,,20.9214998,52.1554804
Kurczę pieczone,convenience,,21.0382896,52.2621474
,,,21.0347563,52.2668449
Auchan,supermarket,,21.0854225,52.2465737
Delikatesy Sobieski,convenience,,21.039309,52.198173
Żabka,convenience,,21.0389547,52.1984225
Żabka,convenience,,21.0593756,52.1927217
Lewiatan,convenience,,21.05851,52.1932642
Lewiatan,convenience,,20.8761135,52.250822
Carrefour Express,convenience,,21.0376608,52.2027023
Mała Spiżarnia,convenience,,21.0351311,52.1413432
Top Market,convenience,,21.0357827,52.1429676
,,,20.913645,52.2401403
,convenience,,20.9054707,52.2107107
Żabka,convenience,,20.9951941,52.179389
Pikuś,convenience,,20.894039,52.1972034
Lidl,supermarket,,20.9209835,52.2088044
Biedronka,supermarket,,20.9801523,52.2219696
Carrefour Express,convenience,,21.066322,52.1317598
,,atm,20.958413,52.1894264
,,,20.9375824,52.2354471
Tuż Za Rogiem,convenience,,21.0046494,52.2175052
Sklep spożywczy,convenience,,21.1170041,52.3209718
Moje Auchan,supermarket,,21.1637662,52.3035898
Żabka,convenience,,20.8926717,52.1952791
Biedronka,supermarket,,21.0134968,52.1784849
Carrefour Express,convenience,,21.0118557,52.1790005
,,atm,20.9627429,52.3347539
,,vending_machine,20.9625921,52.3346884
Żabka,convenience,,21.0271583,52.1800765
Delikatesy Osko,convenience,,20.9867156,52.2504421
U Patrycji,convenience,,20.854219,52.2746906
Żabka,convenience,,20.9641654,52.1925348
,convenience,,21.040197,52.172327
Żabka,convenience,,20.9211288,52.2609344
Lima,convenience,,20.9859471,52.2533754
Sklep spożywczy,convenience,,20.9208036,52.2607713
,convenience,,20.9191708,52.2578676
,convenience,,20.9206383,52.2607905
,convenience,,20.9170961,52.2251195
,convenience,,20.9213068,52.2245309
Żabka,convenience,,20.9121995,52.2289906
Pod świerkiem,convenience,,20.8607027,52.2501907
Maja,convenience,,20.9058559,52.2426105
Delikatesy Rasta,convenience,,20.9012478,52.2424242
,convenience,,20.8986753,52.2425827
Supersam,convenience,,20.9102392,52.2421961
Delikatesy Patryk,convenience,,20.8972997,52.2470009
Żabka,convenience,,21.1083946,52.1667547
"Społem ""Wola""",convenience,,21.048924,52.2944225
Stokrotka,supermarket,,21.0305171,52.2897316
,convenience,,21.0174703,52.1225248
Wysepka,convenience,,21.083974,52.2873994
,convenience,,21.0848913,52.2873797
Groszek,convenience,,21.0746985,52.287723
Żabka,convenience,,21.0572439,52.1295516
Delikatesy,convenience,,21.0499716,52.1381743
Carrefour Express,convenience,,21.030177,52.3172856
Euronet,,atm,21.0482353,52.2548796
,,,21.0383172,52.255919
ABC,convenience,,21.0470764,52.2578534
Carrefour,supermarket,,21.0379008,52.2552193
abc,convenience,,20.9411301,52.3343853
,convenience,,20.9404552,52.3316862
,convenience,,20.9405008,52.3318361
DH Tarchomin,convenience,,20.9408886,52.3477788
Żabka,convenience,,21.0315791,52.2929252
,,,21.041264,52.1541173
,,,21.0410938,52.1527718
,,,21.0256021,52.1411027
,,,21.1199804,52.2347807
,,,21.0258818,52.1414092
,,,21.0249167,52.1411301
,,,21.1192111,52.2344861
,,,21.0259601,52.1417916
,convenience,,21.0267859,52.1446532
,convenience,,20.8597004,52.2248966
Auchan,supermarket,,20.9779557,52.1985754
,convenience,,20.85897,52.2250328
Lewiatan,convenience,,21.0364506,52.2064962
Top market,convenience,,21.0384249,52.2094998
Netto,supermarket,,20.9174378,52.198189
MiniMarket,convenience,,20.9126277,52.2240686
,,,21.0377576,52.2542356
,,,21.0390382,52.2547535
,,,21.0372428,52.2554587
Delikatesy Pszczółka,convenience,,20.9620601,52.2441207
Mrówka,convenience,,21.1703502,52.1933578
,,,21.0614591,52.1875485
,,,21.060377,52.1875836
Delikatesy Verde,convenience,,21.1676452,52.2040055
Sklep za rogiem,convenience,,20.9576513,52.3317907
Delikatesy Eden,convenience,,21.0447004,52.2757946
Biedronka,supermarket,,21.0182142,52.2721999
Carrefour Express,convenience,,21.0456581,52.2057358
,convenience,,21.0449219,52.2058217
,convenience,,20.9049391,52.1816386
,convenience,,20.9243861,52.1860058
PSS Społem,convenience,,21.1594393,52.3151114
Żabka,convenience,,21.0633152,52.1457159
Hale Banacha - Hala spożywcza,supermarket,,20.9761217,52.2093931
Biedronka,supermarket,,20.9646545,52.2037281
Sklep na Kościeliskiej 24 h,convenience,,21.0688003,52.2804326
Lewiatan,convenience,,20.9788519,52.1145728
Top Market,convenience,,21.0197615,52.1820762
,,,21.0237959,52.1823695
Hubiz,convenience,,21.0222528,52.1824865
,convenience,,21.0339889,52.1001385
Żabka,convenience,,21.0564434,52.2739408
,convenience,,21.0362769,52.2043648
Sklep Pod Strzechą,convenience,,21.0620718,52.2786028
,convenience,,21.0525059,52.2055538
API Market,supermarket,,21.0446668,52.1520654
Arhelan,convenience,,20.957105,52.261506
,convenience,,21.0468007,52.2115892
Żabka,convenience,,21.0480797,52.210818
Żabka,convenience,,21.0839871,52.2440252
Lewiatan,convenience,,21.0054717,52.2069359
Lux,convenience,,21.0786998,52.2431898
,convenience,,20.9993268,52.2064905
,,,21.0028518,52.229772
Sylwia,convenience,,20.8578392,52.1820782
,convenience,,20.8529129,52.1823605
Sklep spożywczo-przemysłowy,convenience,,20.8570421,52.1811845
Żabka,convenience,,20.8952082,52.1936996
Biedronka,supermarket,,20.9999255,52.2373435
Żabka,convenience,,21.0566181,52.1449007
U Grubego,convenience,,21.0569399,52.14469
Inmedio,convenience,,21.1046565,52.2368832
Żabka,convenience,,21.1054038,52.2366813
,convenience,,20.9799004,52.2435865
,,parking_entrance,21.0009808,52.2303031
Biedronka,supermarket,,20.9664816,52.2004167
Żabka,convenience,,20.9476919,52.2029026
Niespodzianka,convenience,,20.9916086,52.1938086
GLOBI,convenience,,20.918172,52.243656
Szop,convenience,,20.9914228,52.245028
Auchan,supermarket,,21.0608999,52.2310558
