name,leisure,landuse,natural,longitude,latitude
,,,,21.1444926,51.4064164
,,,,21.0605,51.36232
,,,,21.0557535,51.36267
,,,,21.0694794,51.3638437
,,,,21.0773902,51.3669739
,,,,21.0779588,51.364673
,,,,21.0702224,51.3644218
,,,,21.0787287,51.3615258
,,,,21.0798201,51.3627334
,,,,21.0722171,51.3598182
,,,,21.072846,51.3611208
,,,,21.0755785,51.3610705
,,,,21.0778148,51.3651175
,,,,21.0563789,51.3595421
,,,,21.0592119,51.3765175
,,,,21.0604134,51.3588023
,,,,21.0621153,51.358876
,,,,21.06443,51.35874
,,,,21.0671535,51.3585138
,,,,21.0637238,51.3651506
,,,,21.0582079,51.3591596
,,,,21.05693,51.35928
,,,,21.0658372,51.3659445
,,,,21.0649342,51.3660213
,,,,21.0700868,51.358959
,,,,21.054945,51.3598695
,,,,21.0573063,51.3727376
,,,,21.0568361,51.3716904
,,,,21.0551949,51.3719939
,,,,21.05489,51.3721534
,,,,21.048436,51.3732327
,,,,21.0496625,51.3737462
,,,,21.0603288,51.3769287
,,,,21.0610585,51.37603
,,,,21.0575743,51.3759772
,,,,21.0624268,51.3642436
,,,,21.0546361,51.3736141
,,,,21.0695225,51.4423308
,,,,21.0703003,51.4416515
,,,,21.0704554,51.4444785
,,,,21.066624,51.4460303
,,,,21.0734516,51.4409151
,,,,21.0740787,51.4420604
,,,,21.0745275,51.4406324
,,,,21.0728586,51.4389298
,,,,21.0698633,51.4407115
,,,,21.0712504,51.4486457
,,,,21.0681986,51.4485096
,,,,21.0683683,51.4376045
,,,,21.070781,51.4522214
,,,,21.0691266,51.4521526
,,,,21.066062,51.4449299
,,,,21.0665138,51.4430886
,,,,21.0668778,51.4520713
,,,,21.0727771,51.4431903
,,,,21.0711066,51.4443727
,,,,21.063421,51.4519918
,,,,21.0692633,51.4425523
,,,,21.0683773,51.4418658
,,,,21.0656237,51.3646897
,,,,21.0666703,51.3646071
,,,,21.0780795,51.3674876
,,,,21.0767652,51.3680049
,,,,21.05353,51.36195
,,,,21.052891,51.3619852
,,,,21.0794548,51.3643532
,,,,21.0799706,51.363653
,,,,21.0788863,51.3661912
,,,,21.0785848,51.3665713
,,,,21.052054,51.3615495
,,,,21.0555716,51.3622963
,,,,21.0540176,51.3622609
,,,,21.072251,51.3593227
,,,,21.0716371,51.3591738
,,,,21.052789,51.3721694
,,,,21.0484897,51.3726025
,,,,21.0498412,51.3731582
,,,,21.0544428,51.3729169
,,,,21.0517474,51.3735001
,,,,21.0686002,51.4149373
,,,,21.0650198,51.4087806
,,,,21.0622679,51.4120457
,,,,21.0632239,51.4118586
,,,,21.0690251,51.4073971
,,,,21.0685445,51.4070983
,,,,21.0681785,51.4080025
,,,,21.0677815,51.4076322
,,,,21.0685715,51.4075077
,,,,21.0650278,51.4075748
