name,leisure,landuse,natural,longitude,latitude
,,,,19.0998733,50.8111897
,,,,19.1026485,50.8121586
,,,,19.1008176,50.8122015
,,,,19.100251,50.8143782
,,,,19.1008177,50.812405
,,,,19.298264,50.7151295
,,,,19.2906775,50.7164047
,,,,19.1369659,50.870847
,,,,19.039176,50.7660774
,,,,19.1365944,50.7851495
,,,,19.1951949,50.8020043
,,,,19.1038841,50.8051662
,,,,19.1742255,50.8113141
,,,,19.1206392,50.8118497
,,,,19.1206098,50.8118503
,,,,19.1205907,50.8118507
,,,,19.120355,50.8118557
,,,,19.1203235,50.8118563
,,,,19.1203072,50.8118567
,,,,19.1202133,50.8118587
,,,,19.1201835,50.8118593
,,,,19.1201627,50.8118597
,,,,19.11966,50.8118703
,,,,19.1196345,50.8118709
,,,,19.1196062,50.8118715
,,,,19.11922,50.8118796
,,,,19.1191897,50.8118802
,,,,19.1191721,50.8118806
,,,,19.1188079,50.8118883
,,,,19.1187851,50.8118887
,,,,19.1187552,50.8118894
,,,,19.1179386,50.8119058
,,,,19.1179084,50.8119064
,,,,19.117892,50.8119068
,,,,19.1175176,50.8119147
,,,,19.1174878,50.8119154
,,,,19.1174661,50.8119158
,,,,19.1170917,50.8119249
,,,,19.120623,50.8119252
,,,,19.1170628,50.8119255
,,,,19.1170397,50.811926
,,,,19.1203616,50.8119307
,,,,19.1203297,50.8119313
,,,,19.1203102,50.8119318
,,,,19.1202203,50.8119336
,,,,19.1166654,50.8119339
,,,,19.1201892,50.8119343
,,,,19.1166372,50.8119345
,,,,19.1201677,50.8119348
,,,,19.1166154,50.811935
,,,,19.116226,50.8119417
,,,,19.1197597,50.8119434
,,,,19.1197414,50.8119437
,,,,19.1161975,50.8119423
,,,,19.1161749,50.8119428
,,,,19.1195078,50.8119487
,,,,19.119478,50.8119493
,,,,19.1194585,50.8119497
,,,,19.1159444,50.8119481
,,,,19.1159121,50.8119488
,,,,19.1158931,50.8119492
,,,,19.119367,50.8119516
,,,,19.1193344,50.8119523
,,,,19.1193158,50.8119527
,,,,19.1153746,50.8119596
,,,,19.1153453,50.8119603
,,,,19.1153235,50.8119608
,,,,19.1149647,50.8119685
,,,,19.1149345,50.8119692
,,,,19.114913,50.8119697
,,,,19.1178104,50.8119831
,,,,19.117661,50.8119863
,,,,19.1176316,50.8119869
,,,,19.1176131,50.8119873
