city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,distance_to_green_spaces_1,score_of_green_spaces_1,distance_to_green_spaces_2,score_of_green_spaces_2,distance_to_green_spaces_3,score_of_green_spaces_3,distance_to_shopping_centers_1,distance_to_shopping_centers_2,distance_to_shopping_centers_3,distance_to_utilities_1,distance_to_utilities_2,distance_to_utilities_3,distance_to_train_stops_1,distance_to_train_stops_2,distance_to_train_stops_3,distance_to_primary_schools_1,distance_to_primary_schools_2,distance_to_primary_schools_3,distance_to_highschools_and_others_1,distance_to_highschools_and_others_2,distance_to_highschools_and_others_3,distance_to_tram_and_bus_stops_1,distance_to_tram_and_bus_stops_2,distance_to_tram_and_bus_stops_3,distance_to_cultural_and_entertainment_1,distance_to_cultural_and_entertainment_2,distance_to_cultural_and_entertainment_3,distance_to_preschools_1,distance_to_preschools_2,distance_to_preschools_3
12,2,78.71,4.0,4.0,4.0,1930.0,53.44762826,14.55302238,2.75,13.0,0.321,0.734,0.648,0.386,0.053,1.466,0.208,0,0,2,0,0,,0,0,549000,22.90429298345409,1059231824.2615968,18.844428874920617,504094177.4571648,16.497362077882435,254920470.92680863,0.179358579466064,0.1800905797824848,0.2774548489825141,0.1185619005314282,0.2399917156946861,0.5166441461478949,0.1343198858241086,1.1281842980087178,1.4493910337625453,0.3181691783213585,0.3486045405301755,0.60319010690813,0.7844565094811644,0.7971676332942241,0.9190268184858332,0.0440232960301314,0.0630822977133127,0.0809211424582587,0.3145063421639963,0.3880621708421846,0.4612533296451498,0.3857371392117416,0.4846296121832966,0.5656340528725988
12,1,63.9,3.0,3.0,4.0,2000.0,53.365833,14.661389,9.24,9.0,0.449,1.328,0.216,0.195,0.228,1.14,0.236,1,0,2,0,1,0.0,0,1,545000,5.130658663274741,254920470.92680863,26.437818920959288,1059231824.2615968,4.430448342883402,169820194.64706966,0.2266718412433483,0.2621291024826415,0.273243550771701,0.1882170718923285,0.2569766797258945,0.3164952671054407,2.173773561269056,2.9001388912264807,5.06083407132473,0.4655028173539441,0.4873824975311062,1.1824714872091662,0.9703901619829473,1.1854086360580975,1.501971354679687,0.0382860697884732,0.0558183186140024,0.2026079844773281,0.2022818998083198,0.4051478060544384,0.4619368571350185,0.2087081670484751,0.8895028663558316,1.1134265345212082
12,2,93.82,3.0,3.0,3.0,1905.0,53.4281155,14.5325734,1.95,22.0,0.245,0.637,0.158,0.525,0.128,0.737,0.239,0,0,0,0,1,0.0,0,1,599000,25.37991232862944,1059231824.2615968,20.260128507764144,504094177.4571648,15.552338720528796,254920470.92680863,0.0970344886948766,0.1157298773065823,0.1462042361039121,0.4548297383583211,0.4921903578874212,0.5609432344704365,0.3061996759858664,0.760569737795622,1.2165236406308315,0.4721200190733672,0.5117485945078669,0.5545025032089065,0.2452420309102996,0.3038084566246932,0.4592859194554524,0.1327112317799435,0.2004071476602516,0.2390907449820753,0.1193460889492909,0.1605674426338975,0.1750543178541174,0.4294690071323493,0.5252617020346121,0.7292122313833184
12,2,95.78,4.0,3.0,4.0,1945.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,0,0,1,0,0,0.0,0,1,649000,23.96854780823181,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362169,254920470.92680863,0.1011449203040111,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328529,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.3625069385748403,0.3896531585995568,0.0628442658576072,0.0832582113948529,0.0892231676339434,0.0516771312875872,0.0764379472897646,0.1371410224360132,0.2711484439902188,0.3837776052257416,0.4092128357137687
12,2,26.79,2.0,5.0,5.0,1930.0,53.41966535,14.54780007,0.97,15.0,0.249,0.252,0.325,0.507,0.305,1.073,0.288,0,0,1,0,0,1.0,0,0,280000,25.34928417253419,1059231824.2615968,21.510893990469885,504094177.4571648,14.183000118688344,254920470.92680863,0.04049157514697,0.0845957589339223,0.1530501994882067,0.2913669645954697,0.3282344557647731,0.5786388709404281,0.1908192479988559,0.80942307155416,1.341546712994968,0.2354205892801044,0.7306786443221548,0.9667962530210968,0.3983206356920882,0.4425624149382812,0.4618207737082534,0.0621957463655818,0.0749090370958577,0.0825720543467713,0.0832159662703284,0.0891859442008285,0.0894271978428762,0.5084501581085947,0.5648864701127977,0.8895617106858253
12,2,125.72,5.0,2.0,4.0,1936.0,53.4252053,14.5421308,1.26,39.0,0.238,0.425,0.183,0.363,0.101,0.476,0.204,0,0,2,0,0,0.0,0,1,750000,25.160675600460333,1059231824.2615968,20.797448098695387,504094177.4571648,14.89668544737147,254920470.92680863,0.0156915592574579,0.0318051040183269,0.1528728109936588,0.1914584984432663,0.3691496280492449,0.4261974246275486,0.9121914996033964,1.0166461866192087,1.047445991815732,0.2511254658897673,0.3632755982552438,0.5779622493861992,0.3178187253415567,0.3536878891436947,0.3804952571834728,0.0233091618892085,0.2655060851900807,0.2723330937980496,0.1802533098503647,0.1961408922035433,0.2082659942171799,0.2830697281643858,0.3567418178501829,0.5787460389691759
12,1,33.86,2.0,6.0,10.0,1970.0,53.4612452,14.5778593,4.35,11.0,0.046,1.113,0.752,0.274,0.733,0.165,0.363,1,1,2,0,1,1.0,0,0,319000,20.66889199618623,1059231824.2615968,18.390925096018883,504094177.4571648,17.047205706498357,254920470.92680863,0.2745938033262913,0.2993184695135828,0.3018840577752363,0.3226486456617234,0.5048553033870462,0.662528446229845,1.4088185612781892,2.1018034564697468,2.1843520512166528,0.110425651213301,0.3819733754346633,0.5240578101216984,0.0687778387250486,0.125475465207271,0.1926897139691306,0.1624890851033722,0.1683248884384146,0.1719101448404768,0.0609109971810696,0.1905857096316797,0.211531582271988,0.2693738190240793,1.4572540546310104,1.5052255329802715
12,1,44.96,2.0,7.0,10.0,1990.0,53.4368,14.5529,1.58,35.0,0.188,0.236,0.19,0.17,0.102,0.773,0.223,1,1,2,1,1,1.0,0,1,370000,23.7426151597892,1059231824.2615968,19.915800184937627,504094177.4571648,15.49569427885519,254920470.92680863,0.1627781231562315,0.1750867482381721,0.1978614645815696,0.3635244084840515,0.3926764182064651,0.8722640215273133,1.3081276623816716,1.8027961436681172,1.837099584247822,0.2585605047099704,0.3836917963676343,0.4485796850700094,0.1930937206611661,0.4188029907474677,0.437273238498497,0.0804827450679255,0.0892419810223357,0.1013003285431763,0.2105221432145576,0.2198297990542763,0.2289291832757651,0.1685206295664835,0.1865405414926654,0.1987132596707125
12,1,50.31,3.0,2.0,3.0,1970.0,53.4491873,14.5015442,4.87,11.0,0.222,0.827,0.115,0.589,0.298,2.081,0.132,0,0,1,0,0,0.0,0,1,410000,25.409788301686348,1059231824.2615968,17.361610338883306,504094177.4571648,18.668966001236893,254920470.92680863,0.0808205067954394,0.0958336161449196,0.5620014782426129,0.4214094510131593,0.4417684945653243,0.5173700064295675,1.3837923164467716,1.933580245105655,2.0209656459108736,0.2220407438950797,0.3215516298259008,0.5910028210674687,0.3040195228089316,0.3241413476784968,0.3733423515212698,0.1603589606559752,0.1676853386083919,0.2201082579248449,0.2087000675903297,0.4946911477537541,0.5143221642782964,0.7044389382318382,0.7536923125686293,0.8901236756296151
12,3,68.2,3.0,1.0,1.0,1990.0,53.477,14.526,6.39,0.0,1.486,2.53,1.28,0.719,1.339,3.819,1.239,0,2,2,0,0,0.0,0,0,605000,22.30013299896542,1059231824.2615968,15.121484508302313,504094177.4571648,20.215695629092316,254920470.92680863,0.4515497256502773,0.5326091042018593,0.9821477212544828,1.189233325051815,1.4784273032903354,1.562339190265507,2.91179035245269,3.4246268923867764,3.680686405010349,1.4953239748420393,2.344607078692991,2.464681192293329,1.7904298819187994,2.32724971334986,2.5911205386485854,0.4901912863345938,0.4972338762061805,0.4998204430516499,0.8530133819638361,0.8810312561476543,1.4475526182506446,1.4089740926801706,1.4478273464584503,1.4715344217506217
