id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,distance_to_green_spaces_1,score_of_green_spaces_1,distance_to_green_spaces_2,score_of_green_spaces_2,distance_to_green_spaces_3,score_of_green_spaces_3,distance_to_shopping_centers_1,distance_to_shopping_centers_2,distance_to_shopping_centers_3,distance_to_utilities_1,distance_to_utilities_2,distance_to_utilities_3,distance_to_train_stops_1,distance_to_train_stops_2,distance_to_train_stops_3,distance_to_primary_schools_1,distance_to_primary_schools_2,distance_to_primary_schools_3,distance_to_highschools_and_others_1,distance_to_highschools_and_others_2,distance_to_highschools_and_others_3,distance_to_tram_and_bus_stops_1,distance_to_tram_and_bus_stops_2,distance_to_tram_and_bus_stops_3,distance_to_cultural_and_entertainment_1,distance_to_cultural_and_entertainment_2,distance_to_cultural_and_entertainment_3,distance_to_preschools_1,distance_to_preschools_2,distance_to_preschools_3
39193af380108cf5b1f40a88590cbb4e,szczecin,apartmentBuilding,66.78,4.0,2.0,6.0,2018.0,53.41574355,14.54045445,1.6,5.0,0.288,0.765,0.535,0.248,0.258,0.742,0.178,condominium,brick,premium,yes,yes,yes,no,no,790000,25.999945648750032,1059231824.2615968,21.731543721052734,504094177.4571648,14.17735430328295,254920470.92680863,0.17392297995119355,0.1838625617818103,0.21243479620955727,0.038620768905192567,0.22320448258429543,0.33232467161058465,0.6550764772395394,0.721978064171216,1.1232974018873805,0.8572094450570596,0.8970142426290029,1.3943868077399355,0.2883463442521818,0.29790138740547917,0.7110764345997134,0.1904659067020177,0.21081891904591962,0.23198485245936148,0.22724427613713857,0.2422551058898379,0.4443183393733157,0.9404486934085039,1.045476904147504,1.170666888734701
24af7cc54099d7930535543827604a9d,szczecin,blockOfFlats,68.94,3.0,3.0,4.0,1950.0,53.41472457,14.52963352,2.29,8.0,0.371,0.592,0.213,0.222,0.24,0.583,0.721,condominium,brick,low,no,yes,no,no,yes,560000,26.57422103524198,1059231824.2615968,21.588042331331838,504094177.4571648,14.592796832926824,254920470.92680863,0.14213657743027758,0.21810749969363538,0.23261949963132122,0.5994917029256958,0.6896395862703012,0.6973804160652931,0.09259409210171791,0.8313251155797451,1.367513272775909,1.0538952536843456,1.1893408627567845,1.2177965513941076,0.39030965577672605,0.8119168279578857,0.8573665320905322,0.13137875988735498,0.15657376266516038,0.16449836320970293,0.1167976092798765,0.2137136097537387,0.32515167681451,0.3968253659418503,0.5978696505027071,0.8555073834372657
7ebe2d0eeb6231486f90c5835c695cd7,szczecin,blockOfFlats,56.0,2.0,1.0,2.0,1930.0,53.4392626,14.5190094,3.29,1.0,0.68,0.916,0.537,0.63,0.697,0.808,0.408,condominium,brick,premium,no,no,no,no,yes,590000,25.205014615691294,1059231824.2615968,18.78242272222506,504094177.4571648,17.078512305253586,254920470.92680863,0.033138925337344305,0.4333568095887998,0.5366456132894618,0.8074417227006142,0.929624916150992,1.0687582427164923,0.3381280157858329,0.8051210024490993,1.2801050096751596,0.6798074899440849,0.7113155356480987,0.7579480608818289,0.6784062736992891,0.6847201138904493,0.7687299375577928,0.03849080090040213,0.14407499571960744,0.2739283198200018,0.029640739563229403,0.31273999350773857,0.36100722931587964,0.6360593837241414,0.6859174389066277,0.7831707885048153
209a6d2dea99216bdf83a968343cd3b3,szczecin,tenement,61.48,2.0,,3.0,1900.0,53.4915083,14.60698488,8.16,1.0,0.149,1.68,0.534,1.294,1.527,3.72,1.521,condominium,brick,premium,no,no,no,no,yes,359000,17.01178577989629,1059231824.2615968,17.057790622462385,504094177.4571648,19.555466128459173,254920470.92680863,0.2786390334378507,0.5055839621368229,0.5657219348031917,0.6184313041835752,0.78817118350636,1.234268064937293,1.9038352370892282,2.8426714689709343,5.2782163510552795,0.9916240489577894,2.9706273709241287,2.990658018546296,0.13083893279588457,0.9657476444994935,0.9732035042690574,0.2596200509255707,0.267745568256599,0.3665797470496479,0.29213818325906,0.6106624150898405,1.2682188341162282,3.6955897835252394,4.366264687688201,4.849289369565461
dca5ee6cf02485664d4db6384308c641,szczecin,tenement,95.78,4.0,,4.0,1945.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,649000,23.968547808231815,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362167,254920470.92680863,0.10114492030401119,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328526,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.36250693857484034,0.38965315859955685,0.06284426585760727,0.08325821139485298,0.0892231676339434,0.0516771312875872,0.07643794728976469,0.13714102243601323,0.27114844399021887,0.3837776052257416,0.40921283571376876
545805d4b9d43e2dd24df325c42e78d1,szczecin,blockOfFlats,55.8,3.0,10.0,12.0,,53.4321,14.5117,3.4,17.0,0.118,1.189,0.201,0.108,0.23,1.412,0.02,condominium,,,no,yes,yes,no,yes,403500,26.09343907896468,1059231824.2615968,19.376467509044407,504094177.4571648,16.806874490651012,254920470.92680863,0.033639571079686306,0.20136897734880785,0.21853328305255618,0.14337778048716227,0.36385523852084056,0.5085094424228125,0.9711873312608482,1.1472300679872909,1.518004018104817,0.1110190359650646,0.408016908773721,0.4173084396032131,0.42088632963069766,0.49411731901721584,1.0840625908180441,0.14446119796523674,0.159039393292521,0.17655363207939306,0.10594775064105343,0.11613571163053714,0.19336839712256654,0.09508651020247634,0.29177272618982053,0.3835778200458362
fde81f5f228d08ab227f5653f9806e9b,szczecin,,51.0,2.0,1.0,2.0,,53.4378,14.5085,3.83,5.0,0.526,0.521,0.377,0.176,0.697,1.484,0.414,condominium,,,no,no,no,no,yes,320000,25.84046246232222,1059231824.2615968,18.70816950649196,504094177.4571648,17.415886658931605,254920470.92680863,0.01566810090695611,0.34420419535468655,0.4723562000186041,0.6201181151701322,0.6963486440944043,0.7754211213156962,0.9738406186565102,1.2951606386046675,1.6254358087937344,0.6129661862519472,0.6145311471193416,0.7884292108217954,0.5169486974485206,0.7990762915169551,1.2774485319113122,0.39011232390500145,0.4639685647676271,0.471866208181249,0.5279092873919412,0.6183513413653763,0.6204061898240233,0.17355663184807002,0.21973156039965774,0.7331552478805086
fc9519f7a164bce65db0ac05406a2d51,szczecin,blockOfFlats,63.56,4.0,4.0,4.0,1976.0,53.4007948,14.532096,3.16,1.0,0.315,0.842,0.516,0.5,0.573,2.117,0.506,cooperative,concreteSlab,,no,yes,no,no,no,540000,27.605321074776075,1059231824.2615968,23.105823121077066,504094177.4571648,13.419129201540548,254920470.92680863,0.13135270568385077,0.30456706479409495,0.35021725910757756,0.027374534081027715,0.0923157477096731,0.24478331365690123,1.4661505064626639,2.253884816365141,2.3067866314104046,0.3032857027285303,0.5814792290311012,0.8840562812204553,0.5831916039233156,1.1694309893281947,1.4222521348834942,0.18272580172843783,0.28553151935841603,0.3240610464520231,0.14182443105708106,0.17505622570404364,0.2989507561416047,0.4888385619837585,0.7648385481420754,0.7724393258959827
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.4330962,14.5686108,1.19,9.0,0.577,0.918,0.288,0.308,0.135,0.621,0.422,condominium,brick,low,no,no,no,no,yes,599000,23.31665988575547,1059231824.2615968,20.755412768480497,504094177.4571648,14.57984062703789,254920470.92680863,0.20371445063003887,0.2451828308689773,0.35127468853492877,0.1297757433219595,0.589680026390311,0.725924175206865,1.7539952833238381,1.8289203315366698,1.9584859046577738,0.5725160416532523,0.5850523678264667,0.6336322247621854,0.6052829379248943,0.6321002492775326,0.6979247019055957,0.16140853530047974,0.19426641335074213,0.2063308855001853,0.1276517065912484,0.14003773501610178,0.2925088383709016,0.3076672910152994,0.5938937168664572,0.6443129221667958
8c995145602be3a994e770d25d7d0fbf,szczecin,blockOfFlats,63.23,3.0,2.0,4.0,1992.0,53.3819008,14.663723,8.23,11.0,0.572,0.683,0.36,0.606,0.087,,0.189,cooperative,concreteSlab,,no,yes,no,no,yes,535000,24.723995455465666,1059231824.2615968,6.81867056486694,254920470.92680863,6.125307372453547,169820194.64706966,0.13924069692975455,0.1606220520156363,0.1774146574703679,0.42087806421741797,0.48416181848557327,0.6741488586756661,1.1414824180955898,1.8114377351149542,4.658349513625299,0.5736089313089832,0.598420174462634,0.9688864468817008,0.5917964385845919,0.6379138323459319,0.8887920135602039,0.08026318391214457,0.24919798362946063,0.2637127755381646,0.4514810363649352,0.4651382000308481,0.5441886644990594,0.6088111208370441,0.7697499054388954,0.9038914312005709
208f9e801a36f87b009de99a6e6f6f1b,szczecin,blockOfFlats,54.0,3.0,3.0,3.0,2016.0,53.3957668,14.49323273,5.44,2.0,1.832,2.784,0.16,1.985,0.175,3.692,0.562,condominium,,premium,no,yes,no,no,no,749000,29.766987395589798,1059231824.2615968,22.965870004218356,504094177.4571648,15.153811647331406,254920470.92680863,0.30778565097222993,0.4862649132481502,0.4919829534833207,0.6694365357031704,0.6773669705361663,0.6780308037007953,0.3825835023368761,3.1646223350086813,3.6914673950185994,1.8010648048194835,2.059143241966877,2.2611071340356856,2.1636818259378443,2.718574921664735,2.7824998476457097,0.13736226263214163,0.17150483120598303,0.26860020574852295,0.2773779274548824,1.4030687957092047,1.8014817998905015,1.9857078328224054,2.2207376990180046,2.2305355774453615
1a16e05abfd4528dbd3950edebc101a4,szczecin,tenement,114.08,5.0,2.0,4.0,1930.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,condominium,brick,premium,no,no,no,no,yes,799000,24.626707623650745,1059231824.2615968,22.969034787957007,504094177.4571648,12.435086938692026,254920470.92680863,0.5676162191978071,0.6171666774453907,1.3315126237177117,0.5828507577783139,0.6688828829390627,0.8502605794188551,0.7487719547555074,1.272260616050091,1.9157756521661782,1.7329047035381875,1.8496867028325574,1.8687262457297813,1.7643693266101852,1.838934723849268,1.8798007202727045,0.17747452407419712,0.25167186338133596,0.2555810383989747,0.7528431431281108,0.7897965826611688,0.969260247174554,1.7344232574133231,1.7606998572823194,1.930478045915033
52e1810bf55f662b9d02964f8cf1ad3d,szczecin,tenement,132.21,6.0,3.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,no,no,no,no,yes,795000,24.947070796493705,1059231824.2615968,20.606319742068663,504094177.4571648,15.03733143104825,254920470.92680863,0.014720685558412322,0.0847016503739309,0.09559776100410892,0.18971825442614787,0.3271511946304938,0.3916991398344113,1.0027886476218186,1.0919922054512545,1.2040990230152842,0.21571000570896448,0.471857070784547,0.5870763070228143,0.22201620046204087,0.24780177067744058,0.47704901568815916,0.14955687064486273,0.19652033049389334,0.2098354037455542,0.07934559091091835,0.08203591288252543,0.08572771494250918,0.35011213478442854,0.39304371664510623,0.43986899094352
91f848d483e170ef181c026b5d5498e9,szczecin,blockOfFlats,54.61,2.0,4.0,4.0,1995.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,cooperative,brick,low,no,yes,no,no,no,489000,28.631333071573568,1059231824.2615968,22.207926722216914,504094177.4571648,15.13917567002126,254920470.92680863,0.2303328013476601,0.24667577702141377,0.25202562869336287,0.8226707841970483,0.8512245079171937,1.11531539944707,0.7831604058824597,2.0737169134544744,2.543171818080602,0.8079689447964541,1.2876216317588218,1.4643275817913843,1.0474374369980848,1.7802912209471122,1.8124884117479403,0.04042799435023773,0.12403474526882284,0.26425239917369375,0.8009267249579277,0.9397344171579648,1.2549013630994954,1.174598661504153,1.3106515590547128,1.333255383007436
4b9383bd5a9db89c3759bc8cdcb17f63,szczecin,tenement,46.0,2.0,3.0,4.0,1960.0,53.4323563,14.551979,1.16,59.0,0.135,0.209,0.251,0.178,0.058,0.651,0.116,condominium,brick,,no,no,no,no,yes,450000,24.13600089413508,1059231824.2615968,20.335130568166715,504094177.4571648,15.126855123790055,254920470.92680863,0.03724090986812583,0.04544168890052894,0.09402156336691231,0.4953810879005672,0.5130189726873715,0.5679584552337164,1.5787416543259314,1.6080191962940455,1.6538155582634144,0.2668657512030004,0.5608147784445215,0.5975100652541159,0.13490251877059448,0.28106235022367126,0.5625282598983117,0.11417615031458762,0.13857288193808665,0.1684802419961288,0.17582647854867123,0.2113491211602111,0.21747745533002405,0.19572970914629167,0.34032219820174553,0.44874272746477156
651e673afa8dfab8ff7a3ba4142ef8e4,szczecin,tenement,25.08,1.0,5.0,5.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,340000,23.968547808231815,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362167,254920470.92680863,0.10114492030401119,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328526,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.36250693857484034,0.38965315859955685,0.06284426585760727,0.08325821139485298,0.0892231676339434,0.0516771312875872,0.07643794728976469,0.13714102243601323,0.27114844399021887,0.3837776052257416,0.40921283571376876
4ff187e75c62c64a21500ab7773bea7c,szczecin,blockOfFlats,62.88,3.0,4.0,8.0,1980.0,53.4230495,14.4471272,7.54,0.0,1.046,3.027,1.23,0.961,1.102,,1.436,condominium,concreteSlab,low,no,yes,yes,no,yes,490000,30.038540458079932,1059231824.2615968,19.504338103548164,504094177.4571648,19.38551008847313,254920470.92680863,1.9234364569486806,1.9476805394177572,2.356219378989061,2.0686818234963837,2.3737349842092756,2.635360880911697,4.353882910490343,5.2901571172253155,5.3088232048356465,2.770624336014291,3.7116729139911318,3.799644648755065,3.04099906669958,3.68450283557137,3.692373964968528,1.8808088844706714,1.8838441516990343,1.9644770073426083,2.6537378558329254,2.6691536541950684,2.757789030521803,2.9583641233531313,3.0801866013884354,3.443128573002756
42758bc1fd0885a6221965f2c96da033,szczecin,tenement,48.84,2.0,2.0,3.0,1900.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,low,no,yes,no,no,no,369000,23.968547808231815,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362167,254920470.92680863,0.10114492030401119,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328526,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.36250693857484034,0.38965315859955685,0.06284426585760727,0.08325821139485298,0.0892231676339434,0.0516771312875872,0.07643794728976469,0.13714102243601323,0.27114844399021887,0.3837776052257416,0.40921283571376876
3293baee8b8862143e402eb68ef12b3a,szczecin,blockOfFlats,55.04,3.0,2.0,3.0,2013.0,53.46894164,14.54817485,5.13,7.0,0.649,1.879,0.132,0.338,0.119,2.122,0.413,condominium,brick,premium,yes,yes,no,no,no,629000,21.622976368225203,1059231824.2615968,16.61531524661651,504094177.4571648,18.700964888012113,254920470.92680863,0.08964322853675429,0.26329977910086255,0.37328761178336745,0.4420774345341678,0.5890970714751981,0.7098538021204505,2.2623522223453763,2.3062325417912297,2.5885630349309108,0.6287582725561094,1.6380828855110146,1.7810160449784738,1.6477571084370997,1.9215179160717752,2.051007335464458,0.08630008252593811,0.10097656487149914,0.2750422706216619,0.2324633663568709,0.41245828801694984,0.48510350523913964,0.32447540707653805,0.5874287759640441,1.38999019996855
546cc97e67420c694843afb6f4d4006d,szczecin,apartmentBuilding,34.61,2.0,1.0,4.0,2016.0,53.44176251,14.54570961,2.28,20.0,0.223,0.459,0.209,0.41,0.291,0.659,0.189,condominium,brick,premium,no,no,yes,no,no,480000,23.702949317550623,1059231824.2615968,19.212066331898924,504094177.4571648,16.220458952173345,254920470.92680863,0.156647342075851,0.2012036655257642,0.25233558334428297,0.2985104025288289,0.5900788273094917,0.6566160673562003,0.9462690991590206,1.3793738887450724,1.5640762660609215,0.2231983770043548,0.590539687411706,0.6451572431407558,0.27096697504764067,0.5761884712432713,0.6172818593684153,0.15593326592483453,0.16685641670115917,0.23026800875392206,0.14213341378435418,0.18358304077156157,0.2866191138222637,0.41281571163441577,0.4132776635791044,0.5714962980489451
9c0776cdb31f51ac17a88224a903255e,szczecin,apartmentBuilding,59.24,3.0,2.0,6.0,2023.0,53.4353589,14.5706271,1.48,13.0,0.302,1.021,0.286,0.443,0.19,0.894,0.193,condominium,brick,premium,yes,yes,yes,no,no,650000,23.041288987126123,1059231824.2615968,20.59748223517381,504094177.4571648,14.724196669197198,254920470.92680863,0.05868500507567022,0.1382472048383317,0.15867074646789248,0.4105130642939614,0.661840958947043,0.6661012032499054,1.576796723564127,1.8179720346497403,2.036185205918751,0.297760388760787,0.31660511817380926,0.5657097211989973,0.591764667639884,0.6727056471412848,0.7810903897301824,0.1456025321321941,0.1830307618809516,0.23016476207331285,0.20789083351773752,0.33598212422512824,0.40180828563946613,0.4440732783947561,0.5671157766233177,0.6276059138715137
92ea9f1aebe58cdbcc4c64ec0512dbc0,szczecin,blockOfFlats,58.7,3.0,3.0,4.0,1968.0,53.43640948,14.5567131,1.47,25.0,0.015,0.168,0.127,0.088,0.163,0.851,0.079,condominium,brick,premium,no,yes,no,no,yes,549000,23.59488042663193,1059231824.2615968,20.0665042326164,504094177.4571648,15.31783221541263,254920470.92680863,0.11305367230337059,0.13179222314099742,0.18321915430396646,0.6060721262285798,0.6440417386552565,0.7642609155667649,1.3568422483125675,1.6955186021321604,2.0319430610262055,0.012193534036242341,0.556069274041012,0.6995711321831303,0.4486383779314788,0.47546118112190144,0.48831010649216344,0.19118102390097524,0.20884490079520873,0.23396182692757225,0.06392073370200663,0.06702584232468718,0.2209067960109876,0.08854614521004095,0.11235947883218589,0.3209248086956976
5667240dd7eb29713d07bfee401e05ce,szczecin,blockOfFlats,51.77,3.0,7.0,10.0,1967.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,concreteSlab,low,no,no,yes,no,yes,419000,23.968547808231815,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362167,254920470.92680863,0.10114492030401119,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328526,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.36250693857484034,0.38965315859955685,0.06284426585760727,0.08325821139485298,0.0892231676339434,0.0516771312875872,0.07643794728976469,0.13714102243601323,0.27114844399021887,0.3837776052257416,0.40921283571376876
