id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,distance_to_green_spaces_1,score_of_green_spaces_1,distance_to_green_spaces_2,score_of_green_spaces_2,distance_to_green_spaces_3,score_of_green_spaces_3,distance_to_shopping_centers_1,distance_to_shopping_centers_2,distance_to_shopping_centers_3,distance_to_utilities_1,distance_to_utilities_2,distance_to_utilities_3,distance_to_train_stops_1,distance_to_train_stops_2,distance_to_train_stops_3,distance_to_primary_schools_1,distance_to_primary_schools_2,distance_to_primary_schools_3,distance_to_highschools_and_others_1,distance_to_highschools_and_others_2,distance_to_highschools_and_others_3,distance_to_tram_and_bus_stops_1,distance_to_tram_and_bus_stops_2,distance_to_tram_and_bus_stops_3,distance_to_cultural_and_entertainment_1,distance_to_cultural_and_entertainment_2,distance_to_cultural_and_entertainment_3,distance_to_preschools_1,distance_to_preschools_2,distance_to_preschools_3
209a6d2dea99216bdf83a968343cd3b3,szczecin,tenement,61.48,2.0,,3.0,1900.0,53.4915083,14.60698488,8.16,1.0,0.149,1.68,0.534,1.294,1.527,3.72,1.521,condominium,brick,premium,no,no,no,no,yes,390000,17.01178577989629,1059231824.2615968,17.057790622462385,504094177.4571648,19.555466128459173,254920470.92680863,0.2786390334378507,0.5055839621368229,0.5657219348031917,0.6184313041835752,0.78817118350636,1.234268064937293,1.9038352370892282,2.8426714689709343,5.2782163510552795,0.9916240489577894,2.9706273709241287,2.990658018546296,0.13083893279588457,0.9657476444994935,0.9732035042690574,0.2596200509255707,0.267745568256599,0.3665797470496479,0.29213818325906,0.6106624150898405,1.2682188341162282,3.6955897835252394,4.366264687688201,4.849289369565461
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.43301925,14.56977461,1.22,9.0,0.568,0.994,0.346,0.374,0.07,0.675,0.43,condominium,brick,low,no,no,no,no,yes,599000,23.27074778124143,1059231824.2615968,20.799304942366785,504094177.4571648,14.531781388611881,254920470.92680863,0.23169668326696038,0.24096709452525159,0.36035672811344305,0.1559793650973092,0.5778031302820686,0.7607837585622031,1.773280983373614,1.8359008861025887,2.0041159655225402,0.5632909697878165,0.5800843086133248,0.6970660483662787,0.6563954716926003,0.6947215969997973,0.7376044449615545,0.11761422413152303,0.1331310589002256,0.2071571328596118,0.07656112597927417,0.17514353278792594,0.3674272475996798,0.37407915636794276,0.6294338621791035,0.7070286812814416
0eb9e4df5696c9bf7c849706372fbe18,szczecin,apartmentBuilding,63.0,3.0,3.0,5.0,2019.0,53.43167452,14.54213905,1.55,74.0,0.252,0.635,0.212,0.229,0.053,0.268,0.024,condominium,brick,premium,no,no,yes,no,no,729000,24.650220003620184,1059231824.2615968,20.13571009407924,504094177.4571648,15.457235687497521,254920470.92680863,0.07696690428857098,0.07821058021598536,0.10580417020155866,0.19389269127482256,0.37767042431153,0.5984959376325283,0.957997551917131,1.413357988514031,1.4554545558754837,0.2543011543106109,0.3964467260468401,0.5439302852260153,0.36731719968884824,0.375883630535561,0.3841414148601387,0.13310666927212925,0.13450941443466427,0.1523367927817648,0.11408679380944291,0.12982662713546642,0.1650035368234235,0.2306730400105838,0.40957621217824275,0.5276366027554767
f40a9e80d4c9439f1fd3a57257771d78,szczecin,blockOfFlats,53.67,2.0,1.0,4.0,2012.0,53.4580702,14.5429308,4.04,5.0,0.483,0.757,0.581,0.435,0.358,1.929,0.477,condominium,,premium,yes,no,yes,no,no,620000,22.646309837431605,1059231824.2615968,17.505974671187005,504094177.4571648,17.83606937095499,254920470.92680863,0.1139455703795587,0.12111492807668929,0.15596268250039172,0.7103059629281557,1.1120160356443656,1.4351982712513929,1.0688498315180588,1.3032772189559443,1.9125232623712956,0.46896501305437,0.7787070870828312,0.9422231862868838,0.9548297596268256,0.9670204904661758,1.0453488989076487,0.19333565130982724,0.1989526055664937,0.32784195392495746,0.0607478309634255,0.39706257011276536,0.537003369868423,0.766554763473872,0.7697084270768592,0.874107877857962
14f7d02e2662dc6935732e81bd40944f,szczecin,apartmentBuilding,59.2,3.0,,1.0,2006.0,53.4720974,14.5409609,5.58,6.0,0.653,2.011,0.555,0.211,0.383,2.694,0.36,condominium,brick,premium,yes,no,no,no,yes,679000,21.795841124378853,1059231824.2615968,16.072728869100608,504094177.4571648,19.24143446591784,254920470.92680863,0.0914603426677004,0.10534098993659477,0.16138021292584237,0.596645540526174,0.6558908392101809,0.9393641091592477,2.4159123680372576,2.7666475645335225,3.134654247459723,0.6463472599227154,1.830022575432363,1.9680957551466656,1.5393688728185457,1.9522196787091148,2.1472406943876576,0.18919798853190392,0.19976983733220477,0.22706929987575594,0.3939836180418343,0.41580066818599754,0.5721132796403703,0.3086822079547883,0.5067855713412881,1.387732941504535
4a629a1a01c7bedac13e9bcf98212d8a,szczecin,tenement,81.5,3.0,,4.0,1920.0,53.4314192,14.5342442,1.98,36.0,0.158,0.554,0.233,0.379,0.143,0.547,0.184,condominium,brick,low,no,no,no,no,yes,435000,25.04509853823673,1059231824.2615968,19.95971945126284,504094177.4571648,15.76216480239718,254920470.92680863,0.02233358343353611,0.16691469487456442,0.1685382260390764,0.41020971423396146,0.7520799314675032,0.7649131198568122,0.46635508091341243,0.9980951863570429,1.139557639896346,0.27137563580165125,0.3558748857188596,0.5311827058200481,0.15649274012356476,0.2883883631442824,0.3854232878210943,0.156490744731986,0.17562645897255164,0.19662088122099913,0.1209191602163377,0.16080225983551308,0.17604174922726826,0.3850940485859174,0.5161008043062822,0.6335060644666877
76affd52069119ac305ee74b21b4aed7,szczecin,blockOfFlats,56.58,2.0,4.0,5.0,2019.0,53.43911265,14.49004444,5.01,7.0,0.65,1.122,0.248,0.316,0.221,2.711,0.258,condominium,brick,premium,yes,yes,yes,no,no,580000,26.69728009037288,1059231824.2615968,18.22516300656514,504094177.4571648,18.365114870999832,254920470.92680863,0.2120693275399857,0.2694343695132313,0.3086449674607896,0.20734330744099502,0.2112215680246981,0.26042696626517986,2.202899154663124,2.254247370343601,2.7651055579780426,0.6470653068867694,1.359129960296914,1.4876050829816807,1.107130622698705,1.1285962391816762,1.144098068219237,0.21350475725544527,0.2569450903959063,0.3363407514553704,0.6163521523680856,0.8717046219516741,0.9141187660812627,0.5625055627928388,1.34167278205182,1.405429759476722
1e92d0c372358479553963901bd8e568,szczecin,blockOfFlats,63.71,3.0,3.0,4.0,1990.0,53.433,14.5484,1.35,67.0,0.126,0.217,0.052,0.319,0.115,0.515,0.108,condominium,,,yes,yes,no,no,yes,549000,24.252027099043456,1059231824.2615968,20.170241810103526,504094177.4571648,15.324310748116583,254920470.92680863,0.11256194913790867,0.14754576348088624,0.22011517362520297,0.3339980473053775,0.40140116039122803,0.5349751292489854,1.397847410525122,1.642448056535064,1.7437162721473418,0.13676641946304174,0.4123550100775092,0.6477463415258378,0.15265286366282968,0.49022629237008686,0.5173459398215222,0.07519502568634635,0.0818060683709394,0.1057476605687561,0.04722703831390542,0.059857854252673766,0.0739769990192263,0.3185407456026688,0.38677372699061735,0.540980506869473
312f2788e54076b94f950baaeced3e54,szczecin,blockOfFlats,91.0,4.0,2.0,4.0,1932.0,53.465463,14.5932507,5.14,7.0,0.183,0.23,0.329,1.119,0.343,1.027,0.182,condominium,brick,premium,no,no,no,no,yes,512000,19.604751095432572,1059231824.2615968,18.610664808072716,504094177.4571648,17.084248824981493,254920470.92680863,0.20007817616960485,0.20478505296263871,0.4914234496071622,0.8548163271808997,0.8595932547180342,1.128035718699452,1.1735708742693813,2.3576062992609117,3.1892814092472097,0.18081402505125754,1.0713105910048402,1.23251978199647,0.20048108470491668,0.9427696905758357,1.0340146703523097,0.18397450814827648,0.22855015020433211,0.24371237845128446,0.3271349441555202,0.4760900687492464,0.7752258478548327,1.1135591088368395,2.464982278815054,2.548919245731571
35e001d173d4f6626e6e1d92ec75af93,szczecin,blockOfFlats,53.26,2.0,7.0,11.0,1985.0,53.4570049,14.4934449,5.83,10.0,0.485,1.842,0.229,0.254,0.754,2.963,0.204,cooperative,concreteSlab,,no,yes,no,no,yes,514000,25.33170108937911,1059231824.2615968,16.371449302964308,504094177.4571648,19.678116708305406,254920470.92680863,0.16910554205947764,0.22390043330950649,0.2734193801918962,0.42289806094192517,0.4552221778839007,0.5723174593996584,2.2270269667417293,2.6310812957567196,2.928299795850198,0.47375157451919064,0.6152729821996042,0.7021984821656265,0.5639567889103323,0.5854561271266955,0.7630548968700863,0.09596708417742322,0.10650599459727828,0.16016618636973937,0.04459929901815254,0.14030442187757403,0.24031326436814648,0.258514581663281,0.3377722711164394,0.4018421219278356
402d6b0ff1c84434185b93f9d16115a4,szczecin,tenement,26.79,2.0,5.0,5.0,1930.0,53.41966535,14.54780007,0.97,15.0,0.249,0.252,0.325,0.507,0.305,1.073,0.288,condominium,brick,premium,no,no,yes,no,no,430000,25.34928417253419,1059231824.2615968,21.510893990469885,504094177.4571648,14.183000118688344,254920470.92680863,0.04049157514697004,0.08459575893392232,0.15305019948820678,0.2913669645954697,0.3282344557647731,0.5786388709404281,0.19081924799885594,0.80942307155416,1.3415467129949679,0.23542058928010445,0.7306786443221548,0.9667962530210967,0.39832063569208825,0.44256241493828125,0.4618207737082534,0.06219574636558182,0.07490903709585776,0.0825720543467713,0.08321596627032847,0.08918594420082851,0.08942719784287628,0.5084501581085947,0.5648864701127977,0.8895617106858253
7811da22fe39ef6dc5c1ae815557c5c7,szczecin,blockOfFlats,33.6,2.0,5.0,5.0,1975.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,concreteSlab,,no,no,yes,no,no,363000,23.968547808231815,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362167,254920470.92680863,0.10114492030401119,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328526,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.36250693857484034,0.38965315859955685,0.06284426585760727,0.08325821139485298,0.0892231676339434,0.0516771312875872,0.07643794728976469,0.13714102243601323,0.27114844399021887,0.3837776052257416,0.40921283571376876
a6d64691618dac8d1befa68678b6271e,szczecin,blockOfFlats,109.4,5.0,3.0,5.0,2000.0,53.4380772,14.5647013,1.65,17.0,0.217,0.706,0.54,0.078,0.234,0.991,0.175,condominium,brick,,no,yes,no,no,no,798000,23.092157266070963,1059231824.2615968,20.14484949677736,504094177.4571648,15.186866019679586,254920470.92680863,0.05383433878515999,0.1796513590128028,0.24440739147956167,0.32503253734367926,0.4129455877447695,0.41988375075611656,1.3167650648513112,1.3489508449601426,2.231254740745988,0.226236358845378,0.3988259549228053,0.4267286323452316,0.22213935234516238,0.3111816242431693,0.3259514375227786,0.16054912061031196,0.1782236807449826,0.2428402984921,0.2495120223088554,0.2810377572549002,0.38204958311241227,0.07973455943972603,0.2757270174010332,0.5289980338615831
4777aa53b2049176132d4a8175b985b9,szczecin,tenement,81.64,3.0,1.0,3.0,1900.0,53.4460874,14.5558096,2.55,15.0,0.091,0.597,0.625,0.247,0.222,1.441,0.026,condominium,brick,low,no,yes,no,no,yes,465000,22.88607023045061,1059231824.2615968,19.081954853262516,504094177.4571648,16.25421812203742,254920470.92680863,0.058343494042520115,0.13516364336021092,0.20872897203991445,0.014002377919556991,0.13655976864380837,0.5207378267271117,0.28805523946332445,0.9998134606529205,1.6765758093488548,0.10196944673290616,0.36557105582700594,0.44689838145860705,0.607184496483667,0.6189661048542525,0.7432487876038365,0.14918282926827164,0.17747929706419577,0.20231405014090198,0.1373529200717133,0.23602404053567688,0.40559856219840906,0.24424315164214483,0.6098201859401864,0.6265361915201042
1d5625a24125ddf6482753dedb30454b,szczecin,tenement,80.49,4.0,3.0,3.0,1920.0,53.43157,14.61499,3.69,0.0,2.73,3.98,2.873,3.1,2.798,3.542,2.672,condominium,brick,low,no,no,no,no,no,426000,21.48837510688419,1059231824.2615968,22.50317417248589,504094177.4571648,13.049921364687666,254920470.92680863,2.2814891936042336,2.8297351537105193,2.833714270418405,1.6533820953453962,2.1294088488471923,2.3947937547730977,3.600554769770662,3.840128314701403,3.9479389436360077,2.991772124039151,3.024061504789845,3.340745163238334,2.7304810222367513,3.374450935530671,3.4906520156567735,1.8119227238620508,2.262068070899518,2.4114355038978523,2.6435419016341455,2.675232379615424,2.705439950887157,3.0965011869265227,3.334592128754777,3.343414834918356
ecb53846ed82859bc4ae397580b4777d,szczecin,,29.0,1.0,10.0,11.0,,53.4386,14.5532,1.77,27.0,0.225,0.226,0.212,0.172,0.167,0.827,0.166,condominium,,,no,no,yes,no,no,329000,23.587846157072445,1059231824.2615968,19.744836514828155,504094177.4571648,15.649845473314603,254920470.92680863,0.1264045644331643,0.13769689657822234,0.1837541345532819,0.47229071666695677,0.47300252458318154,0.70017301338741,1.1070642799095045,1.6369135540426059,1.954403786594783,0.33148302043705596,0.3959555385263231,0.5240683327400699,0.2441274878684511,0.25154701485683556,0.2533241756541191,0.08625892601813132,0.0921782868063042,0.11231819634991759,0.12063699467526956,0.15773633814159074,0.17585376867583816,0.17256599146009743,0.1919577898201793,0.1994729059732522
029c3adc75ff9312dfa4b9a898c81338,szczecin,tenement,94.41,3.0,2.0,3.0,1920.0,53.4446572,14.5409992,2.71,9.0,0.489,0.714,0.252,0.221,0.04,0.726,0.227,condominium,brick,premium,no,yes,no,no,yes,750000,23.71549574840117,1059231824.2615968,18.787995258850994,504094177.4571648,16.66299931649162,254920470.92680863,0.13335748056984717,0.21341222360339587,0.22589765089443006,0.46735432113366754,0.7931013131342736,0.899543229883515,0.9318008391084318,0.9846501362958984,1.2799567352835126,0.48383832518728376,0.6711021007796146,0.8821889230991854,0.6167296873012159,0.7184877491370212,0.9977763210867056,0.06647906898221193,0.1124125952529919,0.2375199675284737,0.2708069820365359,0.35814096012901053,0.3816749126812522,0.21262241779485833,0.49943754000700874,0.5631652818097553
155795f0eb31afb9c4cc16ebcc3faf3f,szczecin,tenement,43.32,2.0,4.0,4.0,1930.0,53.4214955,14.5475511,0.91,24.0,0.075,0.169,0.403,0.302,0.216,0.92,0.179,condominium,brick,,no,no,no,no,yes,330000,25.211321108185125,1059231824.2615968,21.317148611593836,504094177.4571648,14.349908684447456,254920470.92680863,0.11178721965755323,0.11987696935321723,0.16254494375361514,0.3856571085925303,0.4950051043726813,0.5090595096055668,0.38217680830148965,0.8877505522769903,1.3481016843084084,0.0748296927756641,0.6088772320487594,0.8537454822740383,0.22678770853883587,0.34467958410676536,0.3487381803118912,0.11930121384867742,0.15116179802525864,0.2533940072771743,0.03274312031091877,0.15795884801140567,0.2158917873298965,0.30429692356531396,0.41229161402901826,0.7966757142114873
f5f98bac48f3b53fbce2fa14054014c8,szczecin,tenement,90.96,5.0,3.0,4.0,1930.0,53.4177448,14.5308248,2.09,7.0,0.626,0.248,0.249,0.424,0.049,0.238,0.635,condominium,brick,,no,no,no,no,yes,615000,26.277696984789113,1059231824.2615968,21.298439607864427,504094177.4571648,14.777030663485176,254920470.92680863,0.20271448659027202,0.2326187229951116,0.23895711976316403,0.4716287197901749,0.4914910286523136,0.611285977295164,0.42871942614758657,0.5359634680338643,1.232656813899521,0.8703311129016457,1.058856385223288,1.2590892422588893,0.6258891177929701,0.6830014580147447,0.7115450283642138,0.19092071330366683,0.20464985140488612,0.20784219736423562,0.0653672359123633,0.23501845209873456,0.2478749717156412,0.7417110706176347,0.9378398967514114,1.0576899246714648
b7eee58836d9125111fdc4a414848985,szczecin,blockOfFlats,83.98,4.0,4.0,4.0,2002.0,53.4281783,14.5633052,0.55,41.0,0.043,0.946,0.384,0.217,0.069,0.17,0.566,condominium,brick,premium,no,no,no,no,yes,529000,23.95718251914891,1059231824.2615968,21.08045485181006,504094177.4571648,14.315191628836306,254920470.92680863,0.2335794386852528,0.5233403395012742,0.5455491565031861,0.08113130768369026,0.417270527608382,0.5131511943471544,1.1310057621864495,1.4383971852168758,1.6617939770398606,0.04344628672538823,0.06916540427678361,0.22148537489891756,0.051707617578239724,0.07604969323338406,0.13969946748271111,0.0,0.2592761535149681,0.28044967513044855,0.08196589898010354,0.11526338997046522,0.14946883542255948,0.2166735820087166,0.28644026218911445,0.36984019946777735
1add65132ba4453ad17285eaf2fcd656,szczecin,blockOfFlats,48.67,2.0,,4.0,2020.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,no,no,yes,no,no,574000,28.631333071573568,1059231824.2615968,22.207926722216914,504094177.4571648,15.13917567002126,254920470.92680863,0.2303328013476601,0.24667577702141377,0.25202562869336287,0.8226707841970483,0.8512245079171937,1.11531539944707,0.7831604058824597,2.0737169134544744,2.543171818080602,0.8079689447964541,1.2876216317588218,1.4643275817913843,1.0474374369980848,1.7802912209471122,1.8124884117479403,0.04042799435023773,0.12403474526882284,0.26425239917369375,0.8009267249579277,0.9397344171579648,1.2549013630994954,1.174598661504153,1.3106515590547128,1.333255383007436
dca5ee6cf02485664d4db6384308c641,szczecin,tenement,95.78,4.0,,4.0,1945.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,649000,23.968547808231815,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362167,254920470.92680863,0.10114492030401119,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328526,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.36250693857484034,0.38965315859955685,0.06284426585760727,0.08325821139485298,0.0892231676339434,0.0516771312875872,0.07643794728976469,0.13714102243601323,0.27114844399021887,0.3837776052257416,0.40921283571376876
b525921b35146fbe0d845801234562cd,szczecin,blockOfFlats,79.59,3.0,1.0,3.0,2017.0,53.3951523,14.4937737,5.45,3.0,1.888,2.788,0.207,1.98,0.24,3.718,0.5,condominium,brick,premium,no,yes,no,no,no,839000,29.790936420908192,1059231824.2615968,23.04018019949392,504094177.4571648,15.086742135701598,254920470.92680863,0.23134093265085176,0.4207963641397386,0.49715408887419316,0.6048198905266441,0.6120854972619997,0.6129833692154261,0.40674948078303247,3.1814991011432077,3.7243705785887435,1.8571463055583726,2.037760763778504,2.2670301270120397,2.1877144135358506,2.715551884637523,2.8416440552777575,0.1893255460205457,0.21180048587643505,0.3033042414057512,0.20029174768159128,1.4751008771335294,1.8570955502756596,1.9804628734842522,2.19359642473381,2.2317632833284655
