id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,distance_to_shopping_1,distance_to_shopping_2,distance_to_shopping_3,distance_to_green_1,distance_to_green_2,distance_to_green_3,distance_to_train_1,distance_to_train_2,distance_to_train_3,distance_to_highschools_and_1,distance_to_highschools_and_2,distance_to_highschools_and_3,distance_to_tram_and_bus_1,distance_to_tram_and_bus_2,distance_to_tram_and_bus_3,distance_to_cultural_and_1,distance_to_cultural_and_2,distance_to_cultural_and_3,distance_to_primary_1,distance_to_primary_2,distance_to_primary_3
71de9eb8a92ac12d7c94315228b70cfb,szczecin,tenement,123.45,4.0,2.0,3.0,,53.4325865,14.5356846,1.96,46.0,0.138,0.41,0.113,0.367,0.073,0.388,0.321,condominium,brick,,no,yes,no,no,yes,799000,0.04451912772611395,0.1024392834676167,0.12893199751166437,0.1262809489796574,0.1263533301572671,0.14031815437919562,1.7783309249348822,1.8360400744081138,2.9576160758144012,0.13771202001258084,0.13840955791895346,0.33958514314843097,0.14685266552478077,0.17044842755584788,0.18540043745175314,0.2221362750121828,0.22259762183550183,0.2776376919413907,0.19595328161183334,0.19675320023658643,0.42506870427202603
23d558163bb1c7863c73485048e50858,szczecin,,53.8,2.0,5.0,5.0,,53.42942948,14.55464244,0.79,60.0,0.147,0.437,0.328,0.198,0.009,0.465,0.073,cooperative,,,no,no,yes,no,no,420000,0.03938919412306828,0.08043074529207854,0.19631189196684345,0.03261141556996172,0.03297045119357704,0.04450426739340158,1.2915308115297413,1.9670830439274263,2.8690301145702746,0.14695398414544483,0.3271128899420828,0.3291692049382085,0.053921525787411745,0.06456198598830333,0.07662703025008064,0.14075649483159883,0.14189038822315736,0.14305878225848892,0.3900509323955536,0.4886369697072369,0.4899917338602977
3b8819c6c9ffd55adfddfd5bafcc844d,szczecin,tenement,50.0,2.0,,1.0,,53.3644,14.6609,9.32,6.0,0.367,1.368,0.377,0.273,0.367,,0.399,condominium,brick,,yes,no,no,no,no,350000,0.7608070844738373,0.7608072946074722,0.776602502807829,0.6974475474434392,0.6988727991866498,0.7034957004524498,2.2598219553636256,4.949248781362063,8.29905496384151,1.5524061173319474,2.5173480178353413,2.548228269054469,0.7499638330489247,0.863537978321439,0.9426025462009073,0.7289084749593311,0.7461797375315702,0.7524385805484481,2.4926155675568955,2.494759504333952,2.7515274020561153
708ccd264180315a4cfe6324ed4861d0,szczecin,blockOfFlats,55.19,2.0,1.0,2.0,2013.0,53.480364465905,14.5414936682467,6.46,2.0,1.57,2.879,1.236,0.803,0.374,3.138,0.183,condominium,brick,premium,yes,yes,no,yes,yes,607000,0.150341206747167,0.20880230311022502,0.30939529096903795,0.1873680793360017,0.187660292595127,0.2667981178869385,4.004376263813484,6.927628033302788,7.654250034523409,1.4657449432732583,1.5643992781067537,1.621747442266795,0.1738648243066272,0.18255140816736684,0.3038785634306116,1.3108836744126668,1.3110446816176933,1.4920234290924022,1.5644694349946109,1.5648756921369456,2.360057577466439
8373aa373dbc3fe7ca3b7434166b8766,szczecin,tenement,73.02,3.0,2.0,3.0,,53.45222222,14.55333333,3.24,9.0,0.275,0.672,0.367,0.246,0.3,1.857,0.28,condominium,brick,,no,no,no,no,no,565000,0.15872599083491643,0.16848989139861606,0.1747521481040353,0.05233398099197982,0.052592923714827065,0.0645857060024735,2.1851079668148357,3.787447244092551,4.4310148892561445,0.19823499939911604,0.21934172394807686,0.2290920984627931,0.21509277525774004,0.22917404467639008,0.23462090884421677,0.8061908854575541,0.8285816221847121,0.8460356203503605,0.2741341698281756,0.2784025261767109,0.28609876754302843
a7663eb8c445a42d86392d55fe668b52,szczecin,tenement,56.35,2.0,2.0,3.0,1920.0,53.44695,14.55296,2.67,15.0,0.279,0.659,0.58,0.454,0.022,1.401,0.165,condominium,brick,premium,yes,yes,no,no,yes,360000,0.06797178984769779,0.11079860094793138,0.18879169480345814,0.04082202136327399,0.04095134625989203,0.041110795902089756,2.0601887822677076,3.2009278484467028,3.862609306051851,0.33083804154101193,0.3909345952441756,0.4446096611045246,0.035817261712856374,0.044135821219090814,0.08260487727851236,0.34109204912916946,0.5461232365292348,0.5466037365989384,0.2965732647909402,0.2987144425453286,0.38640123575363083
57000c9051e81af3788e589b33892f3c,szczecin,blockOfFlats,55.0,4.0,1.0,5.0,1980.0,53.4030017,14.5251073,3.28,11.0,0.389,0.655,0.549,0.269,0.233,1.921,0.258,condominium,,,no,yes,no,no,no,342000,0.12057994138900974,0.12066894522303394,0.13601463819755258,0.2673685530280066,0.27262513600627486,0.30101219699552917,2.005502094645082,2.3378545205633197,2.938274017856209,0.3523693275637804,0.3543853107179139,0.48267855313602215,0.12869429213835282,0.15496629486853664,0.16265522197404486,0.37085168818048186,0.3708631923057097,0.3950994985926328,0.3930331840785611,0.393057461018269,0.4023110215500674
eb15c0a8a7f16a523f5cf5f61de06638,szczecin,blockOfFlats,49.5,2.0,1.0,4.0,1980.0,53.365833,14.661389,9.24,9.0,0.449,1.328,0.216,0.195,0.228,,0.236,cooperative,,low,no,yes,no,no,yes,462000,0.8097467947058887,0.8097470037101232,0.8240464488861364,0.7287341344738395,0.7299821730049132,0.747283618473532,2.173773561269056,4.997707636881064,8.220793766820343,1.5019713546796867,2.423644204189158,2.4496007836093767,0.7955511467535891,0.8841546469149995,0.9441243645710894,0.6670474685462441,0.6817136824300416,0.7014993268885908,2.3920693151332397,2.394573132419006,2.694696598568718
2de23162c0e7027ce68fd899379f16c5,szczecin,blockOfFlats,47.76,2.0,8.0,12.0,1970.0,53.4581,14.5276,4.45,3.0,0.31,0.528,0.537,0.471,0.574,1.769,0.581,condominium,concreteSlab,,yes,yes,yes,no,yes,399000,0.21511242268336456,0.21511305809386239,0.44402875685141696,0.15942519328026114,0.1820393791878936,0.2026914832947494,1.3658671055232439,4.661521456132514,5.615066360599914,0.5074423919297935,0.5077529390173988,0.6595170705413987,0.25526791107196606,0.283116407849174,0.29885232432840414,0.4406161313879574,0.9610200824197602,0.9762246910457641,0.31016355389490197,0.31312158275613516,0.47524648126023883
b2946da17970417fa3b8a41c7cefd748,szczecin,tenement,100.2,4.0,4.0,4.0,1930.0,53.4223683,14.5314021,1.96,15.0,0.413,0.033,0.465,0.921,0.255,0.282,0.326,condominium,brick,low,yes,no,,no,no,549000,0.1051995755353571,0.12689534375333092,0.2043258468671132,0.010629443237323283,0.015938886122326468,0.05709861038588994,1.2783086269221327,2.5178483225493307,2.7349634385231107,0.4024824313645452,0.4024825805182562,0.4829905283932795,0.19253302020911991,0.20167285561670642,0.20618053687857507,0.09465789540163415,0.2679080089108603,0.5586124999585336,0.5396715522200073,0.5397177509466642,0.8829265975503005
917b0bb1e612122b52650e7acb0d9545,szczecin,tenement,95.78,4.0,,4.0,1945.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,649000,0.09711241709157876,0.10114492030401119,0.12477105511127914,0.040950358191516385,0.041018680967820055,0.041060772593538984,1.6118363234048916,2.2316003357922307,2.740625494181067,0.1734229415338441,0.36247561111307386,0.36250693857458427,0.06284426585760727,0.08325821139485298,0.08903709127174741,0.00754234490689594,0.06329265220064785,0.13714102243601323,0.3779427456034038,0.47878939434967877,0.4811945388891309
