name,shop,amenity,longitude,latitude
,,parking_entrance,18.5322924,54.5047088
,,parking,18.5334348,54.5063579
Biedronka,supermarket,,18.4925578,54.5624859
Delikatesy Kama,convenience,,18.4360428,54.4849771
Żabka,convenience,,18.4591308,54.5405673
,convenience,,18.4589889,54.540578
13-tka,convenience,,18.537541,54.4838253
Żabka,convenience,,18.5488728,54.5081877
Tobi,convenience,,18.5434965,54.5212534
Żabka,convenience,,18.5450408,54.5218166
Żabka,convenience,,18.4480059,54.536388
,convenience,,18.4979044,54.4731735
,convenience,,18.5391188,54.5076237
Biedronka,supermarket,,18.5140247,54.5015042
Fresca,convenience,,18.5020358,54.4704683
Krzysztof Wandtke,convenience,,18.4991088,54.5292278
,convenience,,18.4950325,54.5281339
Supersam,supermarket,,18.4174494,54.5660982
Wielobranżowy,convenience,,18.4999523,54.5953513
,,,18.4251802,54.4906337
Żabka,convenience,,18.542579,54.5189101
Żabka,convenience,,18.5115112,54.5503315
Żabka,convenience,,18.5143232,54.5509079
Sadik 34,convenience,,18.4780979,54.5389657
Żabka,convenience,,18.4788216,54.5386664
Żabka,convenience,,18.5326844,54.5200644
Auchan,supermarket,,18.5404157,54.4967259
Żabka,convenience,,18.5246895,54.5542732
Żabka,convenience,,18.4130622,54.5741836
Odido,convenience,,18.4493165,54.5442743
,convenience,,18.54225,54.5036575
Aldek 34,supermarket,,18.5407117,54.5114577
Żabka,convenience,,18.4132433,54.5610124
Żabka,convenience,,18.4708691,54.5753479
Żabka,convenience,,18.5157881,54.4711469
Lewiatan,convenience,,18.4930689,54.4679743
Żabka,convenience,,18.5525034,54.4565567
123market.pl,supermarket,,18.4317255,54.485833
Intermarché,supermarket,,18.5033763,54.5655304
,convenience,,18.435041,54.4927292
Żabka,convenience,,18.4331301,54.4929287
Żabka,convenience,,18.4378193,54.4990307
NATI naturalny sklep,supermarket,,18.5400414,54.5132851
Żabka,convenience,,18.4779775,54.5405455
Żabka,convenience,,18.5075088,54.5594512
Żabka,convenience,,18.5402334,54.5193167
Wantke,convenience,,18.5178854,54.5226414
Owsianka,convenience,,18.5417249,54.4969488
Jadłostajnia,,marketplace,18.5561113,54.4731812
Żabka,convenience,,18.4537129,54.4711371
Żabka,convenience,,18.5386384,54.5148749
Żabka,convenience,,18.5370013,54.5184046
Spożywczy,convenience,,18.5359572,54.5498277
abc,convenience,,18.5540988,54.4546506
Żabka,convenience,,18.4634323,54.576068
,,,18.5324741,54.5486136
Mercus,supermarket,,18.534704,54.4572058
,convenience,,18.5345231,54.5146686
Żabka,convenience,,18.544029,54.5088117
Sieć 34,supermarket,,18.5496717,54.4936991
THElikatesy - Kultura Smaku,convenience,,18.5520341,54.4813036
Max & Xavier,supermarket,,18.5150986,54.4725369
Żabka,convenience,,18.5159533,54.5481145
Livio,convenience,,18.5178524,54.5182403
Żabka,convenience,,18.538211,54.509927
Żabka,convenience,,18.5344413,54.4931193
Żabka,convenience,,18.5500073,54.5222775
Livio,convenience,,18.5006252,54.4983142
Żabka,convenience,,18.503525,54.4778025
Mini Delikatesy-Altoria Apartamenty,convenience,,18.5035035,54.4762452
Jedynka,convenience,,18.4638908,54.4747295
Żabka,convenience,,18.4634918,54.4748752
Żabka,convenience,,18.4641364,54.4683496
Delikatesy Tobi,convenience,,18.5406502,54.5156117
Żabka,convenience,,18.5067252,54.4979215
Biedronka,supermarket,,18.5417665,54.5027139
,,,18.4923516,54.4697641
Żabka,convenience,,18.432182,54.5000322
Żabka,convenience,,18.5403287,54.5062599
Żabka,convenience,,18.493809,54.5678089
Delikatesy Justynka,convenience,,18.4944738,54.5676437
Merkus,supermarket,,18.4876321,54.4675013
Livio,convenience,,18.4648188,54.539772
Żabka,convenience,,18.5281396,54.5203755
Żabka,convenience,,18.4628863,54.5378097
Żabka,convenience,,18.553845,54.4502361
Żabka,convenience,,18.5490044,54.4539297
Żabka,convenience,,18.5357283,54.4573738
Żabka,convenience,,18.55236,54.4808035
Żabka,convenience,,18.5047272,54.4726151
Żabka,convenience,,18.4961491,54.4699804
Żabka,convenience,,18.4621333,54.4733972
Żabka,convenience,,18.465424,54.4720193
Żabka,convenience,,18.4264041,54.4852408
Żabka,convenience,,18.4444015,54.4929261
Żabka,convenience,,18.4578043,54.500769
Żabka,convenience,,18.5017299,54.4970093
Żabka,convenience,,18.50859,54.4997155
Żabka,convenience,,18.5327562,54.4987344
Żabka,convenience,,18.5444413,54.4899513
Żabka,convenience,,18.5425792,54.4913339
Żabka,convenience,,18.541399,54.4945367
Żabka,convenience,,18.5448413,54.5232493
Żabka,convenience,,18.5427564,54.5251754
Żabka,convenience,,18.531693,54.5084366
Żabka,convenience,,18.5077892,54.5278026
Żabka,convenience,,18.4679011,54.5401886
Żabka,convenience,,18.4656684,54.5415622
Żabka,convenience,,18.4619611,54.5441152
Żabka,convenience,,18.4616816,54.5429222
Żabka,convenience,,18.4596092,54.5396227
Żabka,convenience,,18.4387434,54.5378001
Żabka,convenience,,18.4525905,54.5435512
Żabka,convenience,,18.4542686,54.5469902
Żabka,convenience,,18.4578293,54.4645084
Żabka,convenience,,18.4568341,54.4508806
Lewiatan,convenience,,18.5128178,54.558894
Lewiatan,convenience,,18.4070655,54.5824247
Stokrotka Market,supermarket,,18.5080932,54.4989161
Żabka,convenience,,18.5461825,54.5489639
Żabka,convenience,,18.4156606,54.5631951
Żabka,convenience,,18.4127831,54.5657932
Żabka,convenience,,18.4121058,54.5683679
Żabka,convenience,,18.4063784,54.5700165
Żabka,convenience,,18.4073598,54.5644471
Żabka,convenience,,18.400844,54.5693285
Żabka,convenience,,18.4065646,54.5758433
Żabka,convenience,,18.402733,54.5777896
Tuz,convenience,,18.5071602,54.5528244
abc,convenience,,18.5525952,54.4775506
Lidl,supermarket,,18.4579168,54.4634923
,convenience,,18.4530311,54.5469144
Żabka,convenience,,18.4411034,54.548609
Żabka,convenience,,18.5397198,54.5186539
Carrefour Express,convenience,,18.538641,54.5079665
ALDI,supermarket,,18.4374404,54.4972553
Groszek,convenience,,18.5078973,54.4987014
Delikatesy Justynka,convenience,,18.4388838,54.5375539
Carrefour Express,convenience,,18.4943094,54.5671426
Carrefour Express,convenience,,18.4513521,54.45131
Żabka,convenience,,18.5430454,54.5430874
Żabka,convenience,,18.5215508,54.5180898
Delikatesy Max Xavier,convenience,,18.4891982,54.5562099
Żabka,convenience,,18.5147222,54.499917
Żabka,convenience,,18.5428884,54.5208931
Żabka,convenience,,18.5218732,54.5228036
Żabka,convenience,,18.4926141,54.5317018
Żabka,convenience,,18.4967955,54.5306368
Żabka,convenience,,18.5295732,54.5528054
Żabka,convenience,,18.4298122,54.5016935
Żabka,convenience,,18.4809702,54.5632867
Żabka,convenience,,18.4813799,54.5649188
Żabka,convenience,,18.4243074,54.5733398
Żabka,convenience,,18.405028,54.5618229
,,parking_entrance,18.5046021,54.5300246
,,,18.43428,54.4994623
Żabka,convenience,,18.5402762,54.5162044
