name,amenity,leisure,tourism,longitude,latitude
Miejski Dom Kultury Ligota,arts_centre,,,18.9728704,50.2280596
Ośrodek Rehabilitacyjno-Edukacyjno-Wychowawczy im. Marii Trzcińskiej-Fajfrowskiej,community_centre,,,19.0664517,50.2227641
,,,,19.0396388,50.2684717
,,,,19.0246134,50.2663763
Kino „Kosmos”,cinema,,,19.0198787,50.2686941
Dom Konstantego Wolnego,,,attraction,19.0297502,50.2549699
Cinema City IMAX,cinema,,,19.0061881,50.2623616
Strzelnica PZŁ,,sports_centre,,19.0241489,50.3178489
DSO Projekt,nightclub,,,18.9585717,50.216113
cybermagia,,amusement_arcade,,19.0034109,50.263382
SDK Odeon,theatre,,,19.0699244,50.3216009
,,,,19.1049625,50.2765585
,,,,19.1058021,50.2774103
,,,,19.1057868,50.2775287
,,,,19.1058368,50.2776387
,,,,19.0418264,50.2469411
,,,,18.991207,50.2804249
,,,,18.9941828,50.2802675
,,,,18.9975085,50.2804943
,,,,18.9911186,50.2791639
,,,,18.9785835,50.287239
,,,,18.9729763,50.2896623
Golden Fit,,sports_centre,,18.927834,50.2738889
Paco,,sports_centre,,19.0731306,50.2174585
Sfinks,nightclub,,,18.9498384,50.3090221
,,,,18.9934008,50.254066
Klub Pomarańcza Katowice,nightclub,,,19.0209742,50.2597822
,,,,18.991658,50.2732475
,,,,18.9960972,50.2762921
,,,,18.9962509,50.2765508
,,,,18.9963948,50.2768113
B-Fit Klub Fitness Katowice,,sports_centre,,19.0099246,50.2635345
Wesołe Miasteczko,,,,18.9924375,50.2733535
Planetarium,,,,18.9993171,50.291628
Miasta Ogrodów,,,gallery,19.0263613,50.2581988
,,,,18.9860921,50.228453
Klub HAH,nightclub,,,19.011797,50.2618279
,,amusement_arcade,,19.0214139,50.2579906
,,,,19.001761,50.2786922
Z4,,,,19.0022219,50.2790663
Z2,,,,19.0022895,50.279111
,,,,19.0026964,50.279408
,,,,18.997834,50.2800672
,,,,18.9982753,50.2804067
Teatr Korez,theatre,,,19.0233814,50.2529475
,,,,18.9956889,50.2762235
,,,,18.9935424,50.2776045
,,,,18.9886409,50.2807616
,,,,18.9861711,50.2823503
,,,,18.9808253,50.2857904
,,,,18.9016722,50.2538084
Klubogaleria PlanBe,nightclub,,,19.0272583,50.2574758
,,,,19.0281478,50.2642378
,,,,18.9929441,50.2540002
,,,,18.9926859,50.2541254
Strzelnica EMJOT,,sports_centre,,18.9750457,50.2919283
,,,,19.0025502,50.2880923
,,,,19.0010703,50.2882923
,,,,19.0025244,50.2882436
Ośrodek Kultury w Będzinie Filia Grodziec,arts_centre,,,19.0828979,50.3484879
Siłownia,,sports_centre,,18.9194685,50.3461819
CrossFit Hussars Katowice,,sports_centre,,19.0742177,50.2772497
Kopalnia Kultury,theatre,,,19.0958624,50.3030977
,,,,19.0153171,50.2872972
,,,,19.0152035,50.2875214
Cotton Club,nightclub,,,19.014066,50.2593157
,community_centre,,,18.9523029,50.2973249
Multikino,cinema,,,19.017314,50.25886
Salome,nightclub,,,19.0169958,50.2595465
Scena w Malarni (Teatr Śląski im. Stanisława Wyspiańskiego),theatre,,,19.0234204,50.2600824
,,,,18.979364,50.274076
Lodowisko Spodek,,ice_rink,,19.0248563,50.2671345
,atm,,,18.9911574,50.2802539
Polanka dinozaurów,,,attraction,19.0293245,50.315723
Millenium Centrum Sportu w Czeladzi,,sports_centre,,19.092861,50.307311
Galeria Szyb Wilson,,,gallery,19.0834968,50.2506046
Klub Osiedlowy „Józefinka”,community_centre,,,19.0132311,50.284017
,,,,19.0776927,50.2701821
Centrum Rozrywki Guliwer,,,attraction,19.057776,50.220678
,,,,19.0279288,50.2559179
Babylon,nightclub,,,19.0238584,50.2586113
,,,,18.9962605,50.2758539
,,,,18.9632923,50.2980891
Diabelska pętla,,,attraction,18.9953008,50.2757767
Kociol,,,attraction,18.9944726,50.2755852
Sky Flyer,,,attraction,18.9944043,50.2751278
Lech Coaster,,,attraction,18.9928949,50.2776149
Dream Hunters Society,,,attraction,18.9900687,50.2772013
Kibice Razem - Ruch Chorzów,community_centre,,,18.9454549,50.2912693
,theatre,,,19.0302678,50.264028
Młodzieżowy Dom Kultury,community_centre,,,18.9434764,50.2968716
,,,,19.1040069,50.2757529
Sala Kameralna,theatre,,,19.0134387,50.2609293
Sala koncertowa im. Karola Stryji,theatre,,,19.0139287,50.260578
Dom Strachu,,,attraction,18.9973799,50.2724461
Papugarnia Carmen,,,zoo,18.969939,50.2674329
Sala Kinowa,cinema,,,19.0086396,50.3182403
Świątynia Petrycha,theatre,,,18.9868988,50.2878749
,,,,18.9635356,50.2176714
,,,,18.9639326,50.2176536
,,,,18.9635157,50.2177065
,,,,18.9639562,50.2176525
,,,,18.963936,50.2176845
,,,,18.963536,50.2176754
,,,,18.9635389,50.2177024
,,,,18.9635119,50.2176725
,,,,18.963933,50.2176575
,,,,18.9639599,50.2176866
,,,,18.9639363,50.2176877
,,,,18.9635393,50.2177056
,,,,18.9135298,50.2940748
Morskie opowiesci,,,attraction,18.9921547,50.2741247
,,,,18.9101299,50.3252609
,,,,19.0086154,50.3202904
100-lecie powrotu Górnego Śląska do Macierzy,,,,19.0235169,50.2598619
JUMPCITY Katowice,,trampoline_park,attraction,18.9894378,50.2248108
Najstarsza kamienica bytomska z 1793 roku,,,attraction,18.9212604,50.3477489
Ruiny wieży cisnień Huty Zygmunt,,,attraction,18.9176717,50.3258936
Remiza strażacka z 1911 roku,,,attraction,18.9318339,50.3252266
Młyn turbinowy,,,attraction,18.9569425,50.339789
,,,,19.0194764,50.2515803
,,,,19.0187389,50.251632
Lodowisko,,sports_centre,,19.0991348,50.3013662
Centrum Usług Społecznościowych i Aktywności Lokalnej,community_centre,,,19.0615022,50.308697
Kino Kopalni Kultury,cinema,,,19.0958614,50.3029311
,,,,19.0885953,50.3035418
Alpaka Farm,,,zoo,18.9062196,50.2521074
,,,viewpoint,18.9671563,50.2979876
,,,,19.0021351,50.28833
Siłownia Calypso,,sports_centre,,19.0785161,50.320025
Bawialnia Wesołe Safari,,sports_centre,,19.0674519,50.3164566
,,,,19.0163516,50.2695043
,,,,19.0203287,50.3018651
STRONG HOUSE Fitness&Fight Club,,sports_centre,,19.0720347,50.3253301
,,,,19.0563556,50.2608934
Strzelnica Silesia Shotgun,,sports_centre,,19.0062406,50.2648633
Odeon - spółdzielczy dom kultury,community_centre,,,19.0698684,50.3217239
Casino Poland,casino,,,19.0054942,50.2903821
,theatre,,,18.9847373,50.2717112
,,,,19.0053527,50.3056342
,,,,19.0013585,50.2836403
Phoenix,,,attraction,18.9904075,50.2769691
Dragon Temple,,,attraction,18.9904279,50.2775939
Dream Flight Airlines,,,attraction,18.989483,50.2766497
Game Room,,,attraction,18.9891897,50.2761906
Legendia Flower,,,attraction,18.9881265,50.2756997
Sweet Dreams,,,attraction,18.9891681,50.2757865
Fish'n'Wish,,,attraction,18.9896125,50.2760991
Tea Cups,,,attraction,18.9895651,50.275209
Wonder Garden,,,attraction,18.989863,50.2750231
Balerina,,,attraction,18.9902611,50.2747745
Carousel of Love,,,attraction,18.9911342,50.2740098
Circus Train,,,attraction,18.9906495,50.2737851
Cyclodrome,,,attraction,18.9904144,50.2739383
Piracka Przystan,,,attraction,18.9924813,50.2741326
Sailor Academy,,,attraction,18.9925143,50.2739908
Magical Postal Service,,,attraction,18.9919686,50.2739637
Air Balloons,,,attraction,18.9924068,50.2738081
Super Ześlizg,,,attraction,18.9953606,50.2751858
Fair Games,,,attraction,18.9945483,50.2758662
Scary Toys Factory,,,attraction,18.9926268,50.2736533
Electric Ring,,,attraction,18.9922403,50.273535
Kino za Rogiem Frajda,cinema,,,18.9748125,50.3027216
Gruba Bluesa,,,gallery,18.9661442,50.2981627
Osiedle robotnicze w Czeladzi - Piaskach z lat 1920-30,,,attraction,19.0946605,50.303049
Laserhouse Katowice,,sports_centre,,19.0119192,50.2572037
In-nY Dom Kultury,community_centre,,,18.9095708,50.2518865
,,,,19.010084,50.2438979
Squash Arena,,sports_centre,,19.0096831,50.2427446
,,amusement_arcade,,19.0056813,50.2627787
,,,,19.0087889,50.2999708
,,,,19.0620539,50.3081058
Lodowisko – KS Hajduki,,ice_rink,,18.9285925,50.2743466
,,,,18.9704675,50.2364456
Capitol,nightclub,,,19.028296,50.257202
LIMBO Bouldering,,sports_centre,,18.9718491,50.2301214
,,sports_centre,,19.0779708,50.3418225
Podniebni Łowcy,,,attraction,18.9947106,50.2752459
,,,,19.0443546,50.3105641
strzelnica hokejowa Hattrick,,ice_rink,,18.9319574,50.34158
,,,,18.9592873,50.3266214
,,,,18.9369287,50.3295478
,,,,18.987454,50.3321587
,,,,18.9847305,50.3322722
,,,,19.0046809,50.2409994
,,,,18.9952006,50.2801372
Szyb Wschodni II KWK „Kleofas”,,,attraction,18.9858162,50.2597023
Z5,,,,19.0021372,50.2790057
,,,,18.983274,50.2842232
Galeria Sztuki Współczesnej BWA,,,gallery,19.0220287,50.2620781
,,,,19.0320934,50.3084237
,,,,18.9747876,50.2896907
,,,,18.9758651,50.2889948
Nadszybie Szybu Fortuna III KWK Kleofas,,,attraction,18.9680756,50.2687564
Maszynownia Szybu Fortuna I KWK Kleofas,,,attraction,18.9696837,50.2682317
Rozdzielnia KWK Kleofas,,,attraction,18.9692074,50.2680472
Planetarium,,,,18.9969062,50.2913642
,,,,18.989774,50.2248266
,,,,18.9967353,50.2807752
Zabytkowy młot hutniczy z Huty Batory,,,attraction,18.9561672,50.2982402
Fantasy Club,nightclub,,,19.0258339,50.2575811
Valhalla,,sports_centre,,19.0279924,50.2683848
,,,,19.0202204,50.2686384
,,,,19.0208341,50.3018134
,,,,19.0204289,50.3024187
,,,,19.0203678,50.3021652
,,,,19.0205574,50.3029522
DoSopotu,nightclub,,,19.0267444,50.2572897
Bavitto,nightclub,,,19.0181733,50.2541487
Miejski Dom Kultury „Bogucice - Zawodzie”,community_centre,,,19.0413469,50.2643932
,,,,19.0189388,50.2519174
,,,,18.9672057,50.2979632
,,,,19.0398601,50.2686124
,,,,19.0390837,50.2689853
,,,,18.9744077,50.3027604
,,,,18.9674202,50.2942354
,,,,19.0012439,50.2824276
,,,viewpoint,18.9671681,50.2979338
,,,viewpoint,18.9671194,50.2979595
,,,,18.9561107,50.2959692
,,,,18.9644845,50.2905338
Scena54 by Feiim,nightclub,,,19.020731,50.2604449
HOPSA,,trampoline_park,,18.9604173,50.2817225
Towarzystwo Społeczno-Kulturalne Niemców Woj. Śląskiego Oddział Bytom,community_centre,,,18.9149737,50.346039
,,,,19.0024859,50.2792316
,,,,19.0024971,50.2792385
,,,,19.0025083,50.2792454
,,,,19.0025195,50.2792522
Z1,,,,19.0023984,50.2791779
,,,,19.0022807,50.2791056
,,,,19.0022294,50.2790716
,,,,19.0155439,50.2702099
,,,,19.0164437,50.2712168
Teatr Czarnego Tła,theatre,,,18.9596437,50.2979905
Royal Night Club Katowice,nightclub,,,19.0287839,50.2580753
,,,,18.945375,50.2996379
Góra saneczkowa,,,attraction,19.0032901,50.2414762
"Dawny Hotel Sanssouci, obecnie Bristol z 1858 roku.",,,attraction,18.917449,50.34571
"Zespół zabudowy dawnej kopalni rud cynku i ołowiu ""Deutsch Bleischarley"" z lat 1925-28.",,,attraction,18.9486708,50.3409642
Doha,community_centre,,,19.0574649,50.2592601
AlmatArt,,,gallery,19.0368532,50.2572374
Królestwo,nightclub,,,19.0233752,50.2644598
Willa z 1925 roku - obecnie Urząd Stanu Cywilnego,,,attraction,18.9030326,50.3490674
Kleks Magia Kina,arts_centre,,,19.0623494,50.25489
Klub Osiedlowy Trzynastka,community_centre,,,19.0538534,50.2578812
,,,attraction,19.0660716,50.2768821
,,,,19.0275843,50.3079001
Salon gier na automatach,,amusement_arcade,,18.9830367,50.2316432
GX Galeria Sztuki,,,gallery,19.0259607,50.3050362
Bazyliszek,,,attraction,18.9876347,50.2753005
Sweet Dreams,,,attraction,18.9902409,50.274751
,cinema,,,18.9913568,50.2734722
Music Box,,,attraction,18.9889765,50.2763246
Giant Water Pump,,,attraction,18.9910926,50.2780043
Lesna wyprawa,,,attraction,18.9887635,50.2753233
Ptasi Patrol,,,attraction,18.9886696,50.2753439
Cyclodrome,,,attraction,18.9903746,50.2740161
Cirsus Train,,,attraction,18.9905971,50.2737163
Śląski Ogród Zoologiczny,,,zoo,18.994160444928415,50.28259802783513
,,,,18.992343109972982,50.29069568216824
Korty tenisowe,,sports_centre,,18.984182434313944,50.279421422300196
Teatr Śląski im. Stanisława Wyspiańskiego,theatre,,,19.023082604795206,50.259616691543336
Stadion GKS Chorzowianka,,stadium,,18.944810842789426,50.29884395681505
,,sports_centre,,18.943402966584394,50.2999934499282
Ptaki wodne,,park,attraction,18.990530673858576,50.28183936087808
Lemury,,park,attraction,18.98966482745699,50.28199238491942
Addaksy,,park,attraction,18.989766667604382,50.283231481434136
Antylopy Impala,,park,attraction,18.990865909605244,50.28246846461322
Antylopy Kob Liczi,,park,attraction,18.990620111715835,50.282910366916326
Słonie,,park,attraction,18.992336640061616,50.28331502539631
Rondo Sztuki,arts_centre,,,19.023272428051527,50.26445487986175
Kompleks sportowy „Siemion”,,sports_centre,,19.021162726739643,50.302379708936556
,,stadium,,19.04680932681436,50.30946249646629
Ośrodek Sportowy Słowian,,sports_centre,,19.05580700678551,50.2601928842227
ŚKS Naprzód Lipiny,,sports_centre,,18.90758729657688,50.310656860304356
Basen Skałka,,sports_centre,,18.9252683734649,50.29907373009627
Akademia Wychowania Fizycznego,,sports_centre,,19.01315594550347,50.24796541835329
Kamienica Mieszczańska,,,attraction,19.028980739495655,50.25709340309861
Kamienica Mieszczańska,,,attraction,19.027734398978925,50.257490947014865
Kamienica Mieszczańska,,,attraction,19.025723123143493,50.25766525579662
Kamienica Mieszczańska,,,attraction,19.026843427259223,50.25756134554735
Obrys Ratusza z XVIII wieku,,,attraction,19.073675933702287,50.31838337891666
,community_centre,,,18.93445588224183,50.3272767037081
Hala Wystaw Kapelusz,arts_centre,,,18.98103835633442,50.28442040200182
Kościół pw. Matki Bożej z Lourdes,place_of_worship,,attraction,18.901882107673973,50.253784763895595
GKS Rozbark,,sports_centre,,18.927970933689966,50.33656408165206
,,sports_centre,,18.930612349077276,50.342495656303974
,,,,18.928562236323327,50.33671971631651
,,pitch,,18.92858475,50.33670135
OWŚ,,,attraction,18.922194236435335,50.32739878685521
ŁKS Łagiewniki,,sports_centre,,18.933662209283042,50.329706380127355
OWŚ,,,attraction,18.916277194718923,50.32697729841962
Kolonia Robotnicza - 1920,,,attraction,18.913622603234582,50.25462592027912
Skate In Park,,sports_centre,,19.001805524130454,50.28812776934586
Urząd Miejski w Świętochłowicach,townhall,,attraction,18.931412117912146,50.28523359726762
Kościół Trójcy Przenajświętszej,place_of_worship,,attraction,18.902659048488687,50.255555514783715
Stadion Skałka im. Pawła Waloszka,,stadium,,18.91998832949352,50.300929445142366
Stadion Ruchu Chorzów,,stadium,,18.94456693167052,50.28223571853426
Stadion im.Józefa Pawełczyka,,stadium,,19.067432194313643,50.31428965332707
,,sports_centre,,18.902673712249918,50.26005019761099
Siemianowickie Centrum Kultury,arts_centre,,,19.006498822569174,50.30275781481078
Interfit,,sports_centre,,18.924999030957206,50.30347524677453
"OWŚ Punkt Oporu ""Łagiewniki"" Schron Bojowy Nr 5",,,attraction,18.944491303595903,50.32388134853901
"OWŚ Punkt Oporu ""Łagiewniki"" Schron Bojowy Nr 4",,,attraction,18.949167078857265,50.32636121579253
"OWŚ Punkt Oporu ""Łagiewniki"" Schron Bojowy Nr 3",,,attraction,18.949840190946354,50.32635764251731
"OWŚ Punkt Oporu ""Łagiewniki"" Schron Bojowy Nr 2",,,attraction,18.94976548895522,50.32949142298942
,,,attraction,18.984650486805553,50.332259589995346
OWŚ,,,attraction,18.963936442544846,50.340966236501984
Schron bierny OWŚ,,,attraction,18.987452800008285,50.332176790192044
,,,attraction,18.986740599953514,50.333850863619354
,,,attraction,18.990132076239103,50.335515518205085
,,,attraction,18.9930931918006,50.334841153396546
,,,attraction,18.992961740389745,50.334582466348046
,,,attraction,18.9919385749246,50.336990650026834
,,,attraction,18.98983074391803,50.33821325690206
,,,attraction,18.995207717270937,50.340197507397434
Schron Bojowy Nr 7 OWŚ,,,attraction,18.99421618278833,50.34164948622691
,,,attraction,18.994026591697178,50.33982271625736
,,,attraction,18.989977528738653,50.33891858084487
,,,attraction,18.990715717283987,50.33942896436433
,,,attraction,18.996563523814288,50.339925797851805
,,,attraction,18.99112598512153,50.34585786827162
,,,attraction,18.99102152724443,50.346677743428906
,,,,18.995407885311995,50.276369238541044
Środowiskowy Klub Wodniacko-Wędkarski Maroko,,sports_centre,,18.979276746803993,50.2738419441265
Szyb Prezydent,,,attraction,18.96716261028617,50.297960710001334
Teatr Rozrywki,theatre,,,18.956541030149165,50.29631884487022
OWŚ,,,attraction,18.936959547546223,50.32956932999405
OWŚ,,,attraction,18.932395076525495,50.32955160725093
"OWŚ Punkt Oporu ""Łagiewniki"" Schron Bojowy Ppanc Nr 1",,,attraction,18.96604548805202,50.326000308487
,,sports_centre,,18.944762297806033,50.29972247498222
Chorzowskie Centrum Kultury,arts_centre,,,18.94989094357252,50.29690979448752
,,sports_centre,,18.946113821204882,50.305625963111126
,,track,,19.002588600000003,50.25169355
,,track,,19.00305425,50.25173030000001
Pałac Młodzieży im. Aleksandra Kamińskiego,school,,attraction,19.011632988797295,50.25444600566532
,,pitch,,18.97508725,50.26914275000001
,,track,,18.977365127933556,50.22190522249962
Xtreme Fitness Bytom,,sports_centre,,18.92844439268627,50.34608548178924
,,track,,18.989804747679358,50.22873007654672
,,track,,19.071270499999997,50.22249564999999
Orlik 2012,,sports_centre,,18.92246869206128,50.300106585377314
,,sports_centre,,18.921202486131087,50.300911273201045
Kompleks Sportowy Hajduki,,sports_centre,,18.927430628994497,50.2746407257997
Miejski Dom Kultury Batory,community_centre,,,18.939430353771282,50.27565123125505
MORiS Chorzów,,sports_centre,,18.94194269020224,50.28398085786369
,,stadium,,18.95307760620645,50.284243764280085
Drapacz Chmur,,,attraction,19.01417748627708,50.25438547604448
Amfiteatr Miejski,theatre,,,19.03075260406073,50.30855945896162
"Zespół pałacowy Mieroszewskich, Donnersmarcków",,,attraction,19.02670861277917,50.3078716379305
Pływalnia Miejska,,sports_centre,,19.028559939094528,50.30180960265863
Kościół Zmartwychwstania Pańskiego w Katowicach,place_of_worship,,attraction,19.026929325639315,50.25896970297462
Dom Oświatowy,,,attraction,19.028159311135276,50.25601396264266
Młodzieżowy Dom Kultury,community_centre,,,18.913818336369353,50.29394030837465
Hala Sportowa Józefowska,,sports_centre,,19.015238481271556,50.278871101156696
Ośrodek Sportowy Rapid,,sports_centre,,19.01625300535873,50.270306703719505
Centrum Kultury Śląskiej,theatre,,,18.906240327854256,50.28311831685866
Old Timers Garage,theatre,,,18.979880368399705,50.20950222304001
,,sports_centre,,19.07043695574207,50.22254713135413
Lodowisko Jantor,,stadium,,19.082469413938664,50.24548073173075
Miejski Dom Kultury „Szopienice-Giszowiec” Filia nr 1,community_centre,,,19.095052567229228,50.26362643720529
Ośrodek Sportowy „Szopienice”,,sports_centre,,19.09028694492365,50.26074813100124
Kościół pw. Świętego Michała Archanioła,place_of_worship,,attraction,19.004799001745564,50.24096414590418
,,,attraction,19.004619235041858,50.2408835495329
JUMPCITY Katowice,,trampoline_park,attraction,18.98942187029822,50.22480677041126
Miejski Dom Kultury „Szopienice-Giszowiec”,community_centre,,,19.077755859689724,50.27024658119524
Spodek,,stadium,attraction,19.02532771051607,50.26610716042926
Bazylika Świętego Szczepana,place_of_worship,,attraction,19.03876986538575,50.26932233750622
Szpital Zakonu Bonifratrów,,,attraction,19.03969212747206,50.26842096781747
Konwent Zakonu Bonifratrów,,,attraction,19.03918851223163,50.26874824074525
"Miejski Dom Kultury ""Koszutka""",arts_centre,,,19.01695111300674,50.268228097945894
,cinema,,,19.019910027679956,50.26870258969743
Międzyszkolny Ośrodek Sportowy,,sports_centre,,19.036298881629552,50.25056626526291
Hala Parkowa,community_centre,,,19.0112889129784,50.24593009261561
Teatr Żelazny,theatre,,,18.988267011251065,50.266258893344514
Archikatedra pw. Chrystusa Króla w Katowicach,place_of_worship,,attraction,19.019109437173235,50.251613742956586
Kinoteatr Rialto,cinema,,,19.021198570097386,50.25653919455268
Energy 2000,nightclub,,,19.020865979734605,50.25589392027006
Katowice Miasto Ogrodów Instytucja Kultury imienia Krystyny Bochenek,arts_centre,,,19.02347143293552,50.25290179375849
Kościół pw. Świętych Męczenników Jana i Pawła,place_of_worship,,attraction,18.996541592980595,50.270049409711156
Urząd Stanu Cywilnego w Katowicach,,,attraction,19.013549224083746,50.25909031499865
,,,,19.013711351394605,50.26077838530976
Kamienica Pod Butem,,,attraction,19.020810934664325,50.259273300398426
Hotel Grand,,,attraction,19.022734172129734,50.260555881849946
Instytut Myśli Polskiej imienia Wojciecha Korfantego,community_centre,,,19.023626514278977,50.259913267558055
Kościół pw. Niepokalanego Poczęcia Najświętszej Maryi Panny,place_of_worship,,attraction,19.03031524793549,50.25712376950917
,,stadium,,19.00058096314572,50.27941944375894
Hala Widowiskowo-Sportowa,,sports_centre,,19.082826096111454,50.2884151792027
OWŚ,,,attraction,18.907236483052568,50.32199832729155
OWŚ,,,attraction,18.90431237677779,50.32106121979284
,,track,,19.030562079745305,50.268273379794756
,,sports_centre,,19.06768472239888,50.31657300200107
Galeria Elektrownia,,,gallery,19.062033769645147,50.30825297137757
Pałac Ciechanowskich,,,attraction,19.094783150360943,50.34661967135906
Dom Kultury Jarzębina,arts_centre,,,19.017063536684947,50.293030840644164
Park Tradycji,community_centre,,attraction,19.007835112138316,50.31791647780893
Kompleks Sportowy Pszczelnik,,sports_centre,,19.044213088878177,50.310714614621375
Młodzieżowy Dom Kultury im. Dr. H. Jordana,arts_centre,,,19.032262809922173,50.30847629198378
"Kompleks Sportowy ""MICHAŁ""",,sports_centre,,19.008591853180263,50.320689232917026
Dom Leśnika,,,attraction,19.004260632843167,50.313899753850194
,,sports_centre,,19.005163736609397,50.30575365424808
Schron Dowodzenia OWŚ,,,attraction,18.967346864958888,50.2942829512291
"Dom Kultury ""Chemik""",community_centre,,,19.008821662645317,50.3000645877456
Starochorzowski Dom Kultury,arts_centre,,,18.974444887298976,50.30283527315654
,,sports_centre,,18.96422188424446,50.29037064631294
,,sports_centre,,19.041875287556383,50.246860682714676
Osły Poitou,,park,attraction,18.990789834898482,50.28321067235439
Świnie rzeczne,,park,attraction,18.98931440639702,50.28285446814479
Nosorożce,,park,attraction,18.992776154510548,50.28121635227755
Flamingi,,park,attraction,18.989175471842465,50.28176649456289
Słoniarnia,,,attraction,18.993026452627674,50.283346425081874
Pelikany,,park,attraction,18.991232654119948,50.281662435213654
Pelikany,,park,attraction,18.990420871795997,50.28125123403475
Tygrysy,,park,attraction,18.991257145498494,50.28204661771915
Żurawie,,park,attraction,18.989971082376876,50.281477970985755
Akwarium,,,attraction,18.994286295030165,50.28034479923428
Alpaki,,park,attraction,18.992242004696077,50.28385678019497
Antylopy,,park,attraction,18.99666882575916,50.28143724313748
Antylopy,,park,attraction,18.99588077417787,50.281023742374536
Antylopy,,park,attraction,18.991576425246897,50.283603257932256
Las deszczowy,,park,attraction,18.995198296274978,50.281593005194296
Antylopy,,park,attraction,18.99442355179907,50.28229166563624
Siki wietnamskie,,park,attraction,18.990611600266835,50.284114736055685
Duże Koty,,park,attraction,18.9975664019423,50.28215771885627
Emu,,park,attraction,18.99451834023075,50.27933093525826
Gepardy,,park,attraction,18.995168343294125,50.27988230310925
Antylopy indyjskie,,park,attraction,18.99111764219238,50.28452786540137
Jelenie Milu,,park,attraction,18.99168490828476,50.28417582449657
Kangury,,park,attraction,18.9948385252826,50.27948382724539
Zwierzęta udomowione,,park,attraction,18.992727712088122,50.27961809825524
Kuce,,park,attraction,18.990153706280076,50.283725461213685
Lemury,,park,attraction,18.994588719737155,50.28025352089472
Lwy,,park,attraction,18.99748340398466,50.28244207575017
Małe Ssaki,,park,attraction,18.993345010928685,50.280532269129594
Nandu Szare,,park,attraction,18.99654135778116,50.280464669029094
Niedzwiedzie,,park,attraction,18.99742124686471,50.28267581904881
,,park,attraction,18.99758164460148,50.28296909830835
Nilgau,,park,attraction,18.992094156051618,50.28476887353632
Pingwiny,,park,attraction,18.994349761736842,50.28118449808247
Ptaki,,,attraction,18.993827495003394,50.279369539046115
Ptaki,,,attraction,18.994219826483135,50.279075196313116
Rosomaki,,park,attraction,18.996317559042527,50.28060921674355
Ptaki,,park,attraction,18.990783706102395,50.28369422737415
Gibony,,park,attraction,18.99633038641579,50.28036706377971
Ptaki Wodne,,park,attraction,18.994391968149234,50.280617468785515
Ptaki Wodne,,park,attraction,18.99342972535691,50.280186256729685
Antylopy,,park,attraction,18.996111619851117,50.28141952540726
Wilk Grzywiasty,,,attraction,18.996879210382417,50.28069446564895
Wydra europejska,,park,attraction,18.995577102624225,50.2800957520823
Żyrafy,,park,attraction,18.993654154669507,50.282092681287594
Kopalnia Futbolu,,sports_centre,,19.07291794397371,50.279439562944226
Elka,,,attraction,18.985620235579326,50.28270746833278
Stadion Śląski,,stadium,,18.973498490706604,50.28824117338104
,,track,,19.0832263,50.343765499999996
Opera Śląska,theatre,,,18.92124112679053,50.34415703009786
Tor Kolarski,,sports_centre,,18.980217675657016,50.296160715804824
,,,,19.001362660220124,50.28360690082575
,,,,19.00131468859028,50.2840526419582
,,,,18.992356293502453,50.27333391730552
,,,,19.001295303149163,50.28397523696969
,,,,18.992351149999998,50.2733022
Egzotarium,,,attraction,18.994243969741426,50.2798975296894
