name,shop,amenity,longitude,latitude
abc,convenience,,18.6246354,54.3505809
Drewno Hermanowska,convenience,,18.6141265,54.3500197
Biedronka,supermarket,,18.6023153,54.4119539
Lewiatan,convenience,,18.6161473,54.3754358
Biedronka,supermarket,,18.6230299,54.3884604
,,,18.489607,54.4252198
,,,18.4900237,54.4257922
,,,18.4907353,54.4268993
Karol,convenience,,18.6078307,54.3692721
Żabka,convenience,,18.6051882,54.3774181
Żabka,convenience,,18.5824952,54.3640956
Sklep spożywczo-przemysłowy,convenience,,18.5588181,54.340926
Żabka,convenience,,18.564527,54.3384502
Żabka,convenience,,18.5664906,54.3385459
Dom Piwa,convenience,,18.5663629,54.3406077
U Gosi,convenience,,18.5658573,54.3387629
,convenience,,18.7222497,54.2926651
Lewiatan,convenience,,18.6821837,54.3573768
,,,18.6070871,54.3776461
,,,18.5946857,54.3516226
,,,18.5829377,54.3582984
,,,18.553239,54.3187284
,,,18.5516308,54.3190388
Falck,convenience,,18.7080313,54.3589485
U Krystyny,convenience,,18.4262481,54.3854985
Pod Filarami,convenience,,18.5761068,54.3206932
odido Karolinka,convenience,,18.6273847,54.3581968
Żabka,convenience,,18.6266406,54.3587077
Żabka,convenience,,18.4915753,54.3583994
Żabka,convenience,,18.6559042,54.3509776
Żabka,convenience,,18.6501428,54.3514223
Żabka,convenience,,18.6546513,54.3424916
abc,convenience,,18.5060426,54.3366445
Biedronka,supermarket,,18.5673522,54.4085342
Żabka,convenience,,18.4802774,54.4182526
Biedronka,supermarket,,18.6547489,54.3511862
Carrefour Express,convenience,,18.6288589,54.3662408
Merkus,convenience,,18.5920859,54.4165882
,,,18.6143515,54.3752674
Żabka,convenience,,18.6000736,54.3305011
Biedronka,supermarket,,18.6083354,54.3817881
Biedronka,supermarket,,18.5686315,54.3176085
,convenience,,18.6281574,54.3407148
,convenience,,18.6270191,54.3416498
Żabka,convenience,,18.6259466,54.3417611
Auchan,supermarket,,18.4919627,54.4258779
Netto,supermarket,,18.5972519,54.3212646
Auchan,supermarket,,18.5255688,54.3511122
,,,18.5188931,54.3714981
QuQu,convenience,,18.6198721,54.3654338
Żabka,convenience,,18.5931359,54.3899784
Biedronka,supermarket,,18.6323501,54.3504043
,,parking_entrance,18.5181158,54.371949
,,,18.5208133,54.371727
Żabka,convenience,,18.5570508,54.4086051
,convenience,,18.6166419,54.3414851
Żabka,convenience,,18.6168253,54.3412029
Livio,supermarket,,18.6610529,54.4002395
Biedronka,supermarket,,18.6258351,54.3379811
Mega Supermarket,convenience,,18.6125107,54.3360617
Lewiatan,convenience,,18.6126765,54.3369225
Żabka,convenience,,18.5493176,54.3318109
Stokrotka,supermarket,,18.5617026,54.3415913
Żabka,convenience,,18.6165873,54.3857379
Odido,convenience,,18.6019038,54.3566617
Biedronka,supermarket,,18.5931979,54.3460254
Polo Market,supermarket,,18.4803645,54.4326191
Żabka,convenience,,18.4013466,54.3941283
,,,18.6024345,54.3824438
Biedronka,supermarket,,18.6126023,54.3376127
Żabka,convenience,,18.5890402,54.3789167
Lewiatan,convenience,,18.5707951,54.3877643
Biedronka,supermarket,,18.6311909,54.3213969
Market Kami,convenience,,18.5990696,54.3785037
Żabka,convenience,,18.588701,54.4116932
Biedronka,supermarket,,18.5915819,54.4126986
,,,18.6063556,54.3821423
,,parking_entrance,18.6061492,54.3820326
Biedronka,supermarket,,18.6603358,54.3995993
Biedronka,supermarket,,18.6694566,54.3994729
,,,18.5242071,54.3526027
,,,18.5252986,54.3529951
,,,18.5246918,54.3507556
Żabka,convenience,,18.5593433,54.3226899
,,,18.5204423,54.3720703
,,,18.5202574,54.3726448
Biedronka,supermarket,,18.6126678,54.3905061
Żabka,convenience,,18.6133107,54.3929725
Żabka,convenience,,18.5971019,54.3065978
Żabka,convenience,,18.6084535,54.3947458
,convenience,,18.6750475,54.3995249
,convenience,,18.6730467,54.4017778
,convenience,,18.6684516,54.3994947
Żabka,convenience,,18.6468946,54.3521314
Biedronka,supermarket,,18.6011225,54.4041641
Żabka,convenience,,18.6066642,54.3536956
ABC,convenience,,18.6333259,54.3755842
Żabka,convenience,,18.5702175,54.4071792
Żabka,convenience,,18.5669726,54.3294085
Żabka,convenience,,18.5650607,54.3313107
Lewiatan,convenience,,18.5654623,54.3313888
Żabka,convenience,,18.6492756,54.3549743
Sklep spożywczo-monopolowy,convenience,,18.6492416,54.359245
1 Minute,convenience,,18.4659996,54.3824082
,,,18.6193098,54.35697
Carrefour,supermarket,,18.5928046,54.3530378
,,,18.5926667,54.351792
,,,18.574076,54.4019859
Żabka,convenience,,18.5780998,54.4019864
Żabka,convenience,,18.583823,54.3572469
abo TRES-BIS,convenience,,18.6254177,54.4045978
Żabka,convenience,,18.5128437,54.3526599
Lewiatan,supermarket,,18.5713306,54.4373557
1minute,convenience,,18.5713274,54.4025614
,,,18.5688929,54.3371858
,,,18.5561496,54.3507173
,,,18.5238651,54.3512448
Asian Bazar,convenience,,18.6022689,54.3781102
,,parking_entrance,18.605303,54.3832687
,,parking_entrance,18.6052855,54.3833435
,,parking_entrance,18.6040676,54.3830361
,,,18.6044791,54.3826324
Bár Cocktail,convenience,,18.6715073,54.4019526
,convenience,,18.6736568,54.3980714
,convenience,,18.6619086,54.4007802
Żabka,convenience,,18.5116672,54.354825
Żabka,convenience,,18.6189737,54.3398805
Biedronka,supermarket,,18.6178448,54.3932267
Żabka,convenience,,18.5571456,54.3305395
Kami,convenience,,18.5774788,54.4119965
Żabka,convenience,,18.5958031,54.3272366
Żabka,convenience,,18.5610605,54.4343845
Żabka,convenience,,18.6628532,54.3546946
Lewiatan,convenience,,18.5698749,54.4424211
"Sklep całodobowy ""Kaśka""",convenience,,18.6339617,54.33193
Żabka,convenience,,18.6281993,54.387103
,convenience,,18.6250204,54.3879441
,convenience,,18.6253201,54.3882036
Żabka,convenience,,18.6101121,54.4028994
Żabka,convenience,,18.6140122,54.381547
Lewiatan,convenience,,18.6254743,54.3827423
Żabka,convenience,,18.6065677,54.3805215
Żabka,convenience,,18.6319053,54.3228402
Odido,convenience,,18.6357102,54.321936
,convenience,,18.6362521,54.3207725
,convenience,,18.631643,54.3254833
,convenience,,18.6301818,54.3269673
,convenience,,18.6297773,54.3290986
"Sklep ""Moni""",convenience,,18.6305646,54.330147
Turbut,convenience,,18.6338619,54.3311368
,convenience,,18.6342543,54.3287322
,convenience,,18.6353567,54.328773
,convenience,,18.630216,54.3181017
Żabka,convenience,,18.6608053,54.3476403
Żabka,convenience,,18.6513441,54.3532735
Max & Xavier,supermarket,,18.5775615,54.3591881
,convenience,,18.4663312,54.4350002
Żabka,convenience,,18.6330265,54.3761375
Żabka,convenience,,18.5965594,54.4095993
,,,18.5747454,54.4021511
,,parking_entrance,18.58743,54.4021918
Lewiatan,convenience,,18.5896115,54.3963005
,,,18.590779,54.4090321
Emi,convenience,,18.5751599,54.3225871
Sklep spożywczo-monopolowy,convenience,,18.5792823,54.4005033
,,,18.5742768,54.4022485
Delikatesy Mini,supermarket,,18.6074032,54.3304359
Żabka,convenience,,18.5754632,54.4009114
Max & Xavier,supermarket,,18.4162944,54.4427392
Żabka,convenience,,18.5679419,54.3989612
Żabka,convenience,,18.604102,54.3972652
Biedronka,supermarket,,18.573008,54.4103436
Żabka,convenience,,18.6479684,54.3557097
Żabka,convenience,,18.4782652,54.4221604
Żabka,convenience,,18.5636732,54.4421108
Żabka,convenience,,18.6549214,54.3437384
Lewiatan,convenience,,18.5956085,54.3971953
Żabka,convenience,,18.594858,54.3970899
Carrefour Express,convenience,,18.6502502,54.3493357
Carrefour Express,convenience,,18.6499084,54.3508617
Stokrotka,supermarket,,18.5968878,54.3114344
Żabka,convenience,,18.57658,54.3024227
,,,18.64433,54.3491001
,,,18.6441727,54.3506508
,,,18.6431813,54.3500165
,,,18.6432182,54.3503254
Lidl,supermarket,,18.5683233,54.4096493
Eurospar,supermarket,,18.644142,54.3485773
,,,18.6428802,54.3493176
Żabka,convenience,,18.5794333,54.4060569
,,,18.5940201,54.3527033
,,,18.5730437,54.4208328
Żabka,convenience,,18.5707443,54.4388701
Lidl,supermarket,,18.4035701,54.3935028
Delikatesy Filip,convenience,,18.5620651,54.4430793
Żabka,convenience,,18.5711797,54.4207694
Żabka,convenience,,18.5717162,54.3517671
Lewiatan,convenience,,18.5640864,54.4475942
Maximus,convenience,,18.6082469,54.3854316
Eni,convenience,,18.6046491,54.387791
Żabka,convenience,,18.6103743,54.3817664
Żabka,convenience,,18.6070339,54.3798998
,supermarket,,18.6094804,54.3984768
Żabka,convenience,,18.5977864,54.3880049
Groszek,convenience,,18.6227115,54.3857597
Żabka,convenience,,18.6041738,54.3159584
Misz Masz,convenience,,18.6032526,54.3141102
Abo,convenience,,18.6024667,54.3142573
Żabka,convenience,,18.5603782,54.4413165
,,,18.6496223,54.3568407
Żabka,convenience,,18.5604741,54.4431172
Żabka,convenience,,18.6511152,54.349203
Żabka,convenience,,18.59281,54.3299058
,,parking_entrance,18.5922893,54.3518677
,,parking_entrance,18.5923215,54.3518017
Żabka,convenience,,18.5902877,54.3843291
Biedronka,supermarket,,18.5922132,54.3830897
Biedronka,supermarket,,18.5865321,54.4122189
Żabka,convenience,,18.5840392,54.3329497
,,,18.6198962,54.3370671
Żabka,convenience,,18.5895694,54.4279664
Żabka,convenience,,18.5441442,54.4477399
Żabka,convenience,,18.6066315,54.383592
Żabka,convenience,,18.6684202,54.3492043
Panda Morena,convenience,,18.5653673,54.3505255
Żabka,convenience,,18.6163588,54.3884044
Stokrotka,supermarket,,18.5976274,54.4128508
Ola,convenience,,18.6330362,54.3537348
Żabka,convenience,,18.5799699,54.4230238
abc,convenience,,18.584445,54.4204938
Żabka,convenience,,18.5700314,54.3144299
Biedronka,supermarket,,18.606916,54.3540676
Biedronka,supermarket,,18.402054,54.3935015
Żabka,convenience,,18.6488305,54.343831
Żabka,convenience,,18.5836665,54.4207692
Żabka,convenience,,18.672791,54.3492988
abc,convenience,,18.6728434,54.3495212
Odido,convenience,,18.672819,54.3494742
,convenience,,18.6663108,54.3485315
,,,18.6069535,54.3776502
,,,18.6079365,54.3772519
,,,18.6080919,54.3772655
,,,18.607505,54.3768428
,,,18.6063518,54.3772817
Żabka,convenience,,18.6049169,54.3807304
Żabka,convenience,,18.6094796,54.3771967
Żabka,convenience,,18.6088264,54.3779265
Żabka,convenience,,18.5423053,54.3338414
Żabka,convenience,,18.5959152,54.4048728
Żabka,convenience,,18.6613748,54.3431518
,,,18.5881719,54.3566644
Żabka,convenience,,18.5892273,54.3593615
Żabka,convenience,,18.5908659,54.3600586
Żabka,convenience,,18.5875464,54.3582285
Żabka,convenience,,18.5595744,54.3390692
Żabka,convenience,,18.5344151,54.3498531
Carrefour Express,convenience,,18.5336344,54.3507864
U Bubiego,convenience,,18.6160407,54.3854263
1Minute,convenience,cafe,18.5707041,54.420723
Centrum Horyzont,mall,,18.6009053,54.4106179
Żabka,convenience,,18.6006871,54.39614
Żabka,convenience,,18.5350622,54.3441907
Żabka,convenience,,18.5833534,54.3171245
Carrefour,supermarket,,18.6006806,54.3827461
,convenience,,18.6103403,54.3932428
Żabka,convenience,,18.6094739,54.389894
Naturalnie z Kaszub,convenience,,18.60971,54.3912772
Żabka,convenience,,18.6098888,54.3917851
Motyl,convenience,,18.4473378,54.4151345
Żabka,convenience,,18.4803815,54.4225632
Żabka,convenience,,18.4731669,54.425678
Żabka,convenience,,18.5871297,54.3384176
Aldi,supermarket,,18.6141783,54.3555579
Aldi,supermarket,,18.649445,54.3554831
Żabka,convenience,,18.5977026,54.4090762
,,,18.5933586,54.4095997
Żabka,convenience,,18.6033393,54.4107086
Żabka,convenience,,18.6009942,54.4093835
Żabka,convenience,,18.5950401,54.4102223
Żabka,convenience,,18.5868811,54.4090776
Żabka,convenience,,18.5968441,54.4135997
Żabka,convenience,,18.5855736,54.4161357
Netto,supermarket,,18.6486052,54.3566278
Żabka,convenience,,18.6198055,54.3942546
Żabka,convenience,,18.5879467,54.3511758
Żabka,convenience,,18.5230369,54.3721553
Żabka,convenience,,18.6177798,54.3941332
Żabka,convenience,,18.6560585,54.3541766
Groszek,convenience,,18.5940939,54.4029025
,convenience,,18.5942501,54.4037172
,convenience,,18.4139766,54.3254298
Żabka,convenience,,18.5348446,54.3452848
Żabka,convenience,,18.5690605,54.444602
Żabka,convenience,,18.5676149,54.4086883
Żabka,convenience,,18.5706529,54.4424543
EkoSopot,supermarket,,18.5712527,54.4378152
Żabka,convenience,,18.5681209,54.4415519
Żabka,convenience,,18.5863088,54.3504371
Żabka,convenience,,18.5819711,54.3491544
Żabka,convenience,,18.5804604,54.3582286
Żabka,convenience,,18.5666384,54.3490178
Oliwka,convenience,,18.5573673,54.4391737
Żabka,convenience,,18.5728249,54.4382469
Żabka,convenience,,18.5612537,54.4392824
Żabka,convenience,,18.5623331,54.4302923
Zielone Jabłuszko,convenience,,18.5465964,54.4397712
Żabka,convenience,,18.5506441,54.4392499
,,,18.6099579,54.3900251
Intermarché,supermarket,,18.6104913,54.3899413
,,,18.5886089,54.4034109
,,,18.5869541,54.4030745
,,,18.5889604,54.4028647
Żabka,convenience,,18.6068499,54.3488041
,,,18.6060462,54.3833433
Lewiatan,supermarket,,18.612604,54.3494109
,convenience,,18.6250858,54.349479
Żabka,convenience,,18.6296046,54.3502086
,convenience,,18.6187718,54.3486732
Żabka,convenience,,18.5640241,54.4055053
,convenience,,18.5633455,54.408176
,convenience,,18.6643726,54.4013052
,,,18.5892373,54.4042837
Merkus,supermarket,,18.6045825,54.3827278
Żabka,convenience,,18.5506062,54.3514522
Sklep Zajezdnia,convenience,,18.5945664,54.4238449
Żabka,convenience,,18.5719716,54.4107431
Żabka,convenience,,18.5869128,54.3802358
Żabka,convenience,,18.5865062,54.3821381
Żabka,convenience,,18.5833237,54.3841395
Żabka,convenience,,18.5973062,54.382626
Żabka,convenience,,18.5828458,54.3863154
Żabka,convenience,,18.5830175,54.3877961
,convenience,,18.6385279,54.4061772
Żabka,convenience,,18.5890008,54.3823851
Żabka,convenience,,18.5886954,54.3832954
Żabka,convenience,,18.6071649,54.375915
Żabka,convenience,,18.6151421,54.3765353
Żabka,convenience,,18.6118942,54.3783304
Żabka,convenience,,18.6187312,54.3748838
Stokrotka Market,supermarket,,18.5425754,54.3337694
,convenience,,18.4376719,54.3475503
Żabka,convenience,,18.5947912,54.3204154
Biedronka,supermarket,,18.6441654,54.3939582
Żabka,convenience,,18.6465595,54.394684
Lisek.app,convenience,,18.5881277,54.3574147
Roguś,convenience,,18.5820894,54.3051168
Żabka,convenience,,18.5924744,54.4185496
Żabka,convenience,,18.6848398,54.3573789
Auchan,supermarket,,18.5194153,54.3717795
Żabka,convenience,,18.5561347,54.3502537
Żabka,convenience,,18.4721857,54.4227277
Żabka,convenience,,18.6049587,54.4097085
Żabka,convenience,,18.5624676,54.4433214
Żabka,convenience,,18.5697651,54.4440058
Biedronka,supermarket,,18.4694767,54.4194269
Paszcza Lwa,convenience,,18.553907,54.4085956
Livio,convenience,,18.638189,54.3515423
Żabka,convenience,,18.5835416,54.3797728
Żabka,convenience,,18.5892729,54.4033372
Netto,supermarket,,18.6002976,54.4102131
abc,convenience,,18.5728482,54.3534236
Żabka,convenience,,18.621255,54.3933991
,,,18.4798723,54.4323508
Delikatesy Paweł,convenience,,18.5115667,54.3227586
Żabka,convenience,,18.6023355,54.326185
Żabka,convenience,,18.5564505,54.4468353
Lewiatan,convenience,,18.5770752,54.422627
Lewiatan,convenience,,18.6616379,54.4006525
Lewiatan,convenience,,18.5734582,54.3912013
Stokrotka Market,supermarket,,18.5843856,54.40648
Groszek,convenience,,18.5920838,54.4127693
Groszek,convenience,,18.5662517,54.3770903
Groszek,convenience,,18.5860545,54.3294611
Żabka,convenience,,18.7158796,54.3608598
Żabka,convenience,,18.6823209,54.356559
Żabka,convenience,,18.655163,54.3411952
Żabka,convenience,,18.647511,54.3442736
Żabka,convenience,,18.6643234,54.3474319
Żabka,convenience,,18.6622762,54.350443
Żabka,convenience,,18.6568771,54.3467912
Żabka,convenience,,18.6583947,54.3473694
Żabka,convenience,,18.6582088,54.3491773
Żabka,convenience,,18.6534743,54.3492646
Żabka,convenience,,18.6481998,54.3490535
Żabka,convenience,,18.6540355,54.3519682
Żabka,convenience,,18.6477673,54.3570502
Żabka,convenience,,18.6512208,54.3566142
Żabka,convenience,,18.6534545,54.3586888
Żabka,convenience,,18.6479411,54.3616284
Żabka,convenience,,18.6468616,54.3626375
Żabka,convenience,,18.6114534,54.3035348
Żabka,convenience,,18.6010676,54.3091007
Żabka,convenience,,18.5850973,54.3088262
Żabka,convenience,,18.6341583,54.3322808
Żabka,convenience,,18.6107447,54.3261559
Żabka,convenience,,18.617353,54.3243663
Żabka,convenience,,18.6261578,54.334375
Żabka,convenience,,18.4695547,54.4300003
Żabka,convenience,,18.5087821,54.3526752
Żabka,convenience,,18.5615754,54.3218127
Żabka,convenience,,18.5853331,54.3302344
Żabka,convenience,,18.6051167,54.3299616
Żabka,convenience,,18.6069016,54.3378685
Żabka,convenience,,18.6119814,54.3376493
Żabka,convenience,,18.6159992,54.3336261
Żabka,convenience,,18.6127954,54.3484024
Żabka,convenience,,18.623435,54.3488315
Żabka,convenience,,18.6294209,54.3512367
Żabka,convenience,,18.6111774,54.3533217
Żabka,convenience,,18.5937905,54.3503952
Żabka,convenience,,18.623103,54.3759399
Żabka,convenience,,18.6430632,54.3953322
Żabka,convenience,,18.6460313,54.3989266
Żabka,convenience,,18.6618772,54.4011299
Żabka,convenience,,18.6440292,54.4058541
Żabka,convenience,,18.6306679,54.4068021
Żabka,convenience,,18.6292723,54.4043344
Żabka,convenience,,18.6158547,54.3825444
Żabka,convenience,,18.6004818,54.3913203
Żabka,convenience,,18.5985141,54.3942837
Żabka,convenience,,18.6083374,54.4014411
Żabka,convenience,,18.6070866,54.4051838
Żabka,convenience,,18.5912881,54.4017239
Żabka,convenience,,18.5820497,54.4026716
Żabka,convenience,,18.583089,54.4007655
Żabka,convenience,,18.5771848,54.3983125
Żabka,convenience,,18.5786306,54.4084864
Żabka,convenience,,18.5771925,54.4122593
Żabka,convenience,,18.6037152,54.4211299
Żabka,convenience,,18.5573031,54.4141778
Żabka,convenience,,18.5622889,54.4016587
Best Market,convenience,,18.6139613,54.3757538
,,,18.5902807,54.4071197
Biedronka,supermarket,,18.6053752,54.3966741
Żabka,convenience,,18.4890083,54.366665
,,,18.745096,54.3271401
,,,18.5918357,54.3821072
,,,18.5838185,54.3596251
Lewiatan,convenience,,18.6387563,54.4065939
Żabka,convenience,,18.4578372,54.4187013
Nasz Sklep,convenience,,18.6013721,54.3786702
Żabka,convenience,,18.606376,54.3780501
,,,18.6149172,54.3787472
,,,18.6153222,54.3786107
,,,18.6155351,54.378551
Stokrotka Express,convenience,,18.6475272,54.3939676
,convenience,,18.5641466,54.4051728
Fab Pol,convenience,,18.591021,54.4126642
Lili,convenience,,18.5803921,54.4199537
Little india,convenience,,18.6040737,54.3805897
Sklep Po Drodze,convenience,,18.4345911,54.3639053
,convenience,,18.5999524,54.3915056
,convenience,,18.5999043,54.3912542
Warzywa i Owoce u Asi,convenience,,18.5991101,54.3912103
Primo,convenience,,18.5820245,54.3475689
,,,18.5501254,54.3422141
,,,18.6717837,54.3476438
,,,18.6717513,54.347676
,,,18.5818812,54.3944258
Biedronka,supermarket,,18.5911574,54.3603981
,,,18.6111819,54.3904028
,,,18.4177205,54.4429914
Od I Do,convenience,,18.601798,54.4053395
Sklep Spożywczo-Monopolowy „Zielone Jabłuszko”,convenience,,18.580211,54.4184652
Żabka,convenience,,18.5651115,54.4461055
Carrefour Express,convenience,,18.5652368,54.4435315
Żabka,convenience,,18.5767066,54.4061951
Dobra Stacja - sklep ekologiczny,convenience,,18.5816068,54.4189223
Przystanek Zdrowie,convenience,,18.5786854,54.4179551
,,,18.5628126,54.3659915
abo,convenience,,18.5590476,54.4452338
ekoAleja,convenience,,18.5824609,54.3585994
ALDI,supermarket,,18.5822656,54.3580834
Delikatesy Justynka,convenience,,18.5101738,54.3475682
Carrefour Express,convenience,,18.5622778,54.3270526
Spar,convenience,,18.6054762,54.3220474
,,,18.5676922,54.3111254
Stokrotka Express,convenience,,18.5814585,54.4028351
Żabka,convenience,,18.59341,54.3939172
,,atm,18.5969492,54.4162323
,,,18.5969675,54.4162409
,,,18.4691819,54.4307223
Żabka,convenience,,18.6005883,54.4138334
Odido,convenience,,18.6015395,54.3402082
Żabka,convenience,,18.6484722,54.3534919
Za Przystankiem,convenience,,18.645911,54.3544334
,,,18.6597671,54.3412509
Sklep Filip,convenience,,18.6473772,54.3596409
,,,18.6212554,54.3371244
,,,18.479534,54.4308156
,convenience,,18.5845293,54.3865125
Żabka,convenience,,18.5783973,54.3970516
Delikatesy u Janusza,convenience,,18.4560367,54.3458831
Żabka,convenience,,18.6567846,54.3601484
Żabka,convenience,,18.5822831,54.3659343
Żabka,convenience,,18.4913355,54.3569179
,,,18.6162222,54.3771499
,,,18.6071016,54.3776457
Centrum Biurowe Gnilna 2,,,18.6491208,54.356859
,,,18.5918494,54.3910152
,,,18.5921855,54.3908006
,,,18.4775101,54.4165788
,,,18.6124941,54.3905023
,,,18.6124076,54.390476
Żabka,convenience,,18.5946038,54.4021948
Żabka,convenience,,18.5968359,54.388778
Żabka,convenience,,18.6471966,54.4009231
Żabka,convenience,,18.6065503,54.3786678
Żabka,convenience,,18.6318253,54.3545127
Żabka,convenience,,18.6663135,54.3463734
Żabka,convenience,,18.6565467,54.3419962
Żabka,convenience,,18.653768,54.3418669
Żabka,convenience,,18.6333322,54.3260102
Żabka,convenience,,18.5786069,54.3572744
Żabka,convenience,,18.5840438,54.3375439
Żabka,convenience,,18.59365,54.2978348
Żabka,convenience,,18.5845929,54.3073684
Żabka,convenience,,18.5614043,54.3270609
Żabka,convenience,,18.5657773,54.3323053
,,,18.603666,54.4058175
,,,18.6031694,54.4059052
,,,18.5818964,54.4199626
,,,18.616755,54.3559103
,,,18.7108868,54.3626883
Słodka Dziurka,convenience,,18.6268847,54.3665009
,,,18.5985904,54.4033191
Żabka,convenience,,18.434244,54.4421771
Merkus,supermarket,,18.5962922,54.3928551
Dino,supermarket,,18.5905632,54.302059
Żabka,convenience,,18.6341675,54.4047502
Carrefour Express,convenience,,18.6274758,54.366018
,,,18.5974916,54.3363931
Żabka,convenience,,18.4528563,54.4180218
u Kuby,convenience,,18.5936966,54.3192358
,,,18.6027482,54.3468984
,,,18.6022771,54.3467578
Żabka,convenience,,18.4721083,54.4317271
,,,18.6194023,54.3410092
Żabka,convenience,,18.6472284,54.3934056
Livio,convenience,,18.5494473,54.3669731
Kami,convenience,,18.6056327,54.3813371
Carrefour Express,convenience,,18.5657559,54.3989215
Żabka,convenience,,18.5666122,54.3079486
,convenience,,18.6756064,54.3451087
Nasz Sklep,convenience,,18.6652088,54.3424838
,,,18.6734551,54.3486878
,,,18.6724203,54.3485999
,,atm,18.6850644,54.3567368
,convenience,,18.6412215,54.3470555
,,atm,18.6438307,54.3483117
Eurospar,supermarket,,18.588443,54.4046611
Żabka,convenience,,18.6030775,54.2955928
JBB Bałdyga,convenience,,18.592666,54.4185678
,,,18.5001475,54.3516811
Aldi,supermarket,,18.5576463,54.4423916
,,,18.6057,54.3820854
,,,18.5241871,54.3525295
,,,18.5238102,54.3511671
,,,18.5237895,54.351092
Przystanek Zdrowie,convenience,,18.5833663,54.4210203
1 Minute,convenience,,18.4651181,54.3820256
Żabka,convenience,,18.5882591,54.3958979
