name,leisure,landuse,natural,longitude,latitude
,,,,20.9593339,52.2084319
,,,,21.100272,52.206913
,,,,21.1024865,52.1984018
,,,,21.1031302,52.1954031
,,,,21.1712191,52.1302399
,,,,21.1816896,52.1167557
,,,,21.1810256,52.1340022
,,,,21.1744369,52.1410557
,,,,21.0262713,52.2170633
,,,,20.9118038,52.2173162
,,,,21.0325864,52.2072884
,,,,21.0261789,52.2177011
,,,,20.987679,52.2005327
,,,,21.0047754,52.234255
,,,,21.0007752,52.1481066
,,,,21.1353028,52.1151216
,,,,21.1496473,52.1101098
,,,,21.1048604,52.1721885
,,,,21.1036992,52.1695687
,,,,21.0423976,52.1377938
,,,,20.9531173,52.2542919
,,,,20.9392422,52.2480749
,,,,21.0019035,52.2466659
,,,,21.0127484,52.2192357
,,,,21.0810666,52.2064637
,,,,21.0298444,52.1991799
,,,,21.0257504,52.1971145
,,,,21.006008,52.3055844
,,,,21.1162785,52.2519253
,,,,21.0332621,52.2210903
,,,,20.9848935,52.2130931
,,,,20.9104196,52.2102029
,,,,20.9100369,52.2087439
,,,,20.8952772,52.2450501
,,,,20.8961097,52.2487306
,,,,20.8959565,52.2488914
,,,,20.894145,52.2486267
,,,,20.89403,52.248687
,,,,20.8937509,52.2486803
,,,,20.8931653,52.2479733
,,,,20.8927877,52.2463817
,,,,20.8929628,52.2455473
,,,,20.89293,52.2454602
,,,,20.893532,52.24541
,,,,20.8947525,52.2448436
,,,,20.8951137,52.2448403
,,,,20.8953107,52.2449542
,,,,21.0330599,52.2174571
,,,,21.0309228,52.2179401
,,,,21.1093071,52.2548481
,,,,21.1126033,52.2521357
,,,,21.1139377,52.2519384
,,,,21.0992502,52.2555579
,,,,21.0126282,52.1314087
,,,,21.0118685,52.1084694
,,,,21.0124079,52.1090912
,,,,20.9867055,52.2117987
,,,,21.0849344,52.3045639
,,,,21.1109911,52.2734365
,,,,21.0744387,52.2461377
,,,,21.1292804,52.2155245
,,,,21.1310197,52.2177225
,,,,21.1309844,52.2181058
,,,,21.1313633,52.2185107
,,,,21.1336452,52.2235059
,,,,21.1319298,52.2233069
,,,,21.1307624,52.2214974
,,,,21.1307421,52.2213357
,,,,21.1353022,52.2296564
,,,,21.122204,52.2296071
,,,,21.1303977,52.2290012
,,,,21.1315771,52.2290392
,,,,21.1303977,52.2282598
,,,,21.131515,52.2282217
,,,,21.1313754,52.2278415
,,,,21.1438435,52.2328625
,,,,21.1438435,52.23219
,,,,21.1436537,52.2347777
,,,,21.1438133,52.2341696
,,,,21.0126089,52.1377759
,,,,21.1072791,52.3066762
,,,,21.1160186,52.2970466
,,,,21.1260987,52.2887605
,,,,21.1305352,52.3099354
,,,,21.1284823,52.3098801
,,,,21.1261665,52.3103974
,,,,21.1496894,52.2774824
,,,,21.1419159,52.3047391
,,,,21.1412288,52.3042953
,,,,21.1388288,52.3034372
,,,,21.1369546,52.302909
,,,,21.1388902,52.3038321
,,,,21.1408644,52.3045777
,,,,21.1408063,52.3046783
,,,,21.1460516,52.3094831
,,,,21.1539533,52.3347323
,,,,21.1473048,52.3326927
,,,,21.1455681,52.3328585
,,,,21.1432615,52.3332565
,,,,21.1493401,52.3352297
,,,,21.1507512,52.3353458
,,,,21.1533834,52.3350639
,,,,21.1493292,52.333126
,,,,21.1502419,52.3333685
,,,,21.0905663,52.2749761
,,,,21.0770598,52.2969996
,,,,21.0776593,52.2965131
,,,,21.0781089,52.2969925
,,,,21.0784433,52.297613
,,,,21.0799651,52.2977611
,,,,21.1665422,52.3038572
,,,,21.2065383,52.3076766
,,,,21.196507,52.3114481
,,,,21.1734994,52.2465216
,,,,21.1954247,52.2511911
,,,,21.1919622,52.2554336
,,,,21.1907534,52.2553602
,,,,21.1889844,52.2547955
,,,,21.1873718,52.2546832
,,,,21.186509,52.2546868
,,,,21.1819054,52.2553924
,,,,21.1817052,52.2556376
,,,,21.1796791,52.2559349
,,,,21.1996968,52.2474475
,,,,21.1428183,52.1021956
,,,,21.1289799,52.1274971
,,,,21.1166951,52.1311741
,,,,21.0341231,52.1568494
,,,,21.032837,52.2174898
,,,,21.0269808,52.2140626
,,,,21.0173295,52.2487055
,,,,21.0149188,52.2488904
,,,,21.0158566,52.2195895
,,,,21.0158384,52.219384
,,,,21.0456855,52.2639815
,,,,20.9876239,52.2686468
,,,,20.9900169,52.2681176
,,,,20.989464,52.2665557
,,,,21.0550814,52.2390222
,,,,21.13044,52.3128848
,,,,20.9757878,52.1981019
,,,,20.9758076,52.1984655
,,,,21.0077638,52.2077089
,,,,21.100189,52.1054547
,,,,21.0242027,52.1813977
,,,,21.0245723,52.1811065
,,,,21.0253943,52.2201293
,,,,21.0658074,52.1843648
,,,,21.0647121,52.1839866
,,,,20.9991698,52.2619575
,,,,20.8539479,52.1715791
,,,,20.9537361,52.2412671
,,,,20.952441,52.2388549
,,,,21.0363348,52.2170785
,,,,21.0957425,52.2513526
,,,,20.9724717,52.1978237
,,,,21.0399326,52.1961217
,,,,21.0120597,52.2196857
,,,,20.9485629,52.2321426
,,,,21.0098499,52.2501113
,,,,21.0238874,52.2431337
,,,,21.0192985,52.1971505
,,,,20.9513319,52.3092508
,,,,20.9585759,52.3291186
,,,,21.0957047,52.2382393
,,,,21.0949465,52.2380128
,,,,21.0953237,52.236917
,,,,21.0970441,52.2375808
,,,,21.1055151,52.2106199
,,,,21.1101992,52.2070099
,,,,20.9865546,52.1938974
,,,,20.9868488,52.1944795
,,,,20.8822218,52.2640053
,,,,21.0663044,52.1841382
,,,,20.858741,52.1975363
,,,,20.9428968,52.3326234
,,,,21.0940421,52.2193409
,,,,20.9346305,52.258302
,,,,20.9330014,52.2575904
kasa ogrodu botanicznego,,,,21.0942699,52.1095732
,,,,21.0720328,52.1393182
,,,,20.8689688,52.2613916
,,,,21.0856526,52.2543597
,,,,20.9587457,52.3119364
,,,,20.9216901,52.2233832
,,,,21.0855479,52.158919
,,,,21.0332892,52.1279883
