name,power,man_made,longitude,latitude
,,,21.1596971,51.3779452
,substation,,21.1427925,51.3878938
Podczyszczalnia wód deszczowych Wiejska - Godowska,,wastewater_plant,21.1506854,51.365964
,,,21.1484661,51.397451
,,,21.1683342,51.4137797
,,,21.1183376,51.3987441
,,,21.1174923,51.3989607
,,,21.0903324,51.3527963
SW Orna,substation,,21.0905128,51.3681888
,substation,,21.16609807623313,51.381140560801875
Biała,substation,,21.176127300000005,51.381322100000006
"Stacja elektroenergetyczna 110kV ""Radom Południowa""",substation,,21.16020984816582,51.37818772717598
"Stacja elektroenergetyczna 110kV ""Radom Centralna""",substation,,21.14839905783716,51.397715953016025
,substation,,21.160848961437278,51.38115938512183
"Stacja elektroenergetyczna 110kV ""Radom Północ""",substation,,21.168664304661558,51.4137757558051
,substation,,21.165323524366197,51.380062400401286
,substation,,21.16538618960165,51.37853580730322
,substation,,21.14253373406765,51.4008973295913
"Stacja elektroenergetyczna 110kV ""Radom Zamłynie""",substation,,21.117943357835472,51.39862016334817
,substation,,21.144385099999997,51.40483115000001
,substation,,21.128875786365914,51.40536282856464
,substation,,21.182967000000005,51.41281415000001
,substation,,21.177893701180704,51.41151415774593
,substation,,21.176694851503285,51.41206129988056
,substation,,21.185421584603695,51.41405237427019
,substation,,21.183471100000002,51.4115403
,substation,,21.18179138463578,51.41329323615128
,substation,,21.18197386441604,51.41148662758191
,substation,,21.121599190170368,51.38711141969599
,substation,,21.120249889280714,51.38887084333753
"Stacja elektroenergetyczna 110kV ""Radom Potkanów""",substation,,21.09088609335541,51.352799897490755
Miła,substation,,21.159938800000006,51.407448200000005
,substation,,21.184080213180227,51.39494622088893
,substation,,21.090865,51.37897365
,substation,,21.1029968,51.38288665000001
,substation,,21.10659823404243,51.38354418216
,substation,,21.107638299999998,51.38271335
,substation,,21.106810058090772,51.38478080222666
,substation,,21.10457855010208,51.391020193930615
,substation,,21.119041539582057,51.40022371969939
,substation,,21.12321606450914,51.40233084204701
,substation,,21.12195234999877,51.40102017795293
,substation,,21.136241250000005,51.370246449999996
,substation,,21.137048921220654,51.37241379074639
,substation,,21.130651902493234,51.372774928551635
,substation,,21.130604216052898,51.367633837738005
Na Stoku,substation,,21.124594437505873,51.414924021521045
,substation,,21.106580598301775,51.40921187787926
,substation,,21.180211463304943,51.417179271151525
,substation,,21.11881383619721,51.403173478120884
,substation,,21.1092217,51.40477104999999
,substation,,21.104606921116932,51.40362940907448
,substation,,21.09943164797634,51.40463147108744
,substation,,21.092801007022324,51.36470981833571
,substation,,21.097370964698154,51.389739474721935
,substation,,21.1311858,51.41248810000001
Przytycka 2,substation,,21.099602162818428,51.41075809540927
,substation,,21.17199690311224,51.42196949870498
,substation,,21.1742224,51.42139189999999
,substation,,21.15498606641252,51.4294507408838
,substation,,21.16223305,51.431715600000004
,substation,,21.1641319374757,51.43021457932207
,substation,,21.156136949999997,51.43203539999999
,substation,,21.16127976165397,51.428245170520086
,substation,,21.160890317290225,51.420666643098514
,substation,,21.132098125177116,51.36521129072514
,substation,,21.133065886928563,51.36622702869075
,substation,,21.13091554759227,51.36604550057891
,substation,,21.125101242239797,51.36744679381251
,substation,,21.12606875081109,51.36632277421916
,substation,,21.126858564321317,51.364719173135285
,substation,,21.1285846,51.36413689999999
,substation,,21.130121465721338,51.36372224189547
,substation,,21.129505100000003,51.3651966
,substation,,21.130029399999994,51.364537799999994
,substation,,21.1318144,51.364530949999995
,substation,,21.13182965,51.36359079999999
,substation,,21.161394750000003,51.427564700000005
,substation,,21.124783351719113,51.36441490128128
,substation,,21.124571689980904,51.3637367196153
,substation,,21.127678135933195,51.40710425744919
,substation,,21.12588095,51.40744245
,substation,,21.126627499999998,51.40824915
,substation,,21.121383064120415,51.40469999230668
,substation,,21.1583595331188,51.412973531086955
,substation,,21.1566125,51.4123145
,substation,,21.155969399999996,51.410675100000006
,substation,,21.133826386044795,51.373167877532254
,substation,,21.12667242810375,51.37240671002607
,substation,,21.178930450000003,51.405278900000006
,substation,,21.158810100000004,51.39637940000001
,substation,,21.155521200000003,51.42787125
,substation,,21.16884995,51.397752149999995
,substation,,21.185106049999998,51.412641300000004
,substation,,21.153324484657166,51.428689357919154
Świerkowa,substation,,21.171493797791534,51.37858362921789
,substation,,21.157613522499496,51.39003670964518
,substation,,21.18408685,51.41411314999999
,substation,,21.1550035,51.38609770000001
,substation,,21.1533028,51.3818818
,substation,,21.155189,51.38255805
,substation,,21.148892200000002,51.3763349
,substation,,21.146758932185104,51.401136735607494
,substation,,21.1606014,51.3791769
,substation,,21.160297150000005,51.37338185
,substation,,21.124421745740303,51.392190331592325
,substation,,21.127010144372147,51.39073678152746
,substation,,21.124706011110266,51.38972430619927
,substation,,21.128807103192656,51.372402581852455
,substation,,21.13441465,51.371599350000004
,substation,,21.129997242147503,51.37141138133925
,substation,,21.132682105287582,51.37082491858038
,substation,,21.134147850000005,51.36999235
,,water_works,21.11982876251859,51.36037920868092
,substation,,21.16952093434225,51.41942117837478
,substation,,21.16630539941315,51.418945894562455
,substation,,21.15275185,51.40637075
,substation,,21.169860234760158,51.41863620840897
,substation,,21.165032,51.42038995000001
,substation,,21.1606891,51.3804554
,substation,,21.16415555,51.3757227
,substation,,21.16261899772597,51.376289655905815
,substation,,21.161680415001104,51.37597743564546
,substation,,21.160468239572296,51.37548760120289
,substation,,21.15829624996343,51.374503600092474
,substation,,21.16181040724253,51.37480347677795
,substation,,21.159648666019443,51.41287694156418
,substation,,21.151771795353536,51.40937990242266
,substation,,21.13302315339496,51.3919816681334
,substation,,21.138209599999996,51.39349355
,substation,,21.15819693340973,51.401791108483806
,substation,,21.15194457698901,51.40471174657331
,substation,,21.149033791163173,51.402809705243605
,substation,,21.150544981232294,51.40116323436506
,substation,,21.156351385257206,51.39898342908213
,substation,,21.16165511167869,51.39505739128173
,substation,,21.11553961153545,51.40010487885281
,substation,,21.164344663922975,51.434517024586356
,substation,,21.16394325,51.432754949999996
,substation,,21.14791517576046,51.399872090556606
,substation,,21.138782484808356,51.41680007361374
,substation,,21.14103992027052,51.402744039048045
,substation,,21.160480550000003,51.4028388
,substation,,21.147359784273355,51.41120165849046
,substation,,21.161698376479407,51.40216506341915
,substation,,21.13876496507546,51.39943227645053
,substation,,21.162126814774165,51.40117252303993
Słowackiego Bloki,substation,,21.160261000000002,51.39942455
,substation,,21.16312651096112,51.398626306320786
Wyścigowa 2,substation,,21.17014385566366,51.37574671750274
Placowa,substation,,21.160316275630258,51.38590145914042
,substation,,21.157228235607608,51.40940820673433
Ceglana,substation,,21.12999318111559,51.409763524062534
,substation,,21.138300899999997,51.40735779999999
,substation,,21.134802649999997,51.40811175
,substation,,21.134212,51.40448850000001
Techniczna,substation,,21.155967578137766,51.42499725937842
,substation,,21.158860111455734,51.424787443752585
,substation,,21.159000000000002,51.4271221
,substation,,21.15930744996,51.42829634970943
,substation,,21.161116187347773,51.429655728606534
,substation,,21.151402861912096,51.43058926367532
,substation,,21.159621149999996,51.43155575
,substation,,21.1528592,51.3959706
,substation,,21.152425846425206,51.393818283452966
,substation,,21.15336834297554,51.392173868948355
,substation,,21.142480664993286,51.39652697599467
,substation,,21.148202340020365,51.392751529735854
,substation,,21.159034573885993,51.39577336324199
,substation,,21.157497407020198,51.3934628983261
,substation,,21.158235088132965,51.39480977821253
,substation,,21.1371143,51.41032264999999
,substation,,21.16109971488514,51.40918294115466
,substation,,21.158642966581947,51.406498480985306
,substation,,21.16207623765481,51.41195618261924
,substation,,21.16438894007836,51.410127306121844
Jastrzębia,substation,,21.14393669914621,51.39346104935443
,substation,,21.14352876038168,51.392067065266836
,substation,,21.159364951225417,51.40459685554013
,substation,,21.160135200000006,51.405528900000014
,substation,,21.163665200000004,51.40559145
,substation,,21.16240861302861,51.4059020714522
,substation,,21.164884347060735,51.40586822949719
,substation,,21.166885299999997,51.4140338
,substation,,21.153300399999996,51.42990944999999
,substation,,21.157982799999996,51.4294707
,substation,,21.16391311491009,51.42371911328054
,substation,,21.166018512718413,51.422482221315875
,substation,,21.167749099999998,51.42328285
,substation,,21.1684493,51.4224003
,substation,,21.155871525319,51.38955574048733
Wacyn Wieś,substation,,21.099190800000002,51.41562625
,substation,,21.108082304482682,51.41150666914674
Wolanowska,substation,,21.10580690599747,51.40272033282665
,substation,,21.102174699999996,51.40242975
,substation,,21.08557521518417,51.39042712065415
,substation,,21.193153220898676,51.38865879085872
,substation,,21.192924450000007,51.38867855000001
Lubelska,substation,,21.176422050000003,51.399274150000004
,substation,,21.19346546037344,51.40073697101123
,substation,,21.19562878776068,51.39979787926352
,substation,,21.169100373534373,51.40124773287647
,substation,,21.169274442446795,51.40208862584701
,substation,,21.163450653686898,51.39919071899115
,substation,,21.162890949999998,51.3993103
,substation,,21.148563347012757,51.369493649782044
,substation,,21.16844281415643,51.398779244703476
,substation,,21.17090146605892,51.39839739163402
,substation,,21.165584907608917,51.397712022952554
,substation,,21.166262884595056,51.39651520826724
,substation,,21.1644164,51.396242250000014
,substation,,21.162518652933404,51.39569083186739
,substation,,21.127739309231185,51.40809816876978
,substation,,21.115126227541303,51.40443021367095
,substation,,21.11911373533152,51.40665717751693
,substation,,21.127824115182996,51.40475705501502
,substation,,21.121180967704117,51.403097513586445
,substation,,21.113871404947357,51.39858463176681
,substation,,21.113454749989387,51.396129589065254
,substation,,21.127018790275017,51.40317895443425
,substation,,21.134943997730566,51.39768117549411
,substation,,21.121227450000003,51.391135500000004
,substation,,21.120376139071748,51.39009759394829
,substation,,21.12471600138285,51.38710735238557
,substation,,21.123274642163786,51.38811482099475
,substation,,21.12253770739192,51.38698399890356
,substation,,21.12614140598737,51.38932631968647
,substation,,21.12758495,51.3868147
,substation,,21.13983361107336,51.396817635191226
,substation,,21.134363864896923,51.39127445509347
,substation,,21.13109009088483,51.39019004598483
,substation,,21.134755749999997,51.38547305
,substation,,21.140970766372025,51.39062361403558
,substation,,21.143448758012568,51.386753231682164
,substation,,21.142562160769494,51.38469105591487
,substation,,21.129805349999998,51.38309025
,substation,,21.128463338447027,51.380906455955895
,substation,,21.122894209703446,51.38042061954781
,substation,,21.154656684405264,51.40154660658449
,substation,,21.19068885094872,51.37227663417484
,substation,,21.18675945,51.37152055000001
,substation,,21.1605169,51.390978600000004
,substation,,21.107478249999996,51.391613449999994
,substation,,21.109553229281907,51.39144650944697
,substation,,21.156038630575193,51.38894320928054
,substation,,21.106008955272006,51.38206706784202
,substation,,21.10462272509282,51.38295705869553
,substation,,21.09805801544924,51.38280137392715
,substation,,21.09857955,51.3793003
,substation,,21.128822259494868,51.376971321899184
,substation,,21.1773729855517,51.41024485419309
,substation,,21.1082359,51.374205950000004
,substation,,21.18236791097569,51.37076416883246
,substation,,21.13124865,51.35976915000001
,substation,,21.122882166567752,51.36554430746904
,substation,,21.1591163,51.388984549999996
,substation,,21.12439825,51.36808245
,substation,,21.1353951,51.37781915000001
,substation,,21.16985320230869,51.40823412855531
,substation,,21.1366395,51.377648400000005
,substation,,21.130665114220857,51.35839655846507
Bracka,substation,,21.134922659431957,51.3798855713331
,substation,,21.1235419808729,51.42366418262512
,substation,,21.145810101456085,51.44663234892048
,substation,,21.1440241,51.38003460000001
,substation,,21.14335843323038,51.3836904585587
,substation,,21.15341025,51.381294
,substation,,21.142907866902778,51.37716103929457
,substation,,21.17512059963397,51.40822142632134
,substation,,21.1723445852839,51.40799800825417
Kościół Grzybowska,substation,,21.172006785674753,51.40462411128566
,substation,,21.169592549999997,51.38991334999999
,substation,,21.12640016277412,51.413504512353924
,substation,,21.1792827,51.4128536
,substation,,21.158676500000002,51.38990905
"Podstacja trakcyjna ""Radom""",substation,,21.19168073801944,51.40537848077991
,substation,,21.14106498219563,51.39201487207645
ZK Wośnicka,substation,,21.085952565638806,51.37992991483355
Ofiar Firleja SW,substation,,21.14835054626382,51.444019605392995
SW Sobieskiego,substation,,21.16230325418749,51.42733311407426
,substation,,21.16609807553223,51.38114055635322
Biała,substation,,21.1761273,51.381322100000006
"Stacja elektroenergetyczna 110kV ""Radom Południowa""",substation,,21.160202268431572,51.37816494037137
"Stacja elektroenergetyczna 110kV ""Radom Centralna""",substation,,21.148392502738403,51.39771042708712
,substation,,21.160848962076642,51.381159380819234
"Stacja elektroenergetyczna 110kV ""Radom Północ""",substation,,21.168661149500263,51.413762768382846
,substation,,21.165323522684375,51.38006241009829
,substation,,21.16538619905701,51.37853581078733
,substation,,21.142533722498793,51.400897332119726
"Stacja elektroenergetyczna 110kV ""Radom Zamłynie""",substation,,21.11794442752873,51.39862075966929
,substation,,21.1443851,51.40483115000001
,substation,,21.128875787218075,51.40536282891984
,substation,,21.182967,51.41281415000001
,substation,,21.17789369831239,51.41151416244096
,substation,,21.17669485401438,51.41206130017688
,substation,,21.18542158650755,51.414052374223914
,substation,,21.1834711,51.4115403
,substation,,21.18179138590392,51.41329323212334
,substation,,21.18197386285226,51.411486627791184
,substation,,21.1215991911433,51.38711141898628
,substation,,21.120249881391583,51.38887084590641
"Stacja elektroenergetyczna 110kV ""Radom Potkanów""",substation,,21.090881354248193,51.35279410119797
Miła,substation,,21.1599388,51.407448200000005
,substation,,21.1840802131032,51.39494622039812
,substation,,21.090865000000008,51.378973650000006
,substation,,21.102996800000003,51.382886649999996
,substation,,21.106598240997574,51.38354418586163
,substation,,21.1076383,51.38271335
,substation,,21.106810067127473,51.384780800956094
,substation,,21.104578553385867,51.39102019056026
,substation,,21.119041539807043,51.40022371898951
,substation,,21.123216070475628,51.402330845528304
,substation,,21.121952347506042,51.40102017459274
,substation,,21.13624125,51.37024645000001
,substation,,21.13704892342545,51.37241379501985
,substation,,21.1306519110989,51.372774931413154
,substation,,21.13060422314307,51.367633838711754
Na Stoku,substation,,21.12459443990661,51.414924021156025
,substation,,21.106580590408267,51.40921187410222
,substation,,21.180211462677853,51.417179270736106
,substation,,21.118813837704916,51.403173478400696
,substation,,21.1092217,51.40477105
,substation,,21.104606923374522,51.40362940483171
,substation,,21.099431641258395,51.404631475023024
,substation,,21.09280101696849,51.36470981694182
,substation,,21.09737096190425,51.38973947470681
,substation,,21.131185799999994,51.4124881
Przytycka 2,substation,,21.099602169126573,51.41075809804327
,substation,,21.17199690883648,51.421969500029306
,substation,,21.174222400000005,51.4213919
,substation,,21.15498607132248,51.42945074472725
,substation,,21.162233049999998,51.431715600000004
,substation,,21.164131937970247,51.43021457982214
,substation,,21.156136950000004,51.432035400000004
,substation,,21.161279760427963,51.42824516999736
,substation,,21.160890322894147,51.420666647884666
,substation,,21.13209812506856,51.36521129508475
,substation,,21.13306588829661,51.366227029050485
,substation,,21.13091554275464,51.36604550150402
,substation,,21.125101255155993,51.36744679856041
,substation,,21.126068758522713,51.36632277103796
,substation,,21.12685856186025,51.364719172992146
,substation,,21.1285846,51.364136900000005
,substation,,21.130121471027785,51.3637222455631
,substation,,21.1295051,51.3651966
,substation,,21.130029399999998,51.364537799999994
,substation,,21.1318144,51.364530949999995
,substation,,21.131829650000004,51.3635908
,substation,,21.161394750000003,51.427564700000005
,substation,,21.12478335563442,51.36441490082292
,substation,,21.124571690422105,51.36373671889048
,substation,,21.127678129726508,51.40710425409121
,substation,,21.12588095,51.40744245
,substation,,21.126627499999998,51.40824915
,substation,,21.12138307031511,51.404699995703275
,substation,,21.158359526103844,51.41297353269693
,substation,,21.1566125,51.412314499999994
,substation,,21.1559694,51.410675100000006
,substation,,21.133826388229146,51.373167877742844
,substation,,21.126672426306765,51.37240670564881
,substation,,21.17893045,51.405278900000006
,substation,,21.158810100000004,51.3963794
,substation,,21.1555212,51.427871249999995
,substation,,21.168849950000002,51.39775215000001
,substation,,21.185106049999998,51.4126413
,substation,,21.153324479133918,51.428689354321804
Świerkowa,substation,,21.171493801181814,51.378583625334976
,substation,,21.15761352235772,51.390036705499504
,substation,,21.18408685,51.414113149999984
,substation,,21.1550035,51.386097699999986
,substation,,21.1533028,51.3818818
,substation,,21.155189,51.38255805000001
,substation,,21.1488922,51.376334899999996
,substation,,21.146758936427226,51.40113670890724
,substation,,21.160601399999997,51.3791769
,substation,,21.160297149999998,51.373381849999994
,substation,,21.124421747138594,51.39219033283477
,substation,,21.127010144450345,51.39073678265181
,substation,,21.12470601886438,51.38972430354782
,substation,,21.128807103124096,51.37240258310925
,substation,,21.13441465,51.371599350000004
,substation,,21.129997240477493,51.371411382563736
,substation,,21.132682103848268,51.37082491743392
,substation,,21.13414785,51.369992350000004
,,water_works,21.11982876543136,51.360379205544014
,substation,,21.16952093170953,51.41942117896938
,substation,,21.16630540738869,51.41894588989359
,substation,,21.15275185,51.40637075000001
,substation,,21.16986022918456,51.41863620477501
,substation,,21.165032,51.42038995000001
,substation,,21.160689100000003,51.3804554
,substation,,21.16415555,51.3757227
,substation,,21.162618988953405,51.37628965768695
,substation,,21.161680423362125,51.375977434958386
,substation,,21.16046824301055,51.375487593494924
,substation,,21.158296253649997,51.374503601502205
,substation,,21.161810310269505,51.37480349875035
,substation,,21.159648671172814,51.41287694530796
,substation,,21.151771786037123,51.409379900621836
,substation,,21.133023153790695,51.39198166685745
,substation,,21.138209599999996,51.39349355
,substation,,21.158196928579727,51.40179110466717
,substation,,21.15194450394021,51.404711731044266
,substation,,21.14903378241995,51.40280970340859
,substation,,21.150544958139,51.401163210607706
,substation,,21.15635138217791,51.39898342989584
,substation,,21.161655112739208,51.39505739588949
,substation,,21.11553960885182,51.40010487934525
,substation,,21.164344662276545,51.43451702315793
,substation,,21.16394325,51.432754949999996
,substation,,21.147915175323146,51.399872094937905
,substation,,21.138782486617355,51.416800073515226
,substation,,21.14103969013941,51.402743936596295
,substation,,21.160480550000003,51.402838800000005
,substation,,21.147359778968614,51.411201654781166
,substation,,21.16169838202618,51.40216506627065
,substation,,21.138764963168114,51.39943227655783
,substation,,21.162126812928637,51.401172522890974
Słowackiego Bloki,substation,,21.160261000000002,51.399424550000006
