name,shop,amenity,latitude,longitude
PSS Społem Zodiak,supermarket,,53.1224549,23.0896144
Żabka,convenience,,53.1117773,23.1322597
Top Market,convenience,,53.1408739,23.1339138
Żabka,convenience,,53.1424912,23.2199245
Lewiatan Express,convenience,,53.1405774,23.1732813
Park Handlowy Starosielce,convenience,,53.1296463,23.0743987
Żabka,convenience,,53.1104337,23.1223637
Żabka,convenience,,53.1136612,23.1472617
Chorten,convenience,,53.1246295,23.1533371
"PSS Społem ""Opałek""",supermarket,,53.1272764,23.1596331
Żabka,convenience,,53.1405802,23.2308467
Żabka,convenience,,53.1353484,23.1332316
Żabka,convenience,,53.1405405,23.1799122
Chorten,convenience,,53.1346546,23.1580516
Żabka,convenience,,53.1312461,23.1568869
Łukaszówka. Sklep Firmowy Nr 1,convenience,,53.1340349,23.1556553
Żabka,convenience,,53.1484167,23.2187346
Lewiatan,convenience,,53.1424009,23.2208737
Chorten,convenience,,53.1544072,23.1291511
Dealz,supermarket,,53.1332798,23.087718
Prim Market,convenience,,53.1206643,23.0961834
Żabka,convenience,,53.1283818,23.178785
Żabka,convenience,,53.1402606,23.1408665
Żabka,convenience,,53.1449699,23.1318226
Żabka,convenience,,53.1437044,23.1310501
Żabka,convenience,,53.1265923,23.0781909
Żabka,convenience,,53.1297527,23.0734505
Żabka,convenience,,53.1299231,23.0909393
Żabka,convenience,,53.1280214,23.0972386
Żabka,convenience,,53.1139485,23.1396856
Żabka,convenience,,53.1197546,23.14148
Żabka,convenience,,53.1186018,23.1750452
Żabka,convenience,,53.1156404,23.1941111
Żabka,convenience,,53.1184391,23.1987178
Żabka,convenience,,53.133403,23.206155
Żabka,convenience,,53.1502538,23.2044322
Żabka,convenience,,53.1476742,23.1760037
Żabka,convenience,,53.139433,23.1715279
Żabka,convenience,,53.1407096,23.1727061
Żabka,convenience,,53.131009,23.1900682
Żabka,convenience,,53.1241016,23.1726036
Żabka,convenience,,53.1274583,23.1455912
Żabka,convenience,,53.1315762,23.1383866
Żabka,convenience,,53.1334338,23.1438262
Żabka,convenience,,53.1399471,23.1561336
Żabka,convenience,,53.1370391,23.1473708
Żabka,convenience,,53.1459438,23.1503818
Żabka,convenience,,53.1367753,23.1316257
Żabka,convenience,,53.1493333,23.1109845
Top Market,convenience,,53.1356306,23.1650459
Całodobuś,convenience,,53.1502743,23.1256226
Biedronka,supermarket,,53.1244503,23.1677737
