name,amenity,leisure,tourism,latitude,longitude
Henryk Sienkiewicz,,,artwork,53.1296701,18.0102761
Area Dance,,dance,,53.1253912,18.0407929
Mr Lock Escape Room,,escape_game,,53.1293034,18.0068571
Wyjście Awaryjne,,escape_game,,53.1474649,18.0172106
Tramwaj Duwag M8C,,,attraction,53.1333499,17.9893411
Mistrz Twardowski,,,attraction,53.1220747,18.0012055
Strefa,,fitness_centre,,53.1217703,17.9974868
Grey Club,nightclub,,,53.1244701,18.0041839
Zakład? Klubokawiarnia,nightclub,,,53.1272729,18.0078471
Galeria Sztuki Alix,,,gallery,53.1213223,17.9982659
Klub Kancelaria,nightclub,,,53.120914,17.9991286
,,,viewpoint,53.1676162,18.0466746
,,,viewpoint,53.1672365,18.047511
,,,viewpoint,53.1666775,18.0481856
,,,viewpoint,53.1661749,18.0495223
Pilates Art,,fitness_centre,,53.1339306,18.0120324
Miś na Bocianowie,,,artwork,53.1352334,18.0007823
"Mural WSB ""Bydgoszcz Rzeka Możliwości""",,,artwork,53.1220302,18.0014042
CityFit Blue,,fitness_centre,,53.158154,18.1549647
Kadr na miłość,,,artwork,53.1218823,18.0056957
,,,viewpoint,53.1109453,18.0270205
,,,artwork,53.1200834,18.0045342
,,,artwork,53.1293678,18.0099312
,,,artwork,53.1259716,18.0076657
,,,artwork,53.1285745,18.0111155
,,,artwork,53.1302245,18.0125779
Antoni Dvorak,,,artwork,53.1302873,18.0109747
,,,artwork,53.1303538,18.0078425
,,,artwork,53.1285989,18.0057964
,,,viewpoint,53.1654618,17.9661129
Neon Pasamon,,,attraction,53.121617,18.0339036
Elixir,nightclub,,,53.1227496,18.0014002
Galeria Wspólna,,,gallery,53.1214801,17.9995914
Mapa Balatonu,,,artwork,53.1233413,18.0430982
Napis Fordon,,,artwork,53.1471542,18.1740169
CityFit,,fitness_centre,,53.1251231,17.9850451
McFit,,fitness_centre,,53.1162104,18.0092109
Step One Fitness,,fitness_centre,,53.1249784,18.0186602
Młyny,,,artwork,53.12286,17.9960448
Temat Muzyczny,,,artwork,53.1297791,18.0362181
Fordońska Piwnica Artmuza 5,arts_centre,,,53.1501814,18.1224988
Enbo - Fabryka Rozrywki,,bowling_alley,,53.1208321,18.0307532
Śluza miejska,,,attraction,53.1267315,17.9958941
,,,artwork,53.1342899,17.9921905
św. Jan Paweł II,,,artwork,53.126279,17.9790375
Mini-tężnia solankowa,,,attraction,53.1113739,18.0009587
,,,attraction,53.1483315,17.9022531
Długa,,,attraction,,
Mostowa,,,attraction,,
Multikino,cinema,,,53.12684810627796,17.989465958992696
Opera Nova,theatre,,,53.124433282780686,17.99773239906235
Pałac Młodzieży,community_centre,,,53.12361995362459,18.011429704345154
Augusta Cieszkowskiego,,,attraction,,
Tor kartingowy - KARTODROM,,sports_centre,,53.11970984416977,18.06541011830506
Młyny Rothera,,,attraction,53.12288555090129,17.995225324911452
Galeria Sztuki Nowoczesnej,,,museum,53.122230137479605,17.997126427661755
Biały Spichlerz,,,museum,53.123234745701275,17.997724826025745
Europejskie Centrum Pieniądza,,,museum,53.12286764837,17.997269392159552
,,,attraction,53.11972847440944,17.99071209622417
Urząd Miasta Bydgoszczy,townhall,,attraction,53.12215663070519,17.998975115716224
Teatr Polski im. Hieronima Konieczki,theatre,,,53.13129094652141,18.011009673563834
Kościół pw. św. Apostołów Piotra i Pawła,place_of_worship,,attraction,53.12662233641944,18.00526844055585
Filharmonia Pomorska im. Ignacego Jana Paderewskiego,theatre,,,53.12897155676362,18.01082269063183
Kościół rektorski pw. Wniebowzięcia Najświętszej Maryi Panny,place_of_worship,,attraction,53.124319304088914,18.002987318033597
,,stadium,,53.10443310255338,18.030670530398726
,,stadium,,53.10366722911887,18.032102667717698
Laguna,,sports_centre,,53.101324234958184,18.035814222701664
Bydgoskie Centrum Sztuki im. Stanisława Horno-Popławskiego,,,gallery,53.123388083325935,18.018705120031644
,,track,,53.15115188908635,18.13097068753597
Cegielnia,,sports_centre,,53.13329266089213,17.992168184737544
Centrum PARIS,,sports_centre,,53.14879950582606,18.11181804081307
,,sports_hall,,53.10403094308651,18.03452882194253
,,stadium,,53.155057402787705,18.142211630306136
,,stadium,,53.15460385069515,18.14135907945766
,,stadium,,53.154785962825464,18.141311120313247
,,track,,53.12375075041801,18.0390270926433
,,stadium,,53.150678650893994,18.16493320049304
AVA 3.0,nightclub,,,53.12257101679534,18.00600482568073
Galeria Miejska bwa,,,gallery,53.12621586126489,18.00493487915705
Dom Polski w Bydgoszczy,community_centre,,,53.123126878461115,18.00026762632958
Fit Forma,,fitness_centre,,53.12075397793486,17.999393574000692
Point Club,nightclub,,,53.12110288744906,18.002375616506026
Galeria Sztuki Ludowej i Nieprofesjonalnej,,,gallery,53.12037952815693,18.004098354038728
Muzeum Okręgowe im. Leona Wyczółkowskiego,,,museum,53.124604204739356,18.0031622948386
,community_centre,,,53.12734904102841,17.99780462749237
,,track,,,
,community_centre,,,53.11495345176034,17.989095523256786
,,sports_hall,,53.11945778375568,17.989821515899628
,,sports_centre,,53.134076268056894,18.01926617422492
Ogród Botaniczny - Arboretum Uniwersytetu Kazimierza Wielkiego w Bydgoszczy,,garden,attraction,53.131257782668094,18.017682352475816
Kościół pw. Najświętszej Maryi Panny Królowej Pokoju,place_of_worship,,attraction,53.11988197439475,18.00725365847564
,,sports_hall,,53.13669093247173,18.034957163930518
Ogród Zoologiczny w Bydgoszczy,,,zoo,53.16244358923062,18.032812269946486
Wrotkowisko Roller Park,,sports_centre,,53.11987318812704,18.049082219320994
Muzeum Wodociągów,,,museum,53.148040099999996,18.027626450000003
Molo,,,attraction,53.16344488763976,18.036940730596495
Synagoga,,,museum,53.1486215,18.171242649999996
,,sports_hall,,53.12042747417909,17.974708037122323
Bydgoski Tramwaj Wodny,,,attraction,,
Centrum Rehabilitacji IKAR,,sports_centre,,53.11356804746391,17.956563056417313
Stadion Polonii,,stadium,,53.12751922867424,18.024302076235784
Magiczne Schodki,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Muzeum Wojsk Lądowych,,,museum,53.14180128822976,18.020825085480112
Lunapark,,,theme_park,53.15333047987267,18.02476885670923
Zaginiony Świat,,,theme_park,53.15363404955329,18.0276464232871
,,sports_hall,,53.12849785720552,17.976161083752764
Muzeum Kanału Bydgoskiego,,,museum,53.12927050489489,17.974988441990934
Park Trampolin,,sports_centre,,53.13335289620332,17.990373543166996
Kinoteatr Adria,cinema,,,53.119165672274995,18.01122441406632
,theatre,,,53.16116401885724,18.02753471148651
Wyspa Młyńska,,park,attraction,53.122656378408216,17.99616489945899
