name,amenity,leisure,tourism,latitude,longitude
,,,artwork,51.2474053,22.5220399
,,,artwork,51.2473642,22.5220707
,,,artwork,51.2473499,22.5226246
,,,artwork,51.2474766,22.5224999
,,,artwork,51.2474884,22.5224248
,,,artwork,51.2475312,22.5222893
,,,artwork,51.2474498,22.5222625
,,,artwork,51.2474447,22.5224824
,,,artwork,51.2474137,22.5224449
,,,artwork,51.2474582,22.5224341
,,,artwork,51.2476781,22.5222611
,,,artwork,51.2475883,22.5222571
,,,artwork,51.2475572,22.5223443
,,,artwork,51.2474624,22.5220399
,,,artwork,51.2474758,22.5223711
,,,artwork,51.2475295,22.5223939
,,,artwork,51.2476311,22.5216778
,,,artwork,51.2477151,22.5215517
,,,artwork,51.2482557,22.521785
,,,artwork,51.2480797,22.5215962
,,,artwork,51.2480923,22.5216284
,,,artwork,51.2481074,22.5216566
,,,artwork,51.2482224,22.5217196
,,,artwork,51.2483139,22.5219436
,,,artwork,51.2482644,22.5219503
,,,artwork,51.2475718,22.5216324
,,,artwork,51.2472562,22.522126
,,,artwork,51.2472243,22.5220468
,,,artwork,51.2472881,22.5227469
,,,artwork,51.247508,22.5219731
,,,artwork,51.2474409,22.521843
,,,artwork,51.2474358,22.5218832
,,,artwork,51.2474149,22.5218537
,,,artwork,51.2474669,22.5217437
,,,artwork,51.2475273,22.5217531
Monocykl,,,artwork,51.2466598,22.5585768
św. Józef,,,artwork,51.241102,22.5083659
,,,viewpoint,51.1724773,22.5306362
Uzdrowienie chorych,,,artwork,51.203925,22.5865441
Popiersie Tadeusza Kościuszki,,,artwork,51.2073576,22.5698078
Kolumna-Statua Najświętszej Marii Panny,,,artwork,51.2518711,22.5884086
,,,artwork,51.2156451,22.5682999
,,,artwork,51.2156423,22.5679001
Koziołek Jadzia,,,artwork,51.2490488,22.5677349
High Life Studio Lublin,,fitness_centre,,51.26782,22.57225
Academia DRAGON,,fitness_centre,,51.238466,22.5213409
Klub Nadzieja,nightclub,,,51.2441074,22.5670113
Centrum Historii Sportu,,,museum,51.23291,22.558279
"Pracownie Kultury ""Tatary""",community_centre,,,51.2427303,22.5956176
Zegar słoneczny,,,artwork,51.2414623,22.5100824
Ojciec Pio,,,artwork,51.2416419,22.5065198
Statua Marii,,,artwork,51.2461939,22.5698633
"""Wirydarz"" - Galeria Sztuki Współczesnej",,,gallery,51.2494946,22.5696982
Brain Damage Gallery,,,gallery,51.2472221,22.5481523
"Galeria ""Atu""",,,gallery,51.2478262,22.5691113
Muzeum Józefa Czechowicza,,,museum,51.2478045,22.5690526
"Ośrodek Praktyk Teatralnych ""Gardzienice""",theatre,,,51.2484461,22.5688069
Strefa Wysokich Lotów,,sports_centre,,51.251205,22.5124095
"Rzeźba ""Pingwin""",,,artwork,51.2355036,22.5334196
Ławeczka Jana Kochanowskiego,,,artwork,51.2183779,22.5823081
Strefa Fitness,,fitness_centre,,51.2404929,22.5198234
LOTTO,,adult_gaming_centre,,51.2403868,22.5197587
"Rzeźba ""Foka""",,,artwork,51.2348377,22.5372257
"Rzeźba ""Delfin""",,,artwork,51.2328177,22.5357899
Pomnik ks. Idziego Radziszewskiego,,,artwork,51.2475962,22.5476008
,,,artwork,51.2400207,22.5346952
,,,artwork,51.2400156,22.5345973
,,,artwork,51.2400207,22.5344407
,,,artwork,51.2400207,22.5342204
LOTTO,,adult_gaming_centre,,51.2203565,22.6297219
Juliusz Słowacki,,,artwork,51.2439074,22.5200151
Popiersie Emilii Plater,,,artwork,51.255494,22.528171
Figura Matki Boskiej,,,artwork,51.2196546,22.5785194
Ławka Niepodległości,,,artwork,51.2488525,22.5604358
Hit Casino,casino,,,51.2416369,22.5551512
Kasyno Wojskowe,casino,,,51.2467859,22.550594
Pałac Lubomirskich XVII w.,,,attraction,51.2492277,22.5607502
"Rzeźba ""Wzlot""",,,artwork,51.241453,22.5381391
"Rzeźba ""Sarny""",,,artwork,51.2343938,22.5264948
"Rzeźba ""Mewa""",,,artwork,51.2406224,22.5249078
Popiersie prof. Henryka Raabego,,,artwork,51.2464249,22.5413115
"Rzeźba ""Światowid”",,,artwork,51.24299,22.5350601
"Rzeźba ""Totem""",,,artwork,51.2427948,22.5346336
