name,amenity,latitude,longitude
XXXII Liceum Ogólnokształcące,school,52.40977709171795,16.89014243252597
Zespół Szkół Geodezyjno-Drogowych im. Rudolfa Modrzejewskiego,school,52.40794724947386,16.88166251515362
IV Liceum Ogólnokształcące im. Komisji Edukacji Narodowej,school,52.4159539720236,16.873334638543422
Zespół Szkół Przemysłu Spożywczego,school,52.42824238588313,16.92778133989282
IX Liceum Ogólnokształcące im. Karola Libelta,school,52.429105260328214,16.9293500760057
Zespół Szkół nr 7,school,52.44120793727957,16.92574070974417
XV Liceum Ogólnokształcące,school,52.45442471677326,16.91436595226749
Zespół Szkół Ogólnokształcących nr 2 im. Charles De Gaulle'a,school,52.340315856271616,16.992232316359726
XXV Liceum Ogólnokształcące im. generałowej Jadwigi Zamoyskiej,school,52.4298358042101,16.90782565701716
Zespół Szkół Przyrodniczych,school,52.432784971831836,16.880529783023714
Zespół Szkół i Placówek Oświatowych nr 5,school,52.31551449703453,16.96230831434689
Zespół Szkół z Klasami Integracyjnymi i Specjalnymi nr 1,school,52.462792376401,16.90774518631338
Zespół Szkół z Oddziałami Integracyjnymi nr 1,school,52.37915505684942,16.95771333242199
Zespół Szkół Handlowych im. Bohaterów Poznańskiego Czerwca '56,school,52.404139642321255,16.902942104921323
Zespół Szkół nr 5 im. Bolesława Chrobrego,school,52.39892922262044,16.92536882193752
Poznań British International School,school,52.38824035587022,17.030734140607958
I Liceum Ogólnokształcące im. Karola Marcinkowskiego,school,52.40691907256405,16.904092120119344
Piątkowska Szkoła Społeczna im. dr Wandy Błeńskiej,school,52.45436110495952,16.90519599970297
XXXIX Liceum Ogólnokształcące Sióstr Urszulanek UR,school,52.41477534562243,16.92255474230378
III Liceum Ogólnokształcące im. św. Jana Kantego,school,52.40420469168049,16.932351481250777
Zespół Szkół Urszulańskich,school,52.41477636759911,16.92226127399727
Poznańskie Ogólnokształcące Szkoły Muzyczne I i II st.,school,52.413033184106546,16.92700261847033
Zespół Szkół Zawodowych nr 6,school,52.411744656431196,16.924126117571642
Poznańska Ogólnokształcąca Szkoła Muzyczna I st. nr 2 im. Tadeusza Szeligowskiego,school,52.411758509016074,16.95566314324406
Zespół Szkół z Oddziałami Integracyjnymi nr 3 im. Powstańców Wielkopolskich,school,52.4030197286698,16.922808783244466
Zespół Szkół Budownictwa nr 1,school,52.40082748665776,16.930322291076287
VI Liceum Ogólnokształcące im. Ignacego Jana Paderewskiego,school,52.40001458837743,16.932212485372194
Liceum Ogólnokształcące św. Marii Magdaleny,school,52.403522488284,16.938585253672077
Zespół Szkół Ogólnokształcących nr 4,school,52.38471824602641,16.977620788746595
Technikum Energetyczne nr 1 im. Henryka Zygalskiego,school,52.418306684256514,16.882062726407625
Zespół Szkół Salezjańskich,school,52.38387034360678,16.95089406558943
Zespół Szkół Samochodowych im. inż. Tadeusza Tańskiego,school,52.38229575487522,16.940643675114387
VII Liceum Ogólnokształcące im. Dąbrówki,school,52.416494611662536,16.893482736309434
Zespół Szkół Specjalnych nr 106,school,52.417261762034656,16.89411671983469
Zespół Szkół Ogólnokstałcących nr 12,school,52.403684901842354,16.90032253427885
Zespół Szkół Specjalnych nr 102 im. Jana Pawła II,school,52.42616365618993,16.94672987313011
Zespół Szkół Zawodowych nr 1,school,52.41449775112738,16.901840494926407
III Liceum Ogólnokształcące im. św. Jana Kantego,school,52.40483149978056,16.93325651266728
V Liceum Ogólnokształcące im. Klaudyny Potockiej,school,52.385666375531486,16.920448736583612
XI Liceum Ogólnokształcące im. J.W. Zembrzuskich,school,52.395940415197806,16.866779399431174
Zespół Szkoł Zakonu Pijarów im. św. Józefa Kalasancjusza,school,52.46515213652098,16.913783726769505
XXXVII Liceum Ogólnokształcące z Oddziałami Terapeutycznymi im. Jana Pawła II,school,52.39019046467908,16.898279948184914
Zespół Szkół Specjalnych nr 105 im. Juliana Tuwima,school,52.415061395873906,16.982872382677613
Zespół Szkół Elektrycznych nr 2 im. ks. Piotra Wawrzyniaka,school,52.40831693569004,16.877438707531123
Zespół Szkół Specjalnych nr 101 im. Jana Brzechwy,school,52.40797220019147,16.873036242903364
38. Dwujęzyczne Liceum Ogólnokształcące im. Jana Nowaka-Jeziorańskiego,school,52.42173580225126,16.910714137312656
XX Liceum Ogólnokształcące,school,52.44102653586977,16.936319673152465
Technikum nr 19 im. Marszałka Józefa Piłsudskiego,school,52.36600623981575,16.902392539156217
Zespół Szkół Specjalnych nr 103 im. Marii Grzegorzewskiej,school,52.40342370244238,16.868377916721585
Zespół Szkół Specjalnych nr 103 im. Marii Grzegorzewskiej,school,52.402327325906946,16.87127013989956
Zespół Szkół im. Zamoyskich w Rokietnicy - Technikum w Poznaniu,school,52.45091027056817,16.951849286495843
Gaudium et Studium,school,52.41450990824684,16.965939180555495
Katedralna Ogólnokształcąca Szkoła Muzyczna I st.,school,52.41168029705755,16.953787244127053
,school,52.41005823864568,16.890373064058284
,school,52.456140217161995,16.922579677348985
Chrześcijańskie Liceum Ogólnokształcące im. Króla Dawida,school,52.402824438044064,16.93939687179847
,school,52.42720181028054,16.899968780664537
Centrum Kształcenia Zawodowego i Ustawicznego,school,52.39017647432629,16.856509588314648
Zespół Szkół Budowlanych im. Rogera Sławskiego,school,52.39351847867169,16.860938623777358
,school,52.44308384793516,16.88839366381871
