name,shop,amenity,latitude,longitude
Delikatesy Sobieski,convenience,,52.198173,21.039309
Żabka,convenience,,52.1984225,21.0389547
Żabka,convenience,,52.1927217,21.0593756
Lewiatan,convenience,,52.1932642,21.05851
Groszek,convenience,,52.2166822,21.2468143
Lewiatan,convenience,,52.250822,20.8761135
Carrefour Express,convenience,,52.2027023,21.0376608
Mała Spiżarnia,convenience,,52.1413366,21.0351678
Top Market,convenience,,52.1430283,21.035893
,convenience,,52.2107107,20.9054707
Żabka,convenience,,52.1794248,20.9950938
Pikuś,convenience,,52.1972034,20.894039
Lidl,supermarket,,52.2088044,20.9209835
Biedronka,supermarket,,52.2219696,20.9801523
Carrefour Express,convenience,,52.13176,21.066307
Żabka,convenience,,52.1952791,20.8926717
Domowe Przysmaki u Zbyszka,convenience,,52.2169886,21.0213293
Biedronka,supermarket,,52.1784849,21.0134968
Carrefour Express,convenience,,52.1790005,21.0118557
Żabka,convenience,,52.218053,21.2432689
Żabka,convenience,,52.1800788,21.0271627
Delikatesy Osko,convenience,,52.2504421,20.9867156
Żabka,convenience,,52.1925348,20.9641654
Żabka,convenience,,52.172327,21.040197
,convenience,,52.2578676,20.9191708
,convenience,,52.2251195,20.9170961
,convenience,,52.2245309,20.9213068
Żabka,convenience,,52.2289906,20.9121995
Maja,convenience,,52.2426105,20.9058559
Żabka,convenience,,52.2424088,20.9013718
Żabka,convenience,restaurant,52.2425512,20.8992244
Lewiatan,convenience,,52.2425827,20.8986753
Orlen,convenience,,52.2159388,20.8818571
Supersam,convenience,,52.2421961,20.9102392
Delikatesy Patryk,convenience,,52.2470009,20.8972997
Żabka,convenience,,52.1667647,21.1084379
Społem,convenience,,52.2944157,21.048921
Stokrotka,supermarket,,52.2897316,21.0305171
Wysepka,convenience,,52.2873994,21.083974
,convenience,,52.2873797,21.0848913
Groszek,convenience,,52.287723,21.0746985
Żabka,convenience,,52.1295516,21.0572439
Carrefour Market,supermarket,,52.3172856,21.030177
ABC,convenience,,52.2578534,21.0470764
Carrefour,supermarket,,52.2552193,21.0379008
abc,convenience,,52.3343853,20.9411301
,convenience,,52.3316862,20.9404552
,convenience,,52.3318361,20.9405008
DH Tarchomin,convenience,,52.3477788,20.9408886
Żabka,convenience,,52.2928781,21.0314766
Auchan,supermarket,,52.1985754,20.9779557
Lewiatan,convenience,,52.2065363,21.036573
Top Market,convenience,,52.2095277,21.0384638
Netto,supermarket,,52.1982813,20.9175424
MiniMarket,convenience,,52.2240686,20.9126277
Delikatesy Pszczółka,convenience,,52.2441207,20.9620601
Mrówka,convenience,,52.1933578,21.1703502
Delikatesy Verde,convenience,,52.2040055,21.1676452
Sklep za rogiem,convenience,,52.3317907,20.9576513
Delikatesy Eden,convenience,,52.2757946,21.0447004
Biedronka,supermarket,,52.272152,21.0182217
Carrefour Express,convenience,,52.2055159,21.045711
,convenience,,52.2058217,21.0449219
,convenience,,52.1860058,20.9243861
Żabka,convenience,,52.1457159,21.0633152
Hale Banacha,supermarket,,52.2093931,20.9761217
Biedronka,supermarket,,52.2035957,20.964615
Sklep na Kościeliskiej 24 h,convenience,,52.2804326,21.0688003
Top Market,supermarket,,52.1820762,21.0197615
Żabka,convenience,,52.2739408,21.0564434
Sklep Pod Strzechą,convenience,,52.2786028,21.0620718
,convenience,,52.2055538,21.0525059
API Market,supermarket,,52.1520436,21.0447054
Arhelan,convenience,,52.261506,20.957105
Żabka,convenience,,52.2108117,21.048057
Żabka,convenience,,52.2440252,21.0839871
Lewiatan,convenience,,52.2069359,21.0054717
Lux,convenience,,52.2431898,21.0786998
abc,convenience,,52.2065018,20.9994905
Heman,supermarket,,52.3608488,21.0366695
Żabka,convenience,,52.1936996,20.8952082
