name,leisure,landuse,natural,latitude,longitude,area_m2,score
Las Dębina,,forest,,50.06422595706687,22.060143644895042,1439008.3967945855,1151206.7174356685
Bulwar WSK Rzeszów,park,,,50.01853008072338,21.996756401129804,59493.07208354129,59493.07208354129
,,meadow,,50.008386716379206,22.00971556479829,130418.95560672501,65209.477803362504
Rezerwat Lisia Góra,nature_reserve,forest,,50.00983476084544,21.988932288303367,188598.21139996886,188598.21139996886
Skwer im. Kazimierza Górskiego,park,,,50.03651996957291,22.003904306431128,2727.814203835078,2727.814203835078
Park Kultury i Wypoczynku,park,,,50.024791536452284,22.00006328765812,388920.6626718279,388920.6626718279
Plac Wolności,park,,,50.03943837230474,22.008774816717953,14077.946908175463,14077.946908175463
ogródek jordanowski,park,,,50.02445935519345,21.986799564870083,12159.710927097207,12159.710927097207
Park im. Inwalidów Wojennych,park,,,50.022017916800145,21.987304906860796,44940.959650664925,44940.959650664925
,park,,,50.03255434902489,22.007181912529965,64486.165010152254,64486.165010152254
Ogród Miejski im. Solidarności,park,,,50.0312763774418,21.99297214236864,102763.84491757293,102763.84491757293
Park im. Władysława Szafera,park,,,50.02555846956645,22.040288981737884,148004.89425351148,148004.89425351148
,,forest,,50.01442478421392,22.08513889025005,4933109.480808316,3946487.584646653
,,grass,,50.023306020554244,21.99518982099596,161.47566590782617,113.0329661354783
,,grass,,50.02345249521859,21.995962320954153,61.4835394645379,43.038477625176526
,,grass,,50.02345362309871,21.99574737445371,123.76165038360085,86.6331552685206
,,grass,,50.02444305296777,22.02261510741107,500.6760807398327,350.4732565178829
,,grass,,50.024278109760175,22.02269675363501,495.63268529722046,346.9428797080543
,,grass,,50.0245956046381,22.02241900220338,288.67008736161165,202.06906115312813
,,grass,,50.030996178170874,21.979719906445613,565.9397733214385,396.15784132500687
,,grass,,50.03081731159907,21.979990163891355,1026.7497917974301,718.724854258201
,,grass,,50.03098337166024,21.97998528115423,590.3857273278289,413.27000912948023
,,grass,,50.03326151889897,21.981662525448666,1165.6734726344328,815.9714308441029
,,grass,,50.03324151133873,21.981936082382752,984.193118866557,688.9351832065898
,,grass,,50.03700687774819,21.98409851504558,518.5281123200602,362.96967862404216
,,grass,,50.03708846670171,21.983884908916583,559.7127318400661,391.79891228804627
,,grass,,50.01319303921117,22.018891119062232,242.14057675693687,169.4984037298558
,,grass,,50.01337859284638,22.01887655597573,216.3853007805364,151.46971054637547
,,grass,,50.01302260511742,22.018906542126544,168.6366288170934,118.04564017196537
,,grass,,50.01337760254022,22.01917134059633,72.76332393340513,50.93432675338359
,,grass,,50.01332747591077,22.019328235344293,108.33918996097222,75.83743297268055
,,grass,,50.012797463937524,22.01995111766511,251.4798066407126,176.03586464849883
,,grass,,50.01273785627367,22.019433284232683,224.93772635636807,157.45640844945765
,,grass,,50.012901016946245,22.01962326654022,261.5238088907796,183.06666622354572
,,grass,,50.012730851474636,22.019699509552026,142.71264657797826,99.89885260458477
,,grass,,50.01295969918346,22.020066835458355,168.72434773956323,118.10704341769426
