name,power,man_made,latitude,longitude
"Stacja elektroenergetyczna ""Sikorskiego"" 110 kV",substation,,50.81962435190017,19.103351781186703
"Stacja elektroenergetyczna ""Kawodrza"" 110 kV",substation,,50.803655723125175,19.077716257319562
"Stacja elektroenergetyczna ""Zawodzie"" 110kV",substation,,50.81262309746774,19.135215592153667
"Stacja elektroenergetyczna ""Aniołów"" 220/110 kV",substation,,50.83205295812623,19.14231580006695
"Stacja elektroenergetyczna ""Wrzosowa"" 220/110/30/15 kV",substation,,50.75396884989717,19.166606539305736
,substation,,50.81350962396886,19.106298745626706
,substation,,50.81320667782793,19.111264314901835
"Stacja elektroenergetyczna ""Odlewnia"" 110 kV",substation,,50.77715863587288,19.168070864241866
"Stacja elektroenergetyczna ""Huta Częstochowa"" 220/110 kV",substation,,50.77601476558648,19.16829759823187
Stacja elektroenergetyczna 110/6 kV GST-7,substation,,50.78337022032464,19.15984738374606
"Stacja elektroenergetyczna ""Guardian"" 110kV",substation,,50.78437960275679,19.188103637152086
"Stacja elektroenergetyczna ""Raków"" 110 kV",substation,,50.783482976458934,19.158366739382735
"Stacja elektroenergetyczna ""Ceba"" 110kV",substation,,50.79780344663929,19.14063657732429
"Stacja elektroenergetyczna ""EC Fortum"" 110kV",substation,,50.79522861880361,19.14240506943844
"Stacja elektroenergetyczna 110/15kV ""Kiedrzyn""",substation,,50.84584803367823,19.127204496021825
"Stacja elektroenergetyczna ""Sabinów"" 110/15 kV",substation,,50.77409352747076,19.095888268200135
"Stacja elektroenergetyczna ""Błeszno"" 110kV",substation,,50.77609083334906,19.13838213295133
"Stacja elektroenergetyczna ""Stradom"" 110kV",substation,,50.79865661153942,19.117037505647037
Oczyszczalnia Ścieków „WARTA” Spółka Akcyjna,,wastewater_plant,50.819827587344115,19.164150333101084
,substation,,50.80329090000001,19.104268199999996
,substation,,50.801119304153474,19.108258515345465
,substation,,50.800411604943854,19.109753828600596
,substation,,50.80151011835371,19.11003061849507
,substation,,50.80264135000001,19.106958549999998
,substation,,50.802666124395664,19.108849088790848
,substation,,50.802272554415886,19.10471004328693
,substation,,50.80108897067531,19.107537061091794
,substation,,50.80187815,19.1155668
,substation,,50.80176705558738,19.102998626964283
"Stacja elektroenergetyczna ""Walcownia"" 110kV",substation,,50.78370691167164,19.19463595401445
"Stacja elektroenergetyczna ""Mirów"" 110 kV",substation,,50.79005574631491,19.184949639724
,substation,,50.77913679363631,19.149404726820666
,substation,,50.786690965635145,19.138923226952166
,substation,,50.810928149999995,19.119319700000002
Zbiorniki wodociągowe,,water_works,50.81079866027759,19.089967613561758
,substation,,50.78575603382081,19.01757969841015
,substation,,50.8045016694933,19.116679137348896
,substation,,50.78041604999999,19.149357249999994
,substation,,50.781678123779855,19.149594988758736
,substation,,50.78177004204219,19.14582691365288
,substation,,50.81944037422662,19.08725636150235
,substation,,50.76441161744007,19.15253986355427
TN-C-S,substation,,50.77991055,19.144952699999997
,substation,,50.76132902008923,19.058091015880667
,substation,,50.81423322382141,19.096308606058965
,substation,,50.814112776120105,19.096321937414864
,substation,,50.798705701290984,19.130526567445813
,substation,,50.80794815375695,19.077892631388107
,substation,,50.8199267,19.10502615
,substation,,50.785916069092494,19.14017794000602
,substation,,50.78657865,19.146826250000004
,substation,,50.7869689,19.1542255
,substation,,50.79418005715972,19.11513167684209
,substation,,50.784767331346146,19.148071393137993
,substation,,50.79562810000001,19.107562950000002
,substation,,50.7977494,19.106762300000003
,substation,,50.80418863290576,19.106380026903
,substation,,50.823537225594,19.090471769319574
,substation,,50.81049061372826,19.12318481798813
,substation,,50.810608409731245,19.099918053070787
Podstacja trakcyjna,substation,,50.840368295273954,19.131097379750013
S-50,substation,,50.819500100000006,19.145613849999997
S-685,substation,,50.82184000383625,19.144379181708796
,substation,,50.824040216949186,19.14600395048694
,substation,,50.821552304971675,19.14257886612207
"Podstacja trakcyjna ""Częstochowa""",substation,,50.79239350873903,19.148706777512523
,substation,,50.835463149999995,19.062070600000002
,substation,,50.81459033091031,19.11981846243379
,substation,,50.76838495005429,19.147684528301763
,substation,,50.83908931554794,19.1557030260082
,substation,,50.82153687520986,19.212711311558447
,substation,street_cabinet,50.82593851506074,19.201813248902916
,substation,,50.8366140979409,19.182551400485096
,substation,,50.837025339841226,19.17374190215892
,substation,,50.8207608105788,19.220484585059516
,substation,,50.822862686654524,19.16264982387745
,substation,street_cabinet,50.820867329158936,19.171495328639807
,substation,,50.81355205700684,19.21815727336746
,substation,,50.83927115000001,19.0663659
,substation,,50.82693665000001,19.063296600000005
,substation,,50.84275057169073,19.061658007458092
,substation,,50.837264397877505,19.072474765772302
,substation,,50.84376405039415,19.077825700103908
,substation,,50.83954480667564,19.10626667139664
,substation,,50.857785607435005,19.168075226783966
,substation,,50.77280297979214,19.119239655584636
,substation,,50.76616709244429,19.1107864948303
,substation,,50.758529320510384,19.14024541911217
CZW46161,substation,,50.74653235,19.0467577
,substation,,50.76597151161473,19.05564322502361
"PZ ""Kuźnica""",substation,,50.754475701797126,19.076506091504786
,substation,,50.7539340503963,19.0938885522587
