name,power,man_made,latitude,longitude
,substation,,51.06318683567152,16.9822549204853
,substation,,51.06922784426198,17.036185275288567
,substation,,51.065941777966565,16.998025142724355
,substation,,51.06786078942817,17.003046574021152
,substation,,51.05434262341455,16.969458555833597
,substation,,51.0502003,17.02074905
,substation,,51.079497741679205,17.024901597283325
,substation,,51.072885459036286,16.993663861435994
,substation,,51.07330139814097,17.04191578599647
,substation,,51.07325054132136,17.039682925900742
,substation,,51.07296653357158,17.04042418173408
,substation,,51.072436697943644,16.962030332489068
,substation,,51.07563034450723,17.048246674210965
,substation,,51.0728192528566,17.036812305949177
,substation,,51.07183878325025,17.037890075909683
,substation,,51.07189948209082,16.99180033513251
,substation,,51.07629500429886,16.9694154451571
,substation,,51.075304818142314,17.028439401863046
,substation,,51.07387049351452,17.037298287842102
,substation,,51.07316135778947,16.969587555671726
,substation,,51.07694999756241,17.084367779563184
,substation,,51.07543657696157,17.00623228746353
,substation,,51.07505895058046,17.033646616615357
,substation,,51.071130661562854,16.962730827880915
,substation,,51.075425403324274,17.039744441677396
,substation,,51.07393683971353,16.992796004753583
,substation,,51.077591584351616,17.002458126079837
,substation,,51.081476572759875,16.96987724440837
,substation,,51.097202990492974,17.03771775140646
,substation,,51.09734843402768,16.937901403065965
,substation,,51.09508847001841,17.03869054114381
,substation,,51.096097962318126,16.994011357896447
,substation,,51.09957667885498,17.09444750090432
,substation,,51.08123240814929,17.068462036561385
,substation,,51.081489362910645,17.08155921772141
Stacja prostownikowa „Pułaskiego”,substation,,51.098809790388195,17.04555244404468
,substation,,51.0965102193533,17.164467620605663
,substation,,51.093626833462494,17.00768447616916
,substation,,51.084872390375466,17.03778800806647
,substation,,51.09652523125888,16.98626780959433
,substation,,51.09301912889197,17.131954362681263
,substation,,51.09861370637916,17.010713176307576
,substation,,51.092791235585665,17.024411586497592
,substation,,51.096156906687874,17.054016824438467
,substation,,51.096828483059745,17.05194321408574
,substation,,51.09747717524822,17.02706638271655
,substation,,51.080538759138165,17.068152870711746
,substation,,51.086756226003544,17.058479418717614
R-1174,substation,,51.09509715906263,17.118543148756306
,substation,,51.09390380000001,17.04169975
,substation,,51.08623209042149,17.012964378269324
,substation,,51.09529634999999,17.0581678
,substation,,51.095982238098806,17.03940698447721
,substation,,51.096933720115594,16.992301905399533
,substation,,51.09520856307568,17.05053734576745
Stacja prostownikowa „Ślężna”,substation,,51.08890937306592,17.029974316109033
,substation,,51.0996746222073,16.94335647788977
,substation,,51.08411764999998,17.009418249999996
,substation,,51.09203703207424,17.028388079616878
,substation,,51.0828862627295,17.035333676051362
,substation,,51.0907494970316,17.044866328305925
,substation,,51.093686930728595,17.035769719104728
,substation,,51.09731326742962,17.01376678608594
,substation,,51.094933676314675,17.018292121129342
,substation,,51.087940976822004,17.02508432856096
,substation,,51.08280331127307,17.059768476409783
,substation,,51.08945732032037,17.036584284340865
,substation,,51.08581099148891,17.00996753244512
,substation,,51.087595046444854,17.01908930142061
,substation,,51.097511172103,17.05659755579399
,substation,,51.080441052571814,17.003490124795736
,substation,,51.09451883187241,17.16050215501913
,substation,,51.08050817309187,17.062113577948598
,substation,,51.0999756,17.00117365
,substation,,51.08287533997199,17.002951670532592
,substation,,51.08708848562624,17.06405335765755
,substation,,51.098048334491615,17.012088534443343
,substation,,51.09267589940634,17.035418817304137
,substation,,51.09170592567011,16.986696006310435
,substation,,51.082007185641984,17.03642079772053
,substation,,51.08065390789652,17.016541191202005
,substation,,51.093816435690385,16.938911562824348
,substation,,51.099902699561135,17.020447083782166
,substation,,51.093471951316324,16.978668078248408
,substation,,51.09186582954898,17.047951243468084
,substation,,51.081615,17.0202132
,substation,,51.09608587188782,17.00247673356486
,substation,,51.08008805,17.0595726
,substation,,51.097891909223584,16.940356261062462
,substation,,51.099528767743394,17.04548623500657
,substation,,51.092134050000006,17.03462235
,substation,,51.0841851881683,17.06493944568195
,substation,,51.08962728685574,17.07592968987391
,substation,,51.09749760418958,16.99769903173122
,substation,,51.088247122611534,17.04725502981223
,substation,,51.09029496274921,16.95019726532092
,substation,,51.087879918503326,17.00574100588874
,substation,,51.109308174966614,17.016441123332015
,substation,,51.107865,17.1066621
,substation,,51.10164080000001,17.109968400000003
,substation,,51.101646289258106,17.02624579013899
,substation,,51.102015728531896,16.951092257471807
,substation,street_cabinet,51.10005914999999,17.029903449999996
,substation,,51.10871789686395,16.91096402556787
,substation,,51.10008746700242,17.0376740444679
,substation,,51.101027333333334,16.950480177623188
,substation,,51.10181165202998,17.094413646862765
,substation,,51.10397591254469,17.017045341253525
Stacja elektroenergetyczna GPZ Mennicza,substation,,51.1061421710299,17.036682996202302
,substation,,51.105063970416765,16.947698169990883
,substation,,51.10514575,16.89899515
,substation,,51.10909217652673,16.960863871774325
,substation,,51.106235245292154,17.02333064901612
,substation,,51.10324561690408,17.025708833199662
,substation,,51.1016945237139,17.067338186126197
,substation,,51.1001359673409,16.950271615612724
,substation,,51.10451017849885,17.0882098783048
,substation,,51.10256077804307,17.02817195908763
,substation,,51.104886323091876,17.049406657764653
,substation,,51.1100339799843,16.956834054508665
,substation,,51.10717622160849,17.04542378192818
,substation,,51.10203938913875,17.052618558810103
,substation,,51.10128631177636,17.025117944331367
,substation,,51.102609675486335,17.15682708302551
,substation,,51.10208589658737,17.11218184431322
,substation,,51.10122465911051,17.02536768148265
,substation,,51.109745266767355,17.068021577216484
,substation,,51.10041292979831,17.04832613849938
,substation,,51.10543595276389,17.050608277338135
,substation,,51.10597146684458,17.091375066619424
,substation,,51.101957425330525,17.04690810129036
,substation,,51.101279124983094,17.12317088314966
,substation,,51.10978821803369,17.04723413767651
,substation,,51.10933461793603,17.065185660279976
,substation,,51.10249748345829,17.09044320799038
,substation,,51.1002910946498,17.00858728199367
,substation,,51.10529006988356,16.892694895067798
,substation,,51.106188071825315,17.101558233547973
,substation,,51.109483250000004,17.1085406
,substation,,51.10677541961304,17.065374143709338
,substation,,51.10011913049379,17.02677676393064
,substation,,51.10571880330054,17.109200925113107
,substation,,51.10697965374614,16.929253325078097
,substation,,51.105283286268545,17.098879913254486
,substation,,51.10719863705,17.06477494814802
,substation,,51.108196416947145,16.958565948664287
,substation,,51.100883931252646,16.950307330665723
,substation,,51.1012176,17.083605000000002
,substation,,51.10153403442543,17.08153793593609
,substation,,51.10203431870948,17.02166916189022
,substation,,51.101542885054954,17.123746500783998
,substation,,51.10112298135829,16.94838950796951
,substation,,51.104885083176875,17.16075314908759
,substation,,51.10867483835684,16.957356946803795
,substation,,51.108952983224505,16.959913084422833
,substation,,51.11809139924806,17.054484958974516
,substation,,51.116547613998755,17.057815504462834
,substation,,51.11579570000001,17.07357745
,substation,,51.11433310999684,16.993015026640162
,substation,,51.11041993698374,17.021280373616808
R1474,substation,,51.11058902292584,16.96045633759362
,substation,,51.116724667389,17.032367301486072
"Stacja elektroenergetyczna 10kV ""R-10 Swojec""",substation,,51.11881336882241,17.126528211434287
,substation,,51.11039627348503,17.06080232848517
,substation,,51.11976160251232,17.0146051684278
,substation,,51.117783496546004,17.044221024766657
,substation,,51.11203720000001,17.098486950000005
,substation,,51.1193979294686,16.8649721881895
,substation,,51.11907335,17.056317399999998
,substation,,51.11709840427165,17.03058081389273
,substation,,51.1190609844076,17.03795606834014
,substation,,51.11525386919183,17.06845911103533
,substation,,51.11302937648817,16.985610842147654
,substation,,51.11577335542291,17.055633481009227
,substation,,51.11098280000001,17.12111975
,substation,,51.11558995,16.99865555
,substation,,51.11056830076371,17.068247148658372
,substation,,51.113529750000005,17.1028125
,substation,,51.113077909180284,16.992791120302087
,substation,,51.11114651173076,17.0624404238188
,substation,,51.11653089219699,17.060533201881018
,substation,,51.11271833878721,17.07287520674677
,substation,,51.116832256477885,17.041355690909555
,substation,,51.11933317268608,16.875016279996082
,substation,,51.114128582979255,17.097643817105048
,substation,,51.112223766886885,17.01253546206286
,substation,,51.11749007783493,16.915879581877377
,substation,,51.114875049999995,17.07111605
,substation,,51.11808605278838,17.064223649662157
,substation,,51.11708675087787,17.051859292544783
,substation,,51.11971426547514,17.087545203454365
,substation,,51.116615503763825,17.12646066277873
,substation,,51.114175143266436,17.051777722693558
,substation,,51.117606599999995,17.04438975
,substation,,51.11912515411362,17.030179172219587
,substation,,51.11895201122376,16.895743869509545
,substation,,51.118526450000005,17.05996325
,substation,,51.11197173111836,17.025387199746664
"Kabina sekcyjna ""Gądów I""",substation,,51.11546206298019,16.984249228549935
,substation,,51.11992152886206,17.028212945848338
,substation,,51.11802002086469,17.067482817567715
,substation,,51.11847338592672,17.0163005321631
,substation,,51.11260416285389,17.019500117372345
,substation,,51.119970599999995,17.03184045
,substation,,51.11298191295064,17.06949232714234
,substation,,51.118729479568906,17.03393618790619
,substation,,51.11251168039628,17.0919123601646
,substation,,51.11996444999999,17.079665750000004
,substation,,51.116453075602806,17.069906589821265
,substation,,51.1180857,17.0578007
,substation,,51.1189139,17.05175185
,substation,,51.11827358547468,16.958403201762867
,substation,,51.1112800791907,16.889677854062054
"Kabina sekcyjna ""Gądów II""",substation,,51.115476423317546,16.984117255189993
,substation,,51.113072897499976,17.107187616367785
,substation,,51.1186271228253,17.04383559996722
,substation,,51.11143425457742,16.960517764987618
,substation,,51.11438364571557,17.000184889833967
,substation,,51.11371318245558,16.966787543589845
,substation,,51.115577198707456,17.06659288449485
,substation,,51.113405957767654,16.881304063570067
,substation,,51.1107243524838,17.06808392464094
,substation,,51.11454726902186,16.98088015481004
,substation,,51.118210201699895,17.07367275914482
,substation,,51.11893634748507,17.04240171881969
,substation,,51.1173533,17.109231049999998
,substation,,51.11269177737249,17.001876283641973
,substation,,51.125127641832286,17.0367843885826
,substation,,51.12746972781691,17.027004580007905
,substation,,51.12029410494609,17.03712960028968
Stacja prostownikowa „Ołbińska”,substation,,51.12451140181956,17.037690450040337
,substation,,51.12363010769622,17.037454124611813
,substation,,51.127365923716226,17.03337136005949
,substation,,51.120386648458584,17.038630926742456
,substation,,51.12650815,17.04461005
,substation,,51.12140801465698,16.92714817896224
,substation,,51.123320292457606,16.991709461903035
,substation,,51.12142297238022,16.930580907198696
,substation,,51.12523765229376,16.99932583432791
,substation,,51.12638022785093,17.013341038605372
,substation,,51.12951124575179,17.078805924188732
,substation,,51.12551905,17.04701265
,substation,,51.12160855607321,17.146500475226127
,substation,,51.12538864781467,17.057442016490256
,substation,,51.12206161683904,16.915294235345335
,substation,,51.124545087057996,17.080157612578617
,substation,,51.12057865472283,17.045665949738208
,substation,,51.121906803714424,17.05980173342981
,substation,,51.1202042547962,17.000792788792875
,substation,,51.12445898257564,17.04786558331526
,substation,,51.12587540308566,17.006420025030216
,substation,,51.12073506993863,16.871220711934956
,substation,,51.1231997,17.084767149999998
,substation,,51.12421513143199,17.042300025406263
,substation,,51.121609255773606,17.028332729901543
,substation,,51.121300341741446,17.060230555747996
,substation,,51.12673757084444,17.047180364275174
,substation,,51.121824854979835,17.055848099957114
,substation,,51.126315067758156,16.96320574954521
,substation,,51.120743742578775,16.921077722014925
,substation,,51.1289472869885,16.84978249474314
,substation,,51.122819968940526,17.076718163234645
,substation,,51.12159223823763,17.032828107166118
,substation,,51.12398570000001,17.039070849999998
,substation,,51.12385355000001,17.0338459
,substation,,51.120549589203485,16.992564740311266
,substation,,51.12762971497312,17.02385795500502
,substation,,51.12048919905082,16.916076927012735
,substation,,51.121947820935716,17.02915242283012
"Stacja Prostownikowa ""Nowowiejska""",substation,,51.120964627947366,17.055396356127915
,substation,,51.126335206982404,16.907183333063205
,substation,,51.12848560174863,16.965326041179523
,substation,,51.121822723691956,16.863427748682696
,substation,,51.12991415,17.0363675
,substation,,51.123178260933315,17.028883836146004
,substation,,51.12448171583597,16.913329639330538
,substation,,51.125409063350794,16.880183642545166
,substation,,51.120985144872186,16.919456983980446
,substation,,51.12122221211624,16.894310373920547
,substation,,51.12452730354895,17.04917188917308
,substation,,51.12421759777201,17.016780255877315
,substation,,51.12572600397589,17.02937742908178
,substation,,51.12402752354704,17.05435509497447
,substation,,51.12366343609651,17.035489315557527
,substation,,51.12767822595135,17.05793777183551
,substation,,51.12238146784786,16.879649977496996
,substation,,51.13850087351998,16.920507977794568
,substation,,51.13642344311107,17.07221886148028
,substation,,51.133765054178795,17.027142776733328
,substation,,51.139814210801276,16.972413234398772
,substation,,51.13993081583263,16.85371861122812
,substation,,51.137036249999994,16.944838450000002
WRW 3206,substation,,51.138010633612105,17.07848338342983
,substation,,51.13844675923323,17.077693589665937
,substation,,51.13013387626451,17.023922867657582
,substation,,51.131078634042666,17.03565281761259
,substation,,51.13517614453578,16.950015786529008
,substation,,51.13020370378087,17.077716847168066
,substation,,51.13305475000001,17.065621
,substation,,51.13682074778135,17.075214224669352
,substation,,51.13540572192379,17.005109105274173
