name,amenity,leisure,tourism,latitude,longitude
Quest Rooms,,escape_game,,54.3970761,18.5949291
DKF UG Miłość Blondynki,cinema,,,54.3974829,18.572011
"Akademickie Centrum Kultury ""Alternator""",arts_centre,,,54.3963584,18.5696806
Park Na Zboczu,,,viewpoint,54.3460525,18.6059473
Lew Hewelion,,,artwork,54.3895207,18.6424071
Zdrofit,,fitness_centre,,54.3773431,18.6080527
"Widok X. ""Natalia""",,,viewpoint,54.3473911,18.6337458
"Widok VII. ""Tomasz""",,,viewpoint,54.4114136,18.5510306
"Widok VIII. ""Andrzej""",,,viewpoint,54.4037631,18.5310883
,,,viewpoint,54.3498492,18.6451428
Helios,cinema,,,54.3484765,18.6439981
CityFit,,fitness_centre,,54.3493813,18.6432606
"Widok XI. ""Katarzyna""",,,viewpoint,54.3726891,18.6064733
Żuraw półbramowy wypadowy,,,attraction,54.3604419,18.6614094
Dom Fahrenheita,,,attraction,54.3476773,18.652395
"Widok XII. ""Jerzy""",,,viewpoint,54.3190496,18.6253928
,,,viewpoint,54.3690152,18.617026
,,sports_centre,,54.3359989,18.572804
Gdańsk z Kajaka,,,attraction,54.3615423,18.6597289
"Widok XIII. ""Antoni""",,,viewpoint,54.3687785,18.6177212
,,,viewpoint,54.3577086,18.6402912
Lew Hewelion,,,artwork,54.4136029,18.6244019
Lew Hewelion,,,artwork,54.3506131,18.6592586
Lew Hewelion,,,artwork,54.3560008,18.6489185
Lew Hewelion,,,artwork,54.3491274,18.6564771
Lew Hewelion,,,artwork,54.3542641,18.6500559
Lew Hewelion,,,artwork,54.4125633,18.5337433
Lew Hewelion,,,artwork,54.3558737,18.6394238
Lew Hewelion,,,artwork,54.3482091,18.6553382
Lew Hewelion,,,artwork,54.3821967,18.4662967
Bastion Żubr,,,viewpoint,54.3391136,18.6489634
JUMPCITY - Park Trampolin,,sports_centre,,54.3977625,18.5788793
Galeria starych zabawek,,,museum,54.3498843,18.6513037
Oliwski Ratusz Kultury,arts_centre,,,54.4089324,18.559318
Medyk,nightclub,,,54.3611239,18.6288478
Tka,nightclub,,,54.3500601,18.6487517
Movement Arena,,sports_centre,,54.3894839,18.6416215
Skate Arena,,sports_centre,,54.3893931,18.6419368
Muzeum Lechii Gdańsk,,,museum,54.3908437,18.6390983
GDAŃSK,,,artwork,54.3529391,18.6599081
Pływalnia ZSSiO,,sports_centre,,54.4188973,18.5735279
,,,viewpoint,54.3557439,18.6389576
Pływalnia AWFiS w Gdańsku,,sports_centre,,54.4182744,18.5608077
Kolumna meteorologiczna Fahrenheita,,,artwork,54.3481729,18.6540187
Joga Park,,fitness_centre,,54.3820625,18.6080731
Ship Yard,,,artwork,54.3767015,18.6600377
Aquastacja,,sports_centre,,54.399502,18.5768567
Klub Młodego Wrzeszczaka,community_centre,,,54.3813668,18.6081814
Akademicki Klub Politechniki Gdańskiej „Kwadratowa”,nightclub,,,54.3707586,18.6154962
Papugarnia Gdańsk,,,zoo,54.3885826,18.6533236
Arkon Squash & Gym,,fitness_centre,,54.4060097,18.5762307
Słodka jak cukierek,,,artwork,54.4177534,18.6032603
Polub Wolność/Like Free,,,artwork,54.4178361,18.6026472
,,,viewpoint,54.3857156,18.5762018
Żuraw portowy z końca XIX 2.,,,attraction,54.3493186,18.6600429
Mandryl barwnolicy,,,attraction,54.4142733,18.5310411
Patas,,,attraction,54.4138589,18.532419
Wilk europejski,,,attraction,54.4160832,18.5295425
Pekariowiec obrożny,,,attraction,54.4156396,18.5307957
Puchacz zwyczajny,,,attraction,54.4162468,18.5340881
Orzeł stepowy,,,attraction,54.4162432,18.5339183
Obrońca,,,artwork,54.3625529,18.6525858
Żuraw M3,,,viewpoint,54.3641009,18.6537253
,,amusement_arcade,,54.3640963,18.645629
Z energią!,,,museum,54.3547799,18.6371627
Galeria ruchu,,,museum,54.3547529,18.6381966
Zdrofit,,fitness_centre,,54.3515255,18.5944642
"Zbiornik Wody ""Stary Sobieski""",,,museum,54.3690269,18.6169129
,,,artwork,54.3525724,18.6604271
Spichlerz Deo Gloria,,,attraction,54.3490958,18.6577562
Sassy,nightclub,,,54.3489945,18.6579803
Hotel Gdańsk,,,artwork,54.3489636,18.6608114
Ptaki Jeziorka,,,viewpoint,54.3548286,18.9441633
Hermes,,,artwork,54.3486551,18.6531988
Popiersie Jacka Malczewskiego,,,artwork,54.347894,18.6162671
Lew Hewelion,,,artwork,54.3481264,18.6540603
Mapa nieba północnego wg. Jana Heweliusza,,,artwork,54.3542722,18.6488727
Fregata,,,artwork,54.4158639,18.5738689
Książę,,,artwork,54.4160666,18.5740279
Lotos,,,artwork,54.4162517,18.5741991
Abstrakcja,,,artwork,54.4164315,18.5744362
Centaur,,,artwork,54.4165716,18.5747505
,,,artwork,54.3939612,18.596234
,,,artwork,54.3937733,18.5928532
Lech Wałęsa,,,artwork,54.3953031,18.5905692
Miłosz w blokowisku,,,artwork,54.3974699,18.5908305
,,,artwork,54.3958962,18.5877045
,,,artwork,54.3951624,18.5872993
The Future Was Here,,,artwork,54.394439,18.5879039
,,,artwork,54.3942675,18.5880795
Schronienie,,,artwork,54.3942926,18.5897145
Schody do słońca,,,artwork,54.3944066,18.5901029
Wspomnienia z bursztynu,,,artwork,54.3941875,18.5898564
Fontanna szczęścia,,,artwork,54.3934936,18.5909791
,,,artwork,54.3935533,18.5912858
Kogut z grzebieniem,,,artwork,54.3933579,18.5909135
,,,artwork,54.392391,18.5904892
Piramida zwierząt,,,artwork,54.3922687,18.5907328
Bałtyk,,,artwork,54.3913737,18.5923481
Kod Witkacego,,,artwork,54.3912522,18.5925932
,,,artwork,54.3916073,18.5949461
