name,amenity,leisure,tourism,latitude,longitude
Chłopiec z łabędziem,fountain,,artwork,52.2412265,21.0084477
Spin City,,bowling_alley,,52.2659095,20.933107
,,amusement_arcade,,52.2659144,20.9325023
Hangar 646,,fitness_centre,,52.2220217,21.0827851
Maurycy Mochnacki,,,artwork,52.2121767,21.0303247
Maria z Jezusem,,,artwork,52.2542074,21.0085661
,,,artwork,52.2349756,21.1001921
Wzlot,,,artwork,52.2348954,21.1002506
Klub Osiedlowy Relax,community_centre,,,52.2367,21.1053393
,,,viewpoint,52.2048361,20.9580101
McFit,,fitness_centre,,52.2367906,21.0188502
Queens,nightclub,,,52.2328975,21.0177798
Relax,nightclub,,,52.2859281,20.9580712
,,,artwork,52.2695743,20.9879539
Rumuński Instytut Kultury,community_centre,,,52.2228935,21.0217171
Calypso,,fitness_centre,,52.1541556,21.0567156
,,,artwork,52.2494342,21.0044553
Gnojna Góra,,,viewpoint,52.2499596,21.014098
Zdrofit,,fitness_centre,,52.2068395,21.1676423
Egurrola Dance Studio,,dance,,52.206873,21.1678205
Centrum Wielokulturowe w Warszawie,community_centre,,,52.2590907,21.0269579
Muzeum Łowiectwa i Jeździectwa,,,museum,52.2135312,21.0390467
Room Escape,,escape_game,,52.2210702,21.0150865
Muzeum Warszawskiej Pragi,,,museum,52.2516132,21.0393123
Papierowa Łódeczka,,,artwork,52.2375487,21.0425801
Murall Centrum Wspinaczkowe,,sports_centre,,52.3024951,21.0197177
Makak Arena Wspinaczkowa,,sports_centre,,52.2973763,20.9063394
Crux Boulder,,sports_centre,,52.2244931,21.0101832
Enklawa,nightclub,,,52.2377865,21.0131593
Bank Club,nightclub,,,52.2380964,21.0130693
Ritual,nightclub,,,52.2376901,21.0131794
Sketch Nite,nightclub,,,52.2377596,21.0127528
,,,artwork,52.2515771,21.0118158
,,,artwork,52.2516819,21.0122993
,,,artwork,52.2517249,21.0122325
Galeria Rzeźby,,,artwork,52.2517656,21.0121719
,,,artwork,52.2518142,21.0122476
Muzeum Archidiecezji Warszawskiej,,,museum,52.2487185,21.0139793
,clock,,artwork,52.2421314,20.922691
Mozaika,community_centre,,,52.2344585,20.9687285
Zagadkownia,,escape_game,,52.231594,21.015429
Instytut Francuski,arts_centre,,,52.2314646,21.0145635
Love Dance Academy,,dance,,52.3243738,21.053645
Lombard,,adult_gaming_centre,,52.2805158,20.9503218
Dom Białoruski,community_centre,,,52.2264158,21.0249663
Rozdroże 2010,,,artwork,52.2562148,21.0096311
Rozdroże 2010,,,artwork,52.256235,21.0097017
Rozdroże 2010,,,artwork,52.2562565,21.0097821
Rozdroże 2010,,,artwork,52.2562782,21.0098522
Saturn Fitness,,sports_centre,,52.2840575,20.9091596
Pomnik litery A,,,artwork,52.2515772,20.9865716
,,,artwork,52.2407312,21.0102517
,,,artwork,52.2407778,21.0101191
,,,artwork,52.2408106,21.0103384
,,,artwork,52.240859,21.0102024
Flora,,,artwork,52.2407842,21.01059
Chwała,,,artwork,52.2408502,21.0110515
Wenus,,,artwork,52.2409094,21.0105532
Geografia,,,artwork,52.2409784,21.011
Centurion (A41) MK 5,,,attraction,52.2312581,21.0265559
IŁ-2M3,,,attraction,52.2312945,21.0261622
T-55AMS,,,attraction,52.2313016,21.0265835
Jak-9P,,,attraction,52.231342,21.0259998
IŁ-10,,,attraction,52.2313729,21.0262145
T-55U,,,attraction,52.2313398,21.0266113
TU-2S,,,attraction,52.2314297,21.0260181
PT-76,,,attraction,52.231376,21.0266373
PE-2FT,,,attraction,52.2314732,21.0262229
T-34-85M,,,attraction,52.2314102,21.0266649
BRDM,,,attraction,52.2315393,21.0268943
Mi-24D,,,attraction,52.2316898,21.0261649
BTR-152,,,attraction,52.2315836,21.0269522
Su-22M4,,,attraction,52.2315879,21.026628
Mi-8T,,,attraction,52.2316083,21.0257775
Mi-2P,,,attraction,52.2316364,21.0259587
"I-22 ""Iryda""",,,attraction,52.2317281,21.026533
AN-26,,,attraction,52.2318087,21.0265733
Studio Tańca Rytm,,dance,,52.236892,20.9565529
,,,viewpoint,52.3161836,20.9280273
Narodowe Centrum Kultury,arts_centre,,,52.2320637,20.9661674
VooDoo Club,nightclub,,,52.2243874,20.9592251
CrossFit genius,,sports_centre,,52.22126,20.960351
,,,artwork,52.1991152,21.0243866
Chwała,,,artwork,52.2405909,21.008944
Historia,,,artwork,52.2408081,21.0111041
Jowisz,,,artwork,52.2410364,21.0110131
Malarstwo,,,artwork,52.2404912,21.0095312
Muzyka,,,artwork,52.240859,21.0093821
Rzeźbiarstwo,,,artwork,52.2404984,21.0095939
,,,artwork,52.2408672,21.0094414
,,,artwork,52.2159179,21.0304918
,,,artwork,52.2159238,21.0299922
,,,artwork,52.2159238,21.0300962
,,,artwork,52.2159254,21.0295975
