name,power,man_made,latitude,longitude
ST Wolska 9,substation,,52.2226979,20.9435294
ST Wolska 8,substation,,52.2236379,20.9444077
,substation,,52.2363581,20.9611204
,substation,,52.2346956,20.9607289
,substation,,52.2300751,20.9648377
,substation,,52.2300776,20.9647499
,substation,,52.2300414,20.9649315
,substation,,52.2365061,20.9368577
,substation,,52.2299926,20.9712092
,substation,,52.2294319,20.970695
,substation,,52.229845,20.9621
,substation,,52.2289577,20.9615714
,substation,,52.2317675,20.9552742
,substation,,52.2328138,20.9553645
,substation,,52.2244577,20.9176508
,substation,,52.2240638,20.9191831
,substation,,52.223099,20.9203703
,substation,,52.2244038,20.9212982
,substation,,52.2251331,20.9192445
,substation,,52.2254645,20.9183607
,substation,,52.2276791,20.91698
,substation,,52.2284834,20.9164772
,substation,,52.2281266,20.9189265
,substation,,52.2290319,20.9186591
,substation,,52.2375254,20.9394617
,substation,,52.2380744,20.9415797
,substation,,52.2385469,20.9474016
,substation,,52.2338643,20.9004508
,substation,,52.2336328,20.8984161
,substation,,52.234222,20.8990918
,substation,,52.2349608,20.8978625
,substation,,52.2347644,20.9008059
,substation,,52.2365271,20.8991037
,substation,,52.2367287,20.9007791
,substation,,52.2370401,20.9018412
,substation,,52.2373447,20.8995413
,substation,,52.2375576,20.9055254
,substation,,52.2381207,20.9067892
,substation,,52.2377976,20.9083278
,substation,,52.2377651,20.9100203
,substation,,52.2370898,20.9122202
,substation,,52.2373759,20.9094424
,substation,,52.2266724,20.9095169
,substation,,52.226587,20.9126205
,substation,,52.2388317,20.9154141
,substation,,52.2362317,20.9070042
,substation,,52.2362203,20.9096979
,substation,,52.2360873,20.9123427
,substation,,52.2350243,20.9121785
,substation,,52.232601,20.9121864
,substation,,52.2321761,20.9138051
,substation,,52.2306409,20.9138439
,substation,,52.229603,20.9112663
,substation,,52.2318047,20.9132828
,substation,,52.2321761,20.9105208
,substation,,52.2307717,20.9102928
,substation,,52.2312431,20.8988828
,substation,,52.2309331,20.9015575
,substation,,52.2304528,20.9051263
,substation,,52.2292652,20.9048935
,substation,,52.2294128,20.9059995
,substation,,52.2294465,20.9032958
,substation,,52.2289176,20.9009834
,substation,,52.2289403,20.8976733
,substation,,52.23253,20.9641736
,substation,,52.2322239,20.9646701
,substation,,52.2325589,20.9647247
,substation,,52.228109,20.9678229
,substation,,52.2412521,20.9459507
,substation,,52.2408961,20.9411535
,substation,,52.2226869,20.9791115
,substation,,52.1906642,20.957486
,substation,,52.2361084,20.9834457
,substation,,52.2352829,20.9794412
,substation,,52.2350866,20.996417
,substation,,52.2271542,20.9877614
,substation,,52.2548495,20.971761
,substation,,52.2304573,20.9684162
,substation,,52.2294705,20.9687098
,substation,,52.2294559,20.9691966
,substation,,52.2305659,20.9675758
,substation,,52.2317261,20.967141
,substation,,52.2320497,20.9678722
,substation,,52.2016713,20.9661523
,substation,,52.2017071,20.9672377
,substation,,52.1486768,21.0636835
,substation,,52.1439434,21.0345956
,substation,,52.1425591,21.0341047
,substation,,52.1381229,21.0630914
,substation,,52.1647205,21.0463676
,substation,,52.1587138,21.0380092
,substation,,52.1574306,21.037644
,substation,,52.1568896,21.0400851
,substation,,52.1589846,21.0401676
,substation,,52.1602636,21.0391242
,substation,,52.1599242,21.0378105
,substation,,52.1605781,21.0370755
,substation,,52.1619458,21.0349893
,substation,,52.1575904,21.0345507
,substation,,52.1606493,21.0358533
,substation,,52.1587735,21.0359625
,substation,,52.1606396,21.0314078
,substation,,52.1623131,21.0301779
,substation,,52.1588371,21.0319598
,substation,,52.1617787,21.0303614
,substation,,52.1582112,21.033116
,substation,,52.1598656,21.0318233
,substation,,52.1618544,21.033374
,substation,,52.1632609,21.0332318
,substation,,52.1639928,21.0288281
,substation,,52.1658076,21.0298795
,substation,,52.1553279,21.0400969
