name,leisure,landuse,natural,latitude,longitude,area_m2,score
Park Thomasa Woodrowa Wilsona,park,,,52.39987987087002,16.901616493399736,139992.6579364381,139992.6579364381
Park Cytadela,park,grass,,52.421343587275196,16.935125643733993,2393208.5494434657,2393208.5494434657
Las Piątkowski,,forest,,52.45794612604926,16.93143060647168,941468.7262940552,753174.9810352442
Ogród Botaniczny Uniwersytetu im. Adama Mickiewicza,park,,,52.42026612857508,16.881388900942746,587950.255583928,587950.255583928
,,forest,,52.31574815028796,17.006533893156657,993162.9175235449,794530.3340188359
Park Jana Kasprowicza,park,,,52.39607434591191,16.891851020439663,363061.0974605742,363061.0974605742
Park Fryderyka Chopina,park,,,52.405267673525,16.934917137775216,41328.740439210975,41328.740439210975
,,grass,,52.36430507219857,16.8898247728674,26918.2406163759,18842.76843146313
Skwer Ryszarda Kuklińskiego,garden,,,52.399913400301784,16.93279548171434,7006.277767377845,5605.022213902276
,,grass,,52.36724191166686,16.886266128786417,9464.843662217745,6625.390563552422
,,grass,,52.366354593948664,16.8872638030579,47227.735074954224,33059.414552467955
,,meadow,,52.366858990863356,16.881899892828798,106548.39332164837,53274.196660824186
,,forest,,52.40016677745566,17.002385622449914,887.886934699304,710.3095477594433
,,grass,,52.400646053476805,17.005156933478734,1421.461594012135,995.0231158084945
,,grass,,52.401732755727714,17.010728519695014,1322.3397356324867,925.6378149427406
,,forest,,52.40652489804982,16.85777972465208,269421.3413830538,215537.07310644304
,,grass,,52.374052459698035,16.876595170979755,6640.369890437217,4648.258923306052
Szachty,,meadow,,52.362461559499266,16.87090934390679,1904659.0019419964,952329.5009709982
,,,wood,52.35404028258498,17.063921486936568,3326695.9891213835,2328687.1923849685
,,forest,,52.36364917680078,16.951131347516046,206306.5847805539,165045.26782444314
,,,wood,52.325770349780605,16.9576098340617,28580.62623987452,20006.438367912164
Park Górczyński,park,,,52.3818998776896,16.87794297471962,75607.2911091016,75607.2911091016
Park Jana Pawła II,park,,,52.38917697085196,16.927726402978706,507532.1284963565,507532.1284963565
Park Gustawa Manitiusa,park,,,52.40114675249776,16.88765466408872,85582.2392976855,85582.2392976855
Park Kosynierów,park,,,52.42916366989433,16.94602541381703,20401.701902219986,20401.701902219986
,,,wood,52.436986955610124,17.00292717432891,192591.37923358078,134813.96546350655
,,forest,,52.47289206826014,16.81260887834206,172409.97996548153,137927.98397238523
,,forest,,52.47250659987784,16.816181197851332,29906.209651290454,23924.967721032364
,,forest,,52.47101749368174,16.817449808586904,13959.667185986906,11167.733748789526
,,forest,,52.45376291702902,16.845842134692337,49099.20674528566,39279.365396228524
,,forest,,52.453094286941315,16.83772762803713,23564.906486789885,18851.92518943191
,,grass,,52.37398334488203,16.98376113906901,185.18849938847129,129.63194957192988
,,forest,,52.3967415461126,16.98037191598271,24573.066888135894,19658.453510508716
,,forest,,52.410169646251184,17.0115266268459,42832.73352633993,34266.18682107195
,,grass,,52.39356428921181,16.93124991026037,25952.148175719332,18166.50372300353
Park na os. Tysiąclecia,park,,,52.39168897070635,16.976526582580075,234001.87800047,234001.87800047
,,forest,,52.303894196525086,16.986633722819207,665849.3198551311,532679.455884105
,,forest,,52.29888746731224,16.986136737988826,618400.8548641938,494720.68389135506
,,forest,,52.39181996534323,17.03183624388403,92579.98504482614,74063.98803586092
,,forest,,52.422924301231944,17.04618412349133,57203.73708531838,45762.98966825471
,,forest,,52.39133242069313,17.003406335208673,28590.16963334184,22872.135706673474
,,forest,,52.390815720629405,17.00880818358381,128571.78407934922,102857.42726347939
,,forest,,52.42132168941638,17.01071952146816,4000929.444226696,3200743.555381357
,,forest,,52.412817716252455,17.013848968772173,146657.12270227028,117325.69816181622
,,forest,,52.41217006782174,17.021377460516973,82077.70406709728,65662.16325367782
,,forest,,52.39854161943548,17.040502614188252,446513.26562058023,357210.6124964642
,,forest,,52.39119768112949,17.013124148497663,134501.64727190213,107601.3178175217
,,forest,,52.46345944834893,16.860404326174763,171756.07369008037,137404.8589520643
,,forest,,52.464335099880884,16.862354931691613,47993.933246967244,38395.146597573796
,,forest,,52.44847596452353,16.854084597188244,108287.32297253361,86629.8583780269
,,,wood,52.501524054397805,16.927546750516157,954916.7501591439,668441.7251114007
,,forest,,52.490361497220064,16.96948560617755,1229967.1448004225,983973.715840338
,,forest,,52.49494819189123,16.971353171893913,21412.682407195967,17130.145925756773
,,forest,,52.47425676615758,16.851999454916804,97798.50966363502,78238.80773090803
,,meadow,,52.39156646549043,16.96746385448953,80860.73248151944,40430.36624075972
,,forest,,52.411428837085204,16.99939893230442,212037.59834557003,169630.07867645603
,,,wood,52.40092762570848,16.967712421562684,79839.39263387056,55887.57484370939
Palmiarnia Poznańska,garden,,,52.401909496709514,16.901294378794148,12971.46413344793,10377.171306758344
,,forest,,52.469080038937825,16.943847721516057,153328.66834147964,122662.93467318371
,,grass,,52.36907221389634,16.98872426681549,44.67956102808037,31.27569271965626
,,grass,,52.41491825833152,16.90547346776081,5461.550791202567,3823.0855538417964
,,grass,,52.41928702668111,16.907932146303676,5303.213167064405,3712.249216945083
Park Adama Wodziczki,park,,,52.419889106148034,16.91575748899295,224280.87849786965,224280.87849786965
,,grass,,52.42218753452525,16.90670884864181,3657.833016568947,2560.483111598263
,,,wood,52.42247957434401,16.922394217285763,59772.057731025794,41840.44041171805
,garden,,,52.408278759488354,16.939550171453075,186.30354009087887,149.0428320727031
Park Karola Kurpińskiego,park,,,52.39914700340685,16.947952256434284,27010.137234600563,27010.137234600563
,,grass,,52.42136847593544,16.921309309661872,101928.92170557617,71350.24519390332
,,forest,,52.31389369068382,16.945971380247677,532667.1002909667,426133.68023277336
,,,wood,52.37384957050794,16.921003666385534,120623.3647181872,84436.35530273103
,,forest,,52.41296443187526,16.992679411839198,161157.22874747583,128925.78299798067
,,forest,,52.41086302457623,16.993386015331353,92708.69415510216,74166.95532408173
,,,grassland,52.44537959153041,16.962847846243136,3906.4787626173065,2734.5351338321143
,,forest,,52.33756074319993,16.97097446657964,628849.1598232975,503079.327858638
,,forest,,52.333981030090285,16.980480373162244,176181.5374837176,140945.2299869741
,,forest,,52.331603012704704,16.986393242880183,130076.63036145167,104061.30428916134
,,forest,,52.341185644116884,16.959654638986308,583818.8074220336,467055.0459376269
,,forest,,52.33207332196448,16.92841309656621,387210.2736212471,309768.2188969977
,,forest,,52.32933032018746,16.92705602131665,20912.19224325219,16729.75379460175
,,forest,,52.426186273941276,16.891196052935246,37831.518028587394,30265.214422869918
Park na os. Armii Krajowej,park,,,52.378810905654554,16.95531798080711,150843.8212579736,150843.8212579736
,,grass,,52.431309990580274,16.949514309921163,311.17793677363045,217.8245557415413
,,forest,,52.46492374310543,16.94493831426757,100311.21938627042,80248.97550901634
Wyspa Lemurów,,grass,,52.4075704804906,16.906591860946836,520.7413877812011,364.51897144684074
Skwer Jacka Hałasika,park,,,52.387924602155884,16.903716965621456,19095.183703606486,19095.183703606486
,,grass,,52.43942965340461,16.93056541319588,1801.7103933919534,1261.1972753743673
Skwer Eki Z Małeki,garden,,,52.39607556808474,16.90312269033608,821.5770879731582,657.2616703785266
,,grass,,52.45063424388089,16.920113930984716,53.254565368320634,37.27819575782444
,,grass,,52.409912199245404,17.002792620660294,8666.41595877826,6066.491171144781
,,grass,,52.40925278645731,16.971656567078092,18074.94223010046,12652.459561070322
,,grass,,52.41333575357043,16.95857573511242,3370.107639244782,2359.0753474713474
,,grass,,52.418810402509884,16.924106208768677,6634.238899785771,4643.967229850039
,,grass,,52.395448086722034,16.88208555455133,180.3282141095316,126.2297498766721
,,grass,,52.41063101488373,16.938343936351227,114.60122538048296,80.22085776633807
,garden,,,52.40351535001118,16.88996528500387,23524.77844488231,18819.82275590585
,,grass,,52.41140987776877,16.93855652445674,950.8140280763682,665.5698196534577
,,grass,,52.43419060269291,16.905627826807425,4594.50148942479,3216.1510425973524
Park Wille Bukowska,park,forest,,52.41151741792127,16.816646611063625,37147.02569698085,37147.02569698085
,,forest,,52.41029229823764,16.813640329164844,97898.97151784674,78319.1772142774
Park Stare Koryto Warty,park,,,52.40737542933429,16.942562970741232,78119.50921532624,78119.50921532624
,,forest,,52.47044984953268,16.928420668232036,2053.05332393892,1642.4426591511362
,,forest,,52.470539821934956,16.92714434200355,4107.673693965274,3286.138955172219
,,grass,,52.41150908281283,16.930684904850217,542.4284946702732,379.6999462691912
Skwer Antoniego Pallutha,,grass,,52.37063313973231,16.887953151568034,19690.207557963957,13783.145290574768
,,grass,,52.37090458291741,16.891073741516628,22049.07999902837,15434.355999319858
,,grass,,52.37115269315322,16.888351521258567,16984.820609094902,11889.37442636643
,,forest,,52.417929088681696,16.80152680396553,10933.967897088878,8747.174317671102
,,forest,,52.41584519580278,16.801036924996524,20081.834325564363,16065.467460451491
,,forest,,52.4168611465574,16.802349212762444,63214.35359780705,50571.482878245646
,,forest,,52.476070365861794,16.85343510200558,558485.1122375131,446788.0897900105
,,,grassland,52.37044740965079,17.018667355709496,369889.21963623696,258922.45374536584
,garden,,,52.406208798265524,16.935630811680895,850.1342873755224,680.107429900418
,,,grassland,52.36950320469501,17.009725667643032,438622.9297334396,307036.0508134077
,,forest,,52.46455371710746,16.930994247467222,29916.033632451676,23932.82690596134
,garden,,,52.397348113399026,16.950771485626618,3223.5035482738817,2578.8028386191054
,,grass,,52.39623710635137,16.949959676866772,573.3649563990615,401.355469479343
,garden,,,52.4483331277733,16.902809311691634,83815.87906143884,67052.70324915108
Park Jurija Gagarina,park,,,52.433349277319344,16.941027107706397,70880.67064968563,70880.67064968563
,,forest,,52.431922064922055,16.97838601842595,85552.3750406521,68441.90003252168
,,forest,,52.43462559422545,16.971305354900856,1497885.1873471106,1198308.1498776886
,,forest,,52.43329554238557,16.977177559110803,18385.61638905599,14708.493111244794
,,grass,,52.405547239108785,16.930102527259017,6776.314059518628,4743.419841663039
,,grass,,52.41120128079279,16.93654930993539,7863.873866331505,5504.711706432054
,,forest,,52.47742962774766,16.950083482130612,96493.7023757474,77194.96190059792
,,forest,,52.48498374156729,16.948395549547453,19485.731174292527,15588.584939434022
,,forest,,52.480406724962535,16.954305862778057,1629594.2702024898,1303675.416161992
,,forest,,52.47996257122845,16.94297416566069,66968.32141679012,53574.6571334321
,,forest,,52.46640209423142,16.94321958804395,43700.45335412554,34960.36268330043
,,grass,,52.471132251355094,16.94300411598083,167969.2743965636,117578.4920775945
,,forest,,52.48866744887288,16.94480455593422,122279.61568026186,97823.6925442095
,,forest,,52.47508409172196,16.953052999261285,174627.18226363926,139701.7458109114
,,,wood,52.47227930307545,16.944184602008107,23462.617905763054,16423.832534034136
,,grass,,52.46485870663331,16.942659445212072,7530.562075580699,5271.393452906489
,,forest,,52.46627935495676,16.94628483035451,19343.44631505305,15474.757052042442
,,grass,,52.46576943858954,16.942505592903036,1003.6167938236089,702.5317556765261
,,forest,,52.4644193455291,16.95394537399087,16573.505454492042,13258.804363593634
,,forest,,52.467104768765886,16.970686184768486,1545106.6732746877,1236085.3386197502
,,forest,,52.45857851439851,16.972741889665947,1477014.075402882,1181611.2603223056
,,forest,,52.4653297508156,16.95362588121858,7254.854499041791,5803.883599233433
,,forest,,52.473255020778474,16.96669005362349,30347.564155879234,24278.05132470339
,,forest,,52.47224463104549,16.955931594564767,35757.249535299736,28605.79962823979
,,,grassland,52.465542380067376,16.94062216599877,39193.34431404021,27435.341019828145
,,meadow,,52.466792446434546,16.940795420987975,46857.738407884826,23428.869203942413
,,forest,,52.46483587430948,16.9567845366397,18856.279072568934,15085.023258055147
,,forest,,52.45850323561473,16.959070029580356,31659.765450658884,25327.81236052711
,,forest,,52.46352015017645,16.928731439542265,79782.0292693938,63825.62341551504
,,forest,,52.459423348722275,16.95320441685912,278158.8249634909,222527.05997079273
,,forest,,52.46660070701895,16.95598957427314,53519.3590381026,42815.48723048208
,,forest,,52.46348036133719,16.923554048296964,21314.603047495224,17051.68243799618
,,forest,,52.46435624655872,16.955669756965456,4378.5631779596015,3502.8505423676816
,,forest,,52.463255334448725,16.925640733539126,31720.88819324206,25376.71055459365
,,forest,,52.47644527981888,16.929551686288725,96173.99301080035,76939.19440864028
,,,wood,52.47265158116654,16.91349848721972,47675.93175249259,33373.15222674481
,,forest,,52.49356553087111,16.92328366768001,58197.32026461426,46557.85621169141
,,forest,,52.46394934537043,16.872377640772918,140859.63354339302,112687.70683471442
,,forest,,52.49177849436746,16.93203799104416,125794.81355057162,100635.85084045731
,,forest,,52.40882265049404,17.040756330293206,13210.682154497554,10568.545723598043
,,forest,,52.40649725701972,17.045153162921345,17601.299848275936,14081.03987862075
,,forest,,52.474382055948986,16.959482396404667,63983.46213776906,51186.769710215245
,,,wood,52.46129306466255,16.943598639739058,17606.896906285925,12324.827834400146
,,forest,,52.476095154963616,16.966612378779768,106757.44603757196,85405.95683005758
,,,wood,52.460054848063365,16.938295397889718,20419.28861414444,14293.502029901107
,,forest,,52.47794900387065,16.970460269858034,114708.87938950685,91767.10351160548
,,forest,,52.48972886566363,16.93642644496372,9577.420492954969,7661.9363943639755
,,forest,,52.47597537626366,16.961758800179677,193420.61296811193,154736.49037448954
,,forest,,52.46146586764081,16.96248156823062,25479.31510112707,20383.452080901658
,,forest,,52.47922944872046,16.92487603985148,131950.96301608457,105560.77041286766
,,forest,,52.495330970914516,16.895680893566052,37292.87587578762,29834.300700630098
,,forest,,52.446311746012,16.790427360383806,224315.3318524378,179452.26548195025
,,forest,,52.46327451257941,16.8556810214191,25832.12951803871,20665.703614430968
,,,grassland,52.440356649260565,16.854125661031357,261418.18747153232,182992.73123007262
,,,wood,52.44156590171499,16.9439349774893,10040.109486186408,7028.076640330485
,,grass,,52.45314191016717,16.947601661873346,1707.5789037378916,1195.305232616524
,,grass,,52.44772659374552,16.94709478581343,2914.7550752528387,2040.3285526769869
,,meadow,,52.45468986844069,16.94537490821545,10799.76206969335,5399.881034846675
,garden,,,52.40774889944273,16.911869329891083,58.47769477561142,46.78215582048914
,garden,,,52.40797163288288,16.911941013465505,246.8538712866694,197.48309702933554
,,grass,,52.408337393803855,16.92173370656149,748.299710969184,523.8097976784288
,,grass,,52.39629266092274,16.880677534009585,2848.4307052818376,1993.9014936972862
,,grass,,52.41666632008064,16.88332407869062,17413.574936189107,12189.502455332375
Skwer Ireny Bobowskiej,,grass,,52.41500936279483,16.890556117738285,10618.191110253547,7432.733777177482
Park Stanisława Moniuszki,park,,,52.41334164102011,16.918496956960738,43193.49863305996,43193.49863305996
Skwer Jana Suwarta,garden,,,52.403267591887726,16.943257808895385,11974.126495184768,9579.301196147815
,,grass,,52.410185768094216,16.943441236647377,5364.936984192268,3755.455888934587
,,grass,,52.411838148679706,16.928708624152275,2993.454198690963,2095.417939083674
Park Jana Henryka Dąbrowskiego,park,,,52.40291172566933,16.92698770222568,93914.9555574625,93914.9555574625
,,meadow,,52.38751129984855,16.935971427289708,312767.79074219806,156383.89537109903
Cmentarz Zasłużonych Wielkopolan,park,cemetery,,52.414727272116004,16.928958039569732,53769.40552102876,53769.40552102876
,garden,,,52.413551689267535,16.9297835370255,1224.1310245110387,979.304819608831
,,grass,,52.41549053966277,16.926658252489933,2419.9790884933363,1693.9853619453354
,,grass,,52.414537129072656,16.92280565027423,4042.370481194559,2829.659336836191
Park Władysława Czarneckiego,park,,,52.4340432995467,16.928455048957215,298532.3735372774,298532.3735372774
,,grass,,52.40859578178403,16.929166999496744,793.3075514790927,555.3152860353648
,,grass,,52.409783113516625,16.94929066381081,20618.618365837,14433.032856085898
,,,wood,52.408135767288485,16.95735960686472,5319.716047562206,3723.8012332935436
,,,wood,52.409900628142815,16.95264007576978,18389.865722060636,12872.906005442444
,,forest,,52.29665949006846,16.983015459272938,387260.9655364035,309808.7724291228
