name,shop,amenity,latitude,longitude
Delikatesy Podwawelskie,convenience,,50.0643938,19.8750884
Żabka,convenience,,50.0653507,19.8765063
,convenience,,50.0717567,19.9599963
Truskaweczka - Artykuły Spożywcze,convenience,,50.0740103,19.9593393
Żabka,convenience,,50.065269,19.9514139
Lidl,supermarket,,50.0169629,20.0142073
Piekarnia,convenience,,50.0470678,19.953352
Żabka,convenience,,50.083845,19.9984033
,convenience,,50.0958014,19.9355857
Lewiatan,supermarket,,50.0769484,19.9807725
Żabka,convenience,,50.0736213,20.0250679
Lewiatan,convenience,,50.0862654,19.8801609
Sklep SHOT Market,convenience,,50.0643183,20.0196929
,convenience,,50.0782683,19.8806808
Maciek,convenience,,50.0708186,19.9348956
Żabka,convenience,,50.0709739,19.9346879
Lewiatan,convenience,,50.0730608,19.9645739
abc,convenience,,50.0456101,19.9303446
Delikatesy Centrum,supermarket,,50.0437551,19.9301165
Tutti-Frutti,convenience,,50.042988,19.9322867
Delikatesy Podwawelskie,convenience,,50.0411328,19.9561048
Auchan,supermarket,,50.0286672,19.9516961
,convenience,,50.0723521,19.9683428
Minidelikatesy Rabat,convenience,,50.0888129,20.0119843
,convenience,,50.0160384,20.0504902
Lewiatan,convenience,,50.0835311,19.9592185
Żabka,convenience,,50.0817074,19.9551051
Żabka,convenience,,50.0855549,19.8485969
Top Market,convenience,,50.0211717,19.9790444
Żabka,convenience,,50.0187578,19.981076
Stokrotka Express,convenience,,50.0677973,19.9179046
Delikatesy Podwawelskie,convenience,,50.0693328,19.9619933
Spar,convenience,,50.0844957,19.9449825
Żabka,convenience,,50.0554983,19.9605825
ABC u Marysi,convenience,,50.0722067,19.9596261
,convenience,,50.0882863,19.8817027
Supermarket Wika,convenience,,50.0888506,19.9352464
Żabka,convenience,,50.0955554,19.9325233
Lidl,supermarket,,50.0786229,19.8790366
Żabka,convenience,,50.0881201,19.9601998
Delikatesy,convenience,,50.0720118,19.9356947
Żabka,convenience,,50.0713043,19.9364177
Lewiatan,convenience,,50.0709905,19.9365536
Żabka,convenience,,50.0698288,19.9205192
Lewiatan,supermarket,,50.0979507,19.9734608
Avita,convenience,,50.0664331,19.9395186
"Sklep spożywczy ""Halszka""",convenience,,50.0623204,19.837408
Jubilat,supermarket,,50.0676482,19.8470933
Żabka,convenience,,50.0354482,19.9939485
U Windaka,convenience,,50.0379524,19.9904075
Happy,convenience,,50.0948748,19.9685869
abc,convenience,,50.0695074,19.9236889
Żabka,convenience,,49.9725902,19.9473484
Mars,convenience,,50.0557425,20.1933726
,convenience,,50.0716147,20.1586078
Sklep spożywczy,convenience,,50.05553,20.2016517
,convenience,,50.0870583,20.1463394
Żabka,convenience,,50.0760974,19.9010865
Truskaweczka - Mięso i Wędliny,convenience,,50.0737429,19.9592905
Żabka,convenience,,50.0569782,19.9599386
Lewiatan,supermarket,,50.0081795,19.9613767
Orlen,convenience,fuel,50.0007956,19.8639472
Żabka,convenience,,50.0849842,19.8987156
Netto,supermarket,,50.0882471,19.9648176
Żabka,convenience,,50.0902211,19.9651249
Lewiatan,convenience,,50.0969709,20.0017379
Carrefour Express,convenience,,50.0508123,19.9509846
Biedronka,supermarket,,50.0892567,19.9799713
Awita,convenience,,50.0753733,19.9114443
Kubuś,convenience,,50.0512457,19.9511476
Społem,convenience,,50.0923646,20.0151571
Lewiatan,convenience,,50.0844382,19.9631882
Żabka,convenience,,50.0493551,19.9592217
,convenience,,50.0877926,20.146065
Netto,supermarket,,50.0781669,20.0303589
Żabka,convenience,,50.0628064,19.9275447
Żabka,convenience,,50.0639676,19.9273348
Lewiatan,convenience,,50.0629616,19.9264253
Żabka,convenience,,50.0548848,19.9468999
,convenience,,50.022896,19.9100429
Żabka,convenience,,50.0188879,19.9064923
PSS Społem,supermarket,,50.0858458,20.0182844
Żabka,convenience,,50.0861656,20.0145342
Lewiatan,supermarket,,50.0885359,19.9944499
Lewiatan,supermarket,,50.0899565,20.0265442
Lewiatan,convenience,,50.0879144,19.9189834
,convenience,,50.0677297,19.8466879
Żabka,convenience,,50.052053,19.9270881
,convenience,,50.0954427,19.9734712
Żabka,convenience,,50.0178326,19.8945235
Happy Market,convenience,,50.0787313,20.0388552
Lidl,supermarket,,50.0870381,19.8944976
Żabka,convenience,,50.075537,20.0056445
,convenience,,50.0697934,19.9624149
Biedronka,supermarket,,50.1034876,20.0118866
Żabka,convenience,,50.0627593,19.9341992
sklep spożywczo-przemysłowy,supermarket,,49.9794789,19.9529459
Żabka,convenience,,50.0167955,19.950268
Globi,supermarket,,49.9797543,19.949378
Biedronka,supermarket,,50.0790897,20.0100997
Lewiatan,convenience,,50.0785634,20.0059114
Żabka,convenience,,50.0409227,19.9238032
Żabka,convenience,,50.0399192,19.9746238
Żabka,convenience,,50.0468953,19.9523175
Lewiatan,convenience,,50.0702426,20.0452006
Malika,convenience,,50.067484,20.0491543
Carrefour Express,convenience,,50.0639553,19.9322174
Żabka,convenience,,50.068113,19.9383566
Żabka,convenience,,50.0666907,19.9427237
Carrefour Express,convenience,,50.0633074,19.9452416
Delikatesy Centrum,supermarket,,50.0583918,19.9410401
Kocyk,convenience,,50.0643118,19.9422187
Kaufland,supermarket,,50.0135883,19.996491
Żabka,convenience,,50.0679743,19.9183727
