name,highway,latitude,longitude
Ciechocińska,bus_stop,51.1527704,16.8840636
Ciechocińska,bus_stop,51.1525489,16.8834773
Czajkowskiego,bus_stop,51.1391541,17.065109
Dom Handlowy Astra,bus_stop,51.1278521,16.9759871
Dom Handlowy Astra,bus_stop,51.1284262,16.9756762
Dworzec Świebodzki,bus_stop,51.1089772,17.0176253
Dworzec Główny (Dworcowa),bus_stop,51.1000571,17.0391456
Dworzec Główny (Dworcowa),bus_stop,51.1003271,17.0392179
Dworzec Główny (Dworcowa),bus_stop,51.1009609,17.039389
Dworzec Główny (Dworcowa),bus_stop,51.1011371,17.0400381
Dworzec Autobusowy,bus_stop,51.0965844,17.0329551
Dworzec Autobusowy,bus_stop,51.097242,17.0322924
Dworzec Główny,bus_stop,51.0991893,17.0343687
Dworzec Główny,bus_stop,51.0992172,17.0341187
Dworzec Główny,bus_stop,51.099629,17.0351679
Dworzec Główny,bus_stop,51.0996488,17.035464
Dworzec Główny (MDK),bus_stop,51.1007867,17.036076
Dworzec Nadodrze,bus_stop,51.1248159,17.0340923
Dworzec Nadodrze,bus_stop,51.1247575,17.0349905
Dworzec Nadodrze,bus_stop,51.1248451,17.0348212
Damrota,bus_stop,51.1264747,17.0548868
Daszyńskiego,bus_stop,51.1263145,17.0476706
Daszyńskiego,bus_stop,51.1267452,17.0484484
Kępa Mieszczańska,bus_stop,51.1169888,17.0234493
Kępa Mieszczańska,bus_stop,51.1169163,17.0253407
Dobroszycka,bus_stop,51.1514669,17.1282632
Kozanów (Dokerska),bus_stop,51.1415734,16.9637587
Kozanów (Dokerska),bus_stop,51.1415693,16.9635986
Dolnobrzeska,bus_stop,51.1550173,16.8590184
Dolnobrzeska,bus_stop,51.1550221,16.8594203
Drukarska,bus_stop,51.0897766,17.0214157
Drukarska,bus_stop,51.0900704,17.0202436
Drzewieckiego,bus_stop,51.1215755,16.9679146
Drzewieckiego,bus_stop,51.1217711,16.9675782
Dubois,bus_stop,51.1164098,17.0333009
Dubois,bus_stop,51.1169429,17.0341963
Dubois,bus_stop,51.1170403,17.0332262
Joannitów,bus_stop,51.0939298,17.0344259
Dyrekcyjna,bus_stop,51.0943062,17.0322341
Działdowska,bus_stop,51.1331613,17.105799
Dzielna,bus_stop,51.1386388,16.9768953
Dzielna,bus_stop,51.1388666,16.9747546
Długa (ogrody działkowe),bus_stop,51.1238053,17.0106334
Długa (ogrody działkowe),bus_stop,51.1245279,17.0106179
Michalczyka,bus_stop,51.1188794,17.0148715
Michalczyka,bus_stop,51.1190842,17.0153153
Kromera (Czajkowskiego),bus_stop,51.1355832,17.0690841
Kromera (Czajkowskiego),bus_stop,51.1363185,17.0704487
EPI,bus_stop,51.0978246,17.0294933
EPI,bus_stop,51.097589,17.0289787
EPI,bus_stop,51.0981883,17.0304645
Bastion Sakwowy,bus_stop,51.1036847,17.0372824
Bastion Sakwowy,bus_stop,51.1037923,17.0384281
Bastion Sakwowy,bus_stop,51.1042724,17.0374049
FAT,bus_stop,51.0937552,16.9803814
FAT,bus_stop,51.0941214,16.9783674
FAT,bus_stop,51.0945905,16.9777721
FAT,bus_stop,51.0946313,16.9812743
FAT,bus_stop,51.0951552,16.979496
Plac Srebrny,bus_stop,51.0984624,16.9964417
Plac Srebrny,bus_stop,51.0985079,16.9962069
Fiołkowa,bus_stop,51.0930627,16.9782859
Gaj,bus_stop,51.0769013,17.0421643
Galeria Dominikańska,bus_stop,51.1067529,17.0382591
Galeria Dominikańska,bus_stop,51.1073956,17.0396704
Galeria Dominikańska,bus_stop,51.1079846,17.0373581
Galeria Dominikańska,bus_stop,51.1085252,17.038712
Galeria Dominikańska,bus_stop,51.1089203,17.0399143
Grabiszyńska (Cmentarz II),bus_stop,51.0878933,16.9754672
Grabiszyńska (Cmentarz),bus_stop,51.0906145,16.9771335
Grabiszyńska (Cmentarz),bus_stop,51.0898975,16.9766424
Gajowa,bus_stop,51.0917863,17.0399915
Gajowa,bus_stop,51.0919852,17.0398051
Gajowicka,bus_stop,51.0876594,17.0068027
Gajowicka,bus_stop,51.088448,17.0054569
Gajowicka,bus_stop,51.0886367,17.0066628
Gajowicka,bus_stop,51.0890999,17.0067493
Gazowa,bus_stop,51.0781546,17.0704222
Gazowa,bus_stop,51.0782841,17.0685296
Gałczyńskiego,bus_stop,51.0542918,17.0322432
Gałczyńskiego,bus_stop,51.055052,17.0322167
Gałowska,bus_stop,51.1132077,16.8450977
Gałowska,bus_stop,51.1133564,16.8452225
Gajowicka (szkoła),bus_stop,51.084609,17.0038181
Glinianki,bus_stop,51.1380955,16.9363507
Glinianki,bus_stop,51.138507,16.9344338
Godebskiego (AWF Wrocław),bus_stop,51.1137798,17.0984683
Godebskiego (AWF Wrocław),bus_stop,51.1138047,17.0963934
Gorlicka,bus_stop,51.1437741,17.1194278
Gorlicka,bus_stop,51.1432728,17.1204793
Tarczyński Arena (Królewiecka),bus_stop,51.1452074,16.9491544
Grabiszyńska,bus_stop,51.1012424,17.0137613
Grabiszyńska,bus_stop,51.1015957,17.013185
Grabiszyńska,bus_stop,51.1022557,17.0123405
Grabiszyńska,bus_stop,51.1024664,17.0145161
Grabowa,bus_stop,51.1396419,16.9219567
Grabowa,bus_stop,51.1400859,16.9207607
Graniczna,bus_stop,51.1083563,16.9100851
Graniczna,bus_stop,51.1087169,16.9092119
Grawerska,bus_stop,51.1765903,17.0181915
Grochowa,bus_stop,51.0962226,17.0058148
Grochowa,bus_stop,51.0971745,17.0040388
Gromadzka,bus_stop,51.129231,16.8549004
Gromadzka,bus_stop,51.1292346,16.8538819
Grudziądzka,bus_stop,51.1378797,17.0736402
Grudziądzka,bus_stop,51.1379755,17.0752086
Gwiaździsta,bus_stop,51.099554,17.0262999
Górnickiego,bus_stop,51.1162577,17.0549237
Górnickiego,bus_stop,51.1163321,17.055876
Górnicza,bus_stop,51.1399326,16.9593039
Górnicza,bus_stop,51.1405965,16.9592111
Górnicza,bus_stop,51.140594,16.9584108
Gądowianka,bus_stop,51.1192395,16.9710917
Gądowianka,bus_stop,51.1202306,16.9731143
Gąsiorowskiego,bus_stop,51.1445194,17.0404825
Gąsiorowskiego,bus_stop,51.1438403,17.0394617
Gęsia,bus_stop,51.1320208,17.0890802
Gęsia,bus_stop,51.1320334,17.0878407
Główna,bus_stop,51.1629087,16.895729
Główna,bus_stop,51.1631744,16.8966808
Główna,bus_stop,51.1634067,16.8959111
Główna,bus_stop,51.1636392,16.8966942
Hallera,bus_stop,51.0860722,17.012408
Hallera,bus_stop,51.0868032,17.0112261
Hallera,bus_stop,51.0868036,17.0129153
Hallera,bus_stop,51.0871419,17.0124997
Milenijna (Hala Orbita),bus_stop,51.1322122,16.9897731
Milenijna (Hala Orbita),bus_stop,51.1323557,16.989444
Hala Stulecia,bus_stop,51.1070164,17.0728386
Hala Stulecia,bus_stop,51.1074369,17.0726157
Hala Targowa,bus_stop,51.112775,17.0395801
Hartmana,bus_stop,51.1599598,16.8771715
Hartmana,bus_stop,51.1603837,16.8774746
Hippiczna,bus_stop,51.0680136,17.0086012
Hippiczna,bus_stop,51.0689039,17.0095659
Zaolziańska,bus_stop,51.0980217,17.0254287
Zaolziańska,bus_stop,51.0976833,17.0256144
Hutmen,bus_stop,51.0960309,16.9855401
Hutmen,bus_stop,51.0963644,16.9875872
Modra,bus_stop,51.1377419,16.9648912
Hynka,bus_stop,51.1223811,16.9616153
Hynka,bus_stop,51.1224666,16.9621671
Awicenny,bus_stop,51.087117,16.9528386
Awicenny,bus_stop,51.0883547,16.9523991
Inowrocławska,bus_stop,51.1154377,17.0152937
Inowrocławska,bus_stop,51.115592,17.0139613
Inżynierska,bus_stop,51.0945454,16.9918726
Inżynierska,bus_stop,51.0947774,16.9912598
Irysowa,bus_stop,51.1506499,17.0179093
Irysowa,bus_stop,51.1514337,17.0173816
Janówek (WOŚ),bus_stop,51.1917303,16.9063132
Janówek (WOŚ),bus_stop,51.1912491,16.9061903
Jarnołtów,bus_stop,51.1214231,16.8439592
Jerzmanowo (Cmentarz I),bus_stop,51.123629,16.8838174
Jerzmanowo (Cmentarz I),bus_stop,51.1241139,16.8860238
Jerzmanowo (Cmentarz II),bus_stop,51.1231975,16.882804
Jerzmanowska nr 17,bus_stop,51.127415,16.9017977
Jerzmanowska nr 17,bus_stop,51.1275161,16.9006107
Jagodzińska,bus_stop,51.0569496,17.0568526
Jagodzińska,bus_stop,51.0592198,17.0564619
Janówek,bus_stop,51.1981335,16.9057749
Krzeptowska,bus_stop,51.1202394,16.8564823
Krzeptowska,bus_stop,51.1203024,16.855916
Jarocińska,bus_stop,51.1420264,16.9904408
Jarocińska,bus_stop,51.1425283,16.9898401
Jarzębinowa,bus_stop,51.0813151,17.016591
Jarzębinowa,bus_stop,51.0819176,17.0167226
Jastrzębia,bus_stop,51.0846343,17.0112087
Jastrzębia,bus_stop,51.0837251,17.0100483
Jaworowa,bus_stop,51.0802972,17.021251
Jaworowa,bus_stop,51.0817189,17.023163
Jedności Narodowej,bus_stop,51.1210288,17.0433405
Jedności Narodowej,bus_stop,51.1215571,17.0434682
Jeleniogórska,bus_stop,51.1456327,16.8760299
Jeleniogórska,bus_stop,51.1463399,16.8763966
Jasińskiej,bus_stop,51.1208423,16.8766259
Jasińskiej,bus_stop,51.1210416,16.8768178
Jerzmanowska nr 9,bus_stop,51.1260871,16.9098977
Jerzmanowska nr 9,bus_stop,51.1261213,16.90898
Joannitów,bus_stop,51.0933786,17.036113
Jutrosińska,bus_stop,51.1462172,17.0417308
Jutrosińska,bus_stop,51.1470261,17.0419995
Jędrzejowska,bus_stop,51.1584726,16.9158166
Jędrzejowska,bus_stop,51.158359,16.9168611
Kamieńskiego (Pętla),bus_stop,51.1507029,17.0430759
Kamieńskiego (pętla),bus_stop,51.1507044,17.0432221
Klecina (Stacja kolejowa),bus_stop,51.0582072,16.9879646
Klecina,bus_stop,51.065466,16.9877481
Skarbowców,bus_stop,51.0662493,16.9892999
Kolbuszowska (Stadion),bus_stop,51.0939687,16.9969008
Kolbuszowska (Stadion),bus_stop,51.0940248,16.9972988
Koszarowa (Szpital),bus_stop,51.141667,17.0647805
Koszarowa (Uniwersytet),bus_stop,51.1405023,17.0684978
Kowale,bus_stop,51.1289636,17.1016593
Kowale,bus_stop,51.1289567,17.1018389
Kowalska 56,bus_stop,51.1364624,17.0974117
Kozanów,bus_stop,51.1373924,16.9688303
Kozanów,bus_stop,51.1374821,16.968318
Kozanów,bus_stop,51.1374825,16.9687611
Kozanów,bus_stop,51.1375627,16.9688769
Kozanów,bus_stop,51.1378249,16.9679523
Kromera,bus_stop,51.1316392,17.0626304
Kromera,bus_stop,51.1317686,17.0652147
Kromera,bus_stop,51.1319931,17.0658741
Kromera,bus_stop,51.1320249,17.0656895
Kromera,bus_stop,51.1320377,17.0655947
Kromera,bus_stop,51.13223,17.0651554
Kromera,bus_stop,51.1323675,17.0630155
Księże Małe,bus_stop,51.0770085,17.0844174
Księże Małe,bus_stop,51.0778059,17.0836674
Kuźniki (Stacja Kolejowa),bus_stop,51.12622,16.9551016
Kuźniki (Stacja Kolejowa),bus_stop,51.1262394,16.954868
Kuźniki,bus_stop,51.123306,16.9501532
Kuźniki,bus_stop,51.1238425,16.9499691
Kadłubka,bus_stop,51.0762425,16.9686674
Kadłubka,bus_stop,51.0764946,16.9686928
Kamienna,bus_stop,51.0861212,17.0469485
Kamienna,bus_stop,51.0859449,17.0465082
Kamiennogórska (Ośrodek dla niewidomych),bus_stop,51.1425036,16.9007226
Kamiennogórska (Ośrodek dla niewidomych),bus_stop,51.1428509,16.8989241
Kamieńskiego (Szpital),bus_stop,51.1482329,17.0427093
Kamieńskiego (Szpital),bus_stop,51.1492484,17.0432673
Kamieńskiego,bus_stop,51.1392927,17.0332096
Kamieńskiego,bus_stop,51.139605,17.0327104
Karwińska,bus_stop,51.08128,17.0767487
Karwińska,bus_stop,51.0813751,17.0781933
Karwińska,bus_stop,51.0825733,17.0764414
Kasprowicza,bus_stop,51.1374399,17.052915
Kasprowicza,bus_stop,51.1378526,17.0535974
Kasprowicza,bus_stop,51.1380083,17.053698
Katedra,bus_stop,51.1133202,17.0498553
Katedra,bus_stop,51.1142527,17.050777
Kiełczowska (Cmentarz),bus_stop,51.1453809,17.1480437
Kiełczowska,bus_stop,51.1455033,17.1372998
Kiełczowska,bus_stop,51.1457127,17.1358106
Kleczkowska,bus_stop,51.1266661,17.027661
Kleczkowska,bus_stop,51.1274498,17.0278293
Klimasa,bus_stop,51.0799054,17.0623777
Klimasa,bus_stop,51.0801667,17.0624763
Kliniki – Politechnika Wrocławska,bus_stop,51.1091589,17.0665008
Kliniki – Politechnika Wrocławska,bus_stop,51.1098152,17.0648171
Kmieca,bus_stop,51.1046878,17.1464658
Kmieca,bus_stop,51.1052278,17.1458245
Kościelna,bus_stop,51.0628621,16.9834074
Kochanowskiego,bus_stop,51.1150675,17.0736211
Tęczowa,bus_stop,51.105254,17.0138759
Tęczowa,bus_stop,51.1056125,17.0149338
Kolista,bus_stop,51.1325672,16.9727778
Kolista,bus_stop,51.1334309,16.971802
Kolista,bus_stop,51.1327348,16.9738776
Kolista,bus_stop,51.1332358,16.9740735
Komandorska,bus_stop,51.0921632,17.0245248
Komandorska,bus_stop,51.0923614,17.0233463
Kominiarska – plac sportowy,bus_stop,51.1746987,17.010347
Kominiarska – plac sportowy,bus_stop,51.1750267,17.0112484
Komuny Paryskiej,bus_stop,51.1015276,17.0474384
Kopańskiego,bus_stop,51.1544904,17.1189454
Koszarowa,bus_stop,51.1403096,17.0698817
Koszarowa,bus_stop,51.1403327,17.070123
Kowale (Stacja kolejowa),bus_stop,51.1339324,17.1022497
Kowale (Stacja kolejowa),bus_stop,51.1341688,17.1016881
Kowalska I,bus_stop,51.1266936,17.1153376
Kowalska,bus_stop,51.1290122,17.1136364
Kowalska,bus_stop,51.1294916,17.1133008
Kowieńska,bus_stop,51.1429386,17.134413
Kowieńska,bus_stop,51.1429516,17.1356954
Kozia,bus_stop,51.1575169,16.9266671
Kozia,bus_stop,51.1576943,16.927678
Kołobrzeska,bus_stop,51.1210351,16.9454192
Kołobrzeska,bus_stop,51.1212014,16.9449668
Kołobrzeska,bus_stop,51.1219876,16.9475614
Kołobrzeska,bus_stop,51.1215418,16.9469995
Końcowa,bus_stop,51.095822,16.9624753
Końcowa,bus_stop,51.0959904,16.962157
Kościelna,bus_stop,51.0639204,16.983971
Kościelna,bus_stop,51.0637007,16.9813898
Kośnego (Jarnołtowska),bus_stop,51.1204412,16.8631024
Kośnego (Jerzmanowska),bus_stop,51.120715,16.8640176
Rodła,bus_stop,51.1246989,16.8636437
Rodła,bus_stop,51.1248035,16.8635356
Krakowska,bus_stop,51.0927737,17.0611221
Krakowska,bus_stop,51.0925988,17.0609235
Krasińskiego,bus_stop,51.1058628,17.0433512
Krucza,bus_stop,51.0920989,17.0085392
Krucza,bus_stop,51.0934492,17.0084121
Krucza,bus_stop,51.093581,17.009887
Krucza,bus_stop,51.0941164,17.0095227
Krucza,bus_stop,51.0944213,17.0107865
Krucza,bus_stop,51.0950392,17.0086417
Krzelowska,bus_stop,51.1773689,16.8787525
Krzelowska,bus_stop,51.1777211,16.8784177
Krzemieniecka,bus_stop,51.0963648,16.9569546
Krzemieniecka,bus_stop,51.0967315,16.9549054
Królewiecka,bus_stop,51.1452619,16.9464489
Królewiecka,bus_stop,51.1461116,16.9447502
Królewska,bus_stop,51.1555421,17.1292493
Królewska,bus_stop,51.1554118,17.1290869
Krępicka – szkoła,bus_stop,51.1500178,16.8604548
Krępicka – szkoła,bus_stop,51.1501993,16.8600453
Krępicka,bus_stop,51.1505169,16.8552634
Krępicka,bus_stop,51.1512376,16.8563802
Krępicka,bus_stop,51.1513986,16.8561507
Księska,bus_stop,51.0763809,17.0902047
Księska,bus_stop,51.0767122,17.0894641
Kurpiów,bus_stop,51.0551144,17.0264905
Kutrzeby,bus_stop,51.0518363,17.0188095
Kutrzeby,bus_stop,51.0522991,17.0194513
Kwidzyńska,bus_stop,51.1304722,17.0783433
Kwidzyńska,bus_stop,51.1315888,17.0779584
Kwidzyńska,bus_stop,51.1317567,17.0807441
Kwidzyńska,bus_stop,51.1322756,17.0794556
Kwiska,bus_stop,51.1247158,16.984412
Kwiska,bus_stop,51.1252796,16.9834375
Kwiska,bus_stop,51.1255867,16.9834253
Kątowa,bus_stop,51.1562158,17.0443313
Kątowa,bus_stop,51.1556339,17.0440758
Kępińska,bus_stop,51.1442096,17.030825
Kępińska,bus_stop,51.1443519,17.0314656
Kłokoczyce,bus_stop,51.1568718,17.0965727
Leśnica – Hermes,bus_stop,51.1458755,16.8663113
Leśnica – Hermes,bus_stop,51.1461036,16.8656757
Leśnica,bus_stop,51.1446986,16.8716233
Leśnica,bus_stop,51.1447195,16.8712626
Leśnica,bus_stop,51.1447891,16.8718122
Leśnica,bus_stop,51.1447949,16.8714308
Leśnica,bus_stop,51.1448653,16.8719757
Leśnica,bus_stop,51.1448841,16.8716204
Leśnica,bus_stop,51.145185,16.8720005
Litewska,bus_stop,51.1423488,17.127645
Litomska (ZUS),bus_stop,51.1199074,17.0101456
