name,power,man_made,latitude,longitude
,substation,,51.7773137,19.4304685
,substation,,51.7396878,19.6112983
,substation,,51.7743473,19.451857
,substation,,51.7443769,19.4545031
,substation,,51.7668644,19.4708454
,substation,,51.7371226,19.4482716
,substation,,51.7331477,19.4466665
,substation,,51.7332575,19.4482502
,substation,,51.7329684,19.4430802
,substation,,51.731761,19.4517602
,substation,,51.7342585,19.4519353
,substation,,51.7595524,19.5591668
Stacja elektroenergetyczna 220/110/15kV „Janów”,substation,,51.75770928151359,19.561466278103907
Grupowa Oczyszczalnia Ścieków w Łodzi Sp. z o.o.,,wastewater_plant,51.72677398740449,19.342893038442423
Stacja elektroenergetyczna Milionowa 110 kV,substation,,51.75174160431323,19.480245494877796
Zakład Wodociągów i Kanalizacji Łódź Stoki,,wastewater_plant,51.776593541835155,19.515898070087047
Stacja elektroenergetyczna „Zgierz” 220/110 kV,substation,,51.830815833665945,19.383450608570122
Stacja elektroenergetyczna 110/15 kV Ruda,substation,,51.71985806378189,19.416650450680688
Stacja elektroenergetyczna Widzew 110 kV,substation,,51.76188846959596,19.505196427725974
Stacja transformatorowa nr 20834,substation,,51.71559201064071,19.483884806081623
,substation,,51.761033364055784,19.540875077670496
,substation,,51.75288706393564,19.424126616889748
,substation,,51.72553128302064,19.445613844537775
Stacja elektroenergetyczna Lublinek 110 kV,substation,,51.72977929745128,19.351133376950813
Stacja elektroenergetyczna 110/15 kV Starorudzka,substation,,51.71462378509212,19.442791630696913
Stacja elektroenergetyczna 110/15kV Koziny,substation,,51.78499474310205,19.4019824703328
,substation,,51.79069125,19.47263555
,substation,,51.75225975,19.40422115
,substation,,51.75395781864997,19.417889262064282
,substation,,51.73646472476816,19.560429365880058
Stacja elektroenergetyczna „Łódź EC-4” 110kV,substation,,51.748646503458204,19.539285428412835
MPK-Łódź Podstacja trakcyjna Dąbrowskiego,substation,,51.73801425263365,19.479092860104682
,substation,,51.73800205958344,19.389205328081363
Stacja elektroenergetyczna 110/15kV Dąbrowska,substation,,51.74016195155661,19.484285051031407
,substation,,51.761006417438566,19.434167093970952
"Stacja elektroenergetyczna 110/15kV ""Łąkowa""",substation,,51.76202211486721,19.43965619056317
,substation,,51.754703982916524,19.558331433335443
,substation,,51.77644849474366,19.473800927284938
Stacja elektroenergetyczna 110/15 kV Radogoszcz,substation,,51.82464823172427,19.436975544202966
MPK-Łódź Podstacja trakcyjna Brus,substation,,51.75377822226213,19.381970567865363
,substation,,51.7399245,19.390711600000003
,substation,,51.82094140216867,19.444902818693528
,substation,,51.758956695675465,19.462761354495175
MPK-Łódź Podstacja trakcyjna Śródmieście,substation,,51.758982499999995,19.46237775
,substation,,51.750990931553964,19.400567404484324
,substation,,51.749298288283946,19.39831636982347
,substation,,51.74967008170502,19.39871235503043
,substation,,51.750395649999994,19.401359049999996
,substation,,51.74701700734225,19.398258725123036
,substation,,51.79184272602437,19.40509175613118
,substation,,51.74538563725962,19.48783637919046
,substation,,51.74529270718351,19.48572957187211
Stacja elektroenergetyczna 110/15 kV Źródłowa,substation,,51.7845859155334,19.4694340092042
Stacja elektroenergetyczna 110/15 kV Brzezińska,substation,,51.78917455611101,19.503485367787402
Stacja elektroenergetyczna „Teofilów” 110 kV,substation,,51.80578889575596,19.381320889787933
Stacja elektroenergetyczna 110/15kV Żubardź,substation,,51.79117418855471,19.431357373465506
Stacja elektroenergetyczna 110/15kV Drewnowska,substation,,51.78142208688157,19.439699960078578
Stacja elektroenergetyczna 110/15kV Retkinia,substation,,51.75013821622625,19.41621673236473
Stacja elektroenergetyczna 110/15kV Komorniki,substation,,51.72329871246672,19.49466633540325
Stacja elektroenergetyczna 110/15kV Lodowa,substation,,51.73958612539127,19.52307884651494
Stacja elektroenergetyczna Chojny 110 kV,substation,,51.70234523498462,19.463307605322523
Stacja elektroenergetyczna „Łódź EC-3” 110kV,substation,,51.7981459195042,19.423037947276317
,substation,,51.7332008525885,19.474269667557625
,substation,,51.748445200000006,19.38942295
,substation,,51.75585006005125,19.481990611029477
,substation,,51.74500785,19.3875702
,substation,,51.747817950000005,19.3870675
,substation,,51.74680815000001,19.384824249999994
,substation,,51.77713671958933,19.44619938466605
,substation,,51.74362845,19.5660834
,substation,,51.74062859999999,19.56207345
,substation,,51.74812787287764,19.46056693485904
,substation,,51.7758465433445,19.441006192774804
10705,substation,,51.79791477859511,19.433885455496046
,substation,,51.769388550792435,19.44884078682638
,substation,,51.767421709121265,19.442448236854638
,substation,,51.78099219999999,19.452047649999997
,substation,,51.7657637648106,19.441552004664636
,substation,,51.737523899999985,19.385446499999997
,substation,,51.754135409090644,19.455408901568262
,substation,,51.76693231656955,19.441335902937546
,substation,,51.774494149999995,19.415063949999997
,substation,,51.78034154519227,19.428621627902555
,substation,,51.77464071534779,19.458272559306508
,substation,,51.7724478,19.458582699999997
MPK-Łódź Podstacja trakcyjna Korzeniowskiego,substation,,51.728610525632874,19.471198981175906
MPK-Łódź Podstacja trakcyjna Chocianowice,substation,,51.70865572718555,19.423694726313173
,substation,,51.79298690000001,19.59065155
,substation,,51.80347301723987,19.576799345546004
,substation,,51.73543622814343,19.376445744457293
,substation,,51.73613129020188,19.379672384127993
,substation,,51.73645546662337,19.38107801677555
,substation,,51.74302585,19.378623199999996
,substation,,51.74193935119242,19.375244497926232
MPK-Łódź Podstacja trakcyjna Kęs,substation,,51.77547577791323,19.451293931042066
MPK-Łódź Podstacja trakcyjna Przechodnia,substation,,51.74014613513977,19.447888857783457
MPK-Łódź Podstacja trakcyjna Stocka,substation,,51.744092429687015,19.466630238600146
MPK-Łódź Podstacja trakcyjna Piotrkowska,substation,,51.767270026694696,19.45560205601211
MPK-Łódź Podstacja trakcyjna Parowozowa,substation,,51.76273231524643,19.530768951263948
MPK-Łódź Podstacja trakcyjna Wacława,substation,,51.74841724540444,19.491333420433705
,substation,,51.749820799999995,19.4193512
MPK-Łódź Podstacja trakcyjna Wróblewskiego,substation,,51.74984756683456,19.41943374966711
MPK-Łódź Podstacja trakcyjna Piłsudskiego,substation,,51.762384240128576,19.505109862769086
,substation,,51.75074261346284,19.444652792308887
MPK-Łódź Podstacja trakcyjna Kopernik,substation,,51.754863497630254,19.43425082684907
MPK-Łódź Podstacja trakcyjna Jarzynowa,substation,,51.77538871159848,19.410940881759057
MPK-Łódź Podstacja trakcyjna Smugowa,substation,,51.78273517961806,19.46221953388865
MPK-Łódź Podstacja trakcyjna Warecka,substation,,51.79737145832194,19.403351641539427
MPK-Łódź Podstacja trakcyjna Szczecińska,substation,,51.80164951979193,19.367729859390224
MPK-Łódź Podstacja trakcyjna Zachodnia,substation,,51.78615115011654,19.448632072641825
MPK-Łódź Podstacja trakcyjna Grunwaldzka,substation,,51.79194937613696,19.424997431261858
MPK-Łódź Podstacja trakcyjna Rysownicza,substation,,51.79971313787794,19.460172022411246
MPK-Łódź Podstacja trakcyjna Zgierska,substation,,51.80985786766078,19.436317291674754
,substation,,51.77203645000001,19.392932850000005
,substation,,51.7838473,19.385034349999998
,substation,,51.78319647145402,19.384070256931455
,substation,,51.78332834092132,19.38674018364519
,substation,,51.745574229305184,19.392949158034153
,substation,,51.79422234780546,19.52127932766819
,substation,,51.75094475263773,19.42941303103005
,substation,,51.8194000000934,19.44163445868554
,substation,,51.74372903160478,19.563612555152616
,substation,,51.746350868184386,19.555257205419473
,substation,,51.742728920794804,19.56130231147438
,substation,,51.74536576835213,19.569480354709114
,substation,,51.74204090099335,19.563337630099166
,substation,,51.769577600000005,19.431897600000003
10908,substation,,51.795177006340786,19.392729802505002
,substation,,51.821212800000005,19.44020285
Podstacja trakcyjna „Lublinek”,substation,,51.72235931925515,19.3622944272615
,substation,,51.81948807188807,19.44668236276842
,substation,,51.81708437113212,19.43812160403088
,substation,,51.81910248094774,19.439875909424547
,substation,,51.81824388984308,19.442403800061935
,substation,,51.82006394678473,19.43572278394628
,substation,,51.81972749980578,19.43834435012824
,substation,,51.82379570375353,19.438157469181917
,substation,,51.79100187479242,19.4811395460263
,substation,,51.79589435572332,19.501116217535664
,substation,,51.790979103978,19.483879172002354
,substation,,51.79389612752098,19.4858740929508
,substation,,51.745879449499846,19.49950424530516
,substation,,51.74753105,19.416482400000003
,substation,,51.74553013262874,19.407911485637758
,substation,,51.745823894578585,19.418435173263347
,substation,,51.735775886292586,19.44296525155218
,substation,,51.73521103454604,19.456907829671124
,substation,,51.719981088928286,19.448235675999022
,substation,,51.719808499033576,19.448518135602438
