name,amenity,leisure,tourism,latitude,longitude
Pomnik Anonimowego Przechodnia,,,artwork,51.1014985,17.0290976
Centrum Rozwoju Zawodowego „Krzywy Komin”,arts_centre,,,51.1186498,17.0288961
Muzeum Mineralogiczne,,,museum,51.1162562,17.0301033
Brama do Nadodrza,,,artwork,51.1180072,17.0353095
Łokietka 5 Infopunkt Nadodrze,community_centre,,,51.118201,17.0354485
Klub Pod Kolumnami,arts_centre,,,51.1191457,17.0354955
Kolektyf,arts_centre,,,51.1191152,17.0333885
Spółdzielnia PANATO,arts_centre,,,51.1196107,17.0384351
Towarzystwo Kultury Czynnej,arts_centre,,,51.1202406,17.032584
Pracownia Otwarta,arts_centre,,,51.1194911,17.0333652
Róża Rozpruwacz,arts_centre,,,51.1211857,17.0323937
Pracownia 4 Sztuki,arts_centre,,,51.1211084,17.0336682
Kontury Kultury,arts_centre,,,51.1217726,17.0336198
WSS Gniazdko,arts_centre,,,51.1246142,17.0286624
PORT,arts_centre,,,51.1237972,17.0385827
OKAP,arts_centre,,,51.1221834,17.0432151
Teatr Polski – Scena na Świebodzkim,theatre,,,51.108173,17.0189391
Centrum Kultury Nowy Pafawag,arts_centre,,,51.1157554,16.9580257
Młodzieżowy Dom Kultury Fabryczna,community_centre,,,51.1161465,16.9509885
Muzeum Mineralogiczne,,,museum,51.1121675,17.0344399
Poruszenie Joga,,fitness_centre,,51.1095624,17.0619126
Chemik,,,artwork,51.1072697,17.0637461
Trenduś,,,artwork,51.112499,17.0597852
Trąbibrzuch,,,artwork,51.1125663,17.0595491
Galeria SiC!,,,gallery,51.1025544,17.0287526
Szachiści,,,artwork,51.1171517,17.0382502
Odrarium,,,attraction,51.1041671,17.0727665
Ścianka wspinaczkowa Fpinka.pl,,sports_centre,,51.1357739,17.0671883
Teatr Arka,theatre,,,51.1061899,17.0326421
Muzeum Farmacji Uniwersytetu Medycznego,,,museum,51.1097389,17.0340548
Jabłko,,,artwork,51.0511814,17.0614664
An-2,,,attraction,51.1016003,17.1208521
Su-22M4,,,attraction,51.1014118,17.1211325
hala sportowa,,sports_hall,,51.1111208,17.0771298
Wielofunkcyjna hala sportowa,,sports_centre,,51.1148218,17.09861
Wrocław Squash Club,,sports_centre,,51.1358662,17.0673254
Rzeźba lwa,,,artwork,51.1139941,17.0971779
,,,artwork,51.1249201,17.0447751
Pingwin,,,attraction,51.1039969,17.0747821
Wrocławski Klub Formaty,community_centre,,,51.097521,16.9437482
Polująca Diana,,,artwork,51.1079454,17.0725384
Fitness Academy,,fitness_centre,,51.1033103,17.0321401
K.S. Lotnik,,sports_centre,,51.1498029,17.1197203
Zadumana Ślężanka,,,artwork,51.0821178,16.9711749
Anioł stróż,,,artwork,51.1386956,17.0510513
AN-2,,,attraction,51.1461057,17.1232434
TS-11 Iskra,,,attraction,51.1460855,17.1225943
Ranczo koniowatych,,,attraction,51.1045575,17.0735509
MIG-21,,,attraction,51.1458953,17.1226494
MIG-21,,,attraction,51.1458376,17.1227082
MI-2,,,attraction,51.1454825,17.1230917
,,,artwork,51.1259732,16.9845277
Firlej,arts_centre,,,51.1022945,17.0144286
,,,artwork,51.1102218,17.0473753
Motylarnia,,,attraction,51.1038424,17.0719121
Foki,,,attraction,51.1061376,17.0741881
Sowy,,,attraction,51.1050214,17.0686729
Reforma – Strefa Treningu Funkcjonalnego,,fitness_centre,,51.1263035,16.9713294
Hipopotamy,,,attraction,51.104568,17.0750738
Kanał Mozambicki - tunel podwodny,,,attraction,51.1045837,17.0745053
Krokodyle,,,attraction,51.1041974,17.0758897
Manaty afrykańskie,,,attraction,51.1041326,17.0761656
Rekiny,,,attraction,51.1046611,17.0744021
Samogłów,,,attraction,51.1045078,17.0746312
Ptaki ozdobne,,,attraction,51.1077301,17.0702384
Królik domowy,,,attraction,51.1048483,17.0739815
Orzeł Piastowski,,,artwork,51.0908022,17.0082242
"Dom Kultury ""Bakara""",arts_centre,,,51.0964582,16.9943987
Ptaki brodzące,,,attraction,51.1074367,17.0709955
Mapa,,,artwork,51.1178954,17.0405734
Walka,,,artwork,51.1110766,17.0225252
Zwycięstwo,,,artwork,51.1112143,17.022118
Cristal Casino,casino,,,51.1120163,17.0297042
Adrenalina Boxing Club,,sports_centre,,51.1021886,17.0331693
,,,artwork,51.0999946,17.0532401
,,,artwork,51.1215952,17.03808
,,,artwork,51.1226338,17.036451
,,,artwork,51.1237408,17.0355945
Macierzyństwo,,,artwork,51.0811207,16.9785507
AZS Wrocław,,sports_centre,,51.1034221,17.0646788
,,,attraction,51.1010575,17.0484752
,,,attraction,51.1051081,17.0483544
Vértigo Jazz Club,nightclub,,,51.1083596,17.0354095
CrossGym,,sports_centre,,51.1449388,17.1447857
,,,gallery,51.1097541,17.037408
Galeria Neonów,,,gallery,51.1099964,17.0244398
Sanju No To,,,artwork,51.1102811,17.0800106
Tourou Michischirube,,,artwork,51.1093933,17.0800124
Tourou Taikou,,,artwork,51.109792,17.0802253
Tourou Taikou,,,artwork,51.1101257,17.0791275
Tsukubai,,,artwork,51.1093723,17.0802854
Tsukubai,,,artwork,51.1094962,17.079963
Izutsu,,,attraction,51.1093622,17.0801799
Kasuga,,,artwork,51.1094466,17.0804998
Tourou Kyoto,,,artwork,51.1093997,17.0803388
,,,attraction,51.1065671,17.0650396
Muzeum Uniwersytetu Wrocławskiego,,,museum,51.1137982,17.0335288
Wieża Matematyczna,,,viewpoint,51.1137879,17.0334254
,,,attraction,51.0640063,17.0836748
,,,attraction,51.0997922,17.0524387
,,,attraction,51.1003855,17.0534968
,,,attraction,51.1081902,17.0703057
,,,attraction,51.1175615,17.0735636
,,,attraction,51.117567,17.0735547
,,,attraction,51.1330611,17.0373428
,,,attraction,51.0784439,17.0895802
,,,attraction,51.1246445,17.0362258
,,,attraction,51.1009091,17.0317581
Galeria Magiel,arts_centre,,,51.0888481,17.0419651
Gawenda Dance,,dance,,51.0857497,17.0518344
,,,artwork,51.1092855,17.0430909
Ossolinek,,,artwork,51.113904,17.0372842
Rejent,,,artwork,51.1100469,17.0284285
Pracz Odrzański,,,artwork,51.113556,17.0403447
X-Demon,nightclub,,,51.1070309,17.028316
"Powódź, lipiec 1997 80 cm poziom wody",,,attraction,51.1100794,17.0803525
Drzewo Życia Studio Jogi,,fitness_centre,,51.1054187,17.0122408
Poziom 1,nightclub,,,51.1114434,17.0290958
,,,artwork,51.1137778,17.033583
,,,artwork,51.1139027,17.0334736
,,,artwork,51.1138483,17.0333035
,,,artwork,51.1137231,17.0334082
McFit,,fitness_centre,,51.1095315,17.0262485
Scena Kamienica,theatre,,,51.1027352,17.0215956
Krasnale Filharmonii Wrocławskiej,,,artwork,51.1064476,17.0270685
,,,artwork,51.1140098,17.0444784
Jump World – Park Trampolin,,sports_centre,,51.0857803,17.0514852
CityFit,,fitness_centre,,51.1074105,17.0341296
Samuraj,,sports_centre,,51.1390585,17.0325459
,,,artwork,51.0989449,16.9514339
Dobry wieczór we Wrocławiu,,,artwork,51.0998246,17.0373065
Mural Okno,,,artwork,51.1248042,17.0582098
Mural Płot,,,artwork,51.1249305,17.0582031
Wiking,,sports_centre,,51.10685,17.032279
"Klub Studencki ""Bajer""",nightclub,,,51.1031708,17.0847405
100matolog,,,artwork,51.0951173,17.0588936
Obieżyświat,,,artwork,51.0926332,17.0812958
Agorek,,,artwork,51.1347659,17.0215998
Bagażowy,,,artwork,51.1148877,17.0448729
BEAnka,,,artwork,51.1085169,17.0651211
Archimax,,,artwork,51.1139614,17.0845026
Antykwarek,,,artwork,51.102128,17.030414
Antonio Okulista,,,artwork,51.129822,17.043126
Bajkusia,,,artwork,51.122594,16.983375
Bartonik,,,artwork,51.109914,17.032136
Bawarka,,,artwork,51.1099927,17.0328851
BEAnka II,,,artwork,51.108164,17.038106
Bernaś i Warchleś,,,artwork,51.115625,17.025378
Bamboszek,,,artwork,51.1064622,17.0385309
Boliząbek,,,artwork,51.083472,17.053667
Budinpolek,,,artwork,51.1117905,16.9713584
Bumarek i Fadromka,,,artwork,51.0990264,16.997473
Centrostaluś,,,artwork,51.1582546,17.0077149
Cermigiusz,,,artwork,51.1132419,16.9987985
Consulencjusz Italicus,,,artwork,51.0749607,17.0035024
Czajczyński,,,artwork,51.1114783,17.0274884
Dedaliusz,,,artwork,51.1266733,16.9661878
Dąbrek Pierwszy,,,artwork,51.1207569,17.0557085
Chrapek,,,artwork,51.111775,17.029775
Diagnozjusz,,,artwork,51.076283,17.032058
Drukarz,,,artwork,51.1390099,16.9915321
Drukarz Kacper,,,artwork,51.1145471,17.0433259
Dobrotek,,,artwork,51.1225596,16.9206584
Edukacjusz,,,artwork,51.0939476,17.0618536
Dżin,,,artwork,51.106003,17.106139
Dworzan 3,,,artwork,51.0988677,17.0367039
Elwruś Lutowniczek,,,artwork,51.1116769,17.0099773
Ekonomik,,,artwork,51.1044509,17.0432541
Farciarz,,,artwork,51.1113066,17.0308588
Farmaceuta Akademicki,,,artwork,51.076283,17.032058
Faksymilka,,,artwork,51.109911,17.049583
Europejczyk,,,artwork,51.1004388,17.0342277
Eskulapek,,,artwork,51.1074983,17.0307097
Farmacjusz,,,artwork,51.0808768,17.0552364
Fizolek,,,artwork,51.115342,17.10205
Fatuś,,,artwork,51.0955732,16.9791036
Gazeciarz,,,artwork,51.1024163,17.0300341
Geolog,,,artwork,51.1165925,17.0290481
Gazuś,,,artwork,51.114648,17.0426273
Gaviusz,,,artwork,51.0928469,17.0600644
Gasiorek,,,artwork,51.0816605,17.0349838
Googlak,,,artwork,51.1174417,17.0416352
Gladiatorek,,,artwork,51.108251,17.02677
Gimnazjalista,,,artwork,51.137594,17.028153
Gilbert Grape,,,artwork,51.1101846,17.07355
Gościnek,,,artwork,51.1749147,17.0230195
Giermek Grun-Waldek,,,artwork,51.1120755,17.0600466
Honorek,,,artwork,51.1159912,17.066112
Hipoczyściciel,,,artwork,51.1064247,17.0724475
Harfuś,,,artwork,51.1092572,17.0009436
Harcerz,,,artwork,51.105583,17.0394366
Hydrotechnik,,,artwork,51.1141865,17.0303762
Hugonek,,,artwork,51.124891,16.9976263
IPek,,,artwork,51.107121,17.083636
Inwigiluś,,,artwork,51.118138,17.049022
Insercik,,,artwork,51.1251986,16.913095
Kapitan Jack Port,,,artwork,51.1102921,17.1255304
Kandarek,,,artwork,51.0602467,17.0034539
Kanapownik,,,artwork,51.1108811,17.0235645
Janinek,,,artwork,51.111325,17.033792
Ostrowiak,,,artwork,51.1145543,17.0438615
Kasyniarze,,,artwork,51.1012772,17.0302219
Kolejarz z Kolejką,,,artwork,51.0632836,17.080753
Kolejarz,,,artwork,51.1003183,17.0285074
Capgeminiusz Programista,,,artwork,51.1086667,17.0329799
KiKa,,,artwork,51.1128778,17.0156966
Obżartuch,,,artwork,51.1076823,17.0321243
Kozanek,,,artwork,51.137258,16.975883
Kownacek,,,artwork,51.090711,17.000033
Krasnale Promenad Wrocławskich,,,artwork,51.1292943,17.0446088
Krasnale Intibskie,,,artwork,51.1013707,17.0678973
Krasnale Tolerancji,,,artwork,51.108331,17.026033
Kruszek i Łakomczuszek,,,artwork,51.125828,16.980939
Dworzan 4,,,artwork,51.098078,17.037822
Lombardzik,,,artwork,51.1083812,17.0269562
Listonosz,,,artwork,51.10852,17.044199
Latałek,,,artwork,51.1046967,16.8994425
Lappek,,,artwork,51.1104129,17.0593986
Leoś,,,artwork,51.122856,17.042417
Kusy,,,artwork,51.109347,17.095719
Luksik,,,artwork,51.1032866,17.0312808
Lotnicy,,,artwork,51.0891004,17.000052
Marzyciel,,,artwork,51.1520416,17.1322635
Ma(Ste)rche(fek),,,artwork,51.10107,17.02876
Marzenka,,,artwork,51.0749213,17.0271155
Marysia Pięknisia,,,artwork,51.106614,17.033544
Malarz Piotruś,,,artwork,51.0992621,17.1120548
Matematyk,,,artwork,51.110374,17.054347
Max i Fliz,,,artwork,51.1056314,16.9487732
Mellonik,,,artwork,51.0959497,17.0225411
Moteusz,,,artwork,51.1245332,17.0289086
Miłostek,,,artwork,51.0710836,17.0023974
Nawigator,,,artwork,51.1148379,17.0320953
Narcyś,,,artwork,51.093943,16.98949
Myślichwilek,,,artwork,51.069928,17.010819
Myjek,,,artwork,51.107378,16.948464
O'Barek,,,artwork,51.1147917,17.0315743
Niezabudka,,,artwork,51.064986,16.984744
OddLudek,,,artwork,51.1045959,17.0369165
Ogorzałek i Opiłek,,,artwork,51.1110563,17.0304317
Koszałek Opałek,,,artwork,51.1566193,17.122445
Opiekunek i Krasnomaleństwo,,,artwork,51.1093869,17.0736593
Onkuś,,,artwork,51.1145994,16.9748815
Ołbiniusz,,,artwork,51.1200151,17.0496637
Orzeźwiacz,mist_spraying_cooler,,artwork,51.1104341,17.0327966
Ortopeda,,,artwork,51.0744321,17.0311917
Ósemek,,,artwork,51.0937275,17.0150552
Ottuś,,,artwork,51.098398,17.03221
Pacjent i Lekarz,,,artwork,51.1163866,17.0532344
Pan Twardowski,,,artwork,51.1213559,16.8445525
Panoramik,,,artwork,51.1103033,17.0448837
Patrolek,,,artwork,51.1051252,17.0279048
Paragrafek,,,artwork,51.1131587,17.0337033
Papa Het,,,artwork,51.1114412,17.0158775
Piastek,,,artwork,51.112232,17.0727238
Phoeniksik,,,artwork,51.1503269,17.1284557
Piotrek,,,artwork,51.114083,16.953519
Pilotek,,,artwork,51.12663,16.971726
Piwożłop i Pieseł Piwosz,,,artwork,51.110361,17.0335
Polonek i Germanek,,,artwork,51.106406,17.041631
Polidenciak,,,artwork,51.1106915,17.0596851
Popowicjusz,,,artwork,51.1263429,16.9912943
Pomagajek,,,artwork,51.109783,17.0317913
Pralinka,,,artwork,51.0893159,17.0662706
Przylepek,,,artwork,51.110028,16.92715
Przemysław Parkuś,,,artwork,51.1119311,16.99135
Przedszkoludek,,,artwork,51.1063816,17.0202896
Promyczek,,,artwork,51.097225,17.031703
Profesor,,,artwork,51.113756,17.033578
Recyklinek,,,artwork,51.1062535,17.0315572
Radiowiec,,,artwork,51.0710392,17.0060858
Roszek,,,artwork,51.1122324,17.0646443
Rogalik,,,artwork,51.1108357,17.033522
Krasnalowa Rodzina,,,artwork,51.1414414,16.8982212
Rejestruś,,,artwork,51.15385,17.125539
Saper,,,artwork,51.1508671,17.0170402
Rycerz Jadwiżański,,,artwork,51.1457441,16.8703808
Rozkwietnik,,,artwork,51.1224668,17.0403858
RoyalDenciaki,,,artwork,51.108006,17.031475
RMFek,,,artwork,51.1084407,17.0318269
Ślązak,,,artwork,51.0970042,16.995975
Skarbuś,,,artwork,51.1480311,17.0307555
Słupnik,,,artwork,51.1092999,17.0291108
Słupnik,,,artwork,51.1079657,17.0326632
Słupnik,,,artwork,51.108536,17.035347
Suvenirek,,,artwork,51.110678,17.030592
Halabardnik,,,artwork,51.109831,17.032011
Sprawiedliwiusz,,,artwork,51.114636,17.039958
Szczęściarze,,,artwork,51.070284,17.011894
Sztangista,,,artwork,51.097325,16.997825
Szomol,,,artwork,51.1073882,17.02604
Szoł Mastgołoń,,,artwork,51.100831,17.030161
Szermierz,,,artwork,51.1139342,17.0341979
Telefonista,,,artwork,51.1046679,17.0456929
Torfik,,,artwork,51.0791261,17.0427548
Waguś,,,artwork,51.0874087,17.059055
Turysta,,,artwork,51.1094903,17.030653
Trójkuć Wywiadek,,,artwork,51.1081834,17.0224357
Trisomek,,,artwork,51.115155,17.0459876
Trener,,,artwork,51.1140721,17.0941655
Wrati i Slawi,,,artwork,51.088503,17.064958
