name,shop,amenity,latitude,longitude
Żabka,convenience,,50.7858507,19.0864337
Żabka,convenience,,50.7939306,19.0887955
Żabka,convenience,,50.795408,19.0969514
abc,convenience,,50.7956758,19.0968606
Lewiatan,supermarket,,50.7957654,19.0978973
Społem - delikatesy,convenience,,50.8471385,19.1309425
Żabka,convenience,,50.7935944,19.102309
Żabka,convenience,,50.8268981,19.0553045
Żabka,convenience,,50.8157353,19.1139227
Halina,convenience,,50.8234833,19.0982452
Żabka,convenience,,50.830823,19.1047338
Smykuś,convenience,,50.8368111,19.123784
,convenience,,50.7704323,19.083323
Żabka,convenience,,50.8249847,19.0943807
Społem,convenience,,50.7723401,19.1509767
Żabka,convenience,,50.8102756,19.0980697
Żabka,convenience,,50.8098333,19.0933752
Żabka,convenience,,50.7634628,19.0949619
Rynek Prezydenta RP Gabriela Narutowicza,,marketplace,50.811728543469336,19.138386656794545
M1 Częstochowa,mall,,50.83752116166174,19.116893853190028
Centrum Handlowe Estakada,mall,,50.78337993018548,19.142042108437163
Społem,convenience,,50.811004571293346,19.107875907589328
Żabka,convenience,,50.81138645638062,19.105828551010447
Aniołów Park,mall,,50.82407409808794,19.143863628695044
Netto,supermarket,,50.80474626258867,19.101907200362856
Biedronka,supermarket,,50.806723137768124,19.10173422769812
Pasaż 49,mall,,50.811606485977954,19.111641943897357
Lidl,supermarket,,50.78012510561631,19.147270368745776
Lidl,supermarket,,50.81694987097374,19.098662966240123
Galeria Jurajska,mall,,50.80770719477134,19.131396656854015
Żabka,convenience,,50.791204637228425,19.025957256532106
C.H. Fortuna,mall,,50.781154008366755,19.144233594016846
"Targowisko ""Wały Dwernickiego""",,marketplace,50.81319281875736,19.12101302237273
Biedronka,supermarket,,50.78330554972143,19.09819714698246
Auchan,mall,,50.8062267462837,19.115742134410617
Auchan,supermarket,,50.761639826678554,19.06149020254176
Biedronka,supermarket,,50.81758448742962,19.105874203525975
,convenience,,50.77005987934605,19.14454184606035
Odido,convenience,,50.80905090864867,19.112111667629858
Market na Czerwonym,,marketplace,50.810129974900796,19.11741193935726
Biedronka,supermarket,,50.817063588459185,19.128242006525063
Targowisko,,marketplace,50.81064139873401,19.119159133566633
Biedronka,supermarket,,50.80953008303682,19.11912146318382
