name,amenity,latitude,longitude
Kępa Auto Szkoła,school,51.2494514,22.6002948
Best,school,51.2221137,22.5140069
XIX Liceum Ogólnokształcące im. M. i J. Kuncewiczów,school,51.2339306,22.5341198
XVIII Liceum Ogólnokształcące im. Stanisławy Filipiny Paleolog,school,51.2434002,22.5865656
XXIV Liceum Ogólnokształcące,school,51.267677,22.5529388
Technikum Gastronomiczno-Hotelarskie,school,51.2677282,22.5534237
Międzynarodowe Liceum Ogólnokształcące Paderewski w Lublinie,school,51.2692549,22.5548675
Lubelskie Centrum Kształcenia Zawodowego i Ustawicznego,school,51.2647964,22.5783303
XX Liceum Ogólnokształcące,school,51.2602105,22.5884553
XII Liceum Ogólnokształcące,school,51.2495808,22.5398511
XI Liceum Ogólnokształcące,school,51.2493306,22.5414524
Społeczne Szkoły im. Hansa Ch. Andersena,school,51.2437815,22.5873113
BEST Centrum Językowe,school,51.253276,22.5354124
Leonardo School Lublin,school,51.1964763,22.5406114
Collegium Gostynianum Zespół Szkół Prywatnych im. bł. ks. Kazimierza Gostyńskiego,school,51.2321714,22.5866318
ECK Eureka Niepubliczna Placówka Kształcenia Ustawicznego w Lublinie,school,51.2167739,22.5787515
Liceum Śródziemnomorskie im. św. Dominika Guzmana,school,51.2499422,22.5677686
Liceum Ogólnokształcące im. Kazimierza Wielkiego,school,51.2501851,22.5358785
Technikum Specjalne nr 1,school,51.2288286,22.6032939
Branżowa Szkoła Wielozawodowa Specjalna I Stopnia nr 2 dla Uczniów z Upośledzeniem Umysłowym w Stopniu Lekkim,school,51.2707836,22.5744076
Szkoła Specjalna Przysposabiająca do Pracy,school,51.270733,22.57529
Branżowa Szkoła Gastronomiczna I Stopnia,school,51.2674188,22.5533231
Branżowa Szkoła Wielozawodowa I Stopnia nr 1 w Lublinie,school,51.2647243,22.5787335
Technikum Mechaniczne w Lublinie,school,51.2648901,22.5777277
"Niepubliczny Ośrodek Kształcenia Ustawicznego dla Dorosłych ""Opiekun"" w Lublinie",school,51.258892,22.5863646
XIV Liceum Ogólnokształcące w Lublinie,school,51.2584822,22.5498678
Branżowa Szkoła Usługowa I Stopnia w Lublinie,school,51.2550183,22.5801271
Technikum Usługowo-Gospodarcze,school,51.2551541,22.5800359
Branżowa Szkoła Samochodowa II Stopnia,school,51.2512177,22.5425886
Technikum Samochodowe,school,51.2513585,22.5425135
Branżowa Szkoła Samochodowa I Stopnia,school,51.2512775,22.5422627
"Zaoczne Liceum Ogólnokształcące ""Cosinus"" w Lublinie",school,51.2516976,22.5428514
Prywatne Liceum Ogólnokształcące,school,51.250966,22.5416744
Branżowa Szkoła Spożywcza II Stopnia,school,51.2495304,22.5400983
Technikum Chemiczne,school,51.2495703,22.5406321
Technikum Przemysłu Spożywczego,school,51.2494358,22.5406321
Branżowa Szkoła Spożywcza I Stopnia,school,51.249585,22.5401681
Technikum Terenów Zieleni,school,51.2498628,22.5411932
Technikum Budowlano-Geodezyjne,school,51.2495784,22.5413058
Branżowa Szkoła Budownictwa I Stopnia nr 2,school,51.2497209,22.5411342
"Liceum Ogólnokształcące ""Lider"" w Lublinie",school,51.2494769,22.5617597
"Liceum Ogólnokształcace dla Dorosłych ""Lider"" w Lublinie",school,51.2495556,22.5617838
"Technikum ""Lider"" w Lublinie",school,51.2496418,22.561816
Branżowa Szkoła Handlowa I Stopnia w Lublinie,school,51.2483269,22.5715831
Technikum Ekonomiczno-Handlowe w Lublinie,school,51.2482041,22.5712451
Liceum Ogólnokształcące Specjalne Przy Uniwersyteckim Szpitalu Dziecięcym w Lublinie,school,51.2596637,22.56031
Nova Liceum Ogólnokształcące Dla Dorosłych w Lublinie,school,51.24783,22.55182
Liceum Ogólnokształcące Teb Edukacja w Lublinie,school,51.2469929,22.5614921
Technikum Teb Edukacja w Lublinie,school,51.2470036,22.5615484
Liceum Ogólnokształcące Teb Edukacja dla Dorosłych w Lublinie,school,51.2471773,22.5615229
Niepubliczne Technikum Leśne,school,51.2468702,22.5608274
Społeczne Liceum Ogólnokształcące,school,51.2469154,22.560696
Branżowa Szkoła Elektroniczna I Stopnia,school,51.2462574,22.5085344
X Liceum Ogólnokształcące Mistrzostwa Sportowego,school,51.2462287,22.5076708
Technikum Elektroniczne,school,51.2464417,22.5081026
Liceum Ogólnokształcące dla Dorosłych Zakładu Doskonalenia Zawodowego w Lublinie,school,51.2462607,22.5671973
Technikum Zakładu Doskonalenia Zawodowego w Lublinie,school,51.2463459,22.5672737
Branżowa Szkoła I Stopnia Przyzakładowa Zakładu Doskonalenia Zawodowego,school,51.2463666,22.5675513
Niepubliczne Liceum Ogólnokształcące Arche w Lublinie,school,51.246248,22.5986279
