name,shop,amenity,latitude,longitude
,convenience,,51.7761558,19.4576926
Żabka,convenience,,51.7752627,19.4579041
Żabka,convenience,,51.7779926,19.492415
Żabka,convenience,,51.8187413,19.4192043
Karolina,convenience,,51.7825148,19.4583318
,convenience,,51.7602188,19.526145
"Delikatesy ""Ardeks""",convenience,,51.8210714,19.4435613
Żabka,convenience,,51.7329158,19.499402
Sklep Spożywczy,convenience,,51.7352453,19.4996414
Primus,supermarket,,51.7356352,19.4952859
Bazar,,marketplace,51.7357588,19.4948813
Osiedlowy,convenience,,51.8197695,19.4424109
Sklep Spożywczy,convenience,,51.8191332,19.4317708
,convenience,,51.7348837,19.404056
Żabka,convenience,,51.73085,19.4829237
SUPERSAM,convenience,,51.7376968,19.4490616
Żabka,convenience,,51.7467206,19.3973031
Żabka,convenience,,51.7976822,19.3836104
Żabka,convenience,,51.7721424,19.4748076
Sklep ogólnospożywczy,convenience,,51.7472801,19.4872604
Żabka,convenience,,51.7745185,19.4270604
Społem,convenience,,51.7372468,19.4874815
Sklep spożywczy - AVAL,convenience,,51.7198802,19.4790981
Stokrotka,supermarket,,51.7480243,19.4952638
Auchan,supermarket,,51.7502799,19.4411709
Żabka,convenience,,51.7433172,19.492234
Sklep spożywczy,convenience,,51.7454513,19.5009016
Żabka,convenience,,51.7062941,19.4238338
Społem,convenience,,51.7373052,19.4954112
,convenience,,51.7495436,19.4291995
skrzypek,convenience,,51.7575666,19.4877511
,convenience,,51.7467202,19.4569343
,convenience,,51.7523003,19.4298719
Carrefour Express,supermarket,,51.7897161,19.4799817
Żabka,convenience,,51.7381548,19.5653395
Auchan,supermarket,,51.7656667,19.4949355
eko bene,convenience,,51.7817397,19.5265391
Żabka,convenience,,51.7484196,19.4154645
Żabka,convenience,,51.7462714,19.5692321
M&W,convenience,,51.7413042,19.566243
Żabka,convenience,,51.7409942,19.5676463
Stokrotka,convenience,,51.7409009,19.5682089
Carrefour Express,convenience,,51.7321197,19.4745177
Żabka,convenience,,51.7511665,19.4093265
Delikatesy Centrum,convenience,,51.7481838,19.4126832
Livio,convenience,,51.7809475,19.5274867
Żabka,convenience,,51.7942443,19.3821162
Delikatesy Goja,convenience,,51.7548064,19.538457
OMG,convenience,,51.7344459,19.4490545
Żabka,convenience,,51.7733148,19.488186
