name,power,man_made,latitude,longitude
,substation,,53.1225558,18.001429
,substation,,53.1223564,18.0017069
,substation,,53.1316196,17.9821485
"Stacja elektroenergetyczna ""Jasiniec"" 220/110 kV",substation,,53.13552223339691,18.10777603223451
"Stacja Wodociągowa ""Czyżkówko""",,water_works,53.15879216265196,17.95614342283378
,substation,,53.112298169866385,18.04096694040305
,substation,,53.10947852189882,18.025793835726702
,substation,,53.10653954999999,18.028628899999998
,substation,,53.105707098659785,18.026176317562488
,substation,,53.1071051,18.026363
,substation,,53.108550948904934,18.023483682857144
,substation,,53.109386799999996,18.022770650000002
Stacja 110kV Bydgoszcz Rupienica,substation,,53.11332317793232,18.026288069071096
,substation,,53.14541692336624,18.124335045370216
"Stacja elektroenergetyczna 110/15kV ""Fordon ATR""",substation,,53.14535213746882,18.123792831617855
,substation,,53.15948428389321,18.154211834692436
Oczyszczalnia ścieków MWiK,,wastewater_plant,53.177405368672645,18.188899883428306
,substation,,53.11327190000001,17.99266075
,substation,,53.11768616626441,17.99416388208883
,substation,,53.1089563,17.999694800000004
,substation,,53.11106324887607,17.998856899572328
,substation,,53.113714646456756,17.994469683122567
,substation,,53.115938466037164,18.005253792158623
,substation,,53.108904573221835,18.006186162576775
,substation,,53.10854676954259,17.98795993651308
Stacja 110kV Bydgoszcz Północ,substation,,53.13574603229876,18.02022339393415
,substation,,53.1602171687493,18.172869407538954
,substation,,53.1588920537067,18.173235047679448
,substation,,53.16202640000001,18.175216449999997
,substation,,53.158760743754556,18.170178821290282
Stacja elektroenergetyczna 110kV Bydgoszcz Błonie,substation,,53.11716519102527,17.95400972663695
,substation,,53.11708665,17.95447905
,substation,,53.121833409766275,17.98344072709098
,substation,,53.12992997880756,17.97383669055523
Stacja elektroenergetyczna 110/15kV GPZ Fordon,substation,,53.1597802919769,18.15405230999173
"Stacja elektroenergetyczna 110kV ""Kauczuk""",substation,,53.11537459749198,18.084702681608036
,substation,,53.11541995,18.084194
"Stacja elektroenergetyczna 110kV ""Romet""",substation,,53.13017331328979,18.115555977392688
"Podstacja trakcyjna ""Bydgoszcz Główna""",substation,,53.14249743342108,18.001784047413345
Stacja elektroenergetyczna 110/15kV Osowa Góra,substation,,53.144111212816874,17.896964729369696
Stacja 110kV Zachem 2,substation,,53.09569556824211,18.078508329502974
Stacja elektroenergetyczna 110/15kV Bydgoszcz Wschód,substation,,53.13231884848288,18.059959876432018
,substation,,53.13587598028574,18.020133390441718
,substation,,53.102012581060464,18.01647491142037
"Oczyszczalnia Ścieków ""Kapuściska""",,wastewater_plant,53.102740966104705,18.11569174684172
Separator,,wastewater_plant,53.141875025303676,17.907640227780004
,substation,,53.15118830416942,17.90372330300417
,substation,,53.15594039930785,17.95708501790165
,substation,,53.10885602525853,18.003001686140855
,substation,,53.13769295000001,17.93290845
Przepompownia ścieków sanitarnych,,wastewater_plant,53.11791504138033,18.0403472002099
"Podstacja trakcyjna ""Bydgoszcz Wschód""",substation,,53.13209075813498,18.059159285450907
Stacja 110kV Bydgoszcz Śródmieście,substation,,53.12177788930285,18.015503009628443
Miejskie Wodociągi i Kanalizacja  w Bydgoszczy sp. z o. o. - czerpnia wody,,water_works,53.15914991313954,17.961017497774925
"GPZ ""Zachem I""",substation,,53.08942407750039,18.079338097585037
Centralna Stacja Neutralizacji CSN,,wastewater_plant,53.09286945316819,18.082983441266684
Stacja uzdatniania wody “Czyżkówko”,,water_works,53.15442113269651,17.947643483305264
,substation,,53.131030778264616,18.053215086173417
,,water_works,53.15051839999998,18.00845875
,,water_works,53.15042245,18.0063695
,substation,,53.120548954793954,18.0076492216602
Podstacja tramwajowa,substation,,53.14689726860991,18.127798840922484
"Stacja elektroenergetyczna 110kV ""Bydgoszcz Południe""",substation,,53.106490890347615,18.06386335350949
,substation,,53.09483631313547,18.074327872659865
,substation,,53.13426629999999,18.13368575
Podstacja trakcyjna,substation,,53.131834276136274,18.092033995787606
,substation,,53.12447159999999,17.98881545
Ujęcie wody,,water_works,53.14974411941661,18.08683262916544
,substation,,53.126199199999995,18.044918349999996
,substation,,53.11320177666161,18.038493479964902
,substation,,53.16038112448394,17.91541468542054
,substation,,53.15860023578939,17.915658518202445
,,water_works,53.14360940000001,18.0806641
,,wastewater_plant,53.11616153764911,18.06183228698054
,substation,,53.15038788272415,18.07959266509552
,,water_works,53.14736449999999,18.039051349999998
,substation,,53.140665617674145,18.031705106430497
,substation,,53.158322999999996,17.91770015
Stacja trafo,substation,,53.069981279484054,18.073809194756524
,substation,,53.12653493356858,17.951655067251615
,substation,,53.124664555184964,17.948129678923834
,substation,,53.130532849999994,17.9804262
,substation,,53.13431849878331,17.961035980001583
"Stacja elektroenergetyczna110kV GPZ ""Jachcice""",substation,,53.136861835481106,17.983297105897705
,substation,,53.09543692151835,18.05712682827156
,substation,,53.09263445,18.05643425
,substation,,53.09279272831357,18.05643318077336
trafostacja,substation,,53.13497374866345,18.12007687906171
,substation,,53.14384864931239,18.128513530298974
,substation,,53.144946194369815,18.128517265175514
,substation,,53.143251694073,18.1339108148031
,substation,,53.14904173131419,18.12701140902775
,substation,,53.13185003525444,18.09195734547874
,substation,,53.154162358313876,18.135223128810573
,substation,,53.133690944555056,17.999556056519282
Stacja elektroenergetyczna 110kV GPZ EC-II,substation,,53.09907357071671,18.090464561629165
,substation,,53.15697161154383,18.166842124742196
,substation,,53.150646125457264,18.12442224471818
,,wastewater_plant,53.11649785985963,18.06235827786457
,substation,,53.120100199999996,17.954355200000002
,substation,,53.12331467144356,17.955721565791933
,substation,,53.126789023307005,17.973589363783898
,substation,,53.119213271906965,17.958937749822827
,substation,,53.1580378,17.91492315
