name,highway,latitude,longitude
Chełmońskiego/Rubinowicza,bus_stop,53.1480003,23.2101899
Chełmońskiego/Janickiego,bus_stop,53.1483022,23.205716
Brzechwy/42. Pułku Piechoty,bus_stop,53.1432624,23.2128566
Raginisa/Cmentarz Farny,bus_stop,53.1528421,23.1915408
Raginisa/Cmentarz Farny,bus_stop,53.1524388,23.1905395
Kolbego/Staffa,bus_stop,53.1607144,23.1896493
Raginisa/Kazimierza Wielkiego,bus_stop,53.1609537,23.199616
Towarowa/Piastowska,bus_stop,53.1357831,23.1951644
Kawaleryjska/Zapiecek,bus_stop,53.1031779,23.1385087
Kawaleryjska/Zapiecek,bus_stop,53.1035606,23.1392255
Zawady/Pętla,bus_stop,53.1609653,23.1139115
Zawady/Pętla,bus_stop,53.1611871,23.1136787
Kołłątaja/Dworska (C),bus_stop,53.144612,23.1023199
Kołłątaja/Dworska,bus_stop,53.1449649,23.1006294
Swobodna,bus_stop,53.1441987,23.1071065
Swobodna/Szeroka,bus_stop,53.148108,23.1092259
Suchowolca/Cmentarz Prawosławny,bus_stop,53.108201,23.2120817
Suchowolca/Dojlidy Cmentarz I,bus_stop,53.1062018,23.2152914
Suchowolca/Stacja Paliw,bus_stop,53.1068629,23.2145121
Suchowolca/Dojlidy Cmentarz II (K),bus_stop,53.1040823,23.2192114
Suchowolca/Ordynacka,bus_stop,53.1038646,23.2200077
Suchowolca/Proroka Eliasza,bus_stop,53.1081429,23.2115988
Kuronia/Proroka Eliasza,bus_stop,53.1072802,23.2092554
Zabłudowska/Kolonia Dojlidy (K),bus_stop,53.1026825,23.2218394
Kuronia/Suchowolca,bus_stop,53.1083479,23.2100044
Traugutta/Kościół,bus_stop,53.1415216,23.1834866
al. Solidarności/Broniewskiego,bus_stop,53.1390754,23.1339965
al. Solidarności/Choroszczańska,bus_stop,53.1388061,23.1336983
al. Solidarności/Tuwina,bus_stop,53.1382919,23.1260739
Dolistowska/Dolistówka,bus_stop,53.1376744,23.211828
Pieczurki/Ściegiennego,bus_stop,53.1356187,23.2189487
Włościańska/Poniatowskiego,bus_stop,53.1341564,23.2141555
Włościańska/Pieczurki,bus_stop,53.1341455,23.2076864
Włościańska/Sklep,bus_stop,53.1341002,23.2115747
Włościańska/Ściegiennego,bus_stop,53.1343576,23.2192077
1000-lecia PP/Gen. Maczka,bus_stop,53.1575969,23.1513317
1000-lecia PP/Wodociągi (B),bus_stop,53.1664214,23.1481678
al. Jana Pawła II/NSZ,bus_stop,53.1445584,23.0831984
N. Sił Zbrojnych/KEN,bus_stop,53.1499423,23.0804481
Gen. Kleeberga/Wróblewskiego,bus_stop,53.156033,23.088178
Gen. Kleeberga,bus_stop,53.1570947,23.0899208
Kołłątaja/Mackiewicza,bus_stop,53.1506882,23.0895342
Kołłątaja/Bacieczki,bus_stop,53.1481432,23.0915611
KEN/Pietkiewicza,bus_stop,53.1500177,23.0837062
KEN/Pietkuna,bus_stop,53.1504979,23.0851552
Kołłątaja/KEN,bus_stop,53.1518065,23.0895171
Kołłątaja/Pietkiewicza,bus_stop,53.1538019,23.0883062
Kołłątaja/Pileckiego,bus_stop,53.1537873,23.0878961
Wiadukt/PKP Stadion,bus_stop,53.0994038,23.1319801
Ciołkowskiego/Chorten Arena Stadion Miejski,bus_stop,53.1055176,23.1529654
Karskiego/Oliwkowa,bus_stop,53.1579614,23.1267342
Karskiego/Oliwkowa (Z),bus_stop,53.1581989,23.125571
Lodowa/Chłodna,bus_stop,53.1655008,23.1183217
Lodowa/Skrzetuskiego,bus_stop,53.1665749,23.1177109
Lodowa/Zamoyskiego,bus_stop,53.1626932,23.1208763
