name,amenity,latitude,longitude
"Punkt Przedszkolny ""Lolek"" w Lublinie",kindergarten,51.2446946,22.5956859
Niepubliczne Przedszkole Elfik 2 w Lublinie,kindergarten,51.244,22.51552
Niepubliczna Szkoła Podstawowa i Niepubliczne Przedszkole Dzieci Montessori,school,51.2434353,22.5129144
"Przedszkole Niepubliczne ""Junior"" w Lublinie",kindergarten,51.2417,22.53428
"Przedszkole Niepubliczne ""Kubuś I Przyjaciele"" w Lublinie",kindergarten,51.24167,22.49953
Przedszkole Sióstr Urszulanek Serca Jezusa Konającego w Lublinie,kindergarten,51.2416,22.4896299
"Przedszkole Niepubliczne ""Martynka I Przyjaciele"" w Lublinie",kindergarten,51.23994,22.52647
"Przedszkole ""KróL Maciuś I"" w Lublinie",kindergarten,51.2398006,22.4960309
Niepubliczny Punkt Przedszkolny Zagajnik w Lublinie,kindergarten,51.23688,22.49721
"Przedszkole Prywatne ""Lubelskie Skrzaty""",kindergarten,51.2216006,22.5391525
Przedszkole nr 49 w Lublinie,kindergarten,51.2339486,22.5276157
"Niepubliczne Przedszkole ""Gadu-Gadu"" w Lublinie",kindergarten,51.23493,22.51218
"Przedszkole Niepubliczne ""Mini-Martynka"" w Lublinie",kindergarten,51.23451,22.51697
Przedszkole z Oddziałami Integracyjnymi nr 12 w Lublinie,kindergarten,51.235066,22.5696136
"Przedszkole Niepubliczne ""Kubuś I Tygrysek"" w Lublinie",kindergarten,51.2335907,22.583025
"Przedszkole Niepubliczne ""Odkrywcy Talentów"" w Lublinie",kindergarten,51.2343775,22.5093185
Przedszkole Niepubliczne Bajkowy Dworek 2 w Lublinie,kindergarten,51.23252,22.59994
"Przedszkole Niepubliczne ""Akademia Przedszkolaczka 2"" w Lublinie",kindergarten,51.2312096,22.5823418
"Prywatne Przedszkole ""Motylek""",kindergarten,51.22996,22.5160899
Przedszkole nr 64 w Lublinie,kindergarten,51.2294403,22.5941052
Przedszkole nr 77 w Lublinie,kindergarten,51.22904,22.53013
"Niepubliczny Punkt Przedszkolny ""Kropka"" w Lublinie",kindergarten,51.22618,22.48138
"Niepubliczne Przedszkole ""Z Uśmiechem"" w Lublinie",kindergarten,51.22599,22.56304
Przedszkole Niepubliczne Koralik 2 w Lublinie,kindergarten,51.2262087,22.4854181
Przedszkole Niepubliczne Kubuś I Królik,kindergarten,51.2256512,22.5334758
"Przedszkole Niepubliczne ""Czterolistna Koniczynka"" w Lublinie",kindergarten,51.22506,22.49285
Niepubliczne Przedszkole Omnibus w Lublinie,kindergarten,51.2243323,22.4966301
Niepubliczne Przedszkole Kot Filemon w Lublinie,kindergarten,51.2234563,22.5780889
"Niepubliczne Przedszkole Integracyjne ""Turkusiaki"" w Lublinie",kindergarten,51.2234,22.51304
"Przedszkole Niepubliczne ""Oleńka 2"" w Lublinie",kindergarten,51.2216758,22.4988168
"Przedszkole Prywatne ""Entliczek Pentliczek"" w Lublinie",kindergarten,51.22132,22.50516
Przedszkole Niepubliczne Niebieski Koralik w Lublinie,kindergarten,51.2161237,22.6353147
"Przedszkole Niepubliczne ""Akademia Wesołych Przedszkolaków"" w Lublinie",kindergarten,51.20939,22.5438
Niepubliczne Przedszkole Biedronka,kindergarten,51.2091378,22.5716301
Niepubliczne Przedszkole im. Św. Józefa z Nazaretu,kindergarten,51.2090871,22.5731945
"Przedszkole Niepubliczne ""Haguś"" w Lublinie",kindergarten,51.20873,22.59219
"Przedszkole Niepubliczne ""Misiaczek"" w Lublinie",kindergarten,51.20317,22.55059
"Niepubliczne Przedszkole Montessori w Lublinie ""Dzieci Wszechświata""",kindergarten,51.2031138,22.5588617
Przedszkole nr 87 w Lublinie,kindergarten,51.1992179,22.5423481
Przedszkole nr 16 w Lublinie,kindergarten,51.1713933,22.506494
Przedszkole Kolorowe Piórka,kindergarten,51.2265294,22.5227435
Przedszkole nr 84,kindergarten,51.2185158,22.6354803
Przedszkole Koralik,kindergarten,51.1990973,22.5515801
Przedszkole nr 74 w Lublinie,kindergarten,51.252563850271784,22.54306985289524
Przedszkole z Oddziałami Integracyjnymi nr 36 w Lublinie,kindergarten,51.241422241695204,22.52553777820843
Przedszkole nr 47 w Lublinie,kindergarten,51.240817296410924,22.535353241199964
Przedszkole nr 5,kindergarten,51.25138103765773,22.55415662463233
Przedszkole nr 43 w Lublinie,kindergarten,51.255649944646336,22.53711616114969
Przedszkole nr 73 w Lublinie,kindergarten,51.22618011090984,22.536173012424506
Przedszkole nr 57 w Lublinie,kindergarten,51.23500181254734,22.532165870539007
Przedszkole nr 19 w Lublinie,kindergarten,51.24780836382376,22.540060853347626
Przedszkole nr 48 w Lublinie,kindergarten,51.240381467164305,22.513246984777314
"Niepubliczne Przedszkole Językowe ""Kraina Marzeń"" w Lublinie",kindergarten,51.23803983074794,22.525355364487247
Przedszkole nr 46 w Lublinie,kindergarten,51.23800109330106,22.513362712847346
Przedszkole nr 34,kindergarten,51.247533099999984,22.599893149999996
Publiczne Przedszkole Integracyjne nr 40 w Lublinie,kindergarten,51.24566505434573,22.598007237099676
Przedszkole nr 44 w Lublinie,kindergarten,51.24479547370499,22.59424858031264
"Przedszkole Niepubliczne ""Krasnal III""",kindergarten,51.26018029941261,22.584327047319526
Przedszkole nr 42 w Lublinie,kindergarten,51.24251763889486,22.58690528807035
"Przedszkole Prywatne ""Chatka Puchatka"" w Lublinie",kindergarten,51.265910106616694,22.524901408757486
Przedszkole nr 65 w Lublinie,kindergarten,51.246810120120436,22.538490978525118
"Przedszkole Prywatne ""Chatka Puchatka 2"" w Lublinie",kindergarten,51.26835312995469,22.516824836140817
Przedszkole Parafialne im. Bł. Honorata Koźmińskiego,kindergarten,51.270713512983505,22.506512730357912
Przedszkole nr 22 w Lublinie,kindergarten,51.22360203544034,22.568041347981687
Przedszkole nr 37 w Lublinie,kindergarten,51.27544514033164,22.547169061264775
Przedszkole nr 56 w Lublinie,kindergarten,51.26033809956077,22.543031183706265
Przedszkole z Oddziałem Integracyjnym nr 70 w Lublinie,kindergarten,51.26449393322012,22.54907464141881
Przedszkole nr 75 w Lublinie,kindergarten,51.27040032478105,22.54940449754102
Przedszkole nr 59 w Lublinie,kindergarten,51.25805681463456,22.59145527411339
Przedszkole nr 69 w Lublinie,kindergarten,51.23355858024695,22.516658377187238
Przedszkole nr 76 w Lublinie,kindergarten,51.27408445493092,22.553620143962902
Przedszkole nr 58 w Lublinie,kindergarten,51.258776049167615,22.54876457240435
Przedszkole Niepubliczne Miś w Lublinie,kindergarten,51.27280601440839,22.575216858278164
"Niepubliczne Przedszkole Muzyczne ""Stonoga"" w Lublinie",kindergarten,51.25951790876165,22.58464481101952
Przedszkole nr 50 w Lublinie,kindergarten,51.25504458466075,22.576408911637778
Przedszkole nr 52 w Lublinie,kindergarten,51.25363853937424,22.588266458372058
Przedszkole nr 3 w Lublinie,kindergarten,51.219291998076926,22.580292900712426
Przedszkole nr 14 w Lublinie,kindergarten,51.23895735983385,22.576651067897412
Przedszkole nr 9 w Lublinie,kindergarten,51.234438311087274,22.591476009630586
Przedszkole nr 63 w Lublinie,kindergarten,51.22555981095442,22.5189284959497
Przedszkole nr 79 w Lublinie,kindergarten,51.229208644561176,22.534802635401665
Przedszkole nr 72 w Lublinie,kindergarten,51.23087145492339,22.517323789694224
Przedszkole nr 31 w Lublinie,kindergarten,51.229370429021536,22.509163925689144
Przedszkole nr 45 w Lublinie,kindergarten,51.229944889712996,22.50483642541854
"Niepubliczne Przedszkole ""Kogucik"" w Lublinie",kindergarten,51.25123066660943,22.592022289331474
Przedszkole nr 35 w Lublinie,kindergarten,51.213249483697076,22.568415688592687
Przedszkole Sióstr Nazaretanek im. Bł. Franciszki Siedliskiej,kindergarten,51.21285667239858,22.575075622011884
Przedszkole nr 5 w Lublinie,kindergarten,51.25024173739575,22.52953673328035
Przedszkole nr 7 w Lublinie,kindergarten,51.23036650932696,22.58451554309048
Przedszkole z Oddziałami Integracyjnymi nr 12 w Lublinie,kindergarten,51.235216045989986,22.569532928653967
Przedszkole Integracyjne nr 39 w Lublinie,kindergarten,51.245247088249464,22.521600001853482
Przedszkole nr 48,kindergarten,51.24029388010875,22.513144935167766
Przedszkole nr 83 w Lublinie,kindergarten,51.1895948283323,22.598618511497893
Przedszkole nr 78 w Lublinie,kindergarten,51.2119434050641,22.546444163804154
Przedszkole nr 10 w Lublinie,kindergarten,51.252834396936066,22.53053065203037
Niepubliczne Przedszkole Tosia w Lublinie,kindergarten,51.198602889643354,22.5955010694941
"Przedszkole Niepubliczne ""Żaczek""",kindergarten,51.21116200057779,22.583159500412975
Przedszkole nr 2,kindergarten,51.26645622922997,22.553822511555705
Przedszkole nr 85 w Lublinie,kindergarten,51.22131524189994,22.50015940181639
"Niepubliczne Przedszkole ""Mała Panda"" w Lublinie",kindergarten,51.23393547169826,22.475447022244257
"Przedszkole Niepubliczne ""Akademia Poziomkowa"" w Lublinie",kindergarten,51.238150309852344,22.545161817886882
"Przedszkole z oddziałami integracyjnymi nr 36 ""Tęczowa Łąka""",kindergarten,51.2414034351142,22.525414285674255
Przedszkole nr 33 im. Kubusia Puchatka,kindergarten,51.24267001271602,22.52896878019604
Przedszkole nr 15 w Lublinie,kindergarten,51.25517539203648,22.51620084267192
Przedszkole nr 86,kindergarten,51.271284317777535,22.509255881559074
Przedszkole nr 43,kindergarten,51.25549685495182,22.537026191005477
Przedszkole nr 66 w Lublinie,kindergarten,51.2078307936533,22.54567015329406
Przedszkole nr 28 w Lublinie,kindergarten,51.243026034103856,22.555370406657303
Przedszkole Integracyjne Niepubliczne Zgromadzenia Sióstr Kanoniczek Ducha Świętego im. bł. Ojca Gwidona,kindergarten,51.25915179686282,22.57528853738646
Przedszkole nr 6 w Lublinie,kindergarten,51.25612329945754,22.56906138123778
Przedszkole Niepubliczne Mali Giganci II,kindergarten,51.26996525298122,22.584518693052505
