name,amenity,leisure,tourism,latitude,longitude
Wieża widokowa Zamku Książąt Pomorskich,,,viewpoint,53.4266149,14.5599338
Taras widokowy,,,viewpoint,53.4246077,14.5555817
Punkt widokowy przy ul.Korzeniowskiego,,,viewpoint,53.4196993,14.5507479
Marina Squash & Fitness,,sports_centre,,53.3708949,14.596305
Coyote Club,nightclub,,,53.4310291,14.5437721
Happy Day,,adult_gaming_centre,,53.4312688,14.5437208
Calypso,,fitness_centre,,53.4176365,14.5317943
Szkoła Tańca Romuald Rychcicki,,dance,,53.4154976,14.5308267
PLR,nightclub,,,53.4330377,14.5312473
Universum,,fitness_centre,,53.4303749,14.5433412
Love Club,nightclub,,,53.4275272,14.5530623
Pralnia,nightclub,,,53.4199613,14.5312234
Teatr Kameralny,theatre,,,53.424972,14.5504143
Centrum,arts_centre,,,53.4687054,14.5828827
Senso Beach,nightclub,,,53.4265754,14.5522475
Elefunk The Club,nightclub,,,53.4282311,14.5538568
Opera na Zamku,theatre,,,53.4258286,14.5604367
Elite Studio,,fitness_centre,,53.3715235,14.645265
Rotunda Północna,nightclub,,,53.4303195,14.5659047
Coco Club,nightclub,,,53.3754479,14.6569117
Centrum Aktywności Mieszkańca,community_centre,,,53.4763274,14.5885619
Tęczowa Planeta,,,attraction,53.4328375,14.5127126
Siłownia przy Spartakusie Szczecin,,fitness_centre,,53.4533021,14.5829297
Dom Kultury „Słowianin”,community_centre,,,53.4203943,14.5513294
Grey Club,nightclub,,,53.4296216,14.5438033
Floating Park Głębokie,,water_park,,53.4731759,14.4823107
Figura Matki Boskiej Niepokalanej,,,artwork,53.424747,14.5552155
Disco na deptaku,nightclub,,,53.4298687,14.5438
K4 - Szczeciński Loft Kultury,community_centre,,,53.4166961,14.5476048
OFF Marina,arts_centre,,,53.4020221,14.5326783
Abballu,,dance,,53.4160182,14.5476593
Calypso Fitness Club,,fitness_centre,,53.4336866,14.5567488
MK Bowling,,bowling_alley,,53.4344663,14.5560192
Teatr Mały,theatre,,,53.4301575,14.5439769
Calypso Fitness Club,,fitness_centre,,53.4285986,14.5511746
Professional Fitness,,fitness_centre,,53.4264845,14.552171
Labirynth Laser Tag,,sports_centre,,53.4266835,14.5522984
Wzgórze Bombardierów,,,viewpoint,53.3420239,14.5611531
Stella Maris,community_centre,,,53.4221704,14.557458
Astra,,dance,,53.3849428,14.6534045
Sportfit Ekko,,fitness_centre,,53.3846903,14.6547694
Galeria SAWKA,,,gallery,53.4301062,14.5421871
Astra,,dance,,53.4397037,14.5512985
Royal Dance,,dance,,53.441789,14.5041781
Fit town,,sports_centre,,53.4083132,14.4909797
Zdrofit,,fitness_centre,,53.3788955,14.6701984
Studio tańca Anna Kowalska,,dance,,53.4363585,14.5754136
Fundacja Eureka,,,gallery,53.4316661,14.5316194
Akademicki Klub Tańca Towarzyskiego,,fitness_centre,,53.4392318,14.4768854
Dom Kultury Skolwin,community_centre,,,53.5212351,14.6086479
Rada osiedla Pogodno,community_centre,,,53.449159,14.5136894
Rada osiedla Bukowo,community_centre,,,53.4766363,14.5881736
Bada bing,nightclub,,,53.4271097,14.545584
SkiPark,,sports_centre,,53.4318185,14.5246038
Spółdzielnia Mieszkaniowa “Dom nad Odrą”,community_centre,,,53.4951024,14.6139647
"Świetlica środowiskowa ""Oratorium św. Jana Bosko""",community_centre,,,53.4333012,14.5184078
Quantus,,adult_gaming_centre,,53.4331973,14.5428722
SZTUKAteria,,,gallery,53.4255672,14.5603208
"Rada Osiedla ""Śródmieście""",community_centre,,,53.4136593,14.5415188
Milargo,,dance,,53.4164369,14.5336106
"Rzeźba ""Prometeusz""",,,artwork,53.4321154,14.5676094
,,,artwork,53.4182136,14.5692848
,,,artwork,53.4184003,14.5688058
art 5,,,gallery,53.4279281,14.5533903
Rada Osiedla Żelechowa,community_centre,,,53.4641129,14.5763406
Football Park,,sports_centre,,53.4501145,14.4901491
Galeria Fotart,,,gallery,53.4243699,14.5530736
Galeria Kierat,,,gallery,53.4263591,14.5557021
Młodzieżowe Centrum Sportu i Rekreacji,,sports_centre,,53.421154,14.5419888
Świetlica Środowiskowa,community_centre,,,53.4595304,14.5792427
Anna Kowalska,,dance,,53.4369119,14.5761042
Fit Rose,,fitness_centre,,53.4522554,14.5524423
NorthGym Fitness Club,,fitness_centre,,53.4956588,14.584407
,,fitness_centre,,53.4380168,14.5385661
,,,viewpoint,53.369982,14.6228194
Rada osiedla Stołczyn,community_centre,,,53.4936063,14.6043267
Axe Nation,events_venue,,attraction,53.4340684,14.5309614
Rada Osiedla Skolwin,community_centre,,,53.5218593,14.6083037
Powerland,,,theme_park,53.4515382,14.5405227
,,,gallery,53.4259218,14.5565441
,,,artwork,53.4188631,14.5478949
Szczecińskie żurawie,,,artwork,53.521946,14.608777
Athlete Factory,,fitness_centre,,53.3844609,14.6313279
Archikatedra pw. Świętego Jakuba Apostoła,,,attraction,53.4248199,14.5560405
Platinum Gym,,fitness_centre,,53.4439914,14.5563722
Schowek,,,gallery,53.429693,14.5487716
,,,artwork,53.3692233,14.598421
Fun Jump,,trampoline_park,,53.3856334,14.6664021
Dziewczyna w długiej sukni,,,artwork,53.4444978,14.5321711
Kot Żeglarz Umbriaga,,,artwork,53.4237811,14.5625876
Gorzko Gorzko Szczecin,nightclub,,,53.4241407,14.5527603
Gold Night Club,nightclub,,,53.4233376,14.5596057
Entasis,,,gallery,53.4243883,14.5604266
,,,artwork,53.4241096,14.563002
The Tall Ship Races,,,artwork,53.4259347,14.5651117
astrolabium,,,artwork,53.4258736,14.5649788
chronometr,,,artwork,53.4258544,14.5649949
sekstant,,,artwork,53.4258412,14.5649564
kompas,,,artwork,53.4258177,14.5649571
Rada Osiedla Arkońskie Niemierzyn,community_centre,,,53.4545794,14.5306542
Rada Osiedla Turzyn,community_centre,,,53.4303907,14.5336514
Ambersport,,sports_centre,,53.4295968,14.5316787
Pomnik Paprykarza szczecińskiego,,,artwork,53.4268054,14.5734011
Pałac Joński,,,attraction,53.4258347,14.5543387
Pałac Sejmu Stanów Pomorskich,,,attraction,53.4278433,14.5551075
Pałac pod Głowami,,,attraction,53.4282,14.5541368
Forma,,fitness_centre,,53.4566704,14.4970308
Szczecin,,,artwork,53.4229555,14.742209
Jan z Kolna,,,artwork,53.4295839,14.5660055
Wyszak,,,artwork,53.4297052,14.5661159
Tors kobiety,,,artwork,53.4431529,14.5442149
Zegar kulkowy,clock,,attraction,53.4258302,14.5555581
Fontanna,,,artwork,53.4321397,14.5609209
AQUARIUM,,sports_centre,,53.4652327,14.5480849
,,,viewpoint,53.3717149,14.611214
Labirynt,nightclub,,,53.4279964,14.5436052
,,,viewpoint,53.3700659,14.619163
,,,viewpoint,53.3540388,14.5917606
Kino w Krzemieniu,cinema,,,53.3661932,14.5993469
Piwnica przy Krypcie,theatre,,,53.4265359,14.5602791
Przejscie podziemne pod ul. Wszystkich Św. Legalna ściana graffiti,,,artwork,53.4550472,14.5397387
,,sports_centre,,53.356545,14.591345
,,sports_centre,,53.356498,14.5914034
ZS Crossfit,,fitness_centre,,53.4505479,14.5475127
Arkana Fit,,fitness_centre,,53.4514359,14.5373086
Zaczarowana Dorożka,,,artwork,53.4403062,14.5316597
,,,artwork,53.3917674,14.6696285
Danceclub,,dance,,53.4023556,14.5324413
Fudoshin,,fitness_centre,,53.3565148,14.5910377
Fear is a natural feeling,,,artwork,53.3727723,14.6247897
Krzysztof Jarzyna ze Szczecina,,,artwork,53.4277175,14.5746579
Gryfus,,,artwork,53.4280139,14.5744063
Gryfus,,,artwork,53.4280677,14.5745789
Centrum Seniora,community_centre,,,53.4301031,14.5352501
Myway fitness,,fitness_centre,,53.4693562,14.5447325
Muzeum Techniki Wojskowej,,,museum,53.4181752,14.564976
Torebka,,,artwork,53.3691776,14.6001103
Kompozycja,,,artwork,53.4303642,14.5509658
Ptak,,,artwork,53.4302438,14.5510936
Ptaki morskie,,,artwork,53.4301941,14.5511689
Kompozycja brąz,,,artwork,53.4367624,14.543883
Albatros,,,artwork,53.4364071,14.5442655
Wiosna,,,artwork,53.4352423,14.5455191
Stare i nowe,,,artwork,53.4344463,14.5461924
Para,,,artwork,53.4339623,14.5469118
Muszla,,,artwork,53.4333945,14.5475008
,,,attraction,53.3726218,14.6237151
,,,attraction,53.3724904,14.6239111
Lew,,,artwork,53.3844354,14.6453239
Matka Ziemia,,,artwork,53.4161497,14.5232503
,,,artwork,53.4085769,14.5239847
Macierzyństwo,,,artwork,53.4019793,14.5224121
Ławeczka Michała Doliwo-Dobrowolskiego,,,artwork,53.4245406,14.5320817
Macierzyństwo,,,artwork,53.4393802,14.519411
Ptasia Studnia,,,artwork,53.4464243,14.5253739
Holiday Park Szczecin,,,theme_park,53.4266151,14.5704243
kotwica,,,artwork,53.4304449,14.5125957
Mozaika,,,artwork,53.4451423,14.5298979
Jajko Kolumba,,,artwork,53.4447746,14.5316515
Tańcząca para,,,artwork,53.4451109,14.5311256
Kompozycja w metalu,,,artwork,53.445087,14.5293283
Helena Majdaniec,,,artwork,53.4450324,14.5296896
Kompozycja dwóch brył,,,artwork,53.4450545,14.5293981
Róża wiatrów,,,artwork,53.4254221,14.5519342
,,,artwork,53.4268936,14.5626414
,,,artwork,53.4267019,14.5625941
,,,artwork,53.4267314,14.5626074
,,,artwork,53.4271693,14.5629065
,,,artwork,53.4251936,14.566537
,,,artwork,53.4246717,14.5672247
Strefa 3L,,fitness_centre,,53.4328698,14.5128848
Siłownia Buildi,,fitness_centre,,53.4213868,14.5499279
Be Happy Museum,,,museum,53.4298092,14.5518263
Herbarium Pomeranicum,,,artwork,53.4394219,14.5475222
Wielka Orkiestra Świątecznej Pomocy,,,artwork,53.4393297,14.5518522
Ekomural,,,artwork,53.4428085,14.5469431
Niepewność,,,artwork,53.4072344,14.5287242
Kolczyki,,,artwork,53.4070513,14.5286402
40. rocznica Porozumień Sierpniowych,,,artwork,53.4117554,14.5307807
Wizja przyszłości,,,artwork,53.4340187,14.5502169
Klub 12 dywizji zmechanizowanej,community_centre,,,53.4398914,14.530248
Muzeum Geologiczne Uniwersytetu Szczecińskiego,,,museum,53.4355105,14.5335309
Nowa Synagoga,,,artwork,53.4230109,14.5527982
Gryfek,,,artwork,53.4187488,14.5350095
Skrzydła,,,artwork,53.432892,14.5475148
Ptaki,,,artwork,53.4326225,14.5487267
Akademia Tanga Adriana i Doroty Grygier,,dance,,53.4518712,14.5648993
Bhata Yoga Studio,,fitness_centre,,53.4519566,14.5649726
,,,viewpoint,53.5066234,14.6059851
Muzeum Szczecin w PRL,,,museum,53.428226,14.5461671
Lambda Szczecin,community_centre,,,53.429444,14.5512466
Stępka kutra,,,attraction,53.4090008,14.5611924
,,,viewpoint,53.4836316,14.459872
Rampa Squash,,sports_centre,,53.4325008,14.5309816
Wielki łuk,,,artwork,53.4244303,14.5600363
Fotopunkt Grobla Szczecin,,,viewpoint,53.4616395,14.5964873
Prime Fit,,fitness_centre,,53.3864442,14.6463878
Gold Dance Academy,,dance,,53.386142,14.6464579
My First Gym,,fitness_centre,,53.386577,14.6458672
Lodowisko przy Netto Arenie,,ice_rink,,53.4572978,14.4929847
Top Sports Center,,fitness_centre,,53.3860817,14.6462368
,,,artwork,53.4226495,14.5603835
Salon Gier,,amusement_arcade,,53.4384359,14.5555654
,,,attraction,53.4264481,14.5687313
,,,artwork,53.4336703,14.5494079
Tabliczka upamiętniająca Stefana Żeromskiego,,,artwork,53.4306978,14.5582568
PZU Szczecin,,,artwork,53.4310012,14.5574135
,,,artwork,53.4328419,14.5553343
,,,artwork,53.433875,14.5512399
,,,artwork,53.429165,14.5515124
,,,artwork,53.4274042,14.5489731
,,,artwork,53.4273503,14.5494704
,,,artwork,53.425033,14.534818
,,,artwork,53.4225524,14.5344892
,,,artwork,53.4226484,14.5345423
"W hołdzie matkom naszym walczącym o życie, wiarę i polskość swoich dzieci.",,,artwork,53.4200879,14.5215269
,,,artwork,53.4189589,14.5482145
,,,artwork,53.4195203,14.5506252
,,track,,53.39461478185896,14.673606002486842
Centrum sportowo-rekreacyjne,,sports_centre,,53.36587726949495,14.658341209911796
Lodowisko Szczecin,,ice_rink,,53.375879473808794,14.668802632599704
Miejski Stadion Lekkoatletyczny im. Wiesława Maniaka,,stadium,,53.45306227836065,14.505785385351103
Hala Sportowa ZUT,,sports_centre,,53.424618584355485,14.523400019570987
,,sports_centre,,53.43328061676776,14.52194928822612
Sala Gimnastyczna Liceum Ogólnokszałcącego nr 6,,sports_centre,,53.43394409005743,14.528292251305254
Pałac Młodzieży – Pomorskie Centrum Edukacji,community_centre,,,53.431220624502274,14.538131535405025
Hala sportowa Zespołu Szkół nr 3,,sports_hall,,53.417772132655024,14.540870164389462
Brama Portowa,,,attraction,53.42497156842853,14.550417218488006
TRAFO Trafostacja Sztuki,arts_centre,,,53.42263616039469,14.556777012635221
Baszta Panieńska,,,attraction,53.426314472350676,14.562890661114949
Sala gimnastyczna Politechniki Morskiej,,sports_hall,,53.42890860545287,14.563137156118879
Muzeum Narodowe w Szczecinie,,,museum,53.43009960808074,14.564747640969262
,,sports_centre,,53.43261441170029,14.564269990917019
Teatr Polski,theatre,,,53.43348929887536,14.570619110994361
Sala Gimnastyczna,,sports_hall,,53.43751543147351,14.549806206543707
"Teatr Lalek ""Pleciuga""",theatre,,,53.437166025241126,14.548167350889026
Teatr Letni imienia Heleny Majdaniec,theatre,,,53.44549018970691,14.53074480246955
Klub Sportowy Stal Szczecin,,stadium,,53.45944719712915,14.558439077614361
,,sports_hall,,53.44972740827346,14.556205473357632
Fabryka Energii,,sports_hall,,53.43876870716121,14.480757045371494
Hala sportowa przy Torze Kolarskim,,sports_centre,,53.458064022361434,14.497509459008684
Centrum Kultury Euroregionu Stara Rzeźnia,arts_centre,,,53.42710279446775,14.573641077151152
,,sports_hall,,53.36491423831762,14.59604398807303
Szczecińskie Centrum Tenisowe JAKO,,sports_centre,,53.37132564469422,14.665393335100985
Fragment muru miejskiego,,,attraction,,
,,ice_rink,,53.484732027358056,14.523092102587585
,,track,,53.43697076269454,14.556344163788642
,,track,,53.452415634805774,14.495245928808963
,,track,,53.42390956413819,14.51978385579097
,,track,,53.419713579567485,14.541215435700995
,,track,,53.4060387898645,14.52201368420654
,,track,,53.41125649005777,14.501197201397714
Arkonka,,water_park,,53.462773853070644,14.502815190906487
Muzeum Techniki i Komunikacji – Zajezdnia Sztuki,,,museum,53.44807254615089,14.540423984884523
,,track,,53.466958533235484,14.540534252014549
Ulrich Finsterwalder,,,attraction,53.525353728515555,14.65053573377949
,,track,,53.4213834758397,14.48865613110815
Tor gokartowy,,sports_centre,,53.45779171509618,14.505784151197359
zegar słoneczno-świetlny,clock,,attraction,53.42818589033346,14.556231336212317
,,track,,53.400064226998474,14.527756379621623
Szczecińska Szkoła Tenisa,,sports_centre,,53.426166249999994,14.517988250000002
,,stadium,,53.42552598371766,14.519743302234957
Filharmonia im. Mieczysława Karłowicza,theatre,,,53.42937829809678,14.558130439082747
Muzeum Centrum Dialogu Przełomy,,,museum,53.42854286305065,14.558200209098466
Netto Arena,,sports_centre,,53.45823470131375,14.493919034251386
Ładoga,restaurant,,attraction,53.42449457346642,14.56556648953218
Wrak,,,attraction,53.50082557272306,14.699992784722385
,,,theme_park,53.44195823915766,14.53639001410003
,,sports_centre,,53.424497099999996,14.5198926
,,track,,53.38564716027664,14.763432951702104
,,track,,,
,,track,,53.38248141495141,14.638686129170846
,,track,,53.37433160425128,14.666860830833446
,,track,,53.42963130000001,14.506320149999999
Arkonia,,sports_centre,,53.46045617310815,14.5112254984213
PRIME Fitness Club,,sports_centre,,53.45557623414071,14.476693656396828
,,track,,53.44026104997423,14.565567054999185
,,track,,53.369765550000004,14.6636333
,,track,,53.42176642619502,14.547744691673596
,,track,,53.431554100219145,14.564489101506144
Studium wychowania fizycznego PUM,,sports_centre,,53.41281941831026,14.52920783101929
,,track,,53.36328880896046,14.655140433817094
Brama Królewska,,,attraction,53.428401383780205,14.556694147392033
Świt Szczecin,,sports_centre,,53.52053212219167,14.61506511536859
Football Arena,,sports_centre,,53.45951016666552,14.499425150564528
,,sports_centre,,53.45989028548801,14.498807613881649
Kia Polmotor Arena,,sports_centre,,53.44371228185434,14.528624633781018
,,track,,,
Kids Arena,,,theme_park,53.442623024305945,14.553596880979532
,,track,,53.37527294286964,14.653024285413212
Miasteczko rowerowe,traffic_park,track,,53.374864574992316,14.655365266028054
,,track,,53.42947921235929,14.536821730269086
,,track,,53.42936984999999,14.536728249999998
,,sports_centre,,53.36883833530938,14.65101979873477
,,fitness_centre,,53.43157455,14.484538249999998
Dom Kultury „Krzemień”,arts_centre,,,53.366098899282846,14.59958195845203
Bukovasport,,sports_centre,,53.35645783887781,14.59157690230657
,,sports_centre,,53.43603413006947,14.518433975137718
Sala bankietowa - Kancelaria,,dance,,53.37166573767674,14.671412126174616
,,track,,53.419365484337526,14.502481144592535
Big Wall,,sports_centre,theme_park,53.44209478183819,14.553361301452252
Centrum tenisowe Warszewo,,sports_centre,,53.46686753060063,14.541522363354312
Morskie Centrum Nauki im. prof. Jerzego Stelmacha,,,museum,53.425812973170515,14.56787321382947
"Aquapark ""Fabryka Wody""",,water_park,,53.44419745609348,14.567351688413302
,,track,,,
,,track,,53.36965748336872,14.599474132619656
,,track,,53.36427430000001,14.596153500000002
Amfiteatr Żydowce,theatre,,,53.35289651640022,14.580467017023933
,,track,,53.428602500000004,14.539796449999999
,,track,,53.44511354270033,14.557085467923613
,,track,,53.44462286521786,14.51320880848338
,,track,,53.4529513,14.505526749999998
,,track,,53.47439222020366,14.513878144564067
,,track,,53.354037781877736,14.580627867641763
,,sports_hall,,53.44014956864022,14.562272479035364
,,track,,53.421439449999994,14.488658549999997
,,track,,53.461345810883174,14.578763730676497
,,track,,53.35632377466952,14.591259772841399
,,track,,53.436853152496134,14.549723070207486
Szczecin,,,artwork,,
,,track,,53.42582638489745,14.558523203347498
Pływalnia Szkoły Podstawowej nr 51,,sports_centre,,53.429112710667575,14.508310908283836
,,sports_centre,,53.356686045989036,14.591200788752069
,,track,,53.37833754226901,14.61696983027175
,,track,,,
,,track,,53.406037603523856,14.522001839726332
,,track,,53.346314946939515,14.569694862642315
,,,artwork,53.44776015054705,14.539549472661237
,,track,,53.349353486145965,14.742797111449883
Stadion Miejski im. Floriana Krygiera,,stadium,,53.436464766825964,14.518527222122474
,,track,,,
zgobla ziemna blokujaca dojazd drogi gruntowej ul. Torowej,,,artwork,53.3659502618212,14.590798115478664
zgobla ziemna blokujaca dojazd drogi gruntowej ul. Torowej,,,artwork,53.3660092618212,14.590665415478664
,,track,,53.42928277649532,14.50640526698575
Just GYM,,fitness_centre,,53.393606179783895,14.495323517421296
,,track,,,
,,track,,53.4381028366668,14.745934133042619
,,track,,,
,,,artwork,53.42381926260327,14.562550575586604
Tor Kolarski im. Zbysława Zająca,,track,,53.45910828594907,14.49752605258799
,,track,,53.46225744160876,14.580182510011939
,,track,,53.368378710501034,14.66575768352812
,,track,,53.440432873981436,14.560502399336531
,,track,,53.43692463954797,14.557141296753965
,,track,,53.45352595695172,14.540185143350659
,,track,,53.3632503973531,14.58693884649219
,,track,,53.36142257877992,14.590877551335005
,,track,,53.45309783044413,14.505901218930017
Zamek Książąt Pomorskich,,,attraction,53.42620039841533,14.560266851562437
,,sports_centre,,53.45976188225927,14.555049309804607
