name,amenity,latitude,longitude
Szkoła Językowa AMBIT,school,54.5495161,18.5121926
Centrum nauki języka niemieckiego,school,54.5083534,18.5375444
Państwowe Liceum Sztuk Plastycznych im. Magdaleny Abakanowicz,school,54.479672,18.5568982
Technikum Ekonomiczne z Oddziałami Dwujęzycznymi im. rotmistrza Witolda Pileckiego,school,54.4824079,18.5494315
XVII Liceum Ogólnokształcące,school,54.4885961,18.4282672
Szkoła Specjalna Przysposabiająca do Pracy nr 2,school,54.5102668,18.5283887
VII Sportowe Liceum Ogólnokształcące im. Józefa Wybickiego,school,54.5128983,18.5370684
Branżowa Szkoła II stopnia nr 1,school,54.5559863,18.5193711
Branżowa Szkoła I stopnia nr 2,school,54.5561528,18.5188293
Branżowa Szkoła I stopnia nr 6,school,54.5561076,18.5189876
Technikum nr 3,school,54.5560275,18.5192478
Technikum Budowlane,school,54.5560695,18.5191297
Technikum Mechaniczne nr 1,school,54.5249499,18.5140121
Technikum Budowy Okrętów,school,54.5250012,18.5138243
Branżowa Szkoła I stopnia nr 3,school,54.5250666,18.5136688
Branżowa Szkoła I stopnia nr 1,school,54.5251071,18.5135239
Technikum Transportowe,school,54.5351864,18.4828663
Branżowa Szkoła I stopnia nr 4,school,54.5350744,18.4827965
Technikum Elektroniczne nr 1,school,54.5267648,18.4911597
Technikum Chłodnicze im. prof. M. T. Hubera,school,54.5268598,18.4909156
Branżowa Szkoła I stopnia nr 5,school,54.5248409,18.5160398
Technikum Gastronomiczne,school,54.5248985,18.5158682
Technikum Hotelarskie,school,54.5249561,18.5156831
Technikum Handlowe,school,54.4823651,18.5492295
Liceum Ogólnokształcące dla Dorosłych,school,54.5375923,18.4606898
Katolickie Liceum Ogólnokształcące im. św. Jana Pawła II,school,54.5527307,18.5091922
XVI Liceum Ogólnokształcące Specjalne,school,54.5402812,18.502661
XV Liceum Ogólnokształcące dla Niedosłyszących im. Zjednoczonej Europy,school,54.4984508,18.5446966
Szkoła Morska w Gdyni Sp. z o.o.,school,54.5295128,18.5369657
III Liceum Ogólnokształcące im. Marynarki Wojennej RP w Gdyni,school,54.50709611594969,18.54636107008481
V Liceum Ogólnokształcące w Gdyni,school,54.55056211445805,18.548483849049365
I Akademickie Liceum Ogólnokształcące im. Zasłużonych Ludzi Morza,school,54.49816656138311,18.516397329201936
Gdynia International School,school,54.52468462333752,18.511909398544933
Gdyńska Szkoła Społeczna,school,54.518591456300655,18.522807881665152
II Liceum Ogólnokształcące,school,54.5193583391647,18.519177299360585
Zespół Szkół Plastycznych,school,54.479551706100565,18.556596837180113
X Liceum Ogólnokształcące im. Gdyńskich Nauczycieli Bohaterów II Wojny Światowej,school,54.5107854815946,18.536522026705374
VI Liceum Ogólnokształcące im. Wacława Sierpińskiego,school,54.5029962177231,18.540319879510577
Zespół Szkół Specjalnych nr 17,school,54.51019966029295,18.52772212328075
IX Liceum Ogólnokształcące im. Marszałka Józefa Piłsudskiego,school,54.4782338993116,18.550973131262065
Zespół Szkół Plastycznych,school,54.48139453363563,18.563071393536102
,school,54.49981075625576,18.509826041605645
Gdyńska Szkoła Społeczna,school,54.50073726509033,18.54941418634844
SLOT Academy,school,54.46755318871143,18.5015221537353
XIV Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Mikołaja Kopernika,school,54.54208318044225,18.466727180548805
