name,amenity,leisure,tourism,latitude,longitude
Regionalny Ośrodek Kultury,arts_centre,,,50.80467223265243,19.108689011224904
Filharmonia Częstochowska im. Bronisława Hubermana,theatre,,,50.814007852815244,19.12257523121501
Muzeum Produkcji Zapałek,,,museum,50.803703360231204,19.122479425607235
,,track,,50.84492514999999,19.134853349999982
,,track,,50.84484134999999,19.13496590000002
Orkan,,stadium,,50.795280957900054,19.05109511033245
RKS Raków Częstochowa,,sports_centre,,50.77685883855213,19.15966829161521
Mini tor żużlowy,,track,,50.794776302660765,19.1714409293586
OKF - Kino studyjne,cinema,,,50.812808015313564,19.106202370612667
Cepelia,cinema,,,50.81272247058097,19.105537679232892
,,track,,50.77887753458908,19.131159999061946
Park trampolin Stacja Grawitacja,,sports_centre,,50.78293488984758,19.115723389170846
,,sports_centre,,50.83572355675737,19.12904942932209
KS Stradom Częstochowa,,sports_centre,,50.79429204499597,19.10379966024736
Calypso,,fitness_centre,,50.79404100425697,19.080248507670014
"Pływalnia Kryta ""Sienkiewicz Częstochowa""",,sports_centre,,50.813298563095685,19.10942318709472
FORMA Fitness Klub Południe,,fitness_centre,,50.79135933020868,19.12641369599559
,,track,,50.82112451782249,19.10584690844519
Strzelnica sportowa,,sports_centre,,50.80142514525454,19.10001639235624
Amfiteatr,theatre,,,50.83403605694694,19.134366776384326
Park Wodny Częstochowa,,water_park,attraction,50.82636619698408,19.120022885381303
,,track,,,
"Hala Widowiskowo-Sportowa ""Polonia""",,sports_centre,,50.8264415079977,19.118826380840098
,,stadium,,50.846012151337064,19.13605330055236
,,stadium,,50.84424642248719,19.134191337652325
Strażnik Czasu,,,artwork,,
Muzeum Górnictwa Rud Żelaza,,,museum,50.81094355787601,19.100532516150754
Pływalnia letnia,,sports_centre,,50.8269769904852,19.119809905712884
,,track,,50.82259486364879,19.134915473288682
Street Workout Park,,fitness_centre,,50.81429768068499,19.117965944329054
Stadion Raków,,stadium,,50.776841683468405,19.15926098226364
,,track,,50.8192782,19.066384349999996
,,track,,50.82228285,19.135300800000003
,,track,,50.78729426047139,19.096985180640466
Jasna Góra,,,attraction,50.81256499863484,19.09708248041196
