name,shop,amenity,latitude,longitude
Brutto,convenience,,53.4481528,14.5731281
Żabka,convenience,,53.4871873,14.5740779
Żabka,convenience,,53.3804408,14.6589397
Hejkoland,convenience,,53.4160895,14.5559379
Biedronka,supermarket,,53.4295792,14.5435012
Biedronka,supermarket,,53.4428511,14.5547231
Best market,supermarket,,53.4314719,14.5541734
Biedronka,supermarket,,53.4372625,14.5557844
Lewiatan,convenience,,53.4253149,14.5570364
Żabka,convenience,,53.4250642,14.4883608
BioWakame,supermarket,,53.4258197,14.5338136
Żabka,convenience,,53.4320716,14.5514869
,convenience,,53.4045284,14.4995798
Żabka,convenience,,53.4044368,14.499888
Żabka,convenience,,53.4247441,14.5531926
Żabka,convenience,,53.4330576,14.5393429
Netto,supermarket,,53.4224167,14.5388313
Mili,supermarket,,53.3973619,14.5237555
Żabka,convenience,,53.3979141,14.5256844
monopolowy,convenience,,53.400226,14.5259318
,convenience,,53.3992531,14.5254936
Sklep spożywczy,convenience,,53.4152329,14.5468954
Odido,convenience,,53.442019,14.5749356
Żabka,convenience,,53.4290612,14.5517174
Żabka,convenience,,53.4313675,14.5541266
Żabka,convenience,,53.4790433,14.5419765
Żabka,convenience,,53.4287042,14.5428613
Biedronka,supermarket,,53.439266,14.4770832
Żabka,convenience,,53.4464011,14.5450503
Sklep spożywczy,convenience,,53.4647088,14.542105
Żabka,convenience,,53.4534695,14.5634534
Żabka,convenience,,53.4331741,14.5333367
Żabka,convenience,,53.4518964,14.5461242
Żabka,convenience,,53.4081807,14.5270447
Społem,convenience,,53.4350323,14.5487792
Żabka,convenience,,53.435141,14.5487952
Sklep spożywczy,convenience,,53.4353252,14.5488119
Jazen,convenience,,53.4142673,14.5686907
Sklep spożywczy,convenience,,53.4144225,14.5679803
abc,convenience,,53.4028826,14.6767203
Żabka,convenience,,53.4412986,14.549439
Lenka,convenience,,53.4643241,14.5771651
Żabka,convenience,,53.4260703,14.5519042
Stokrotka,supermarket,,53.4281438,14.5449107
Społem,convenience,,53.4266471,14.5453733
Społem,convenience,,53.4307846,14.5498083
Biedronka,supermarket,,53.4259237,14.544098
Żabka,convenience,,53.4264607,14.5409598
abc,convenience,,53.4267403,14.5384412
,convenience,,53.4156591,14.5310968
Żabka,convenience,,53.4210016,14.5161031
Ukrainoczka,convenience,,53.424392,14.5513046
Żabka,convenience,,53.3744725,14.686828
Żabka,convenience,,53.4200619,14.4862828
,convenience,,53.482967,14.6098884
Społem,convenience,,53.4519724,14.5438949
Żabka,convenience,,53.3736224,14.6641958
Społem,convenience,,53.5209306,14.6103346
,convenience,,53.5219197,14.6080963
Społem,convenience,,53.4312664,14.534463
Społem,convenience,,53.4427266,14.5275478
Żabka,convenience,,53.4553679,14.5347842
Lewiatan,convenience,,53.4202043,14.5487011
Żabka,convenience,,53.4193156,14.5479702
Lewiatan,convenience,,53.432872,14.5336102
Lewiatan,convenience,,53.4390594,14.5445699
Lewiatan,convenience,,53.4434124,14.5444622
,convenience,,53.4362832,14.7463758
Odido,convenience,,53.4940071,14.6066689
Anusia,convenience,,53.4113882,14.4961718
Mili,supermarket,,53.4445243,14.5598227
Odido,convenience,,53.4559502,14.4963256
Żabka,convenience,,53.4276311,14.5367612
Żabka,convenience,,53.4434981,14.5608985
Sklep spożywczy,convenience,,53.3905624,14.764967
Sklep spożywczy,convenience,,53.3916777,14.7658279
Żabka,convenience,,53.4420107,14.507557
Netto,supermarket,,53.4368759,14.5307577
El Sklepikos,convenience,,53.4413251,14.4850601
Żabka,convenience,,53.4481249,14.5745179
Żabka,convenience,,53.4388853,14.574075
Żabka,convenience,,53.4200518,14.540122
,convenience,,53.4085546,14.5335012
U Rysia,convenience,,53.4113843,14.5272672
Kasia,convenience,,53.4046433,14.5264264
,convenience,,53.4047105,14.5259167
Pod Jaworem,convenience,,53.4053469,14.524978
Żabka,convenience,,53.4026617,14.5196712
Żabka,convenience,,53.4152376,14.5429377
,convenience,,53.4135654,14.5421625
abc,convenience,,53.4221988,14.5332959
abc,convenience,,53.4278094,14.5456547
abc,convenience,,53.4375082,14.5722175
Społem,convenience,,53.4443978,14.5443822
Społem,convenience,,53.4596669,14.5723988
abc,convenience,,53.4623804,14.5704647
abc,convenience,,53.3658523,14.5983255
abc,convenience,,53.3629465,14.5976104
Żabka,convenience,,53.413771,14.5327576
Żabka,convenience,,53.4293608,14.5552257
Żabka,convenience,,53.4342315,14.5533816
Żabka,convenience,,53.4349323,14.5529709
Żabka,convenience,,53.4351639,14.5320457
Mini-market,convenience,,53.4367086,14.5272713
Śnieżka,convenience,,53.4384805,14.556637
Żabka,convenience,,53.4467653,14.5592745
Żabka,convenience,,53.3783623,14.6565766
Żabka,convenience,,53.381239,14.6655052
Żabka,convenience,,53.3777252,14.6636813
Żabka,convenience,,53.4442039,14.5449317
Żabka,convenience,,53.444995,14.5445666
Żabka,convenience,,53.4261948,14.555774
Żabka,convenience,,53.4232858,14.5317894
Żabka,convenience,,53.427291,14.5399755
Żabka,convenience,,53.4272688,14.542911
Żabka,convenience,,53.430198,14.5412174
Żabka,convenience,,53.4273461,14.5453038
Żabka,convenience,,53.4058549,14.5070344
Żabka,convenience,,53.4349215,14.5683471
Żabka,convenience,,53.4358894,14.5643461
Żabka,convenience,,53.4576823,14.5591652
Społem,convenience,,53.4343095,14.5357748
Żabka,convenience,,53.4352221,14.5360494
Żabka,convenience,,53.4397309,14.5602077
,convenience,,53.4285999,14.5809153
,convenience,,53.5152619,14.6143414
,convenience,,53.4721242,14.5463802
Żabka,convenience,,53.4538675,14.5544366
Żabka,convenience,,53.4599335,14.5357395
,convenience,,53.5225542,14.590692
,convenience,,53.4555846,14.5660785
,convenience,,53.4403925,14.563928
Żabka,convenience,,53.4520637,14.5650838
Żabka,convenience,,53.4305647,14.5388889
Społem,convenience,,53.4241155,14.5550147
Żabka,convenience,,53.4627807,14.5418878
Chata Polska,convenience,,53.4688487,14.5420223
,convenience,,53.4822933,14.5863117
Żabka,convenience,,53.4803257,14.5879425
,convenience,,53.4637033,14.5941634
Żabka,convenience,,53.459261,14.5723164
Natka,convenience,,53.4729028,14.5406804
Żabka,convenience,,53.4229907,14.5413939
Ciroko Centrum,mall,,53.4223034,14.5385843
Społem,convenience,,53.4208441,14.5489926
