name,leisure,landuse,natural,latitude,longitude,area_m2,score
,,,wood,54.39671053630725,18.68690747548968,161821.4899429582,113275.04296007073
,,,wood,54.33561265192195,18.89826351235368,143655.15872674057,100558.6111087184
,,,wood,54.33791324987495,18.896954495560244,137547.5969516756,96283.31786617292
,,grass,,54.32418473462037,18.933204630972995,947116.5153515546,662981.5607460882
,,forest,wetland,54.433137148472525,18.456784543949333,24173.147023541427,19338.517618833142
,,,wood,54.44786085835617,18.451619968236148,127608.41059794048,89325.88741855834
,,,grassland,54.44554174168687,18.453737634290928,1708.5138588907507,1195.9597012235254
,park,,,54.35529081725249,18.651412730009003,16799.40715653935,16799.40715653935
,,meadow,,54.358551452657316,18.6560659799554,758.064044232936,379.032022116468
,,,wood,54.43939941085955,18.44642949095501,110478.93824472436,77335.25677130705
,,,grassland,54.35477352587224,18.673198129207716,62877.26405906614,44014.084841346295
,,,wood,54.346986522178916,18.633581585555174,110736.67722046314,77515.67405432419
Park Salwator,park,,,54.34600578690013,18.64308240695083,12117.051418646402,12117.051418646402
,,grass,,54.4104460084634,18.48806551785146,120060.62408652317,84042.43686056622
,,,wood,54.41389881796144,18.490344336242792,34530.81339253861,24171.569374777024
,,,wood,54.41486515311355,18.48444082540195,8445.727328069885,5912.009129648919
Park imienia Ronalda Reagana,park,,,54.414643349934906,18.605765059990517,1756660.6557668098,1756660.6557668098
,,meadow,,54.4154058708729,18.604470332016493,43038.60714118383,21519.303570591914
,,,wood,54.41432298044214,18.604303800813945,9759.301541862034,6831.511079303424
,,forest,,54.41498576035514,18.60302599792772,21738.922898802797,17391.13831904224
,,,wood,54.41401391767578,18.606838878901346,43478.93228962466,30435.25260273726
,,,wood,54.413655461924236,18.60290556367559,34564.50499999606,24195.153499997243
,,,wood,54.398454450339784,18.639262453610968,258402.16511095248,180881.51557766672
,,,wood,54.371416752382885,18.70088056605819,110054.87957267826,77038.41570087477
,,,wood,54.37229890836856,18.688577663958487,107682.33760145678,75377.63632101975
,,greenfield,grassland,54.41459560212656,18.596624198252414,8823.661404430904,6176.562983101633
,,,grassland,54.386778639891695,18.467310838675715,8178.686852068745,5725.080796448121
,,,grassland,54.44761429880016,18.464747789806687,357516.0783548371,250261.25484838593
,,,wood,54.43467532806247,18.4631825714946,20057.760263591186,14040.43218451383
,,greenfield,grassland,54.39198296233032,18.478425588933227,9378.28715026255,6564.801005183785
,,greenfield,grassland,54.36713476442477,18.462570709052574,15281.097186516135,10696.768030561294
,,,wood,54.367442138681874,18.464010336111304,32016.189241394637,22411.332468976245
,,,wood,54.35756306914655,18.4726638562621,121722.47896982529,85205.73527887769
,,,grassland,54.35667187082363,18.489354598551298,116872.0228957491,81810.41602702437
,,,wood,54.35349299178762,18.486483332644838,5229.3828016332445,3660.567961143271
,,,wood,54.352334599782274,18.483421786364207,60261.16083837487,42182.812586862405
,,,wood,54.35866299946096,18.50582656933631,57821.98851828232,40475.39196279762
,,,grassland,54.36665374802897,18.515174540819107,1284330.309152963,899031.2164070741
,,,grassland,54.360239341310205,18.510264320108273,64033.63287841162,44823.54301488813
,,,wood,54.364681161611884,18.51144659117718,4693.926967627196,3285.748877339037
,,,grassland,54.36739966680557,18.508312709713024,45865.54697727232,32105.882884090624
,,,wood,54.361011253018965,18.51749878040002,27370.189699090457,19159.132789363317
,,,wood,54.3478444863255,18.56030564566011,36261.04375259839,25382.73062681887
,,,wood,54.35893231588123,18.571492661206374,93721.5806784761,65605.10647493326
,,,wood,54.35447443250946,18.584783325263214,14405.241884370796,10083.669319059556
,,,wood,54.35550810344635,18.59240176312008,32745.63435870145,22921.944051091014
,,,wood,54.36202090611878,18.586842940993865,31994.260021401675,22395.98201498117
,,,wood,54.410821545795535,18.607652815825947,159385.47933411744,111569.8355338822
,,,grassland,54.35641820593489,18.572421615377657,25861.554299191594,18103.088009434116
,,,wood,54.40180294347555,18.628322769853657,64172.91811776059,44921.04268243241
,park,,,54.40224285490317,18.624695413709087,20186.506887953958,20186.506887953958
,,,wood,54.41745279516632,18.59802623219818,42976.18290148656,30083.32803104059
,,,grassland,54.42136651628567,18.59333954566984,46298.41230937286,32408.888616561002
,,meadow,,54.413329777640534,18.609319914696684,16090.809790896392,8045.404895448196
,,,wood,54.39701128362799,18.648039225991965,116832.15799006604,81782.51059304623
,,,wood,54.401358249389595,18.630992303985145,46559.58006276542,32591.70604393579
,,grass,,54.40364513461804,18.631624941111973,22346.201912418426,15642.341338692897
,,,wood,54.387927487370675,18.65800630716682,28088.101689356427,19661.671182549497
,,,wood,54.377870652259126,18.687420935278645,242668.10867343997,169867.67607140797
,,grass,,54.402511604877866,18.626726228063827,17302.076912186876,12111.453838530813
,,,wood,54.39729476869945,18.625073917376685,11495.154108984027,8046.607876288818
,,,wood,54.427994643013584,18.591857049993717,25222.835107009294,17655.984574906506
,,,wood,54.41950799565899,18.60970829078963,25990.885647273073,18193.61995309115
,,grass,,54.41180590714616,18.604124632152693,38245.85234095141,26772.096638665986
,,grass,,54.412955311066646,18.603529617219603,33775.098007024215,23642.56860491695
,,,grassland,54.40934980026386,18.61413523743339,116559.49167032477,81591.64416922734
,,grass,,54.35483207931811,18.64797323948779,1449.8601323652529,1014.9020926556769
,,,grassland,54.35490670487133,18.648491519932996,3940.3477870070415,2758.243450904929
Skwer Heweliusza,park,,,54.354183117608855,18.6490281105076,12658.833740852364,12658.833740852364
,park,,,54.353125512927306,18.64654256139526,3206.9638941442518,3206.9638941442518
Plac Dariusza Kobzdeja,park,,,54.35248319611967,18.650270194096773,18006.300161283587,18006.300161283587
,,,wood,54.3576035050842,18.62708865622699,19031.769592336426,13322.238714635498
,park,,,54.355130583219974,18.624889814005922,13204.633646260269,13204.633646260269
,,,grassland,54.36138492095368,18.619036806056037,170054.239534637,119037.96767424588
,,,wood,54.3257097903677,18.557013010844,136940.16375445187,95858.11462811631
,,,grassland,54.32500960283758,18.550672227178016,89251.71012703226,62476.19708892258
,,,wood,54.310870398036826,18.58178772545851,169881.0782817743,118916.754797242
,,meadow,,54.43877670461876,18.46442539589375,75656.26802244599,37828.134011222995
,,,grassland,54.43632033189197,18.46584191145448,21933.949155303966,15353.764408712776
,,,grassland,54.40722007812679,18.46782990807108,117302.27619657353,82111.59333760146
,,,grassland,54.422857925637835,18.465953044664445,57154.24446021587,40007.97112215111
,,,wood,54.381055613208325,18.498244252339504,1792722.1625367084,1254905.5137756958
Dolina Henrietty,,,grassland,54.38680570429963,18.5582145759331,80317.22515624031,56222.05760936822
Lagry,,,grassland,54.38497481162111,18.56595707582435,34847.16844381992,24393.017910673945
,,,grassland,54.354488339150095,18.563725586681795,145342.65266154212,101739.85686307948
,,,grassland,54.37172139525414,18.460099904234905,14961.137098537307,10472.795968976114
,,,wood,54.353791277444,18.652545419019535,4527.646490721389,3169.352543504972
,,,grassland,54.409787545134094,18.483549694556924,57042.777747334665,39929.944423134264
,,grass,,54.429978391057695,18.48923655641778,37638.16442426086,26346.7150969826
,,grass,,54.42197227970993,18.48665157566986,1238.6928460791826,867.0849922554278
,,grass,,54.422916244164036,18.487065329474937,16236.678831615702,11365.67518213099
,,,grassland,54.39255394144407,18.47427299965594,135744.94372369038,95021.46060658326
,,,wood,54.356126506154446,18.560362424348998,14089.93329996074,9862.953309972518
,,,grassland,54.36016847417128,18.56644330301493,22140.203882705187,15498.14271789363
,,,grassland,54.33560611272061,18.57421510762714,24947.10694565251,17462.974861956758
,,,grassland,54.331632473723374,18.560616384493372,61178.3385387987,42824.83697715909
,,,grassland,54.31783750840888,18.604955038700318,175893.92368781593,123125.74658147115
,,,wood,54.31346529087501,18.60716360257355,17272.27073467954,12090.589514275676
,,grass,,54.35989911454131,18.573854936012015,63707.90862547547,44595.536037832826
,,,grassland,54.33252671333612,18.652886693197118,58904.45848298644,41233.120938090506
,,grass,,54.41071188301443,18.542923986431887,114479.12398703082,80135.38679092156
,,,wood,54.40932175303022,18.54576279758604,56479.50327238077,39535.652290666534
,,,grassland,54.37784073896546,18.56383381352562,5438.540755702253,3806.9785289915767
,,,grassland,54.37682284222837,18.558083223959816,33708.3950328018,23595.87652296126
,,,wood,54.347957124052584,18.570431683200933,75469.58311354894,52828.70817948426
,,,grassland,54.37533667311593,18.465701379240624,89810.20312703139,62867.14218892197
,,,grassland,54.37376673661533,18.459022192109792,63185.30188827447,44229.71132179213
,,,grassland,54.37632047953514,18.46021981146699,64163.22426538081,44914.256985766566
,,,grassland,54.39282050717157,18.490946505935284,14547.006245551305,10182.904371885914
,,,wood,54.37075111297861,18.520517755895515,8834.385049393855,6184.0695345756985
,,meadow,,54.34709509512446,18.51511773926758,76385.1339065608,38192.5669532804
,,,grassland,54.34320927925997,18.51957471387026,606585.2866290933,424609.7006403653
,,,wood,54.340813545272994,18.513642373639666,17657.01755642445,12359.912289497113
,,,wood,54.33983175627789,18.52822137070046,10480.353019730486,7336.24711381134
,,,grassland,54.33699376413261,18.528249671412034,125351.59822082479,87746.11875457734
,,,wood,54.334820928063685,18.517426891586133,65152.05600803268,45606.439205622875
,,,grassland,54.339373138079644,18.495334827746355,27659.75713483349,19361.829994383443
,,,grassland,54.339228584940734,18.472967378981295,13724.351761930966,9607.046233351675
,,,grassland,54.359370556159334,18.501416767547123,33203.18047693895,23242.226333857263
,,,grassland,54.346444050214,18.49359933095758,22506.353717160844,15754.44760201259
,,,wood,54.42844232289965,18.493460483412914,16155.050744321976,11308.535521025382
,,,wood,54.35658184022642,18.532105638181758,181190.205121671,126833.14358516969
Skwer Gyddanyzc,park,,,54.35498923634393,18.653232925047323,10739.604010833,10739.604010833
Skwer Świętopełka Wielkiego,park,,,54.35167060344566,18.65336486552556,12365.185226603558,12365.185226603558
,,grass,,54.354419721442035,18.655162024923808,3958.5469679680514,2770.982877577636
