name,amenity,latitude,longitude
,school,51.1347826,16.8876697
Technikum nr 2,school,51.0872414,17.0344041
Branżowa Szkoła I stopnia nr 2,school,51.0870762,17.0344792
Specjalny Ośrodek Szkolno-Wychowawczy nr 1,school,51.1277445,16.98422
Międzynarodowe Liceum Ogólnokształcące we Wrocławiu,school,51.0801024,16.9909542
Wroclaw International School - IB World School,school,51.0795497,16.9904124
Ewangelickie Centrum Diakonii i Edukacji,school,51.128112,16.9830272
Technikum nr 12,school,51.0940655,17.0393221
Technikum nr 5,school,51.0942667,17.0381256
Branżowa Szkoła I stopnia nr 12,school,51.0939832,17.0391985
Branżowa Szkoła I stopnia nr 5,school,51.094002,17.0379494
Prywatne Salezjańskie Liceum Ogólnokształcące,school,51.1188455,17.0458894
Liceum Sportowe Gimbasket,school,51.107732,17.035584
Technikum nr 8,school,51.0881917,17.0209561
Liceum Ogólnoksztalcące nr XXIV,school,51.0882122,17.020274
Liceum Ogólnokształcące Sióstr Urszulanek,school,51.1130157,17.0372845
Ogólnokształcąca Szkoła Sztuk Pięknych,school,51.1060788,17.0393085
Liceum Sztuk Plastycznych,school,51.1061018,17.0388764
Technikum nr 16,school,51.1075203,16.9578788
Liceum Ogólnokształcące nr XVI,school,51.1138776,17.0577859
Technikum nr 19,school,51.1136918,17.0577253
Technikum nr 1,school,51.1202839,17.0022195
Liceum Ogólnokształcące nr XI,school,51.1061598,17.1064462
Technikum nr 3,school,51.118895,17.0130541
Branżowa Szkoła I stopnia nr 3,school,51.118623,17.0129292
Liceum Ogólnokształcące nr XXX,school,51.1154915,16.9564128
Technikum nr 14,school,51.1152564,16.9563592
Liceum Ogólnokształcące dla Dorosłych Nr I,school,51.1006348,17.0231195
Technikum nr 7,school,51.1045601,17.0455628
Branżowa Szkoła I stopnia nr 1,school,51.1042637,17.0452977
Technikum nr 10,school,51.1121429,17.009674
Technikum nr 6,school,51.1462099,17.1223156
Branżowa Szkoła I stopnia nr 6,school,51.1458617,17.1223377
Technikum nr 9,school,51.0886335,17.0353809
Branżowa Szkoła I stopnia nr 9,school,51.0887799,17.0361984
Branżowa Szkoła I stopnia nr 10,school,51.1200197,17.0020069
Technikum nr 11,school,51.0948923,16.983223
Technikum nr 13,school,51.1044647,17.0431796
Branżowa Szkoła I stopnia nr 4,school,51.0947041,16.9828267
TEB Edukacja,school,51.1103037,16.985184
Technikum Salezjańskie,school,51.1202334,17.050305
Salezjańskie Liceum Ogólnokształcące,school,51.1203396,17.0503009
Publiczna Szkoła Gastronomiczna Ho-Ga - Technikum we Wrocławiu,school,51.1186158,17.0369374
Publiczna Szkoła Gastronomiczna Ho-Ga Branżowa,school,51.1186516,17.0368534
"Branżowa Szkoła I Stopnia ""Elektroenergetyk""",school,51.1172743,17.0429996
Szkoła Specjalna Przyspasabiająca Do Pracy Nr 1,school,51.1140927,17.0742422
Liceum Ogólnokształcące dla Dorosłych Magnus we Wrocławiu,school,51.1118171,17.0725816
Publiczna Branżowa Szkoła I Stopnia Specjalna,school,51.1090446,17.0562517
Publiczne Liceum Ogólnokształcące Specjalne,school,51.1091194,17.0563426
Akademickie Liceum Ogólnokształcące Politechniki Wrocławskiej,school,51.1073874,17.0598696
Technikum nr 18,school,51.0955733,17.0316768
Branżowa Szkoła II Stopnia Nr 1,school,51.1041897,17.0452314
"Akademickie Liceum Ogólnokształcące ""Parnas"" we Wrocławiu",school,51.0984676,17.022148
Branżowa Szkoła II Stopnia nr 5,school,51.0938697,17.0378614
"Zaoczne Liceum Ogólnokształcące ""Cosinus"" we Wrocławiu",school,51.0941344,17.0380375
Branżowa Szkoła II Stopnia Nr 12,school,51.093901,17.039075
"Liceum Ogólnokształcące ""Edukacja""",school,51.0941896,17.0618757
Branżowa Szkoła II Stopnia Nr 9,school,51.0885415,17.0359615
Młodzieżowy Ośrodek Wychowawczy,school,51.0875829,17.034184
Branżowa Szkoła Specjalna I Stopnia Nr 14,school,51.087548,17.0363224
Branżowa Szkoła II Stopnia Nr 2,school,51.086911,17.0345543
Husarz. Główna Wojskowa Szkoła Średnia we Wrocławiu - Technikum,school,51.0741018,17.089941
Husarz. Główna Wojskowa Szkoła Średnia we Wrocławiu - Liceum Ogólnokształcące,school,51.0741997,17.0899703
Copacabana. Technikum Fryzjerskie we Wrocławiu,school,51.0742977,17.0899996
Liceum Ogólnokształcące nr XV,school,51.1147052,16.9536296
"Społeczne Integracyjne Liceum Ogólnokształcące ""Amigo""",school,51.0970063,17.0071293
Liceum Ogólnokształcące Specjalne nr XXXII dla Uczniów Niewidomych i Słabowidzących,school,51.1388828,16.8980296
Technikum Specjalne nr 17 dla Uczniów Niewidomych i Słabowidzących,school,51.1391324,16.8981054
Branżowa Szkoła I Stopnia nr 16 dla Uczniów Niewidomych i Słabowidzących,school,51.1393819,16.8981812
Szkoła Specjalna Przysposobiająca do Pracy,school,51.139881,16.8983328
Liceum Ogólnokształcące Specjalne Nr XXXII,school,51.12592,16.9914458
Technikum Nauk Nowoczesnych Terra Nova,school,51.1208921,16.9985849
Liceum Ogólnokształcące Integracyjne,school,51.1278364,16.9839218
Szkoła Specjalna Przysposabiająca Do Pracy,school,51.1277539,16.9835041
Technikum Ekonomiczne Specjalne,school,51.1278488,16.9831991
